Player,Ally Code,Starting Gear Needed,Progress,Current Gear Needed,GP,Team
Biggles,786886424,0,0,0,154955,Padme JKA Ahsoka GK GMY
AtillaDX,476411885,3,0,3,144797,Padme R4 JKA R3 Ahsoka GK GMY
Lasman starguard,714143532,10,0,10,129787,Padme R4 JKA Ahsoka R3 GK R4 GMY G12
DarthCephalus,164743168,3,0,3,148442,Padme JKA Ahsoka R2 GK GMY
Loreck Avery,945628811,18,0,18,120057,Padme G12 JKA G12 Ahsoka GK G12 GMY
wilbr,594392214,6,0,6,127602,Padme JKA G12 Ahsoka GK GMY
Waiter,619831899,7,0,7,129584,Padme JKA G12 Ahsoka GK GMY R4
tacomansir,585681935,2,0,2,143835,Padme R3 JKA Ahsoka GK GMY
Matthew Darkstar,523332526,11,0,11,121509,Padme JKA R3 Ahsoka R2 GK R3 GMY R1
IIISunDownIII,323563219,1,0,1,135148,Padme JKA Ahsoka GK R4 GMY
HK71,458914434,4,0,4,134387,Padme JKA Ahsoka GK GMY R1
Gul Ski,723993198,8,0,8,130472,Padme R4 JKA Ahsoka G12 GK GMY R4
Ju Ansalli Madlyn,618553972,6,0,6,147155,Padme G12 JKA Ahsoka GK GMY
Doomspikinator,692437781,4,0,4,143456,Padme R3 JKA Ahsoka R3 GK GMY
SkinnyKrogan,552414927,2,0,2,140250,Padme R4 JKA Ahsoka R4 GK GMY
QuiGonJim,396942887,7,0,7,127501,Padme JKA G11 Ahsoka GK GMY
JD,773718842,9,0,9,127614,Padme JKA Ahsoka R3 GK R4 GMY G12
Stubaru Prime,738526411,0,0,0,149421,Padme JKA Ahsoka GK GMY
Rynoman2597,827547649,12,0,12,130154,Padme G12 JKA Ahsoka GK GMY G12
yaminashi,496575753,5,0,5,130850,Padme JKA R3 Ahsoka R3 GK GMY R4
Hoss,641294119,18,0,18,126585,Padme G12 JKA G12 Ahsoka G12 GK GMY
D'arthSyyth,561363768,15,0,15,122877,Padme R4 JKA G12 Ahsoka R3 GK GMY G12
Falen Lacer,412149896,10,0,10,133063,Padme R3 JKA Ahsoka G12 GK R3 GMY
Demogorgon,139721217,11,0,11,126171,Padme R3 JKA Ahsoka R3 GK R4 GMY G12
Crossbow13,397167862,8,0,8,127814,Padme JKA R3 Ahsoka GK GMY G12
Mediated,284273572,21,0,21,112535,Padme G7 JKA G8 Ahsoka GK GMY
Antonio,986527771,13,0,13,123486,Padme JKA Ahsoka G12 GK GMY G11
Dang,985846889,4,0,4,131467,Padme R4 JKA R3 Ahsoka R4 GK GMY
JM5555,457786942,22,0,22,116071,Padme G10 JKA Ahsoka G12 GK G12 GMY R3
Beluminium,337351818,0,0,0,140104,Padme JKA Ahsoka GK GMY
Andrew2440,293826154,19,0,19,116054,Padme G12 JKA Ahsoka G11 GK G12 GMY
ItzCk03,619198756,47,0,47,53068,Padme G7 JKA G8 Ahsoka G8 GK G9 6* GMY G11
BigTexN,221852267,1,0,1,136622,Padme JKA Ahsoka R4 GK GMY
DARTHINVADE HERCERVIX,478465791,3,0,3,143731,Padme R4 JKA R4 Ahsoka R4 GK GMY
Cam Jetsu,279764511,1,0,1,141792,Padme JKA Ahsoka R4 GK GMY
Madskillz007,167116754,0,0,0,138768,Padme JKA Ahsoka GK GMY
Malottobuck,951289295,0,0,0,144484,Padme JKA Ahsoka GK GMY
Ahsokanubhis,134384739,25,0,25,111861,Padme G11 6* JKA G12 Ahsoka G12 GK G12 GMY
BOOGIEBEAR,944133643,0,0,0,137981,Padme JKA Ahsoka GK GMY
Natsirk,731428669,0,0,0,162061,Padme JKA Ahsoka GK GMY
Mol Bal,717358912,37,1,36,82841,Padme G10 JKA G12 Ahsoka G12 GK G8 GMY G12
The Dark,742388533,12,0,12,122373,Padme JKA G12 Ahsoka R3 GK GMY R1
MooCowOla,196325448,13,0,13,120949,Padme JKA G12 Ahsoka R4 GK GMY G12
StoneDarrow,671468239,5,0,5,139710,Padme R4 JKA R3 Ahsoka R3 GK GMY
DarthNox,672273972,35,0,35,88455,Padme G8 JKA G11 Ahsoka G8 GK R1 GMY R1
Mol Eliza,624843493,9,0,9,121253,Padme R3 JKA R3 Ahsoka R2 GK R3 GMY
KoolBeans,454321516,0,0,0,141394,Padme JKA Ahsoka GK GMY
BigWalkingCarpet,674293548,8,0,8,129321,Padme R3 JKA Ahsoka R3 GK R3 GMY R3
Mikill,398941496,9,0,9,128346,Padme R2 JKA R3 Ahsoka R2 GK R4 GMY
Mol Eliza,628148255,0,0,0,153037,Padme JKA Ahsoka GK GMY
