Name,Ally Code,GP,Chars GP,Ships GP,Character:Ships,Light side or Dark Side,Hotutils style mod score -- higher is better, aim for 3.0.   ((# of 15-19 Speed 0.8) + (# of 20-24 Speed) + (# of 25+ Speed * 1.6)) / (squadGP / 100,000),DSR Bot style gear score -- higher is better.  Number of (>G12 + G13 + relic / 5) / total gp / 100 000.,LS Toon GP,DS Toon GP,Zetas,Omicrons,Relic Levels,GLs,7*,R5 and higher,G13 and higher,G12 and higher,G10 and higher,Jedi Knight Revan,Darth Revan,Malak,Padme,Genosian Brood Alpha,Wat Tambor,Ki-Adi-Mundi,Shaak Ti,General Skywalker,Rey,Supreme Leader Kylo Ren,Sith Eternal Emperor,Jedi Master Luke Skywalker,Jedi Master Kenobi,Lord Vader,Jabba the Hutt,Jedi Knight Luke,The Negotiator,Malevolence,Raddus,Finalizer,TW/GA Squads - farmed but may need gear.  Click player name to view.,Squads: defense or both,Squads: offense or both
"DarthStroyer",831174776,5131237,3003787,2127450,141,208,36,275,1775826,1224330,73,2,187,1,246,23,46,58,79,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,12,9,5
"Ra2327",631393672,7864204,4525812,3338392,135,19,209,417,2465986,2059150,196,8,462,3,271,57,103,133,143,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,26,11,11
"Unclad",372639244,8407953,4841907,3566046,135,-12,367,429,2595647,2238388,187,3,556,3,281,83,110,140,173,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,26,11,12
"KingButton",577829298,6238316,3464773,2773543,124,86,91,356,1945349,1518748,125,5,328,3,212,45,67,90,115,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,16,10,8
"Ron Burgundy",262387629,8140450,4830392,3310058,145,59,425,459,2674477,2146725,176,4,550,5,256,71,117,147,185,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,23,9,12
"Chef",528421884,7249952,4369988,2879964,151,62,102,371,2420626,1936510,143,5,317,0,260,35,86,120,150,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,22,12,8
"xGhostCaliberx",855417377,5310553,3071647,2238906,137,-271,108,425,1451143,1619828,90,4,371,2,187,50,69,83,95,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,13,10,6
"DarthTalon",387869794,7000793,4074516,2926277,139,169,180,401,2370785,1701081,157,1,331,3,244,43,74,141,159,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,24,12,11
"Nerve Gas",787571874,8262924,4875621,3387303,143,59,171,417,2700933,2168496,219,5,469,4,265,60,104,147,174,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,24,10,11
"BloodBane",754255954,5241972,3363410,1878562,179,111,43,339,1909789,1453621,115,9,211,0,193,23,49,87,113,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,21,12,11
"Hadriel Jetberg",388431689,9811998,5958387,3853611,154,-29,595,597,3160083,2771735,239,7,978,7,290,145,179,212,226,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,10,10
"San Holo",688424765,8347104,4838673,3508431,137,-28,485,426,2574735,2255975,210,8,547,3,261,83,108,139,188,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,28,12,12
"ShadyT",558572552,6461981,3639375,2822606,128,213,65,404,2156353,1480121,145,1,423,4,232,60,82,95,112,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,17,9,6
"NuMex",331898292,7132421,4183370,2949051,141,24,282,377,2284615,1898755,171,0,238,0,256,25,58,164,180,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,25,14,11
"Gorgonzoloff",958541997,7396778,4424870,2971908,148,-28,169,427,2353469,2063004,178,3,412,2,255,33,90,144,160,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,25,13,10
"Boseephuss",678678686,8403676,4918940,3484736,141,38,275,503,2702559,2215705,194,10,641,6,271,91,127,168,177,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,26,10,10
"Todd Airtrekker",575479859,3723367,2514518,1208849,208,-281,52,370,1181599,1332243,86,4,225,1,150,34,42,51,75,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,10,9,5
"Yodizzle",611122258,7909257,4599303,3309954,138,69,186,440,2562889,2035738,179,5,533,5,267,74,104,138,169,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,24,9,10
"Andrew",568458516,7279298,4472762,2806536,159,74,100,401,2493533,1970310,153,10,392,4,239,55,75,139,152,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,27,13,12
"Daveman",381646847,7249436,4271334,2978102,143,39,98,287,2348879,1922455,162,3,227,0,259,30,53,110,164,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,24,14,10
"Driller",456288429,6478458,3688026,2790432,132,38,75,291,2021853,1657668,115,0,188,0,254,15,53,98,135,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,16,11,8
"Irina",343425637,8544917,5021768,3523149,142,72,368,444,2797483,2214760,183,4,576,4,282,80,117,148,185,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,25,11,11
"DeputyDan",719787543,6614780,4054211,2560569,158,4,159,348,2191006,1857258,145,4,303,2,236,35,70,100,141,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,23,11,9
