Player,Ally Code,Starting Gear Needed,Progress,Current Gear Needed,GP,Team
JRobertson12,221913824,26,0,26,107719,Shaak Ti Fives G12 Rex G12 Echo (501st) G11 ARC Trooper G11
Texte239,847319871,40,0,40,85502,Shaak Ti R4 Fives G9 Rex G12 Echo (501st) G7 ARC Trooper G5
Mo Yin,524533215,9,0,9,134709,Shaak Ti R3 Fives R1 Rex R2 Echo (501st) ARC Trooper
R2D2,889324759,27,0,27,110302,Shaak Ti R3 Fives G12 Rex G12 Echo (501st) G11 ARC Trooper G12
WildfireX,552286427,4,0,4,143142,Shaak Ti Fives R3 Rex R3 Echo (501st) ARC Trooper
Diath,858559118,6,0,6,131601,Shaak Ti Fives R4 Rex R3 Echo (501st) R3 ARC Trooper R4
Jason,467564358,0,0,0,150873,Shaak Ti Fives Rex Echo (501st) ARC Trooper
KoninginKonan,968292886,20,0,20,118802,Shaak Ti Fives G12 Rex R1 Echo (501st) R1 ARC Trooper G12
Chirrut Îmwe,592673129,10,0,10,127962,Shaak Ti Fives R3 Rex R3 Echo (501st) R3 ARC Trooper R1
Orion,951862265,14,0,14,126987,Shaak Ti Fives R3 Rex G12 Echo (501st) ARC Trooper G12
Dexter,259247871,13,0,13,130370,Shaak Ti Fives Rex R4 Echo (501st) G12 ARC Trooper G12
Metatron72,588623761,14,0,14,127470,Shaak Ti Fives Rex R3 Echo (501st) G12 ARC Trooper G12
Vaha68,517167991,0,0,0,138921,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Rellik,484158711,0,0,0,139431,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Serpens,645725141,52,0,52,65880,Shaak Ti G13 Fives G10 Rex G7 Echo (501st) G8 ARC Trooper G0 0*
Ωhme,449894731,3,0,3,136341,Shaak Ti Fives Rex Echo (501st) R3 ARC Trooper R4
Inquísìtor Strize,486434149,0,0,0,136721,Shaak Ti Fives Rex Echo (501st) ARC Trooper
DarthSinister,787198725,14,0,14,121215,Shaak Ti R3 Fives R2 Rex R2 Echo (501st) R2 ARC Trooper R2
BearLee,387139863,19,0,19,116809,Shaak Ti Fives R4 Rex G12 Echo (501st) G12 ARC Trooper G12
Azza 2017,525689438,24,0,24,108319,Shaak Ti Fives G12 Rex G12 Echo (501st) G12 ARC Trooper G12
Vel'Train,455642849,42,0,42,77746,Shaak Ti G11 Fives G9 Rex G11 Echo (501st) G9 ARC Trooper G8
Q92,261337715,27,0,27,101006,Shaak Ti Fives G10 Rex G12 Echo (501st) G11 ARC Trooper G12
TonkaDavid,759331513,8,0,8,129682,Shaak Ti Fives R3 Rex R3 Echo (501st) R3 ARC Trooper R3
MasterShep2,332979431,0,0,0,139123,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Neko,449267729,39,0,39,90654,Shaak Ti G8 Fives Rex G12 Echo (501st) G12 ARC Trooper G1
Qin Phfal,237375819,0,0,0,138379,Shaak Ti Fives Rex Echo (501st) ARC Trooper
swine destroyer,938382827,42,0,42,81062,Shaak Ti Fives G10 Rex G11 Echo (501st) G9 ARC Trooper G0 0*
Bruhmoment,185679354,11,0,11,132492,Shaak Ti G12 Fives R2 Rex R3 Echo (501st) ARC Trooper
Ralthor,639153363,0,0,0,140271,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Bearzerker,224595239,0,0,0,144190,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Ghost Nappa,365784761,22,0,22,106864,Shaak Ti R3 Fives R3 Rex G12 Echo (501st) G12 ARC Trooper G12
IceStoy,298744196,20,0,20,108362,Shaak Ti Fives G12 Rex R2 Echo (501st) R2 ARC Trooper G10 4*
CT5555,981748341,0,0,0,140421,Shaak Ti Fives Rex Echo (501st) ARC Trooper
乂ιρ,691737775,10,0,10,128620,Shaak Ti G8 Fives Rex Echo (501st) ARC Trooper
Blp2401,795254344,0,0,0,138507,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Daadcity,444374162,0,0,0,148242,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Jameson,922247616,21,0,21,117270,Shaak Ti G9 Fives Rex Echo (501st) G12 ARC Trooper G12
DeputyDan,719787543,5,0,5,135244,Shaak Ti R1 Fives Rex Echo (501st) R4 ARC Trooper
xGhostCaliberx,855417377,0,0,0,148947,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Dhsk,466455974,43,0,43,77278,Shaak Ti G12 Fives G11 Rex G10 Echo (501st) G7 ARC Trooper G7
BabyGoat851,996376328,32,0,32,100360,Shaak Ti Fives G12 Rex G13 Echo (501st) R2 ARC Trooper G0 0*
skull crusher,776436941,2,0,2,134503,Shaak Ti R3 Fives Rex Echo (501st) ARC Trooper
MaxRanavan,121954532,2,0,2,131588,Shaak Ti R3 Fives Rex Echo (501st) ARC Trooper
Pommy,142277723,0,0,0,142553,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Connor,287586656,18,0,18,117408,Shaak Ti R1 Fives R2 Rex R2 Echo (501st) R1 ARC Trooper R1
Zack,426488714,45,0,45,79225,Shaak Ti G9 Fives G10 Rex G10 Echo (501st) G8 ARC Trooper G8
jhitt7,612627154,2,0,2,134901,Shaak Ti Fives Rex R3 Echo (501st) ARC Trooper
JohnnyUtah,454898459,14,0,14,121342,Shaak Ti G12 Fives Rex R4 Echo (501st) R4 ARC Trooper G12
Bigs Little,617228366,46,0,46,79638,Shaak Ti G8 Fives G10 Rex G11 Echo (501st) G8 ARC Trooper G7
