Player,Offense,Defense,GP,Name,Squad,Viable
"MrsBlueprints",1,0,151577,CLS,"zzzCLS zHan zzChewbacca zzC-3PO zChewpio",1
"MrsBlueprints",1,1,108262,NestSisters,"zzAV zzMT zDaka Zombie zNest",1
"MrsBlueprints",0,1,143924,DRMalak,"zzzDR zzHK-47 zBSF zzMalak Sith Marauder",1
"MrsBlueprints",,,507938,Negotiator,"Negotiator HT Anakin's Eta-2, Umbaran SF, Ahsoka's SF, Clone Sergeant's ARC-170, Plo's SF, Rex's ARC-170",1
"MrsBlueprints",1,1,147141,JTR,"zzzJTR zzR2-D2 zzBB-8 zRH Finn, zRH Poe",1
"MrsBlueprints",0,1,108382,Grievous,"zzGG zB2 zB1 zMagnaGuard zNute",1
"MrsBlueprints",1,1,157584,Revan,"zzzJKR zBS zzGMY zJolee zGK",1
"MrsBlueprints",1,1,97994,Ewoks,"zChirpa Elder zPaploo zWicket zLogray",1
"MrsBlueprints",1,0,128860,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives ARC Trooper G8",1
"MrsBlueprints",0,1,128967,BH,"zzBossk zzJango zBoba Dengar G9, zzThe Mandalorian",1
"MrsBlueprints",1,1,93279,Carth,"zCarth Onasi, Mission Zaalbar zJuhani Canderous",1
"MrsBlueprints",1,1,115872,zEP,"zzEP zzzVader zzTarkin TFP G9, zzDN",1
"MrsBlueprints",0,1,101831,FO,"zzKRU zKylo FOE FOTP G9, FOO",1
"MrsBlueprints",0,1,85645,Phoenix,"zHera Ezra G9, Zeb G9, zKanan Chopper",1
"MrsBlueprints",,,278390,Malevolence,"Malevolence Hyena Bomber 4*, Vulture Droid 3*, Sun Fac SF, Soldier SF, Spy SF",0
"MrsBlueprints",0,1,111028,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"MrsBlueprints",,,346801,HansMF,"Home One, Han's MF, Biggs X-wing, Bistan's U-wing 4*, Phantom Ghost Cassian's U-wing, Wedge X-wing",0
"MrsBlueprints",,,72468,Mon Mothma,"Mon Mothma 4* G7, Lando Wedge G7, zKyle Katarn G4, zCara Dune 6*",0
"MrsBlueprints",1,0,63705,Troopers,"Veers G7, Starck G6, Stormtrooper G7, Magma G8, DT G8",0
"MrsBlueprints",,,67212,Bad Batch,"Hunter 6* Echo 5* G9, Omega 6* G9, zTech Wrecker 5* G8",0
"MrsBlueprints",1,0,98291,QGJ,"QGJ G8, Aayla G3, zJKA Old Ben, zAhsoka",0
"MrsBlueprints",1,0,17995,SionSolo (Counter),"zSion 6*",0
"DarthDarth",,,123728,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"DarthDarth",1,1,167665,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zzThrawn",1
"DarthDarth",,,183306,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zzzVader",1
"DarthDarth",1,1,122363,NS,"zzMT zzAV zDaka Zombie Spirit",1
"DarthDarth",1,0,139943,CLS,"zzzCLS zHan zzChewbacca zzC-3PO zChewpio",1
"DarthDarth",0,1,133637,padme,"zzPadme zGK zJKA zAhsoka zBarriss",1
"DarthDarth",,,505149,Negotiator,"Negotiator HT Anakin's Eta-2, Umbaran SF, Ahsoka's SF, BTL-B Y-wing, Clone Sergeant's ARC-170, Plo's SF",1
"DarthDarth",,,349473,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"DarthDarth",,,445563,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"DarthDarth",1,1,120092,JTR,"zzzJTR zzR2-D2 zzBB-8 zRH Finn, zRH Poe",1
"DarthDarth",0,1,136846,Grievous,"zzGG zB2 zB1 zMagnaGuard zNute",1
"DarthDarth",1,0,140415,Traya,"zzTraya zDN zSion zzEP Sith Empire Trooper",1
"DarthDarth",,,513131,Executrix,"Executrix Tie Adv, Emperor's Shuttle, TIE Reaper, Imperial TIE Fighter, Gauntlet Starfighter, FOSF TIE Fighter, FO TIE Fighter",1
"DarthDarth",1,1,146422,GAS,"zzzzGAS zRex zEcho (501st), zzFives zARC Trooper",1
"DarthDarth",1,1,139468,Revan Offense,"zzzJKR zzGMY zBS zJolee zzHYoda",1
"DarthDarth",1,1,108561,Ewoks,"zChirpa Elder zPaploo zWicket zLogray",1
"DarthDarth",0,1,150081,BH,"zzBossk zzJango zBoba zDengar zzThe Mandalorian",1
"DarthDarth",1,1,104646,Carth,"zCarth Onasi, zMission zZaalbar zJuhani zCanderous",1
"DarthDarth",1,0,131841,Troopers,"zVeers zStarck zzGideon zDark Trooper, zzPiett",1
"DarthDarth",1,0,130295,zMaul,"zDarth Maul, zSidious zDooku Sith Marauder, zNest",1
"DarthDarth",0,1,100014,Phoenix,"zHera zSabine zEzra zZeb zKanan",1
"DarthDarth",1,0,81724,Jawas,"Nebit Jawa Engineer, Jawa Scavenger, Jawa Dathcha",1
"DarthDarth",0,1,123869,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"DarthDarth",,,100042,Mon Mothma,"zzMon Mothma, Biggs Hoth Rebel Scout, Lando Wedge",0
"DarthDarth",,,82224,Iden Troopers,"zIden Versio 6* G8, zStormtrooper Snowtrooper Magma G9, zDT",0
"DarthDarth",1,1,69538,Rogue1,"Jyn G8, Chirrut G8, Baze G5, K-2SO G9, Cassian",0
"DarthDarth",,,86786,Bad Batch,"zHunter G9, zEcho 6* G9, zzOmega G9, zTech G9, zWrecker G9",0
"Alias Nome",,,146865,Admiral Raddus,"zzAdmiral Raddus, zCassian zzJyn zK-2SO Bistan",1
"Alias Nome",,,164455,Jabba,"zzzzzzJabba zBoushh (Leia Organa), zSkiff Guard (Lando Calrissian), zKrrsantan zBoba",1
"Alias Nome",,,182019,JMLS,"zzzJKR zzJKL zzzzzzJMLS zWat Tambor, zzzzGAS",1
"Alias Nome",1,0,162999,CLS,"zzzCLS zHan zzChewbacca zzC-3PO zChewpio",1
"Alias Nome",0,1,127637,padme,"zzPadme zGK zJKA zAhsoka zBarriss",1
"Alias Nome",1,1,107558,NestSisters,"zzAV zzMT zDaka Zombie zNest",1
"Alias Nome",,,551576,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"Alias Nome",0,1,120902,Grievous,"zzGG zB2 zB1 zMagnaGuard zNute",1
"Alias Nome",1,0,102973,Traya,"zzTraya DN Sion G8, Sith Empire Trooper G8, zzThrawn",1
"Alias Nome",1,1,152125,JTR,"zzzJTR zScav Rey, zzBB-8 zzR2-D2 zFinn",1
"Alias Nome",,,120621,Mon Mothma,"zzMon Mothma, Hoth Rebel Scout, zPao Scarif zCara Dune",1
"Alias Nome",,,447992,Executrix,"Executrix Tie Adv, Emperor's Shuttle, TIE Reaper, Imperial TIE Fighter, Gauntlet Starfighter, FOSF TIE Fighter, FO TIE Fighter",1
"Alias Nome",1,1,96259,Ewoks,"zChirpa Elder zPaploo zWicket zLogray",1
"Alias Nome",1,0,135916,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"Alias Nome",0,1,139966,BH,"zzBossk zDengar zFennec Shand, zGreedo zzAurra",1
"Alias Nome",1,1,130309,zEP,"zzEP zzzVader zzTarkin TFP G9, zzMara Jade, The Emperor's Hand",1
"Alias Nome",0,1,109266,BH,"zzJango Cad zzEmbo zIG-88 The Mandalorian G9",1
"Alias Nome",0,1,96190,FO,"zzKRU zKylo FOE FOST G8, FOO",1
"Alias Nome",1,0,101105,Troopers,"zVeers zStarck Shoretrooper zDT zzPiett",1
"Alias Nome",0,1,105324,Phoenix,"zHera zSabine zEzra zZeb zKanan",1
"Alias Nome",1,0,108321,Wiggs,"Wedge Biggs zLeia Chirrut Baze",1
"Alias Nome",0,1,142690,BS,"zBS zzGMY zJolee zzOld Ben, zzHYoda",1
"Alias Nome",1,0,77728,Jawas,"Nebit G8, Jawa Engineer G9, Jawa Scavenger G8, Jawa Dathcha G9",1
"Alias Nome",0,1,65383,Qira,"Qira G8, L3-37 G8, Vandor Chewbacca 5* G8, Mission G8, Zaalbar G8",0
"Alias Nome",0,1,118094,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"Alias Nome",,,40294,Bad Batch,"Hunter 5* G7, Echo 3* G7, Omega 5* G7, Tech 5* G7, Wrecker 5* G7",0
"Haus Junge",,,176298,JMK,"zzzzzzJMK zJKA zzGMY zzShaak Ti, zGK",1
"Haus Junge",,,441018,Profundity,"Profundity 5* Han's MF, Outrider Rebel Y-wing, Cassian's U-wing, Ghost",1
"Haus Junge",,,585663,Executor,"Executor HT RC Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"Haus Junge",,,185616,JMLS,"zzzJKR zzJKL zzzzzzJMLS zWat Tambor, zzzzGAS",1
"Haus Junge",1,0,155210,CLS,"zzzCLS zHan zzChewbacca zzC-3PO zChewpio",1
"Haus Junge",0,1,131487,DRMalak,"zzzDR zzHK-47 zBSF zzMalak Sith Assassin",1
"Haus Junge",1,1,111338,NestSisters,"zzAV zzMT zDaka Zombie zNest",1
"Haus Junge",,,492626,Negotiator,"Negotiator BTL-B Y-wing 6*, Anakin's Eta-2, Rex's ARC-170, Umbaran SF, Ahsoka's SF, Plo's SF, Clone Sergeant's ARC-170",1
"Haus Junge",,,332015,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"Haus Junge",1,1,130318,JTR,"zzzJTR zzR2-D2 zzBB-8 RH Finn G9, zRH Poe",1
"Haus Junge",0,1,130900,Grievous,"zzGG zB2 zB1 zMagnaGuard zNute",1
