Player,Ally Code,Starting Gear Needed,Progress,Current Gear Needed,GP,Team
Bytor Snowdog,656997348,0,0,0,156063,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Jan Dodonna GAT,482748136,0,0,0,154728,Shaak Ti Fives Rex Echo (501st) ARC Trooper
CptBlackBush,888364832,0,0,0,152752,Shaak Ti Fives Rex Echo (501st) ARC Trooper
DarkCoitus,825389354,0,0,0,152233,Shaak Ti Fives Rex Echo (501st) ARC Trooper
tallon karrde,623616269,0,0,0,148697,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Jaycop,322352622,25,0,25,112843,Shaak Ti Fives G12 Rex G12 Echo (501st) G11 ARC Trooper G12
Leo the lion,312994299,0,0,0,144144,Shaak Ti Fives Rex Echo (501st) ARC Trooper
TheMonikon,423522555,18,0,18,118066,Shaak Ti Fives R2 Rex R2 Echo (501st) G12 ARC Trooper G12
Ozzy,574547774,21,0,21,115002,Shaak Ti Fives R1 Rex G13 Echo (501st) G12 ARC Trooper G12
Cruzman,962295923,0,0,0,139530,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Hashslingingslasher,778222546,8,0,8,129027,Shaak Ti Fives R3 Rex R3 Echo (501st) R3 ARC Trooper R3
Hoyt Nitrum,428494676,24,0,24,115202,Shaak Ti Fives G11 Rex R2 Echo (501st) G12 ARC Trooper G10
Crazaig,689688922,0,0,0,138207,Shaak Ti Fives Rex Echo (501st) ARC Trooper
JasTarter Too,234764733,0,0,0,134961,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Jastarter,476181546,0,0,0,136739,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Crusader5454,884293376,0,0,0,155602,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Thux Kraç,146561726,0,0,0,150480,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Tad,418829766,15,0,15,123944,Shaak Ti Fives G13 Rex R4 Echo (501st) R1 ARC Trooper G13
Haus Junge,687721517,6,0,6,133179,Shaak Ti Fives Rex Echo (501st) ARC Trooper G12
Six,992469319,0,0,0,140985,Shaak Ti Fives Rex Echo (501st) ARC Trooper
MrsBlueprints,651313237,10,0,10,128860,Shaak Ti Fives Rex Echo (501st) ARC Trooper G8
JakeBum,554665654,0,0,0,153275,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Delmon Enz,467248887,0,0,0,147285,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Will Shakespeare,863487143,0,0,0,147138,Shaak Ti Fives Rex Echo (501st) ARC Trooper
SWfan114,551549951,0,0,0,139030,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Andhur P'hul,625285383,0,0,0,154688,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Crocodile Dundee,354318791,0,0,0,138319,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Tyson,358865491,0,0,0,141276,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Bato Kido,464953624,22,0,22,117542,Shaak Ti Fives G12 Rex R1 Echo (501st) G12 ARC Trooper G12
Papadapalous,782987592,0,0,0,147002,Shaak Ti Fives Rex Echo (501st) ARC Trooper
ReveNeveR,436444241,0,0,0,156459,Shaak Ti Fives Rex Echo (501st) ARC Trooper
DarthDarth,169543185,0,0,0,137550,Shaak Ti Fives Rex Echo (501st) ARC Trooper
The Dude,668946646,0,0,0,149282,Shaak Ti Fives Rex Echo (501st) ARC Trooper
DarthDado,773529376,11,0,11,127154,Shaak Ti Fives R3 Rex R3 Echo (501st) R2 ARC Trooper R1
Darthraki,884776838,0,0,0,135403,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Pilgrims Plague,756648931,0,0,0,154375,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Bobby0350,414725423,0,0,0,140363,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Obi Bonz Kenobie,948124219,0,0,0,140478,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Alias Nome,113955439,0,0,0,135916,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Makashi II,145923722,0,0,0,142898,Shaak Ti Fives Rex Echo (501st) ARC Trooper
maddoghansen,352978245,0,0,0,152860,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Marka Ragnos,777799968,1,0,1,143790,Shaak Ti R4 Fives Rex Echo (501st) ARC Trooper
Hima Glowbin,529813421,0,0,0,137786,Shaak Ti Fives Rex Echo (501st) ARC Trooper
SMKBlueprints,446175187,40,0,40,75781,Shaak Ti G12 Fives G9 Rex G12 Echo (501st) G9 ARC Trooper G8
