Player,Offense,Defense,GP,Name,Squad,Viable
"Citizen Juicer",1,1,91296,Carth,"zCarth Onasi, Mission zZaalbar zJuhani Canderous",1
"Citizen Juicer",0,1,94356,FO,"zKRU zKylo zFOST FOE FOO",1
"Citizen Juicer",1,0,86432,Troopers,"zVeers Starck Snowtrooper Shoretrooper DT",1
"Citizen Juicer",0,1,67813,Phoenix,"Hera G8, Zeb G8, Kanan G8, Sabine G8, Ezra G8",1
"Citizen Juicer",1,1,70534,Rogue1,"Jyn G8, Chirrut Baze G8, K-2SO G8, Cassian G8",1
"Citizen Juicer",1,0,17256,NestSolo (Counter),"Nest",1
"Citizen Juicer",1,0,50542,Clones,"Cody 6* G8, Rex G8, Echo (501st) 5* G8, Fives G8, Clone Sergeant G8",0
"Citizen Juicer",1,0,51225,Jawas,"Nebit G7, Jawa Engineer G9, Jawa Scavenger G7, Jawa 6* G8, Dathcha G6",0
"theLeskiss",,,126864,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"theLeskiss",1,1,155563,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zzThrawn",1
"theLeskiss",1,0,133758,CLS,"zzzCLS zHan zzChewbacca zC-3PO zChewpio",1
"theLeskiss",,,102586,Disintegration,"Aurra Greef Boba zzBossk zThe Mandalorian",1
"theLeskiss",1,1,89164,Ewoks,"zChirpa Elder zPaploo zWicket zLogray",1
"theLeskiss",1,0,81210,ShaakClones,"zShaak Ti G9, Rex Echo (501st), Fives ARC Trooper G9",1
"theLeskiss",1,1,80386,Carth,"zCarth Onasi, Mission Zaalbar Juhani Canderous",1
"theLeskiss",1,1,110717,zEP,"zzEP zzzVader Tarkin TFP G9, zTraya",1
"theLeskiss",0,1,65602,Phoenix,"Hera G9, Chopper Zeb G8, Kanan Ezra",1
"theLeskiss",1,0,13080,SionSolo (Counter),"Sion G9",1
"theLeskiss",0,1,89493,padme,"zzPadme zGK zJKA Ahsoka Barriss G8",0
"theLeskiss",0,1,88149,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"theLeskiss",1,0,75831,Troopers,"Veers Piett G9, Gideon Dark Trooper G9, Range Trooper",0
"theLeskiss",0,1,80762,BH,"Jango Cad Dengar G7, IG-88 zZam",0
"Hoshiyomi Gaming",0,1,111681,BH,"zBossk Dengar zGreef Boba zThe Mandalorian",1
"Hoshiyomi Gaming",0,1,69683,Phoenix,"Hera Chopper G8, Zeb G8, Kanan G8, Ezra",1
"Hoshiyomi Gaming",0,1,67964,padme,"Padme G9, GK 5* G9, JKA Ahsoka Fives G7",0
"Hoshiyomi Gaming",1,0,84956,CLS,"zCLS zHan zChewbacca R2-D2 G9, Chewpio 3* G8",0
"Hoshiyomi Gaming",0,1,90485,Geonosians Omicron,"zGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"Hoshiyomi Gaming",1,0,73118,Troopers,"zVeers 6* G9, zPiett Gideon G9, Dark Trooper G9, Range Trooper 5* G9",0
"Hoshiyomi Gaming",1,1,91424,zEP,"zEP zzzVader Tarkin G8, TFP Mara Jade, The Emperor's Hand 4* G9",0
"Barraza",0,1,92528,padme,"zzPadme G9, zGK JKA Ahsoka C-3PO",1
"Barraza",0,1,104147,DRMalak,"zzzDR HK-47 zBSF zzMalak Thrawn G9",1
"Barraza",0,1,90081,Geonosians Omicron,"zGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Barraza",1,1,100044,Revan Offense,"zzzJKR GMY BS zJolee Ezra",1
"Barraza",1,1,82773,Ewoks,"zChirpa Elder Paploo Wicket Logray G9",1
"Barraza",1,1,84630,Carth,"Carth Onasi, Mission Zaalbar Juhani G9, Canderous",1
"Barraza",0,1,101400,BH,"zzBossk Cad Boba Jango The Mandalorian",1
"Barraza",0,1,123242,FO,"zzKRU zKylo zHux FOE FOO",1
"Barraza",1,0,86861,CLS,"zCLS zHan zChewbacca R2-D2 G8, Chewpio 6* G9",0
"Barraza",,,270902,HansMF,"Home One, Han's MF, Rebel Y-wing 5*, Bistan's U-wing 5*, Phantom Ghost Cassian's U-wing, Wedge X-wing",0
"Barraza",1,1,72557,NestSisters,"AV MT Daka Zombie 6* Nest 6* G8",0
"Barraza",1,1,100854,zEP,"zzEP zzVader Tarkin G9, Dooku 6* G8, Sith Trooper",0
"Barraza",1,0,6712,SionSolo (Counter),"Sion G6",0
"Δ Vitiaté Δ",,,184165,JMK,"zzzzzzJMK zAhsoka zzzCAT zzzzGAS zGK",1
"Δ Vitiaté Δ",,,191270,LV,"zzzzzzLord Vader, zzPiett zzzMaul zRG zzzVader",1
"Δ Vitiaté Δ",,,131709,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"Δ Vitiaté Δ",,,145634,Admiral Raddus,"zzAdmiral Raddus, zCassian zzJyn Scarif Chirrut",1
"Δ Vitiaté Δ",,,143772,SK,"zzEP zzMara Jade, The Emperor's Hand, zzStarkiller zJuhani zVisas",1
"Δ Vitiaté Δ",,,463295,Profundity,"Profundity Han's MF, Outrider Rebel Y-wing, Cassian's U-wing, Ghost",1
"Δ Vitiaté Δ",1,1,175065,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zzThrawn",1
"Δ Vitiaté Δ",,,176394,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zDooku",1
"Δ Vitiaté Δ",0,1,117247,Qira,"zQira zL3-37 zVandor Chewbacca, zMission zZaalbar",1
"Δ Vitiaté Δ",1,1,176658,GL Rey,"zzzzzzRey zzzJTR zzBB-8 zRH Poe, zRH Finn",1
"Δ Vitiaté Δ",,,169532,Jabba,"zzzzzzJabba zBoushh (Leia Organa), zSkiff Guard (Lando Calrissian), zKrrsantan zBoba",1
"Δ Vitiaté Δ",1,1,114217,NS,"zzMT zzAV zDaka Zombie Spirit",1
"Δ Vitiaté Δ",,,630502,Executor,"Executor HT RC Xanadu Blood, Slave I, IG-2000 Tie Adv, TIE Reaper",1
"Δ Vitiaté Δ",,,172985,JMLS,"zBS zzzzzzJMLS zWat Tambor, zzJKL zJolee",1
"Δ Vitiaté Δ",1,0,159732,CLS,"zzzCLS zHan zzChewbacca zzC-3PO zChewpio",1
"Δ Vitiaté Δ",,,541000,Negotiator,"Negotiator BTL-B Y-wing, Anakin's Eta-2, Rex's ARC-170, Umbaran SF, Ahsoka's SF, Plo's SF, Clone Sergeant's ARC-170",1
"Δ Vitiaté Δ",,,347318,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"Δ Vitiaté Δ",0,1,139594,Grievous,"zzGG zB2 zB1 zMagnaGuard zNute",1
"Δ Vitiaté Δ",1,0,130644,Traya,"zzTraya zzDN zSion Sith Empire Trooper, zNest",1
"Δ Vitiaté Δ",,,126798,Mon Mothma,"zzMon Mothma, zCara Dune, Bistan zPao Hoth Rebel Scout",1
"Δ Vitiaté Δ",1,1,81357,Ewoks,"zChirpa Elder Paploo Wicket Logray",1
"Δ Vitiaté Δ",1,0,152080,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"Δ Vitiaté Δ",0,1,156909,BH,"zzBossk zDengar zzJango zFennec Shand, zZam",1
"Δ Vitiaté Δ",1,0,134037,Troopers,"zVeers zStarck zDark Trooper, zIden Versio, zzGideon",1
"Δ Vitiaté Δ",0,1,118427,Phoenix,"zHera zZeb zKanan zSabine zEzra",1
"Δ Vitiaté Δ",,,129941,Bad Batch,"zHunter zEcho zzOmega zTech zWrecker",1
"Δ Vitiaté Δ",1,0,127256,zMaul,"zDarth Maul, zSidious Sith Assassin, zSavage Sith Marauder",1
"Δ Vitiaté Δ",1,0,77436,Jawas,"Nebit G8, Jawa Engineer G9, Jawa Scavenger G8, Jawa Dathcha G9",1
"Δ Vitiaté Δ",0,1,117298,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"Xander",,,138508,SK,"zzEP zzMara Jade, The Emperor's Hand, zzStarkiller zJuhani zVisas",1
"Xander",1,0,140927,CLS,"zzzCLS zHan zzChewbacca C-3PO zChewpio",1
"Xander",0,1,93543,padme,"zzPadme GK JKA zAhsoka zBarriss G8",1
"Xander",0,1,101358,DRMalak,"zzzDR HK-47 zBSF zzMalak Sith Empire Trooper G8",1
"Xander",,,389873,HansMF,"Home One, Han's MF, Rebel Y-wing 6*, Ghost Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"Xander",1,1,100019,JTR,"zJTR Scav Rey, BB-8 G9, R2-D2 Finn G9",1
"Xander",,,109329,Mon Mothma,"zzMon Mothma, Biggs Lando Wedge Pao",1
"Xander",1,1,123578,Revan Offense,"zzzJKR zGMY zBS zJolee zzHYoda",1
"Xander",1,1,86138,Ewoks,"zChirpa Elder Paploo zWicket Logray",1
"Xander",0,1,98001,BH,"zzBossk Dengar G8, Boba Jango zThe Mandalorian",1
"Xander",0,1,70943,Phoenix,"Hera Zeb G9, Kanan G9, Sabine G8, zEzra",1
"Xander",1,0,66311,Jawas,"Nebit Jawa Engineer, Jawa Scavenger, Jawa Dathcha",1
"Xander",1,0,19911,NestSolo (Counter),"zNest",1
"Xander",,,59693,Phasma,"Phasma G8, FOE G8, FOO G8, KRU G8, Kylo G8",0
"Xander",0,1,92441,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"Xander",,,321587,Negotiator,"Negotiator 5* HT Anakin's Eta-2 6*, Umbaran SF, Ahsoka's SF, Clone Sergeant's ARC-170, Jedi Consular's Starfighter, Plo's SF",0
"Xander",1,0,48508,Troopers,"Veers G8, Piett 5* G8, Gideon 5* G6, Dark Trooper 5* G9, Range Trooper 5* G7",0
"Xander",1,1,52874,NS_Alt,"MT G8, AV G8, Daka G8, Talia G8, Spirit G8",0
"Xander",1,0,75810,ShaakClones,"zzShaak Ti, Rex G8, Echo (501st) G8, Fives G8, Clone Sergeant G9",0
"Xander",1,1,56741,Rogue1,"Jyn G8, Chirrut G8, Baze 6* G8, K-2SO G8, Cassian G8",0
"Xander",,,35363,Bad Batch,"Hunter 5* G8, Echo 4* G8, Omega 5* G8, Tech 4* G8, Wrecker 5* G8",0
"Coop",1,0,143639,CLS,"zzzCLS zHan zzChewbacca zC-3PO zChewpio",1
"Coop",0,1,96261,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Coop",,,360114,Negotiator,"Negotiator 5* HT Anakin's Eta-2, Umbaran SF, Ahsoka's SF, Clone Sergeant's ARC-170, Plo's SF, Rex's ARC-170",1
"Coop",,,387703,HansMF,"Home One, Han's MF, Rebel Y-wing 6*, Ghost Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"Coop",,,102799,Mon Mothma,"Mon Mothma, Cara Dune, Biggs Lando Wedge",1
"Coop",1,1,103100,GAS,"zzzzGAS Rex Echo (501st), Fives ARC Trooper",1
"Coop",1,1,110986,Revan,"zzzJKR BS GMY zJolee zGK",1
"Coop",1,1,87239,Ewoks,"zChirpa G9, Elder Paploo zWicket zLogray",1
"Coop",1,1,97027,Carth,"zCarth Onasi, zMission zZaalbar zJuhani zCanderous",1
"Coop",0,1,93091,BH,"zBossk Greef Boba Jango The Mandalorian",1
"Coop",0,1,74314,Phoenix,"Hera G9, Chopper Zeb G9, Kanan G9, Ezra",1
"Coop",,,63164,Phasma,"Phasma G9, FOTP FOSFTP G9, FOST 5* G9, Kylo",0
"Coop",,,113148,Grievous Omicron,"GG zB2 zB1 zMagnaGuard zDroideka",0
"Coop",0,1,101251,DRMalak,"zzzDR zzHK-47 zBSF Malak G9, Thrawn G9",0
"Coop",1,1,101518,JTR,"JTR Scav Rey G9, BB-8 G8, zzR2-D2 Finn",0
"Coop",,,292948,Executrix,"Executrix Tie Adv, Emperor's Shuttle, TIE Reaper 4*, Imperial TIE Fighter, Gauntlet Starfighter 6*, FOSF TIE Fighter, FO TIE Fighter",0
"Coop",1,0,67386,Traya,"Traya DN G7, Sion G1, Dooku G9, EP",0
"Coop",1,1,57741,NS_Alt,"MT G7, zAV Daka G3, Talia G5, Zombie G4",0
"Coop",1,0,63924,Troopers,"Veers Starck G8, Stormtrooper G9, DT G7, Piett G8",0
"Coop",1,0,47825,Jawas,"Nebit G7, Jawa Engineer G5, Jawa Scavenger G4, Jawa 6* G5, Dathcha G6",0
"Coop",1,0,9030,NestSolo (Counter),"Nest G7",0
"Szerahk",0,1,116074,DRMalak,"zzzDR HK-47 zBSF zzMalak Sith Empire Trooper",1
"Szerahk",1,0,132377,CLS,"zzzCLS zHan zzChewbacca zzC-3PO zChewpio",1
"Szerahk",,,336923,HansMF,"Home One, Han's MF, HT Ghost Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"Szerahk",1,1,120750,Revan,"zzzJKR zBS zGMY zJolee GK",1
"Szerahk",1,1,73018,Ewoks,"zChirpa G8, Elder Paploo G8, Wicket Logray",1
"Szerahk",0,1,98709,BH,"zBossk Dengar Boba IG-88 zzJango",1
"Szerahk",1,1,71235,Carth,"zCarth Onasi, Mission G8, zZaalbar Juhani G8, zCanderous",1
"Szerahk",0,1,73411,Phoenix,"Hera Chopper Zeb Kanan Ezra",1
"Szerahk",,,49715,Phasma,"Phasma G7, FOTP G5, FOO G8, KRU G8, Kylo G7",0
"Szerahk",0,1,99155,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"Szerahk",1,1,63691,JTR,"JTR G7, Scav Rey G8, BB-8 G8, R2-D2 Finn G9",0
"Szerahk",1,1,92151,zEP,"zzEP zzzVader Tarkin TFP G8, Sion 6* G7",0
"Kate",,,122334,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"Kate",1,1,143650,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU Thrawn",1
"Kate",1,1,94893,Revan,"zzJKR BS GMY zJolee GK G9",1
"Kate",0,1,86639,BH,"zBossk Greef Boba Jango The Mandalorian",1
"Kate",1,0,75174,501st,"Rex ARC Trooper, Echo (501st), Fives Ahsoka",1
"Kate",0,1,67796,Phoenix,"Hera G9, Zeb G9, Kanan G8, Sabine G8, Ezra",1
"Kate",1,0,92909,CLS,"zCLS zHan Chewbacca R2-D2 Chewpio",0
"Kate",0,1,89759,Geonosians Omicron,"zGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"Kate",,,247469,HansMF,"Home One, Han's MF 6*, Rebel Y-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",0
"Kate",1,1,53879,Ewoks,"Chirpa 3* Elder Paploo Wicket Logray 6*",0
"Kate",1,0,76714,Troopers,"Veers Starck Dark Trooper G9, Gideon G9, Piett",0
"OnyXavier",0,1,118659,DRMalak,"zzzDR HK-47 zBSF zzMalak Sith Empire Trooper",1
"OnyXavier",1,0,106455,CLS,"zzCLS zHan zChewbacca C-3PO zChewpio",1
"OnyXavier",1,0,100692,Traya,"zzTraya DN Sion zzEP Thrawn",1
"OnyXavier",1,1,105312,Revan,"zzzJKR BS zGMY zJolee GK G8",1
"OnyXavier",1,1,76133,Ewoks,"zChirpa Elder Paploo G9, Wicket Logray G9",1
"OnyXavier",1,1,88897,Carth,"Carth Onasi, Mission Zaalbar zJuhani Canderous",1
"OnyXavier",0,1,84350,BH,"zBossk Cad Dengar G8, Boba Jango",1
"OnyXavier",0,1,69312,Phoenix,"Hera G9, Chopper Zeb G8, Kanan G8, Ezra",1
"OnyXavier",1,0,15435,NestSolo (Counter),"Nest",1
"OnyXavier",,,72320,Phasma,"Phasma G9, FOE 6* FOO zKRU Kylo 6* G9",0
"OnyXavier",0,1,90400,Geonosians Omicron,"zGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"OnyXavier",,,253679,HansMF,"Home One, Han's MF, Rebel Y-wing 4*, Ghost Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",0
"OnyXavier",,,65444,Mon Mothma,"Mon Mothma 5* G8, Cara Dune G8, Biggs G8, Kyle Katarn, Pao G8",0
"OnyXavier",1,1,39985,NS_Alt,"MT 5* G8, AV G8, Daka G8, Talia 5* G8, Spirit 5* G8",0
"OnyXavier",1,0,47563,501st,"Rex G8, Clone Sergeant G8, Echo (501st) 5* G8, Fives G8, Ahsoka G8",0
"OnyXavier",1,1,34361,Rogue1,"Jyn 5* G8, Chirrut 5* G8, Baze 5* G8, K-2SO 5* G8, Cassian 5* G8",0
"Zephyr",0,1,112914,padme,"zzPadme zGK JKA zAhsoka zC-3PO",1
"Zephyr",0,1,103091,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Zephyr",0,1,101051,DR,"zzzDR HK-47 zBSF Sith Marauder, Sith Empire Trooper",1
"Zephyr",1,0,96121,Troopers,"zVeers zzPiett Gideon zDark Trooper, Range Trooper",1
"Zephyr",1,1,117563,Revan Offense,"zzzJKR zGMY BS zJolee Ezra",1
"Zephyr",1,1,83124,Ewoks,"zChirpa Elder Paploo Wicket Logray",1
"Zephyr",1,0,114770,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"Zephyr",0,1,109430,BH,"zBossk Cad Dengar Boba Jango",1
"Zephyr",1,0,100514,CLS,"zzzCLS zHan Wedge Biggs zChewbacca",1
"Zephyr",1,0,18096,SionSolo (Counter),"zSion G9",1
"Zephyr",,,69755,Phasma,"Phasma G6, FOE Sith Trooper, KRU Kylo G9",0
"Zephyr",,,120168,Grievous Omicron,"GG zB2 zB1 zMagnaGuard zDroideka",0
"Zephyr",,,390998,Negotiator,"Negotiator 6* HT Anakin's Eta-2, Umbaran SF, Ahsoka's SF, BTL-B Y-wing 5*, Clone Sergeant's ARC-170 2*, Jedi Consular's Starfighter",0
"Zephyr",,,289621,Malevolence,"Malevolence 5* Hyena Bomber 6*, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",0
"Zephyr",1,1,61672,Carth,"Carth Onasi G9, Mission G7, Zaalbar G8, Juhani G9, Canderous G9",0
"Zephyr",1,1,82041,zEP,"EP G7, Vader G8, Tarkin zzTraya zDN",0
"Zephyr",,,65606,Iden Troopers,"zIden Versio G8, Stormtrooper G9, Snowtrooper G6, Magma G8, DT G7",0
"Mol Ace",0,1,93570,BH,"zBossk Cad Greef zBoba IG-88",1
"Mol Ace",1,1,116540,zEP,"zEP zzVader Tarkin Krennic TFP G8",1
"Mol Ace",1,0,109620,Troopers,"zVeers Starck zDark Trooper, Gideon zzPiett",1
"Mol Ace",1,0,106237,Wiggs,"Wedge Biggs zCLS zHan zChewbacca",1
"Mol Ace",0,1,65780,Phoenix,"Hera G9, Chopper G8, Zeb G8, Kanan G8, Ezra",1
"Mol Ace",0,1,101702,padme,"zzPadme GK JKA zAhsoka Fives G8",1
"Mol Ace",,,50930,Phasma,"Phasma G8, FOE 5* G9, FOO G8, KRU G8, Kylo 6* G8",0
"Mol Ace",0,1,92399,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"Mol Ace",,,347451,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing 4*, Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",0
"Mol Ace",1,1,52146,NS_Alt,"MT G8, AV G8, Daka Talia G9, Spirit 6* G8",0
"Mol Ace",,,72381,Mon Mothma,"Mon Mothma G8, Kyle Katarn G9, Jyn G8, Lando Cassian",0
"Mol Ace",1,1,66035,Ewoks,"Chirpa G9, Elder Paploo G9, Wicket 5* Logray G9",0
"Mol Ace",1,0,73433,Rex (Counter),"Rex G8, zzWampa Chirrut 5* G8, Baze G8, R2-D2",0
"Mol Ace",1,0,64273,Thragma (Counter),"Thrawn Magma G6, DT 6* Stormtrooper G8, Shoretrooper 5* G8",0
"Mol Ace",1,0,123110,zMaul,"Darth Maul, zDooku zSidious zSavage Sith Marauder",0
"BenSwoloOnDBOL",,,120261,Phasma,"zPhasma zFOTP FOSFTP FOST zKylo",1
"BenSwoloOnDBOL",1,1,144993,SL Kylo,"zzzzzzSL Kylo, Sith Trooper, zHux zzKRU Thrawn G8",1
"BenSwoloOnDBOL",1,0,136320,CLS,"zzzCLS zHan zChewbacca zC-3PO zChewpio",1
"BenSwoloOnDBOL",,,281807,HansMF,"Home One, Han's MF 5*, Biggs X-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"BenSwoloOnDBOL",0,1,71402,Phoenix,"Hera Chopper G8, Zeb G8, Kanan G8, Ezra",1
"BenSwoloOnDBOL",0,1,87689,BS,"zBS GMY zJolee Old Ben G9, Ahsoka",1
"BenSwoloOnDBOL",0,1,89789,Geonosians Omicron,"zGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"BenSwoloOnDBOL",1,1,52747,NS,"MT G8, AV 6* G8, Daka 6* G9, Zombie 6* G8, Spirit 6* G9",0
"BenSwoloOnDBOL",1,1,78270,Ewoks,"Chirpa Elder Paploo Wicket Logray",0
"BenSwoloOnDBOL",1,0,69727,ShaakClones,"Shaak Ti 5* G8, Rex Echo (501st), Fives Clone Sergeant G9",0
"BenSwoloOnDBOL",1,1,98297,zEP,"zEP zzVader Tarkin DT 5* zTraya",0
"BenSwoloOnDBOL",0,1,86415,BH,"Bossk Greef Boba Jango The Mandalorian",0
"BenSwoloOnDBOL",1,0,66952,Troopers,"Veers 6* Starck G7, zIden Versio 4*, Snowtrooper Stormtrooper G9",0
"BenSwoloOnDBOL",1,1,58353,Rogue1,"Jyn 6* Chirrut 5* G8, Baze 6* G8, K-2SO G8, Cassian",0
"BenSwoloOnDBOL",,,64475,Bad Batch,"zHunter 6* zEcho 5* Omega 4* G8, Tech 5* zWrecker 6* G9",0
"MINI SgtGingerbeard",,,123599,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"MINI SgtGingerbeard",1,1,163670,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU Thrawn",1
"MINI SgtGingerbeard",,,164781,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zzVader",1
"MINI SgtGingerbeard",,,553754,Executor,"Executor HT RC Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"MINI SgtGingerbeard",1,0,138016,CLS,"zzzCLS zHan zChewbacca C-3PO zChewpio",1
"MINI SgtGingerbeard",0,1,101934,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"MINI SgtGingerbeard",1,0,105557,Traya,"zzTraya DN Sion zzEP Sith Empire Trooper",1
"MINI SgtGingerbeard",0,1,82224,Grievous,"zGG B2 G8, B1 G9, Droideka G8, Dooku",1
"MINI SgtGingerbeard",1,1,101088,Revan,"zzzJKR BS GMY zJolee GK",1
"MINI SgtGingerbeard",1,1,84841,Ewoks,"zChirpa Elder Paploo Wicket Logray",1
"MINI SgtGingerbeard",0,1,132320,BH,"zzBossk Cad Dengar Boba IG-88",1
"MINI SgtGingerbeard",0,1,73524,Phoenix,"Hera Chopper Zeb G8, Kanan Ezra",1
"MINI SgtGingerbeard",1,0,14884,NestSolo (Counter),"Nest G9",1
"MINI SgtGingerbeard",1,1,84551,NS,"zMT AV Daka Zombie Spirit",0
"MINI SgtGingerbeard",,,315718,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Biggs X-wing",0
"MINI SgtGingerbeard",1,0,105569,Troopers,"zVeers zzPiett Gideon G9, Dark Trooper G9, Range Trooper",0
"MINI SgtGingerbeard",1,1,86646,Carth,"zCarth Onasi, zMission zZaalbar Juhani G7, Canderous",0
"MINI SgtGingerbeard",1,0,55324,ShaakClones,"Shaak Ti G7, Rex G7, Echo (501st) G7, Fives G4, ARC Trooper G5",0
"MINI SgtGingerbeard",0,1,50300,BH,"Jango G3, Greef G8, Greedo G8, The Mandalorian G8, Zam G4",0
"Amaterasu",,,186703,JMK,"zzzzzzJMK zAhsoka zzzCAT zzzzGAS zGK",1
"Amaterasu",,,182524,LV,"zzzzzzLord Vader, zzPiett zzzMaul zRG zzzVader",1
"Amaterasu",,,175898,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zDooku",1
"Amaterasu",,,592136,Executor,"Executor HT RC Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"Amaterasu",1,0,148772,CLS,"zzzCLS zHan zzChewbacca zzC-3PO zChewpio",1
"Amaterasu",,,120505,Grievous Omicron,"zzGG zB2 zB1 MagnaGuard zDroideka",1
"Amaterasu",,,494759,Negotiator,"Negotiator BTL-B Y-wing, Anakin's Eta-2, Rex's ARC-170, Umbaran SF, Ahsoka's SF, Plo's SF, Clone Sergeant's ARC-170",1
"Amaterasu",,,308503,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"Amaterasu",,,137607,JKL,"zzJKL zzzJKR zHYoda Old Ben, Aayla",1
"Amaterasu",,,400516,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"Amaterasu",1,0,142036,Traya,"zzTraya zDN zSion zzEP zThrawn",1
"Amaterasu",,,119836,Disintegration,"Aurra zGreef zBoba zzBossk zThe Mandalorian",1
"Amaterasu",,,110878,Mon Mothma,"zzMon Mothma, Biggs zJyn Lando Wedge",1
"Amaterasu",1,0,147267,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
