Name,Ally Code,GP,Chars GP,Ships GP,Character:Ships,Light side or Dark Side,Hotutils style mod score -- higher is better, aim for 3.0.   ((# of 15-19 Speed 0.8) + (# of 20-24 Speed) + (# of 25+ Speed * 1.6)) / (squadGP / 100,000),DSR Bot style gear score -- higher is better.  Number of (>G12 + G13 + relic / 5) / total gp / 100 000.,LS Toon GP,DS Toon GP,Zetas,Omicrons,Relic Levels,GLs,7*,R5 and higher,G13 and higher,G12 and higher,G10 and higher,Jedi Knight Revan,Darth Revan,Malak,Padme,Genosian Brood Alpha,Wat Tambor,Ki-Adi-Mundi,Shaak Ti,General Skywalker,Rey,Supreme Leader Kylo Ren,Sith Eternal Emperor,Jedi Master Luke Skywalker,Jedi Master Kenobi,Lord Vader,Jabba the Hutt,Jedi Knight Luke,The Negotiator,Malevolence,Raddus,Finalizer,TW/GA Squads - farmed but may need gear.  Click player name to view.,Squads: defense or both,Squads: offense or both
"GrandMasterSparty",688953846,4574544,2504165,2070379,120,-135,180,286,1261628,1241861,54,5,205,0,189,37,37,53,74,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,12,6,6
"Jawa7778",725233668,5077304,3104952,1972352,157,-450,203,343,1306498,1770020,107,9,256,2,169,38,54,69,85,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,14,6,6
"Sloth",661261825,5845146,3378715,2466431,136,-105,314,380,1727772,1650943,102,4,358,2,206,53,66,85,96,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,15,6,7
"ObiWanKenobi",984572597,4494763,2674115,1820648,146,240,25,201,1595270,1073988,40,7,113,1,168,12,25,43,64,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,10,7,4
"Mol Eliza",176127676,3122834,1835931,1286903,142,-308,95,202,845382,988367,31,3,76,1,105,11,16,32,60,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,3,3,3
"Jabbaa Da Shrutt",699467699,3298485,1970842,1327643,148,74,30,116,1095057,873700,16,1,42,0,146,6,9,21,39,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,4,1
"Sensible Knave",952659128,3038461,1714404,1324057,129,141,68,248,982081,732323,26,0,92,0,107,17,22,35,51,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,5,4,2
"OrganicPotato",147138432,3936613,2135399,1801214,118,-411,275,298,929580,1205143,60,7,192,1,144,27,35,44,61,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,9,6,4
"PadmesHubby",827621144,4310532,2594797,1715735,151,-112,166,367,1320985,1271099,59,5,227,2,131,29,47,66,69,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,8,7,4
"Benstr8ballin",269281965,5330490,3174267,2156223,147,-45,219,309,1667615,1499895,75,7,240,1,175,32,48,69,96,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,12,7,6
"L0RD SAVITAR",767465911,6509865,3818490,2691375,141,49,201,222,2099779,1718035,120,4,168,0,233,22,40,71,102,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,15,10,8
"Eggnog",742172597,6308497,3933855,2374642,165,56,167,380,2170096,1763083,142,0,325,2,243,45,70,105,135,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,19,9,9
"wngsprd",436314662,4441221,2555384,1885837,135,-339,113,337,1158274,1396434,74,1,209,1,195,32,44,64,80,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,10,7,4
"NotFromEarth",127234541,7092222,3949343,3142879,125,-67,297,366,2055718,1890975,116,9,416,2,244,63,79,98,123,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,19,9,10
