Player,Ally Code,Starting Gear Needed,Progress,Current Gear Needed,GP,Team
Elshondo,848839342,0,0,0,154196,Padme JKA Ahsoka GK GMY
Azrael0442,649841613,6,0,6,127211,Padme JKA Ahsoka GK GMY G12
TritonDankwalker66,818912973,0,0,0,135623,Padme JKA Ahsoka GK GMY
Schmiticus,488999866,6,0,6,127053,Padme JKA Ahsoka GK GMY G12
Randal Houisth,821337555,0,0,0,152401,Padme JKA Ahsoka GK GMY
Rabbit4t2,922828851,15,0,15,118887,Padme R3 JKA R1 Ahsoka R3 GK GMY G11
Shmeeegzz,734912572,0,0,0,135900,Padme JKA Ahsoka GK GMY
BIGFern69,264513616,12,0,12,127556,Padme JKA R3 Ahsoka R3 GK R3 GMY G12
Bel Zetafar,616826226,41,0,41,75169,Padme G8 JKA G11 Ahsoka G11 GK G7 GMY G12
Hawk93524,621313442,18,0,18,116748,Padme G12 JKA Ahsoka G12 GK GMY G12
AmbitiousButRubbish,899278233,0,0,0,149142,Padme JKA Ahsoka GK GMY
Wicket87,165669563,0,0,0,136566,Padme JKA Ahsoka GK GMY
Ur An Ugly Piece of,379598722,4,0,4,134725,Padme JKA R4 Ahsoka GK GMY R2
The Battleooze,673371964,6,0,6,128910,Padme JKA Ahsoka G12 GK GMY
ObiWanKenobi,984572597,5,1,4,140256,Padme JKA R3 Ahsoka R3 GK GMY
Rabhuhn,482518827,0,0,0,130940,Padme JKA Ahsoka GK GMY
Jawa7778,725233668,29,0,29,101159,Padme G8 JKA Ahsoka G10 GK G7 GMY
BRG Space Whale Herder,314931295,7,0,7,122496,Padme JKA Ahsoka GK GMY G11
MINI Hazedog,733479192,14,0,14,129579,Padme G12 JKA R3 Ahsoka G12 GK GMY
Delara Exibil,195416517,0,0,0,142736,Padme JKA Ahsoka GK GMY
Nerf Herder,979465369,6,0,6,135525,Padme JKA Ahsoka GK GMY G12
PadmesHubby,827621144,0,0,0,145379,Padme JKA Ahsoka GK GMY
Beast3,611197858,13,0,13,120734,Padme R3 JKA Ahsoka R3 GK GMY G9
Godspeed,953335522,12,0,12,120393,Padme R3 JKA R3 Ahsoka R3 GK R3 GMY R1
BuoyantBanana,315925368,24,0,24,102975,Padme G12 JKA G12 Ahsoka G12 GK G12 GMY
fives deserved better,578758976,0,0,0,156642,Padme JKA Ahsoka GK GMY
Benstr8ballin,269281965,14,0,14,122142,Padme G12 JKA Ahsoka G12 GK GMY R3
ObiWanHardeen,494714142,0,0,0,147656,Padme JKA Ahsoka GK GMY
Malanchi,999644626,0,0,0,150098,Padme JKA Ahsoka GK GMY
GrandMasterSparty,688953846,0,0,0,140377,Padme JKA Ahsoka GK GMY
bowtieZRcool,371881947,30,0,30,89365,Padme G8 JKA G12 Ahsoka G12 GK R3 GMY G12
wngsprd,436314662,0,0,0,136892,Padme JKA Ahsoka GK GMY
Invective,753888611,0,0,0,146038,Padme JKA Ahsoka GK GMY
NotFromEarth,127234541,15,0,15,128517,Padme G12 JKA Ahsoka G11 GK GMY R3
OrganicPotato,147138432,26,0,26,106091,Padme G10 JKA Ahsoka G10 GK G8 GMY
Mol Eliza,176127676,37,0,37,78719,Padme G6 JKA G11 Ahsoka G8 GK R3 GMY G12
Jabbaa Da Shrutt,699467699,18,0,18,113549,Padme G12 JKA Ahsoka G12 GK G12 GMY
Sloth,661261825,0,0,0,148478,Padme JKA Ahsoka GK GMY
L0RD SAVITAR,767465911,0,0,0,136019,Padme JKA Ahsoka GK GMY
Sensible Knave,952659128,0,0,0,136351,Padme JKA Ahsoka GK GMY
Eggnog,742172597,7,0,7,129277,Padme R2 JKA Ahsoka R2 GK R4 GMY
Kaveman,419233423,12,0,12,141750,Padme JKA G12 Ahsoka G12 GK GMY
Ninjastatten,864833164,0,0,0,144999,Padme JKA Ahsoka GK GMY
Azrael,117388825,0,0,0,140506,Padme JKA Ahsoka GK GMY
DanPal37,413355852,8,0,8,124272,Padme R1 JKA Ahsoka R1 GK GMY
DarthElshondo,689163274,0,0,0,145480,Padme JKA Ahsoka GK GMY
Enora,264866834,71,0,71,37275,Padme G1 JKA G1 4* Ahsoka G8 GK G1 GMY G8
Perez,298324787,10,0,10,135292,Padme JKA G12 Ahsoka R3 GK GMY R3
Namazu,775456321,23,0,23,109431,Padme JKA Ahsoka G12 GK GMY G1
Brooks,675754931,0,0,0,150293,Padme JKA Ahsoka GK GMY
