Player,Offense,Defense,GP,Name,Squad,Viable
"Bel Zetafar",,,300820,Negotiator,"Negotiator 6* BTL-B Y-wing 2*, Anakin's Eta-2 2*, Rex's ARC-170, Umbaran SF, Ahsoka's SF, Plo's SF, Clone Sergeant's ARC-170",0
"Bel Zetafar",1,1,66750,JTR,"JTR G5, Scav Rey G9, BB-8 R2-D2 G8, Finn G8",0
"Bel Zetafar",,,99936,Mon Mothma,"Mon Mothma 5* G6, Bistan Wedge Scarif Biggs",0
"Bel Zetafar",1,0,77219,Traya,"Traya DN G7, Sion 6* G5, zDooku Sith Empire Trooper 5* G3",0
"Bel Zetafar",1,0,73574,Troopers,"Veers G9, Piett Gideon G9, Dark Trooper G8, Range Trooper G9",0
"Ur An Ugly Piece of",,,120626,Phasma,"zPhasma FOTP FOSFTP zFOST zKylo",1
"Ur An Ugly Piece of",1,1,156547,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zThrawn",1
"Ur An Ugly Piece of",0,1,135437,padme,"zzPadme zGK zJKA zAhsoka zC-3PO",1
"Ur An Ugly Piece of",0,1,118585,DRMalak,"zzzDR zzHK-47 zBSF zzMalak Sith Assassin G8",1
"Ur An Ugly Piece of",,,126109,Grievous Omicron,"zzGG zB2 zB1 zMagnaGuard zDroideka",1
"Ur An Ugly Piece of",,,438701,Negotiator,"Negotiator HT Anakin's Eta-2, Umbaran SF, Ahsoka's SF, BTL-B Y-wing, Clone Sergeant's ARC-170, Plo's SF",1
"Ur An Ugly Piece of",,,305291,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"Ur An Ugly Piece of",,,124679,Nute-OR,"zNute zDooku zzJango zZaalbar Mission",1
"Ur An Ugly Piece of",1,1,158178,GAS,"zzzzGAS zRex zEcho (501st), zzFives zARC Trooper",1
"Ur An Ugly Piece of",1,1,108588,Revan Offense,"zzzJKR zGMY BS zJolee HYoda",1
"Ur An Ugly Piece of",1,1,94379,Ewoks,"zChirpa Elder zPaploo zWicket zLogray",1
"Ur An Ugly Piece of",0,1,113992,BH,"zzBossk zEmbo Boba zZam Cad",1
"Ur An Ugly Piece of",1,1,128327,zEP,"zzEP zzVader zTarkin TFP G8, zzDN",1
"Ur An Ugly Piece of",1,0,113158,CLS,"zzzCLS zHan zLeia Old Ben, zzChewbacca",1
"Ur An Ugly Piece of",0,1,76467,Phoenix,"Hera G9, Kanan G8, Chopper G9, zSabine Zeb G8",1
"Ur An Ugly Piece of",1,0,14200,SionSolo (Counter),"Sion G8",1
"Ur An Ugly Piece of",,,133345,LV,"zzzzzzLord Vader, Piett G6, zzzMaul zRG Stormtrooper G9",0
"Ur An Ugly Piece of",0,1,97508,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"Ur An Ugly Piece of",1,1,78907,NS,"zMT G8, zAV Daka Zombie Spirit G8",0
"Ur An Ugly Piece of",,,318279,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing 5*, Phantom Ghost Cassian's U-wing, Biggs X-wing",0
"Ur An Ugly Piece of",1,1,76256,JTR,"JTR G8, Scav Rey G8, BB-8 G8, zzR2-D2 G8, Finn G8",0
"Ur An Ugly Piece of",1,0,65409,Troopers,"Veers G9, Starck G7, Snowtrooper G8, Magma G7, DT G9",0
"Ur An Ugly Piece of",,,112548,Bad Batch,"zHunter zEcho Omega 5* G9, zTech zWrecker",0
"Ur An Ugly Piece of",1,1,54606,Rogue1,"Jyn G8, Chirrut 6* G8, Baze G8, Cassian 6* G8, Bistan G4",0
"Rabbit4t2",,,120907,Phasma,"zPhasma zFOTP FOSFTP zFOST Kylo",1
"Rabbit4t2",1,1,149086,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU Thrawn G9",1
"Rabbit4t2",,,173400,JMLS,"zzzJKR zzJKL zzzzzzJMLS zzHYoda zzzzGAS",1
"Rabbit4t2",1,0,145188,CLS,"zzzCLS zHan zzChewbacca zzC-3PO Chewpio",1
"Rabbit4t2",0,1,101102,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Rabbit4t2",,,371215,HansMF,"Home One, Han's MF, Rebel Y-wing 6*, Bistan's U-wing, Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"Rabbit4t2",,,460966,Negotiator,"Negotiator HT Anakin's Eta-2, Umbaran SF, Ahsoka's SF, Clone Sergeant's ARC-170, Plo's SF, Rex's ARC-170",1
"Rabbit4t2",,,103989,Mon Mothma,"Mon Mothma, Lando Cara Dune, Wedge Biggs",1
"Rabbit4t2",,,94866,Nute-OR,"zNute zDooku Jango zZaalbar Mission",1
"Rabbit4t2",1,1,77562,Ewoks,"zChirpa G9, Elder Paploo Wicket Logray",1
"Rabbit4t2",1,0,126331,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"Rabbit4t2",0,1,112663,BH,"zBossk zBoba zGreedo zFennec Shand, Dengar G8",1
"Rabbit4t2",1,1,105912,zEP,"zzEP zzzVader Tarkin G8, TFP G8, Traya",1
"Rabbit4t2",0,1,71863,Phoenix,"Hera G8, Kanan G9, Chopper Ezra Zeb G8",1
"Rabbit4t2",0,1,109706,BS,"zBS GMY zJolee zGK zAhsoka",1
"Rabbit4t2",,,101784,Grievous Omicron,"GG G9, zB2 zB1 MagnaGuard zDroideka",0
"Rabbit4t2",0,1,108721,DRMalak,"zzzDR zHK-47 zBSF zzMalak Sith Assassin G1",0
"Rabbit4t2",1,1,77483,NS,"MT G7, zzAV Daka G9, Zombie Spirit G7",0
"Rabbit4t2",1,1,93769,JTR,"JTR Scav Rey G9, BB-8 G5, R2-D2 Finn G9",0
"Rabbit4t2",1,0,50618,Troopers,"Veers G9, Starck G5, Piett 6* G4, Gideon 5* G7, Magma G4",0
"Rabbit4t2",1,0,45530,Jawas,"Nebit G2, Jawa Engineer G5, Jawa Scavenger G4, Jawa 6* Dathcha G5",0
"Rabbit4t2",1,0,13330,SionSolo (Counter),"Sion G7",0
"Rabbit4t2",1,0,11143,NestSolo (Counter),"Nest G6",0
"Hawk93524",0,1,119467,padme,"zzPadme zGK zJKA zAhsoka C-3PO",1
"Hawk93524",0,1,103578,Grievous-Wat,"zzGG zB2 zB1 MagnaGuard zWat Tambor",1
"Hawk93524",1,1,84733,Ewoks,"zChirpa Elder Paploo Wicket Logray",1
"Hawk93524",1,1,93798,Revan Offense,"zzzJKR GMY BS zJolee Ezra",1
"Hawk93524",1,0,133153,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"Hawk93524",0,1,98027,BH,"zzBossk Boba Dengar zThe Mandalorian, IG-88",1
"Hawk93524",1,1,123449,zEP,"zzEP zzzVader Tarkin Krennic TFP G9",1
"Hawk93524",0,1,97886,FO,"zzKRU zKylo zHux 6* FOSFTP G9, zFOTP",1
"Hawk93524",,,403704,Negotiator,"Negotiator BTL-B Y-wing 2*, Anakin's Eta-2, Rex's ARC-170 6*, Umbaran SF, Ahsoka's SF, Plo's SF, Clone Sergeant's ARC-170",0
"Hawk93524",1,0,92325,CLS,"zzCLS zHan zChewbacca R2-D2 G9, Chewpio 6* G9",0
"Hawk93524",,,231220,Malevolence,"Malevolence Hyena Bomber 4*, Vulture Droid 4*, Sun Fac SF, Soldier SF, Spy SF",0
"Hawk93524",0,1,94457,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"Hawk93524",,,219830,HansMF,"Home One, Han's MF 6*, HT 6* Ghost 6* Phantom 5* Biggs X-wing, Cassian's U-wing, Wedge X-wing",0
"Hawk93524",1,0,96559,Troopers,"zVeers zzPiett Gideon G9, Dark Trooper G9, Range Trooper",0
"Hawk93524",,,78955,Nute-OR,"Nute zDooku Jango Zaalbar G8, Mission G8",0
"Hawk93524",,,63294,Iden Troopers,"zIden Versio 5*, Shoretrooper G9, Snowtrooper G8, Magma G7, DT G8",0
"Hawk93524",1,0,8733,NestSolo (Counter),"Nest 5* G7",0
"Schmiticus",,,122445,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"Schmiticus",1,1,153048,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU Thrawn",1
"Schmiticus",,,175127,JMLS,"zzzJKR zzJKL zzzzzzJMLS zHYoda zzzzGAS",1
"Schmiticus",1,0,140378,CLS,"zzzCLS zHan zzChewbacca C-3PO zChewpio",1
"Schmiticus",,,359377,HansMF,"Home One, Han's MF, Rebel Y-wing 6*, Bistan's U-wing, Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"Schmiticus",,,483742,Negotiator,"Negotiator HT Anakin's Eta-2, Umbaran SF, Ahsoka's SF, Clone Sergeant's ARC-170, Plo's SF, Rex's ARC-170",1
"Schmiticus",0,1,120841,Grievous,"zzGG zB2 zB1 zDroideka IG-88",1
"Schmiticus",1,1,105163,JTR,"zJTR Scav Rey G9, BB-8 zR2-D2 Finn G8",1
"Schmiticus",,,100728,Mon Mothma,"zzMon Mothma, zCara Dune, Hoth Rebel Scout, Wedge Pao",1
"Schmiticus",1,0,115745,Troopers,"zVeers zzPiett zGideon zDark Trooper, Range Trooper",1
"Schmiticus",,,112203,Disintegration,"Aurra zGreef Boba zBossk The Mandalorian",1
"Schmiticus",1,1,89635,Ewoks,"zChirpa Elder Paploo zWicket zLogray",1
"Schmiticus",1,0,136285,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"Schmiticus",1,1,127408,zEP,"zzEP zzzVader Tarkin TFP BSF",1
"Schmiticus",0,1,66031,Phoenix,"Hera G8, Kanan G8, Chopper G8, Ezra G8, Zeb G8",1
"Schmiticus",0,1,123609,padme,"zzPadme zGK zJKA zAhsoka zzCAT G8",0
"Schmiticus",0,1,100377,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"Schmiticus",1,1,74479,NS,"MT G8, zzAV Daka G9, Zombie Spirit G3",0
"Schmiticus",,,90359,Nute-OR,"Nute zDooku Jango zZaalbar zMission",0
"Schmiticus",,,66014,Iden Troopers,"zIden Versio 6* G8, Stormtrooper G9, Snowtrooper G8, Magma G7, DT G7",0
"Schmiticus",1,0,8077,SionSolo (Counter),"Sion G4",0
"NotFromEarth",,,123095,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"NotFromEarth",1,1,162946,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU Thrawn",1
"NotFromEarth",,,176508,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zzzVader",1
"NotFromEarth",,,572775,Executor,"Executor 6* HT RC Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"NotFromEarth",1,0,146835,CLS,"zzzCLS zHan zzChewbacca zzC-3PO zChewpio",1
"NotFromEarth",,,285677,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"NotFromEarth",,,464083,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"NotFromEarth",0,1,111499,Grievous,"zzGG zB2 zB1 MagnaGuard zNute",1
"NotFromEarth",1,0,131728,Traya,"zzTraya DN zSion zEP Sith Empire Trooper",1
"NotFromEarth",1,1,94842,JTR,"zzJTR Scav Rey, BB-8 G9, R2-D2 Finn G9",1
"NotFromEarth",,,110596,Mon Mothma,"zzMon Mothma, Bistan Wedge Scarif Biggs",1
"NotFromEarth",1,1,144307,GAS,"zzzzGAS zRex zEcho (501st), zzFives zARC Trooper",1
"NotFromEarth",1,1,133611,Revan,"zzzJKR zBS zGMY zJolee zGK",1
"NotFromEarth",1,1,84188,Ewoks,"zChirpa Elder Paploo Wicket Logray",1
"NotFromEarth",0,1,135190,BH,"zzBossk Boba Dengar Cad zIG-88",1
"NotFromEarth",1,0,116578,Troopers,"zVeers zStarck zzPiett Range Trooper, Gideon",1
"NotFromEarth",0,1,78420,Phoenix,"Hera Kanan G8, Ezra Sabine G8, Zeb G8",1
"NotFromEarth",1,0,128577,zMaul,"zDarth Maul, zDooku zSidious Sith Assassin, zSavage",1
"NotFromEarth",1,1,97895,Rogue1,"zJyn Chirrut G8, Baze G8, zCassian K-2SO G8",1
"NotFromEarth",,,450431,Negotiator,"Negotiator BTL-B Y-wing 2*, Anakin's Eta-2, Rex's ARC-170, Umbaran SF, Ahsoka's SF, Plo's SF, Clone Sergeant's ARC-170",0
"NotFromEarth",0,1,94465,Geonosians Omicron,"zGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"NotFromEarth",1,1,73737,NS,"MT G8, AV Daka Zombie Spirit G8",0
"NotFromEarth",1,1,84516,Carth,"zCarth Onasi, zMission Zaalbar Juhani G7, Canderous",0
"NotFromEarth",,,60757,Iden Troopers,"Iden Versio G8, Shoretrooper G8, Snowtrooper G8, Magma G1, DT G8",0
"NotFromEarth",0,1,87811,BH,"Jango zzGreef Greedo G8, Zam G8, zThe Mandalorian",0
"NotFromEarth",,,94361,Mando,"zzThe Mandalorian (Beskar Armor), zDash Rendar, Nest G1, IG-11 G8, Kuiil G8",0
"NotFromEarth",1,0,105232,QGJ,"zQGJ Aayla G1, zJKA zzHYoda zAhsoka",0
"NotFromEarth",1,0,34546,Jawas,"Nebit G1, Jawa Engineer G1, Jawa Scavenger G1, Jawa G1, Dathcha G1",0
"Brooks",,,170681,JMK,"zzzzzzJMK zJKA zzGMY zzShaak Ti, zGK",1
"Brooks",,,175584,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zzzVader",1
"Brooks",1,0,116147,CLS,"zzzCLS zHan zzChewbacca zzC-3PO zChewpio",1
"Brooks",,,495723,Negotiator,"Negotiator HT Anakin's Eta-2, Umbaran SF, Ahsoka's SF, Clone Sergeant's ARC-170, Plo's SF, Rex's ARC-170",1
"Brooks",0,1,125800,Grievous,"zzGG zB2 zB1 zMagnaGuard zNute",1
"Brooks",1,0,112854,Troopers,"zVeers zzPiett zzGideon zDark Trooper, Range Trooper",1
"Brooks",1,1,141705,GAS,"zzzzGAS zRex zEcho (501st), zzFives zARC Trooper",1
"Brooks",1,1,83252,Ewoks,"zChirpa Elder Paploo zWicket Logray G9",1
"Brooks",1,1,87699,Carth,"zCarth Onasi, zMission zZaalbar Juhani G8, zCanderous",1
"Brooks",0,1,123908,BH,"zzBossk zzGreef zBoba zzJango Cad",1
"Brooks",,,84586,Iden Troopers,"zIden Versio, Shoretrooper Snowtrooper Magma DT",1
"Brooks",0,1,69157,Phoenix,"Hera G9, Kanan G8, Ezra G8, Sabine G8, Zeb G8",1
"Brooks",1,0,124651,zMaul,"zDarth Maul, zDooku zSidious zSavage Sith Empire Trooper",1
"Brooks",1,0,15106,SionSolo (Counter),"Sion G9",1
"Brooks",,,63692,Phasma,"Phasma G8, FOTP G9, FOO G9, KRU G7, Kylo G8",0
"Brooks",0,1,92956,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"Brooks",1,1,70736,NS_Alt,"MT G8, zAV Talia G8, Daka G8, Zombie G8",0
"Brooks",,,94023,Bad Batch,"zHunter zEcho zOmega G9, zTech zWrecker 6*",0
"Brooks",1,0,114160,EP (Counter, Rebel),"zzEP Krennic zzWampa Nest G1, zStarck",0
"Sloth",,,188954,JMK,"zzzzzzJMK zAhsoka zzzCAT zzzzGAS zGK",1
"Sloth",,,183875,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zzVader",1
"Sloth",,,142147,SK,"zzEP zzMara Jade, The Emperor's Hand, zzStarkiller zzOld Ben, Visas",1
"Sloth",,,563978,Executor,"Executor 5* HT RC Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"Sloth",,,372136,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Biggs X-wing",1
"Sloth",1,0,137533,Traya,"zzTraya zDN zSion Sith Empire Trooper, Thrawn",1
"Sloth",0,1,117737,Grievous,"zzGG zB2 zB1 MagnaGuard zNute",1
"Sloth",1,1,133991,Revan Offense,"zzzJKR zGMY zHYoda zJolee zJKA",1
"Sloth",1,1,77576,Ewoks,"zChirpa G9, Elder Paploo G9, Wicket Logray",1
"Sloth",1,0,140341,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"Sloth",0,1,141979,BH,"zzBossk zBoba zJango Dengar zIG-88",1
"Sloth",1,0,129915,Troopers,"zVeers zStarck zDark Trooper, zzPiett zGideon",1
"Sloth",0,1,62412,Phoenix,"Hera G8, Kanan G9, Ezra G8, Sabine G8, Zeb G8",1
"Sloth",1,0,121644,zMaul,"zDarth Maul, Dooku zSidious Sith Assassin, zSavage",1
"Sloth",1,1,63529,Rogue1,"Jyn G8, Chirrut G8, Baze G8, Cassian G8, K-2SO G8",1
"Sloth",,,44210,Phasma,"Phasma G8, FOTP G7, FOSFTP G3, FOST 5* G8, Kylo G8",0
"Sloth",1,0,97785,CLS,"zzCLS zHan zzChewbacca zC-3PO Chewpio 4* G8",0
"Sloth",,,478259,Negotiator,"Negotiator BTL-B Y-wing 2*, Anakin's Eta-2, Rex's ARC-170, Umbaran SF, Ahsoka's SF, Plo's SF, Clone Sergeant's ARC-170",0
"Sloth",,,295583,Malevolence,"Malevolence Hyena Bomber 5*, Vulture Droid 6*, Sun Fac SF, Soldier SF, Spy SF",0
"Sloth",0,1,88632,Geonosians Omicron,"zGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"Sloth",1,1,71184,NS,"MT G8, zAV Daka G8, Zombie G8, Spirit G8",0
"Sloth",1,1,81998,Carth,"Carth Onasi, zMission Zaalbar Juhani G7, Canderous",0
"Sloth",,,68296,Iden Troopers,"zIden Versio 5* G8, Shoretrooper Snowtrooper G8, Magma G7, DT G8",0
"Sloth",,,99820,Mando,"zzThe Mandalorian (Beskar Armor), Dash Rendar, Nest G3, zIG-11 zKuiil",0
"ObiWanHardeen",,,173927,JMK,"zzzzzzJMK zAhsoka zzCAT zzzzGAS zGK",1
"ObiWanHardeen",,,584275,Executor,"Executor HT RC Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"ObiWanHardeen",,,165261,JMLS,"zBS zzzzzzJMLS zWat Tambor, zzJKL zJolee",1
"ObiWanHardeen",1,0,145897,CLS,"zzzCLS zHan zzChewbacca zzC-3PO Chewpio",1
"ObiWanHardeen",0,1,139519,DRMalak,"zzzDR HK-47 BSF zzMalak Sith Empire Trooper",1
"ObiWanHardeen",,,135292,Grievous Omicron,"zzGG zB2 zB1 MagnaGuard zDroideka",1
"ObiWanHardeen",,,486296,Negotiator,"Negotiator BTL-B Y-wing, Anakin's Eta-2, Rex's ARC-170, Umbaran SF, Ahsoka's SF, Plo's SF, Clone Sergeant's ARC-170",1
"ObiWanHardeen",,,306675,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"ObiWanHardeen",,,403883,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"ObiWanHardeen",1,0,123879,Traya,"zzTraya DN Sion zDooku zzThrawn",1
"ObiWanHardeen",,,118241,Disintegration,"Aurra G9, Greef G8, zBoba zzBossk zzThe Mandalorian",1
"ObiWanHardeen",1,1,84609,Ewoks,"zChirpa Elder Paploo Wicket Logray",1
"ObiWanHardeen",1,0,131023,ShaakClones,"zzShaak Ti, Rex Echo (501st), zFives zARC Trooper",1
"ObiWanHardeen",1,1,92104,Carth,"zCarth Onasi, zMission Zaalbar Juhani Canderous",1
"ObiWanHardeen",0,1,126915,BH,"zzJango Dengar Cad Boushh (Leia Organa) G8, IG-88",1
"ObiWanHardeen",1,1,114567,zEP,"zzEP zzzVader Tarkin DT G9, TFP",1
"ObiWanHardeen",0,1,79454,Phoenix,"Hera G8, zKanan Chopper G9, zEzra Zeb G8",1
"ObiWanHardeen",1,0,16068,NestSolo (Counter),"Nest",1
"ObiWanHardeen",,,55831,Phasma,"Phasma G8, FOTP G9, FOSFTP G7, FOST 5* G8, Kylo G9",0
"ObiWanHardeen",,,62832,Admiral Raddus,"Admiral Raddus G8, Cassian G8, Jyn G8, K-2SO G8, Bistan G8",0
"ObiWanHardeen",0,1,93401,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"ObiWanHardeen",1,1,85907,NS,"MT zAV Daka Zombie Spirit G8",0
"ObiWanHardeen",1,1,96880,JTR,"JTR Scav Rey G8, BB-8 R2-D2 Finn",0
"ObiWanHardeen",,,107740,Mon Mothma,"Mon Mothma, Lando Wedge Biggs Kyle Katarn",0
"wngsprd",,,170202,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zzVader",1
"wngsprd",0,1,139439,padme,"zzPadme zGK zJKA zAhsoka zzC-3PO",1
"wngsprd",,,448811,Negotiator,"Negotiator HT Anakin's Eta-2, Umbaran SF, Ahsoka's SF, BTL-B Y-wing 6*, Clone Sergeant's ARC-170, Plo's SF",1
"wngsprd",0,1,113948,Grievous,"zzGG zB2 zB1 zMagnaGuard zNute",1
"wngsprd",1,1,136925,GAS,"zzzzGAS zRex zEcho (501st), zzFives zARC Trooper",1
"wngsprd",1,1,119496,Revan Offense,"zzzJKR zGMY BS zJolee zzHYoda",1
"wngsprd",1,1,83585,Ewoks,"zChirpa Elder Paploo Wicket Logray",1
"wngsprd",0,1,127533,BH,"zBossk Boba zJango Dengar IG-88",1
"wngsprd",1,0,138090,Troopers,"zVeers zStarck zDark Trooper, zzPiett zGideon",1
"wngsprd",0,1,67619,Phoenix,"Hera G8, Kanan G8, Chopper G9, Ezra Zeb G8",1
"wngsprd",1,0,91735,CLS,"zzCLS zHan zChewbacca R2-D2 G8, Chewpio",0
"wngsprd",,,255254,Malevolence,"Malevolence Hyena Bomber 4*, Vulture Droid 4*, Sun Fac SF, Soldier SF, Spy SF",0
"wngsprd",0,1,94111,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
