Player,Ally Code,Starting Gear Needed,Progress,Current Gear Needed,GP,Team
Elshondo,848839342,0,0,0,152124,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Azrael0442,649841613,0,0,0,129471,Shaak Ti Fives Rex Echo (501st) ARC Trooper
TritonDankwalker66,818912973,1,1,0,131808,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Schmiticus,488999866,0,0,0,136285,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Randal Houisth,821337555,7,0,7,130609,Shaak Ti Fives Rex R2 Echo (501st) R3 ARC Trooper R3
Rabbit4t2,922828851,8,0,8,126331,Shaak Ti R3 Fives Rex R3 Echo (501st) R3 ARC Trooper R3
Shmeeegzz,734912572,0,0,0,135131,Shaak Ti Fives Rex Echo (501st) ARC Trooper
BIGFern69,264513616,88,0,88,2197,Shaak Ti G1 5* Fives G1 3* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
Bel Zetafar,616826226,12,0,12,122148,Shaak Ti Fives R2 Rex R2 Echo (501st) R2 ARC Trooper R2
Hawk93524,621313442,0,0,0,133153,Shaak Ti Fives Rex Echo (501st) ARC Trooper
AmbitiousButRubbish,899278233,0,0,0,138488,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Wicket87,165669563,0,0,0,135378,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Ur An Ugly Piece of,379598722,2,1,1,145979,Shaak Ti R4 Fives Rex Echo (501st) ARC Trooper
The Battleooze,673371964,0,0,0,136675,Shaak Ti Fives Rex Echo (501st) ARC Trooper
ObiWanKenobi,984572597,32,0,32,89157,Shaak Ti Fives G10 Rex G12 Echo (501st) G10 ARC Trooper G8 5*
Rabhuhn,482518827,85,0,85,10918,Shaak Ti G1 5* Fives G2 Rex G1 4* Echo (501st) G1 3* ARC Trooper G0 0*
Jawa7778,725233668,12,0,12,122145,Shaak Ti Fives R3 Rex Echo (501st) G13 ARC Trooper G13
BRG Space Whale Herder,314931295,16,0,16,120014,Shaak Ti G9 6* Fives Rex Echo (501st) ARC Trooper G11
MINI Hazedog,733479192,37,0,37,77376,Shaak Ti Fives G10 Rex G10 Echo (501st) G8 ARC Trooper G7 4*
Delara Exibil,195416517,0,0,0,135222,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Nerf Herder,979465369,0,0,0,136990,Shaak Ti Fives Rex Echo (501st) ARC Trooper
PadmesHubby,827621144,4,0,4,127867,Shaak Ti Fives Rex R4 Echo (501st) R4 ARC Trooper R3
Beast3,611197858,22,0,22,111432,Shaak Ti G12 Fives Rex R1 Echo (501st) G12 ARC Trooper G12
Godspeed,953335522,59,0,59,52762,Shaak Ti G11 Fives G11 Rex G8 Echo (501st) G1 ARC Trooper G0 0*
BuoyantBanana,315925368,61,0,61,38119,Shaak Ti G6 Fives G10 Rex G6 Echo (501st) G4 ARC Trooper G3 4*
fives deserved better,578758976,0,0,0,145925,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Benstr8ballin,269281965,40,0,40,77328,Shaak Ti G12 Fives G9 Rex G12 Echo (501st) G9 ARC Trooper G8 4*
ObiWanHardeen,494714142,0,0,0,131023,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Malanchi,999644626,0,0,0,157561,Shaak Ti Fives Rex Echo (501st) ARC Trooper
GrandMasterSparty,688953846,0,0,0,134721,Shaak Ti Fives Rex Echo (501st) ARC Trooper
bowtieZRcool,371881947,37,0,37,80447,Shaak Ti G12 Fives G10 Rex G12 Echo (501st) G11 ARC Trooper G8
wngsprd,436314662,0,0,0,135917,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Invective,753888611,0,0,0,147529,Shaak Ti Fives Rex Echo (501st) ARC Trooper
NotFromEarth,127234541,0,0,0,135409,Shaak Ti Fives Rex Echo (501st) ARC Trooper
OrganicPotato,147138432,85,0,85,27255,Shaak Ti G1 Fives G1 Rex G1 Echo (501st) G1 ARC Trooper G1 4*
Mol Eliza,176127676,49,0,49,54826,Shaak Ti G8 6* Fives G10 Rex G8 Echo (501st) G8 ARC Trooper G7
Jabbaa Da Shrutt,699467699,62,0,62,41249,Shaak Ti G0 0* Fives G8 Rex G9 Echo (501st) G6 ARC Trooper G5 5*
Sloth,661261825,0,0,0,140341,Shaak Ti Fives Rex Echo (501st) ARC Trooper
L0RD SAVITAR,767465911,28,0,28,108225,Shaak Ti R2 Fives G12 Rex G12 Echo (501st) G12 ARC Trooper G11
Sensible Knave,952659128,0,0,0,137260,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Eggnog,742172597,0,0,0,145075,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Kaveman,419233423,24,0,24,117131,Shaak Ti Fives G12 Rex G12 Echo (501st) G12 ARC Trooper G12
Ninjastatten,864833164,0,0,0,138074,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Azrael,117388825,0,0,0,138645,Shaak Ti Fives Rex Echo (501st) ARC Trooper
DanPal37,413355852,32,0,32,91326,Shaak Ti G11 Fives G12 Rex G12 Echo (501st) G11 ARC Trooper G12
DarthElshondo,689163274,0,0,0,139083,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Enora,264866834,0,0,0,133981,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Perez,298324787,26,0,26,99481,Shaak Ti R3 Fives G12 Rex G12 Echo (501st) G12 ARC Trooper G12
Namazu,775456321,0,0,0,135050,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Brooks,675754931,0,0,0,138129,Shaak Ti Fives Rex Echo (501st) ARC Trooper
