Player,Ally Code,Starting Gear Needed,Progress,Current Gear Needed,GP,Team
Soojalembene,878522874,15,0,15,118316,Shaak Ti G9 Fives Rex R3 Echo (501st) R3 ARC Trooper R3
Harry TBE,212311983,48,0,48,70751,Shaak Ti G9 Fives G12 Rex G12 Echo (501st) G8 ARC Trooper G1
Marren,269783355,2,0,2,144361,Shaak Ti R3 Fives Rex Echo (501st) ARC Trooper
Rice Powered,218278765,81,0,81,16671,Shaak Ti G1 4* Fives G1 5* Rex G6 Echo (501st) G1 5* ARC Trooper G0 0*
ISB Coøkie,917286274,18,0,18,110865,Shaak Ti R3 Fives R3 Rex R3 Echo (501st) G12 ARC Trooper G12
Sidrial,348549185,16,0,16,117717,Shaak Ti G12 Fives R4 Rex R4 Echo (501st) R3 ARC Trooper G12
Ronin Khael,633311685,28,0,28,104884,Shaak Ti G12 Fives G13 Rex G13 Echo (501st) G12 ARC Trooper G12
MINI ASplendidJedi,455414534,14,0,14,121126,Shaak Ti Fives G13 Rex Echo (501st) R2 ARC Trooper G12
lnquisitor Maze,993878581,0,0,0,129128,Shaak Ti Fives Rex Echo (501st) ARC Trooper
SniperLord,736453491,0,0,0,138869,Shaak Ti Fives Rex Echo (501st) ARC Trooper
J3d1 Wampa,233129389,59,0,59,53070,Shaak Ti G8 Fives G8 Rex G8 Echo (501st) G7 ARC Trooper G0 0*
Thawk,895377488,20,0,20,115057,Shaak Ti R3 Fives Rex G12 Echo (501st) G12 ARC Trooper G12
Bischmarck,828268378,21,0,21,100928,Shaak Ti Fives R3 Rex G12 Echo (501st) G11 ARC Trooper G12
Dan,359935949,6,0,6,128448,Shaak Ti G12 Fives Rex Echo (501st) ARC Trooper
Dark Baszko,935436975,0,0,0,137525,Shaak Ti Fives Rex Echo (501st) ARC Trooper
IKEA,382247489,27,0,27,104906,Shaak Ti G9 Fives R3 Rex G12 Echo (501st) R1 ARC Trooper G12
Da Beetle,772984483,12,0,12,121940,Shaak Ti G12 Fives Rex Echo (501st) ARC Trooper G12
Kanon reloaded,236126683,0,0,0,155614,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Shart69,662285822,14,0,14,118725,Shaak Ti G12 Fives R3 Rex R3 Echo (501st) R3 ARC Trooper R3
Jamesss,932183454,0,0,0,137670,Shaak Ti Fives Rex Echo (501st) ARC Trooper
tanjo,558583215,38,0,38,76775,Shaak Ti G12 Fives G12 Rex G12 Echo (501st) G8 ARC Trooper G8
NameDoesntMatter,766675264,61,0,61,46047,Shaak Ti G1 3* Fives G8 Rex G11 Echo (501st) G8 ARC Trooper G1 4*
Caseyyy,644777646,6,0,6,130276,Shaak Ti G12 Fives Rex Echo (501st) ARC Trooper
SzettyAlt,799913995,0,0,0,123030,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Redaxfive,669472598,28,0,28,108176,Shaak Ti Fives G12 Rex G12 Echo (501st) G12 ARC Trooper G8
BlackKobra77,495911322,55,0,55,53080,Shaak Ti G8 Fives G10 Rex G8 Echo (501st) G9 ARC Trooper G0 0*
DarthBrosaur,291658232,46,0,46,72128,Shaak Ti G8 Fives G9 Rex G11 Echo (501st) G8 ARC Trooper G8
MrEMustard,916322553,65,0,65,34667,Shaak Ti G1 5* Fives G8 Rex G8 Echo (501st) G8 ARC Trooper G0 0*
liam3265,578656337,69,0,69,26889,Shaak Ti G1 2* Fives G6 Rex G7 Echo (501st) G7 ARC Trooper G0 0*
Good E2 Shoes,285356599,46,0,46,70308,Shaak Ti G11 Fives G9 Rex G12 Echo (501st) G12 ARC Trooper G0 0*
Rumdogg,118697339,30,0,30,102322,Shaak Ti G12 Fives G12 Rex G12 Echo (501st) G12 ARC Trooper G12
CaptainDragonborn,826827254,42,0,42,69648,Shaak Ti G11 Fives G10 Rex G10 Echo (501st) G9 ARC Trooper G8
Gutzag,714942936,38,0,38,80352,Shaak Ti G9 Fives G10 Rex G12 Echo (501st) G11 ARC Trooper G10
shinykneecaps,311175264,47,0,47,68459,Shaak Ti G8 Fives G10 Rex G10 Echo (501st) G8 ARC Trooper G7 5*
JustDoc,686415836,34,0,34,78576,Shaak Ti G12 Fives G12 Rex G12 Echo (501st) G11 ARC Trooper G9
Veltto,724695932,35,0,35,93189,Shaak Ti G9 Fives G12 Rex G12 Echo (501st) G12 ARC Trooper G10
DeathTheHorseman,256289912,35,0,35,88326,Shaak Ti Fives G10 Rex G9 Echo (501st) G8 ARC Trooper G10
Taco Truck,229327364,54,0,54,52964,Shaak Ti G8 6* Fives G9 Rex G11 Echo (501st) G8 ARC Trooper G0 0*
Trebbih,282656945,66,0,66,20283,Shaak Ti G0 0* Fives G8 5* Rex G8 5* Echo (501st) G8 5* ARC Trooper G0 0*
Qef Tser,718614175,42,0,42,76493,Shaak Ti G11 Fives G10 Rex G10 Echo (501st) G9 ARC Trooper G8
Cha22y,761457315,0,0,0,134064,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Aria Curran,677768696,88,0,88,1127,Shaak Ti G1 2* Fives G1 3* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
Akatosh,485165597,0,0,0,155216,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Wacky Wookiee,153559257,59,0,59,37208,Shaak Ti G8 5* Fives G8 Rex G7 Echo (501st) G8 ARC Trooper G0 0*
FriedRedMonkey,114279529,0,0,0,132168,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Melion77,934943462,0,0,0,137847,Shaak Ti Fives Rex Echo (501st) ARC Trooper
GunnyThePunisher,649558943,36,0,36,76904,Shaak Ti G9 6* Fives G11 Rex G12 Echo (501st) G11 ARC Trooper G11 5*
tobster,971261337,50,0,50,67817,Shaak Ti R3 Fives G8 Rex G8 Echo (501st) G8 ARC Trooper G0 0*
Chris The Gràpe,382697645,57,0,57,32683,Shaak Ti G0 0* Fives G9 Rex G8 5* Echo (501st) G8 5* ARC Trooper G8 4*
