Player,Offense,Defense,GP,Name,Squad,Viable
"Bearzerker",0,1,116564,Grievous,"zzGG zB2 zB1 zDroideka MagnaGuard",1
"Bearzerker",1,0,138144,Troopers,"zVeers zzPiett zGideon zDark Trooper, Range Trooper",1
"Bearzerker",,,101806,Mon Mothma,"Mon Mothma, Biggs Lando Jyn Wedge",1
"Bearzerker",1,0,139186,ShaakClones,"zzShaak Ti, zRex Echo (501st), zFives zARC Trooper",1
"Bearzerker",0,1,138858,BH,"zzBossk Dengar Cad zBoba IG-88",1
"Bearzerker",0,1,67299,Phoenix,"Hera Ezra Kanan G8, Sabine G8, Zeb G8",1
"Bearzerker",1,0,12351,NestSolo (Counter),"Nest G9",1
"Bearzerker",,,59761,Phasma,"Phasma G8, FOE G9, FOO G8, KRU G8, Kylo 5* G8",0
"Bearzerker",,,434948,Negotiator,"Negotiator BTL-B Y-wing 5*, Anakin's Eta-2, Rex's ARC-170, Umbaran SF, Ahsoka's SF, Plo's SF, Clone Sergeant's ARC-170",0
"Bearzerker",1,1,92022,JTR,"JTR Scav Rey G8, BB-8 G8, R2-D2 Finn G8",0
"Bearzerker",,,97758,Nute-OR,"Nute Dooku Jango Zaalbar zMission",0
"Bearzerker",1,1,59016,NS_Alt,"MT G8, AV Spirit G8, Daka G8, Talia G8",0
"Bearzerker",1,1,79094,Ewoks,"Chirpa Elder Paploo Wicket Logray",0
"MINI KingSteel",,,155918,SEE,"zzzzzzSEE BSF zzMalak zzzDR zzVader",1
"MINI KingSteel",1,0,136968,CLS,"zzzCLS zHan zzChewbacca zzC-3PO zChewpio",1
"MINI KingSteel",0,1,133337,padme,"zzPadme zGK zJKA zAhsoka zBarriss",1
"MINI KingSteel",,,486918,Negotiator,"Negotiator BTL-B Y-wing, Anakin's Eta-2, Rex's ARC-170, Umbaran SF, Ahsoka's SF, Plo's SF, Clone Sergeant's ARC-170",1
"MINI KingSteel",,,305771,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"MINI KingSteel",,,371193,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Biggs X-wing",1
"MINI KingSteel",0,1,129695,Grievous,"zzGG zB2 zB1 zMagnaGuard zNute",1
"MINI KingSteel",1,0,121509,Traya,"zzTraya zDN zSion zzEP zThrawn",1
"MINI KingSteel",1,1,139411,GAS,"zzzzGAS zRex zEcho (501st), zzFives zARC Trooper",1
"MINI KingSteel",1,1,133409,Revan Offense,"zzzJKR zGMY zBS zJolee zzHYoda",1
"MINI KingSteel",1,1,76929,Ewoks,"zChirpa Elder Paploo Wicket Logray",1
"MINI KingSteel",0,1,114519,BH,"zzBossk Dengar Cad Jango Boba",1
"MINI KingSteel",1,0,117046,Troopers,"zVeers zStarck zzPiett DT zDark Trooper",1
"MINI KingSteel",0,1,67674,Phoenix,"Hera G8, Ezra Kanan G8, Zeb G8, Chopper G9",1
"MINI KingSteel",,,59514,Phasma,"Phasma G8, FOTP G7, FOO G8, KRU G8, Kylo G8",0
"MINI KingSteel",1,1,53910,NS_Alt,"MT 5* G8, zAV Spirit 6* G8, Daka G8, Talia 6* G8",0
"MINI KingSteel",1,1,82868,Carth,"zCarth Onasi, zMission zZaalbar Juhani Canderous G1",0
"MINI KingSteel",1,0,122375,zMaul,"Darth Maul, zDooku zSidious zSavage Sith Marauder",0
"MINI KingSteel",1,1,49225,Rogue1,"Jyn 5* G8, Chirrut G8, Baze 5* G8, Cassian G8, Bistan G7",0
"Ghost Nappa",0,1,88666,Qira,"Qira L3-37 zVandor Chewbacca, zMission zZaalbar",1
"Ghost Nappa",1,1,100115,NS,"zzMT zzAV zDaka Zombie Spirit",1
"Ghost Nappa",1,0,141020,CLS,"zzzCLS zHan zzChewbacca zC-3PO zChewpio",1
"Ghost Nappa",0,1,130004,DRMalak,"zzzDR HK-47 zBSF zzMalak Sith Empire Trooper",1
"Ghost Nappa",0,1,116124,padme,"zzPadme zGK JKA zAhsoka zBarriss",1
"Ghost Nappa",,,386929,HansMF,"Home One, Han's MF, Rebel Y-wing 6*, Bistan's U-wing, Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"Ghost Nappa",,,430631,Negotiator,"Negotiator HT Anakin's Eta-2, Umbaran SF, Ahsoka's SF, Clone Sergeant's ARC-170, Plo's SF, Rex's ARC-170",1
"Ghost Nappa",0,1,90905,Geonosians,"zGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Ghost Nappa",1,0,109668,Traya,"zzTraya zDN zSion zzEP Thrawn",1
"Ghost Nappa",1,1,118847,JTR,"zzJTR Scav Rey, zBB-8 zzR2-D2 RT",1
"Ghost Nappa",,,99421,Mon Mothma,"zzMon Mothma, Biggs Wedge Baze Chirrut",1
"Ghost Nappa",1,1,114100,GAS,"zzzzGAS zRex Echo (501st), zzFives ARC Trooper",1
"Ghost Nappa",1,1,124121,Revan Offense,"zzzJKR zGMY zBS zJolee zHYoda",1
"Ghost Nappa",1,1,88665,Ewoks,"zChirpa Elder zPaploo zWicket zLogray",1
"Ghost Nappa",0,1,92915,BH,"zBossk Dengar G9, Jango zBoba IG-88",1
"Ghost Nappa",0,1,97849,FO,"zKRU zKylo FOE zFOST FOO",1
"Ghost Nappa",1,0,90050,zMaul,"zDarth Maul, Sidious zDooku Sith Marauder, zNest",1
"Ghost Nappa",0,1,74105,Phoenix,"zHera G8, Ezra Kanan G8, Sabine Zeb G8",1
"Ghost Nappa",,,259159,Malevolence,"Malevolence Hyena Bomber 5*, Vulture Droid 5*, Sun Fac SF, Soldier SF, Spy SF",0
"Ghost Nappa",0,1,107514,Grievous,"zGG zB2 zB1 MagnaGuard Nute",0
"JRobertson12",,,162397,JMK,"zzzzzzJMK zAhsoka zzzCAT zJKA zGK",1
"JRobertson12",,,162331,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zzVader",1
"JRobertson12",,,434869,Negotiator,"Negotiator HT Anakin's Eta-2, Umbaran SF, Ahsoka's SF, BTL-B Y-wing, Clone Sergeant's ARC-170, Plo's SF",1
"JRobertson12",0,1,95995,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"JRobertson12",1,0,139955,Traya,"zzTraya zDN zSion zzEP zThrawn",1
"JRobertson12",0,1,128284,Grievous-Wat,"zzGG zB2 zB1 MagnaGuard zWat Tambor",1
"JRobertson12",1,0,115910,CLS,"zzCLS zHan zzChewbacca zzR2-D2 zzC-3PO",1
"JRobertson12",1,1,111265,GAS,"zzzzGAS zRex Echo (501st), zzFives ARC Trooper",1
"JRobertson12",1,1,123089,Revan Offense,"zzzJKR zGMY zBS zJolee Ezra",1
"JRobertson12",1,1,83862,Ewoks,"zChirpa Elder Paploo Wicket Logray",1
"JRobertson12",0,1,111195,BH,"zBossk Dengar G8, Cad zzJango Boba",1
"JRobertson12",1,1,86704,Carth,"zCarth Onasi, Mission Zaalbar Juhani Canderous",1
"JRobertson12",1,0,124562,Troopers,"zVeers zStarck zzPiett zGideon zDark Trooper",1
"JRobertson12",0,1,91345,FO,"zzKRU zKylo FOE FOTP G9, FOO",1
"JRobertson12",1,0,18741,NestSolo (Counter),"zNest",1
"JRobertson12",,,264765,Malevolence,"Malevolence Hyena Bomber 4*, Vulture Droid 3*, Sun Fac SF, Soldier SF, Spy SF",0
"JRobertson12",1,1,89831,NS_Alt,"zMT zAV zDaka Zombie Talia",0
"Vel'Train",1,1,145584,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zThrawn",1
"Vel'Train",1,0,142761,CLS,"zzzCLS zHan zzChewbacca zC-3PO zChewpio",1
"Vel'Train",0,1,87413,Geonosians,"zzGBA G9, Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Vel'Train",1,1,81285,Ewoks,"zChirpa Elder Paploo Wicket Logray",1
"Vel'Train",0,1,97186,BH,"zBossk Cad Jango Boba zZam",1
"Vel'Train",0,1,73478,Phoenix,"Hera Ezra Kanan Zeb G8, Chopper",1
"Vel'Train",,,120268,Phasma,"Phasma zFOTP FOSFTP zFOST zKylo",0
"Vel'Train",,,274549,Negotiator,"Negotiator HT Anakin's Eta-2 2*, Umbaran SF, Ahsoka's SF, Clone Sergeant's ARC-170, Jedi Consular's Starfighter, Rex's ARC-170",0
"Vel'Train",1,1,105701,JTR,"zzzJTR Scav Rey, BB-8 G7, zR2-D2 Finn",0
"Vel'Train",1,0,77607,Troopers,"zVeers 5* zPiett Gideon Dark Trooper, Range Trooper 5* G9",0
"Vel'Train",,,104794,Mon Mothma,"zzMon Mothma, Biggs Lando Hoth Rebel Soldier G8, Wedge",0
"Vel'Train",1,0,77326,ShaakClones,"zShaak Ti, zRex Echo (501st) G9, Fives G9, ARC Trooper G8",0
"R2D2",1,1,157934,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zzThrawn",1
"R2D2",,,170037,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zzzVader",1
"R2D2",1,1,160281,GL Rey,"zzzzzzRey zzzJTR zzR2-D2 zRH Poe, zRH Finn",1
"R2D2",,,165671,JMLS,"zzzJKR zzJKL zzzzzzJMLS zWat Tambor, zzzzGAS",1
"R2D2",1,0,144523,CLS,"zzzCLS zHan zzChewbacca zzC-3PO zChewpio",1
"R2D2",1,1,109706,NestSisters,"zzAV zzMT zDaka Zombie zNest",1
"R2D2",0,1,118662,padme,"zzPadme zGK zJKA zAhsoka CW Chewbacca G8",1
"R2D2",,,466264,Negotiator,"Negotiator HT Anakin's Eta-2, Umbaran SF, Ahsoka's SF, BTL-B Y-wing, Clone Sergeant's ARC-170, Plo's SF",1
"R2D2",,,301559,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"R2D2",,,440563,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"R2D2",0,1,99526,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"R2D2",0,1,123989,Grievous,"zzGG zB2 zB1 zMagnaGuard zNute",1
"R2D2",1,0,117705,Traya,"zzTraya zDN zSion zzEP Sith Empire Trooper",1
"R2D2",,,500710,Executrix,"Executrix Tie Adv, Emperor's Shuttle, TIE Reaper, Imperial TIE Fighter, Gauntlet Starfighter, FOSF TIE Fighter, FO TIE Fighter",1
"R2D2",,,120249,Disintegration,"zAurra zzGreef zBoba zzBossk zzThe Mandalorian",1
"R2D2",,,110705,Mon Mothma,"zzMon Mothma, Biggs Lando Bistan Wedge",1
"R2D2",1,1,97518,Ewoks,"zChirpa Elder zPaploo zWicket zLogray",1
"R2D2",1,0,110302,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"R2D2",1,1,97258,Carth,"zCarth Onasi, zMission zZaalbar zJuhani zCanderous",1
"R2D2",0,1,114093,BH,"zzJango zDengar zEmbo zGreedo zIG-88",1
"R2D2",1,0,111798,Troopers,"zVeers zStarck zzPiett zDT Stormtrooper",1
"R2D2",0,1,79392,Phoenix,"Hera zEzra Kanan Sabine G8, Zeb G8",1
"R2D2",1,0,119298,zMaul,"zDarth Maul, zDooku zSidious Sith Assassin, zSavage",1
"R2D2",1,1,81285,Rogue1,"zJyn Chirrut G8, Baze G8, K-2SO G9, Cassian",1
"R2D2",0,1,137223,BS,"zBS zzGMY zJolee zzOld Ben, zzHYoda",1
"R2D2",1,0,75119,Jawas,"Nebit G8, Jawa Engineer, Jawa Scavenger G9, Jawa Dathcha G9",1
"R2D2",,,123446,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",0
"R2D2",,,68268,Bad Batch,"Hunter G9, Echo G8, Omega G9, Tech G8, Wrecker G7",0
"Ralthor",,,164937,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zzzVader",1
"Ralthor",1,1,160959,GL Rey,"zzzzzzRey zGK zzzJTR zRH Poe, zRH Finn",1
"Ralthor",,,551525,Executor,"Executor 5* HT RC Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"Ralthor",,,363170,HansMF,"Home One, Han's MF, Biggs X-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"Ralthor",0,1,95560,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Ralthor",0,1,121292,Grievous,"zzGG zB2 zB1 zMagnaGuard zNute",1
"Ralthor",1,0,121480,CLS,"zzzCLS zHan zzChewbacca R2-D2 zzC-3PO",1
"Ralthor",1,1,142069,GAS,"zzzzGAS zRex zEcho (501st), zzFives zARC Trooper",1
"Ralthor",1,1,141406,Revan Offense,"zzzJKR zzGMY zzHYoda zJolee zJKA",1
"Ralthor",1,1,87964,Ewoks,"zChirpa Elder Paploo zWicket Logray",1
"Ralthor",0,1,134627,BH,"zzBossk Dengar Cad zBoba IG-88",1
"Ralthor",1,1,98563,Carth,"zCarth Onasi, zMission zZaalbar zJuhani zCanderous",1
"Ralthor",0,1,101004,BH,"zzJango Greedo G9, zzThe Mandalorian, Zam G9, zzGreef",1
"Ralthor",1,0,139984,Troopers,"zVeers zStarck zzPiett zzGideon zDark Trooper",1
"Ralthor",0,1,87856,Phoenix,"zHera zEzra zKanan Sabine zZeb G9",1
"Ralthor",0,1,80715,FO,"zzKRU zKylo G9, FOE G9, FOTP FOO G9",1
"Ralthor",1,0,96942,Thragma (Counter),"Thrawn Magma G9, Krennic Tarkin Stormtrooper",1
"Ralthor",1,0,122931,zMaul,"zDarth Maul, zDooku zSidious Sith Empire Trooper, Sith Marauder",1
"Ralthor",1,0,18289,SionSolo (Counter),"zSion",1
"Ralthor",,,488774,Negotiator,"Negotiator BTL-B Y-wing 4*, Anakin's Eta-2, Rex's ARC-170, Umbaran SF, Ahsoka's SF, Plo's SF, Clone Sergeant's ARC-170",0
"Ralthor",1,1,86346,NS,"zzMT zAV Daka G9, Zombie G8, Spirit G9",0
"Ralthor",,,66778,Mon Mothma,"Mon Mothma 5* G7, Jyn G8, Bodhi Rook G8, Cara Dune, Chirrut G8",0
"Ralthor",,,69907,Mando,"zzThe Mandalorian (Beskar Armor), Dash Rendar 3* G7, Nest 4* G7, IG-11 G9, Kuiil G9",0
"Ralthor",1,0,72445,Jawas,"Nebit Jawa Engineer, Jawa Scavenger G9, Jawa 6* G5, Dathcha",0
"Inquísìtor Strize",,,175953,JMK,"zzzzzzJMK zAhsoka zzzCAT zzzzGAS zGK",1
"Inquísìtor Strize",,,122660,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"Inquísìtor Strize",1,1,141522,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU Thrawn G8",1
"Inquísìtor Strize",,,571180,Executor,"Executor HT RC Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"Inquísìtor Strize",,,489920,Negotiator,"Negotiator BTL-B Y-wing, Anakin's Eta-2, Rex's ARC-170, Umbaran SF, Ahsoka's SF, Plo's SF, Clone Sergeant's ARC-170",1
"Inquísìtor Strize",,,305464,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"Inquísìtor Strize",0,1,92102,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Inquísìtor Strize",0,1,125657,Grievous-Wat,"zzGG zB2 zB1 MagnaGuard zWat Tambor",1
"Inquísìtor Strize",,,144534,Disintegration,"zzAurra zGreef Boba zzBossk zThe Mandalorian",1
"Inquísìtor Strize",1,1,78497,Ewoks,"zChirpa G9, Elder Paploo Wicket Logray",1
"Inquísìtor Strize",1,0,134097,ShaakClones,"zShaak Ti, zRex Echo (501st), zFives zARC Trooper",1
"Inquísìtor Strize",1,1,118836,zEP,"zEP zzzVader Tarkin TFP zMara Jade, The Emperor's Hand 5*",1
"Inquísìtor Strize",0,1,69636,Phoenix,"Hera G8, Ezra Kanan G8, Zeb G8, Chopper G8",1
"Inquísìtor Strize",1,0,29098,NestSolo (Counter),"zNest",1
"Inquísìtor Strize",1,0,136341,CLS,"zzzCLS zHan zChewbacca zzC-3PO zChewpio",0
"Inquísìtor Strize",1,1,92934,NS,"zzMT G8, zAV zDaka Zombie Spirit G8",0
"Inquísìtor Strize",0,1,133287,BH,"zJango Dengar Cad zFennec Shand, IG-88",0
"Inquísìtor Strize",1,1,47297,Rogue1,"Jyn 6* G8, Chirrut 5* G8, Baze 6* G8, K-2SO 6* G8, Cassian G8",0
"Inquísìtor Strize",0,1,98466,BS,"BS 6* G8, zGMY Jolee G8, Old Ben G8, zJKA",0
"Inquísìtor Strize",1,0,10020,SionSolo (Counter),"Sion G7",0
"Kyo Perthar",,,122687,Phasma,"zPhasma FOTP FOSFTP zFOST zKylo",1
"Kyo Perthar",1,1,140147,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU Thrawn G8",1
"Kyo Perthar",0,1,96969,padme,"zzPadme G9, zGK G9, zJKA Ahsoka zzC-3PO",1
"Kyo Perthar",0,1,93568,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Kyo Perthar",1,1,97622,JTR,"zzzJTR Scav Rey, zzBB-8 R2-D2 G8, RT",1
"Kyo Perthar",1,0,135812,Traya,"zzTraya zzDN zSion zBSF zzEP",1
"Kyo Perthar",1,1,114596,Revan Offense,"zzzJKR zzGMY zBS zJolee zzHYoda",1
"Kyo Perthar",1,1,78446,Ewoks,"zChirpa Elder Paploo zWicket zLogray",1
"Kyo Perthar",1,1,96770,Carth,"zCarth Onasi, zMission zZaalbar zJuhani zCanderous",1
"Kyo Perthar",0,1,75798,Phoenix,"Hera G9, Ezra zKanan G9, Sabine Zeb G9",1
"Kyo Perthar",,,348702,Negotiator,"Negotiator 5* HT Anakin's Eta-2 6*, Umbaran SF, Ahsoka's SF, Clone Sergeant's ARC-170 6*, Plo's SF, Rex's ARC-170",0
"Kyo Perthar",0,1,75996,Grievous,"GG G8, B2 G5, Dooku G9, IG-88 zzT3-M4",0
"Kyo Perthar",1,1,63330,NS_Alt,"MT G8, AV G8, Spirit G8, Daka G8, Talia G8",0
"Kyo Perthar",1,0,83072,ShaakClones,"Shaak Ti 4* G7, zRex Echo (501st) G9, zzFives Clone Sergeant G8",0
"Kyo Perthar",0,1,87685,BH,"zzBossk 5* Dengar G9, Jango G9, zBoba Zam",0
"Kyo Perthar",1,0,61414,Wiggs,"Wedge 6* G8, Biggs G8, CLS Han G8, Leia G9",0
"Kyo Perthar",1,0,69858,Troopers,"Veers Starck G8, DT 6* Magma G9, Stormtrooper G8",0
"Kyo Perthar",1,1,60505,Rogue1,"Jyn 6* G8, Chirrut 6* G8, Baze 6* G8, K-2SO G9, Cassian G8",0
"Bigs Little",0,1,125604,DRMalak,"zzzDR zzHK-47 zBSF zzMalak Sith Empire Trooper G8",1
"Bigs Little",1,0,115754,CLS,"zzzCLS zHan zzChewbacca zzR2-D2 Chewpio",1
"Bigs Little",0,1,81695,padme,"zPadme G8, zGK G8, JKA zAhsoka CW Chewbacca G8",1
"Bigs Little",,,384265,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"Bigs Little",0,1,122780,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Bigs Little",0,1,93229,Grievous,"zzGG B2 G8, zB1 zDroideka MagnaGuard G8",1
"Bigs Little",1,1,133086,Revan Offense,"zzzJKR zzGMY zBS zJolee HYoda G9",1
"Bigs Little",0,1,123620,BH,"zzBossk zDengar zzJango zBoba zThe Mandalorian",1
"Bigs Little",1,1,103028,Carth,"zCarth Onasi, zMission zZaalbar zJuhani zCanderous",1
"Bigs Little",1,1,126946,zEP,"zzEP zzzVader zTarkin TFP G8, zSith Trooper",1
"Bigs Little",0,1,135565,FO,"zzKRU zKylo zHux FOE zFOST",1
"Bigs Little",0,1,83100,Phoenix,"Hera zEzra Kanan G8, Sabine G8, zZeb",1
"Bigs Little",1,0,20688,NestSolo (Counter),"zNest",1
"Bigs Little",1,0,14640,SionSolo (Counter),"Sion G8",1
"Bigs Little",,,348262,Negotiator,"Negotiator 6* HT Anakin's Eta-2 4*, Umbaran SF, Ahsoka's SF, BTL-B Y-wing 2*, Clone Sergeant's ARC-170, Plo's SF",0
"Bigs Little",1,1,98587,NS,"zzMT zzAV zDaka Zombie G8, Spirit G9",0
"Bigs Little",1,0,48573,Troopers,"Veers G9, Piett 4* G5, Gideon 4* G3, Dark Trooper 6* G9, Range Trooper 6* G6",0
"Bigs Little",,,79835,Mon Mothma,"Mon Mothma G9, Biggs Lando Wedge Cara Dune",0
"Bigs Little",1,1,79138,Ewoks,"zChirpa 5* G8, Elder Paploo G7, zWicket Logray",0
"Bigs Little",1,0,81475,ShaakClones,"zShaak Ti G8, Rex Echo (501st) G8, zFives Clone Sergeant",0
"Bigs Little",1,0,68601,Thragma (Counter),"zzThrawn Magma G7, DT 6* G7, Krennic 5* G7, Stormtrooper G9",0
"Bigs Little",1,1,59091,Rogue1,"Jyn G8, Chirrut G7, Baze G5, K-2SO G9, Cassian G9",0
"Bigs Little",,,51097,Bad Batch,"Hunter 5* G8, Echo 4* G9, Omega G7, Tech 5* G8, Wrecker 5* G7",0
"Bigs Little",1,0,58479,Jawas,"Nebit G8, Jawa Engineer G7, Jawa Scavenger G7, Jawa G8, Dathcha G9",0
"lnquisitor Psyche",,,158924,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zzVader",1
"lnquisitor Psyche",0,1,143492,padme,"zzPadme zGK zJKA zAhsoka zzC-3PO",1
"lnquisitor Psyche",,,474372,Negotiator,"Negotiator BTL-B Y-wing, Anakin's Eta-2, Rex's ARC-170, Umbaran SF, Ahsoka's SF, Plo's SF, Clone Sergeant's ARC-170",1
"lnquisitor Psyche",,,314827,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
