Name,Ally Code,GP,Chars GP,Ships GP,Character:Ships,Light side or Dark Side,Hotutils style mod score -- higher is better, aim for 3.0.   ((# of 15-19 Speed 0.8) + (# of 20-24 Speed) + (# of 25+ Speed * 1.6)) / (squadGP / 100,000),DSR Bot style gear score -- higher is better.  Number of (>G12 + G13 + relic / 5) / total gp / 100 000.,LS Toon GP,DS Toon GP,Zetas,Omicrons,Relic Levels,GLs,7*,R5 and higher,G13 and higher,G12 and higher,G10 and higher,Jedi Knight Revan,Darth Revan,Malak,Padme,Genosian Brood Alpha,Wat Tambor,Ki-Adi-Mundi,Shaak Ti,General Skywalker,Rey,Supreme Leader Kylo Ren,Sith Eternal Emperor,Jedi Master Luke Skywalker,Jedi Master Kenobi,Lord Vader,Jabba the Hutt,Jedi Knight Luke,The Negotiator,Malevolence,Raddus,Finalizer,TW/GA Squads - farmed but may need gear.  Click player name to view.,Squads: defense or both,Squads: offense or both
"Blaster08",855782277,8513760,4987688,3526072,141,-31,382,459,2636028,2338000,193,6,660,4,286,101,116,143,168,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,24,7,9
"Szero99",287595833,7066799,4112005,2954794,139,-38,162,446,2171927,1940078,173,6,426,2,251,62,91,139,153,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,25,13,10
"BaByHaGriD",368566945,7055797,4028530,3027267,133,19,206,425,2185585,1842945,174,4,381,2,252,51,89,135,156,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,26,10,11
"beatis",245435316,7094337,3993043,3101294,128,45,139,429,2191859,1800508,149,4,415,2,238,64,107,115,132,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,20,12,9
"BarJudah",941577746,8325898,4855206,3470692,139,46,362,468,2665883,2188647,204,11,615,5,268,86,124,143,177,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,24,6,10
"Bev el Agua",614383692,9105287,5405223,3700064,146,-5,382,507,2897216,2504305,207,5,746,6,282,108,142,171,189,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,26,9,10
"AmazingRando",655592634,7877520,4725873,3151647,149,120,249,514,2681060,2042163,176,3,533,5,265,70,136,163,174,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,25,9,10
"Nano",858259842,8089961,4394402,3695559,118,-26,800,461,2334531,2059871,181,11,677,3,231,95,96,142,154,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,23,10,9
"JakeKuchta",648487887,6627622,4057371,2570251,157,-12,92,387,2168624,1888296,167,6,355,2,226,46,76,110,139,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,23,10,10
"Ayrbud",127417214,8067502,4793776,3273726,146,-46,108,396,2513682,2264557,201,7,473,4,255,66,102,123,165,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,22,8,9
