Player,Ally Code,Starting Gear Needed,Progress,Current Gear Needed,GP,Team
Chatty,623332958,0,0,0,155511,Shaak Ti Fives Rex Echo (501st) ARC Trooper
ManõWar,718134452,38,0,38,96391,Shaak Ti G9 Fives G10 Rex G11 Echo (501st) G12 ARC Trooper G10
mystic kai,895242639,0,0,0,132570,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Lex Naga,744987494,48,0,48,78297,Shaak Ti G12 Fives G9 Rex G12 Echo (501st) G9 ARC Trooper G0 0*
Nova51,713489383,0,0,0,135342,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Nall1986,557293475,0,0,0,151237,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Dakaf Fyrewalker,319311646,0,0,0,166732,Shaak Ti Fives Rex Echo (501st) ARC Trooper
MINI DarthSmit,928261287,13,0,13,129885,Shaak Ti Fives Rex R3 Echo (501st) G12 ARC Trooper G13
FedeRox,753788473,79,0,79,16105,Shaak Ti G0 0* Fives G11 Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
Giran Kenor Twitchin,441134558,0,0,0,140738,Shaak Ti Fives Rex Echo (501st) ARC Trooper
AndySkywalker,347134145,0,0,0,151563,Shaak Ti Fives Rex Echo (501st) ARC Trooper
XavierSpud's Demonslayer,136937923,8,0,8,131539,Shaak Ti Fives Rex R3 Echo (501st) R2 ARC Trooper R2
Force Wielding Caveman,121617387,0,0,0,153031,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Beskar is Back,388193425,67,0,67,25855,Shaak Ti G8 4* Fives G1 Rex G7 Echo (501st) G0 0* ARC Trooper G7 6*
DragonMaster007,138339774,6,0,6,139077,Shaak Ti G12 Fives Rex Echo (501st) ARC Trooper
Jacke Aiche,269852122,45,0,45,72824,Shaak Ti Fives G8 Rex G10 Echo (501st) G8 ARC Trooper G1 4*
Greg,468297123,45,0,45,73499,Shaak Ti G8 Fives G9 Rex G12 Echo (501st) G8 ARC Trooper G8
CaptainRecker,664645297,37,0,37,86561,Shaak Ti Fives G9 Rex G10 Echo (501st) G8 ARC Trooper G8
CT 7567,349191421,85,0,85,40628,Shaak Ti G1 Fives G1 Rex G1 Echo (501st) G1 ARC Trooper G1 6*
CT 5555,814919958,85,0,85,39589,Shaak Ti G1 Fives G1 Rex G1 Echo (501st) G1 ARC Trooper G1 6*
D Money,154714722,27,0,27,110628,Shaak Ti R2 Fives G12 Rex G12 Echo (501st) G12 ARC Trooper G12
MrsCrow,644614815,66,0,66,29715,Shaak Ti G0 0* Fives G8 Rex G8 Echo (501st) G8 ARC Trooper G0 0*
CC 5576,854419318,85,0,85,41386,Shaak Ti G1 Fives G1 Rex G1 Echo (501st) G1 ARC Trooper G1 4*
Mast3r,358438749,9,0,9,124202,Shaak Ti Fives Rex R4 Echo (501st) R3 ARC Trooper G12
CC 2224,455353329,81,0,81,41855,Shaak Ti G1 Fives G5 Rex G1 Echo (501st) G1 ARC Trooper G1 4*
MINI Flash Wayne,298613176,26,0,26,104386,Shaak Ti G9 Fives R3 Rex G12 Echo (501st) R2 ARC Trooper G12
Jet Maxwell III,297794728,0,0,0,145405,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Giran Twitchin,214195595,19,0,19,101705,Shaak Ti R4 Fives Rex G12 Echo (501st) G12 ARC Trooper G12
KageSkywalker,616323741,0,0,0,143488,Shaak Ti Fives Rex Echo (501st) ARC Trooper
ChrisCarter,399125674,52,0,52,61616,Shaak Ti G8 Fives G9 Rex G12 Echo (501st) G9 ARC Trooper G0 0*
BringMeTheWookie,678365692,2,0,2,146279,Shaak Ti Fives R4 Rex R4 Echo (501st) ARC Trooper
McGʉffιη,474274391,38,0,38,81960,Shaak Ti Fives G10 Rex G8 Echo (501st) G8 ARC Trooper G8
Vaders Wrath,529633452,0,0,0,151341,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Mortus,647791474,58,0,58,50091,Shaak Ti G6 5* Fives G8 Rex G9 Echo (501st) G9 6* ARC Trooper G0 0*
Hotdog,223445887,66,0,66,22719,Shaak Ti G0 0* Fives G8 6* Rex G8 5* Echo (501st) G8 5* ARC Trooper G0 0*
Swagfrog4,564259685,51,0,51,52288,Shaak Ti G11 6* Fives G10 Rex G10 Echo (501st) G8 5* ARC Trooper G0 0*
Dereckgotstrong,586586992,26,0,26,108906,Shaak Ti G12 Fives R3 Rex G12 Echo (501st) G12 ARC Trooper G12
Ocin,816683245,11,0,11,128500,Shaak Ti R2 Fives R3 Rex G12 Echo (501st) ARC Trooper
Willy,548893168,15,0,15,123206,Shaak Ti Fives R2 Rex R2 Echo (501st) R2 ARC Trooper G12
J48W,444427259,3,0,3,136187,Shaak Ti Fives Rex Echo (501st) ARC Trooper R2
Levka Fae,613883238,44,0,44,75525,Shaak Ti Fives G10 Rex G7 Echo (501st) G5 ARC Trooper G6
Drew Rosario,598889756,61,0,61,29799,Shaak Ti G0 0* Fives G9 Rex G7 Echo (501st) G7 6* ARC Trooper G6 5*
LilBåby Том,465871768,0,0,0,145643,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Łord Thragg,434287123,2,0,2,137990,Shaak Ti Fives Rex R3 Echo (501st) ARC Trooper
T boy 3,259354979,0,0,0,147776,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Bizurker,856972599,0,0,0,142494,Shaak Ti Fives Rex Echo (501st) ARC Trooper
