Name,Ally Code,GP,Chars GP,Ships GP,Character:Ships,Light side or Dark Side,Hotutils style mod score -- higher is better, aim for 3.0.   ((# of 15-19 Speed 0.8) + (# of 20-24 Speed) + (# of 25+ Speed * 1.6)) / (squadGP / 100,000),DSR Bot style gear score -- higher is better.  Number of (>G12 + G13 + relic / 5) / total gp / 100 000.,LS Toon GP,DS Toon GP,Zetas,Omicrons,Relic Levels,GLs,7*,R5 and higher,G13 and higher,G12 and higher,G10 and higher,Jedi Knight Revan,Darth Revan,Malak,Padme,Genosian Brood Alpha,Wat Tambor,Ki-Adi-Mundi,Shaak Ti,General Skywalker,Rey,Supreme Leader Kylo Ren,Sith Eternal Emperor,Jedi Master Luke Skywalker,Jedi Master Kenobi,Lord Vader,Jabba the Hutt,Jedi Knight Luke,The Negotiator,Malevolence,Raddus,Finalizer,TW/GA Squads - farmed but may need gear.  Click player name to view.,Squads: defense or both,Squads: offense or both
"DarthKailon",933888673,9109108,5573715,3535393,157,-33,460,553,2943705,2619615,220,6,841,7,281,122,155,181,192,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,7,9
"DAGGOBILI",786851589,5323022,3023871,2299151,131,-70,285,397,1572205,1451666,85,6,323,2,207,48,68,79,93,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,16,7,8
"Mandalorion Jrnyman",126964277,5045904,3136934,1908970,164,-56,110,344,1641761,1494497,81,6,234,0,187,36,52,75,95,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,14,9,7
"Lars Quell",151487741,5451498,3345012,2106486,158,179,52,302,1946535,1397801,119,5,164,1,202,20,45,87,103,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,11,6,3
"Rendash Arend",557291511,5633982,3301578,2332404,141,50,270,341,1815579,1485323,106,4,228,1,222,25,63,84,112,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,18,11,9
"David",451567767,7580613,4419073,3161540,139,98,315,421,2483466,1935607,189,11,446,3,238,57,96,134,161,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,23,8,12
"Rui Vuusen",829415495,7567023,4484799,3082224,145,-75,259,377,2321601,2153771,141,10,405,3,232,50,79,126,158,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,21,8,12
"Holmahnootz",375133234,5975515,3577491,2398024,149,112,152,408,2022800,1554691,111,8,371,2,204,47,73,97,124,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,17,7,8
"Anton360247",757167173,7095998,3978715,3117283,127,59,132,248,2197207,1781508,161,3,252,1,231,35,40,86,131,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,20,11,10
"Mordhelm",562791448,6150705,3373005,2777700,121,-177,338,394,1663544,1708785,107,9,358,2,214,47,81,90,109,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,20,9,9
"Jcerillo70",177357652,6969782,4172198,2797584,149,-49,199,414,2186635,1976569,113,7,466,2,237,67,92,104,134,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,19,8,8
"FlibbidyDoo",872314944,7027249,4274143,2753106,155,-156,137,387,2129136,2142294,148,3,371,3,249,45,86,112,125,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,21,9,11
"Ro'bi wan",124599552,8672080,5192556,3479524,149,102,161,445,2917620,2265255,211,9,580,5,271,74,108,162,186,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,25,6,11
"Curren",995319291,7415496,4223963,3191533,132,-74,404,394,2186870,2027544,140,9,423,2,240,66,80,128,147,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,23,8,8
"Wrongfulpuppet",232337688,5821975,3503300,2318675,151,-86,91,400,1807161,1696139,145,3,355,2,193,53,72,90,128,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,19,8,8
"Frednerk",655585354,6488679,3750530,2738149,136,211,227,376,2211862,1536018,119,8,371,1,222,57,74,96,113,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,17,6,5
"Acesoka",668136538,7253637,4343448,2910189,149,10,185,419,2346184,1997264,163,5,431,3,241,55,85,133,157,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,20,10,10
"HR dpt Chatty's division",959622351,7921961,4732179,3189782,148,79,385,489,2636929,2095250,192,2,590,4,251,82,120,150,173,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,21,6,9
"RP",524758942,8561387,5006038,3555349,140,113,227,423,2828297,2171527,211,11,463,2,277,65,94,176,200,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,26,8,9
"Al Greaf",778479137,5191044,2919263,2271781,128,305,157,361,1790618,1128645,80,5,292,2,191,44,57,72,84,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,12,7,6
"knaggs1120",722718646,5701630,3183820,2517810,126,-135,113,295,1603652,1580168,80,5,206,1,235,29,47,80,111,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,21,12,11
"Jader",446271891,7244213,4146070,3098143,133,105,328,470,2328978,1802947,170,5,530,3,226,71,109,126,140,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,21,7,9
"Vaders Fist",128286681,8516375,5000843,3515532,142,74,433,518,2780191,2219976,200,6,698,5,265,98,135,167,186,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,24,8,10
"Pﾑdme's Chﾑstity Belt",725514455,8273413,4968145,3305268,150,-36,429,516,2624518,2343627,202,5,662,5,265,96,130,165,185,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,25,8,11
"Boyk Jhaatim",919177443,6755955,4125012,2630943,156,125,107,370,2344509,1777790,165,9,325,2,240,45,74,111,140,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,18,5,7
"oogway",736683126,8201069,4921663,3279406,150,79,460,525,2742470,2179193,177,2,699,6,265,97,132,159,187,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,25,8,10
"DarthScrimm",695948683,6458530,3753043,2705487,138,-102,236,344,1916393,1827959,95,11,346,3,229,52,67,86,107,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,18,10,11
"ItsTurtleTime",876758471,7543987,4312601,3231386,133,97,451,484,2413201,1881732,188,7,558,3,234,75,113,141,157,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,22,8,7
"Wasburn09",129783432,5327680,3234098,2093582,154,-91,188,444,1664987,1569111,124,6,343,1,187,56,71,97,125,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,17,11,9
"Da Conquering One",765966569,6447127,3893433,2553694,152,-164,299,378,1932970,1959787,145,8,375,3,226,53,77,92,134,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,21,10,9
