Player,Ally Code,Starting Gear Needed,Progress,Current Gear Needed,GP,Team
Wanja,749482363,2,1,1,141010,Shaak Ti Fives Rex R4 Echo (501st) ARC Trooper
Sarith LeKit,239322449,0,0,0,152046,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Ross,584911256,0,0,0,152120,Shaak Ti Fives Rex Echo (501st) ARC Trooper
AlTor,447124628,0,0,0,153142,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Urke,655432856,1,0,1,144083,Shaak Ti Fives Rex R4 Echo (501st) ARC Trooper
spyalter,523373391,0,0,0,145899,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Gøłubøwski,823226235,0,0,0,150315,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Jekka,863475437,0,0,0,149043,Shaak Ti Fives Rex Echo (501st) ARC Trooper
JonSnow,414914173,0,0,0,151724,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Gojko22,463392637,0,0,0,154677,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Bobans,677114348,1,1,0,151559,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Arquangle Maqulas,297159885,0,0,0,150437,Shaak Ti Fives Rex Echo (501st) ARC Trooper
MariusMD,374353155,0,0,0,145844,Shaak Ti Fives Rex Echo (501st) ARC Trooper
gaara,967744726,7,5,2,143900,Shaak Ti Fives Rex R3 Echo (501st) ARC Trooper
Deexon,856353991,0,0,0,148478,Shaak Ti Fives Rex Echo (501st) ARC Trooper
dart vejder,281271544,0,0,0,153279,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Igor,819674926,0,0,0,151682,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Mace Mardu,483324726,0,0,0,151639,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Djape15mp,339442767,0,0,0,147983,Shaak Ti Fives Rex Echo (501st) ARC Trooper
dok,667433177,1,0,1,148818,Shaak Ti Fives Rex R4 Echo (501st) ARC Trooper
Аскурђел,187558712,0,0,0,142968,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Crni Djordje,422439755,0,0,0,145691,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Saša,362183758,0,0,0,150225,Shaak Ti Fives Rex Echo (501st) ARC Trooper
wastedyugoyouth,833546296,0,0,0,142434,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Duda,331626844,0,0,0,155031,Shaak Ti Fives Rex Echo (501st) ARC Trooper
DANE,468833827,0,0,0,155585,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Wuchur,785833396,24,0,24,115734,Shaak Ti Fives G12 Rex G12 Echo (501st) G12 ARC Trooper G12
Mini LilaBear,664217682,0,0,0,143770,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Mileta,494653912,0,0,0,149379,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Vladan,473191379,0,0,0,151742,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Kolibri,985766812,0,0,0,151419,Shaak Ti Fives Rex Echo (501st) ARC Trooper
DarthRevan0903,231265213,0,0,0,154961,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Stardust,572855881,0,0,0,154501,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Baća,285549468,0,0,0,150071,Shaak Ti Fives Rex Echo (501st) ARC Trooper
JayChan,792142811,29,16,13,115773,Shaak Ti Fives Rex Echo (501st) G12 ARC Trooper G11 5*
nebojsa,557652299,0,0,0,150642,Shaak Ti Fives Rex Echo (501st) ARC Trooper
MINIdanilo,411311174,0,0,0,153258,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Yakface,126215124,0,0,0,137909,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Gelbatron,751645243,0,0,0,151840,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Petric,454569125,0,0,0,156443,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Zipmiler,819529176,0,0,0,153852,Shaak Ti Fives Rex Echo (501st) ARC Trooper
0wuchur0,223294884,61,10,51,78517,Shaak Ti G9 Fives G9 Rex G12 Echo (501st) G1 ARC Trooper G8
spyhunter,398167935,0,0,0,130161,Shaak Ti Fives Rex Echo (501st) ARC Trooper
sandels,313982715,0,0,0,140625,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Noble Ruler,271168839,2,0,2,138329,Shaak Ti Fives Rex Echo (501st) ARC Trooper R3
lukasarts2011,377249233,0,0,0,152269,Shaak Ti Fives Rex Echo (501st) ARC Trooper
EricTheodoreCartman,368492345,0,0,0,141787,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Ruske,382994679,0,0,0,143475,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Mr51ngh007,686514237,20,0,20,121688,Shaak Ti Fives G12 Rex R3 Echo (501st) G12 ARC Trooper G12
