Player,Ally Code,Starting Gear Needed,Progress,Current Gear Needed,GP,Team
tobster,569316171,89,0,89,1014,Shaak Ti G0 0* Fives G0 0* Rex G1 4* Echo (501st) G0 0* ARC Trooper G0 0*
Thehighground420,661933162,63,0,63,40110,Shaak Ti G1 Fives G12 Rex R1 Echo (501st) G0 0* ARC Trooper G0 0*
Iluvatar,367597549,86,0,86,15530,Shaak Ti G1 5* Fives G1 Rex G1 Echo (501st) G1 ARC Trooper G0 0*
Yeti no kles,483657413,45,0,45,62782,Shaak Ti G8 Fives G8 Rex G12 Echo (501st) G10 ARC Trooper G7 5*
Jed,492425346,65,0,65,25878,Shaak Ti G6 2* Fives G7 Rex G6 Echo (501st) G6 ARC Trooper G0 0*
dicksharpe,175858197,47,0,47,62204,Shaak Ti G8 Fives G8 Rex G12 Echo (501st) G8 ARC Trooper G7 6*
TacopMark,961927581,58,0,58,41864,Shaak Ti G6 6* Fives G8 Rex G10 Echo (501st) G8 ARC Trooper G0 0*
Bo Diddle,627568373,45,0,45,70860,Shaak Ti G12 Fives G9 Rex G8 Echo (501st) G8 ARC Trooper G8 5*
TheHighGround,911996617,86,0,86,16670,Shaak Ti G1 6* Fives G1 Rex G1 Echo (501st) G1 ARC Trooper G0 0*
Kelattt,384197343,63,0,63,37668,Shaak Ti G6 Fives G8 Rex G4 Echo (501st) G4 ARC Trooper G5
Kristian45,713547513,63,0,63,45506,Shaak Ti G8 Fives G8 Rex G7 Echo (501st) G3 ARC Trooper G1
SitOnMySith,727179611,25,0,25,96468,Shaak Ti G12 Fives R4 Rex G12 Echo (501st) G12 ARC Trooper G12
Ta152,474737449,86,0,86,3493,Shaak Ti G1 2* Fives G1 4* Rex G1 4* Echo (501st) G1 4* ARC Trooper G0 0*
BallistaShan,221463986,79,0,79,7046,Shaak Ti G1 4* Fives G1 3* Rex G8 5* Echo (501st) G1 3* ARC Trooper G0 0*
xXDarth YetiXx,879719549,19,0,19,102774,Shaak Ti G12 Fives Rex G12 Echo (501st) R4 ARC Trooper G12
Tomb,644419262,75,0,75,20997,Shaak Ti G6 3* Fives G1 Rex G7 Echo (501st) G1 ARC Trooper G0 0*
spyinglyfe,798345146,31,0,31,88288,Shaak Ti G11 6* Fives G12 Rex G12 Echo (501st) G12 ARC Trooper G12
Delmon,963988395,69,0,69,36931,Shaak Ti G9 5* Fives G9 Rex G1 Echo (501st) G1 ARC Trooper G1 5*
ThePatience,536653765,55,0,55,45816,Shaak Ti G11 Fives G6 Rex G6 Echo (501st) G6 ARC Trooper G6
JSchill,342467647,84,0,84,5142,Shaak Ti G1 2* Fives G3 5* Rex G1 4* Echo (501st) G1 3* ARC Trooper G0 0*
Elon Muscle,274334641,89,0,89,676,Shaak Ti G0 0* Fives G1 3* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
Kichler10,945937226,57,0,57,43596,Shaak Ti G8 4* Fives G9 Rex G8 Echo (501st) G8 ARC Trooper G0 0*
Raven3199,716952923,59,0,59,32590,Shaak Ti G6 2* Fives G8 Rex G8 Echo (501st) G9 6* ARC Trooper G0 0*
e4embo,651266171,36,0,36,76487,Shaak Ti G9 Fives G12 Rex G12 Echo (501st) G11 ARC Trooper G10 5*
Toby18,523572162,7,0,7,122828,Shaak Ti R4 Fives Rex Echo (501st) R2 ARC Trooper R2
DarthWampa,519796236,77,0,77,18404,Shaak Ti G1 3* Fives G4 Rex G7 Echo (501st) G1 5* ARC Trooper G0 0*
ElJediDasCouvesJr,715728792,80,0,80,13729,Shaak Ti G0 0* Fives G9 Rex G1 4* Echo (501st) G0 0* ARC Trooper G0 0*
Classy Squirrel,277557845,87,0,87,6121,Shaak Ti G1 2* Fives G1 Rex G1 4* Echo (501st) G0 0* ARC Trooper G0 0*
BluntSkull,979223516,12,0,12,118407,Shaak Ti Fives Rex Echo (501st) G12 ARC Trooper G12
VikingKoala,431562251,30,0,30,90515,Shaak Ti G12 Fives G12 Rex G12 Echo (501st) G12 ARC Trooper G12
Ferran Jubei,151173958,47,0,47,63678,Shaak Ti G9 Fives G12 Rex G12 Echo (501st) G10 ARC Trooper G0 0*
beanboi,776711776,31,0,31,93940,Shaak Ti G11 5* Fives G12 Rex G12 Echo (501st) G12 ARC Trooper G12
toaster1241,388951769,6,0,6,133696,Shaak Ti G12 Fives Rex Echo (501st) ARC Trooper
GeneralZab,229646639,77,0,77,11171,Shaak Ti G1 2* Fives G10 6* Rex G1 4* Echo (501st) G1 3* ARC Trooper G0 0*
DarthWilli,228477644,57,0,57,45452,Shaak Ti G8 Fives G8 Rex G8 Echo (501st) G8 ARC Trooper G1 4*
Xnalanx,136637536,83,0,83,5802,Shaak Ti G0 0* Fives G7 6* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
Smurf24,648873927,30,0,30,104533,Shaak Ti G12 Fives G12 Rex G12 Echo (501st) G12 ARC Trooper G12
ThEeSSs,647418233,60,0,60,38341,Shaak Ti G1 2* Fives G8 Rex G8 Echo (501st) G8 ARC Trooper G5 5*
Wolffe Pack,787254278,0,0,0,152385,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Ryan xoxo,119543872,65,0,65,27290,Shaak Ti G0 0* Fives G9 Rex G8 Echo (501st) G8 5* ARC Trooper G0 0*
creen,677923662,66,0,66,20283,Shaak Ti G0 0* Fives G8 5* Rex G8 5* Echo (501st) G8 5* ARC Trooper G0 0*
SUMPTER THE HUT,786696155,65,0,65,31746,Shaak Ti G0 0* Fives G8 Rex G8 Echo (501st) G9 ARC Trooper G0 0*
Sankster10,196872712,77,0,77,20221,Shaak Ti G1 Fives G7 Rex G4 5* Echo (501st) G1 4* ARC Trooper G0 0*
jex222,821134319,58,0,58,49052,Shaak Ti G1 3* Fives G9 Rex G8 Echo (501st) G7 ARC Trooper G7 4*
Belisarius,362364277,59,0,59,35535,Shaak Ti G7 5* Fives G8 Rex G8 Echo (501st) G8 ARC Trooper G0 0*
Ah Loi,122661345,0,0,0,149897,Shaak Ti Fives Rex Echo (501st) ARC Trooper
jack0,342891997,45,0,45,58830,Shaak Ti G8 4* Fives G11 Rex G12 Echo (501st) G9 ARC Trooper G5
HendoSon,221154482,61,0,61,38396,Shaak Ti G0 0* Fives G9 Rex G11 Echo (501st) G8 6* ARC Trooper G1 4*
DarthEf2Pee,588329247,86,0,86,2817,Shaak Ti G1 2* Fives G1 3* Rex G1 4* Echo (501st) G1 3* ARC Trooper G0 0*
