Name,Ally Code,GP,Chars GP,Ships GP,Character:Ships,Light side or Dark Side,Hotutils style mod score -- higher is better, aim for 3.0.   ((# of 15-19 Speed 0.8) + (# of 20-24 Speed) + (# of 25+ Speed * 1.6)) / (squadGP / 100,000),DSR Bot style gear score -- higher is better.  Number of (>G12 + G13 + relic / 5) / total gp / 100 000.,LS Toon GP,DS Toon GP,Zetas,Omicrons,Relic Levels,GLs,7*,R5 and higher,G13 and higher,G12 and higher,G10 and higher,Jedi Knight Revan,Darth Revan,Malak,Padme,Genosian Brood Alpha,Wat Tambor,Ki-Adi-Mundi,Shaak Ti,General Skywalker,Rey,Supreme Leader Kylo Ren,Sith Eternal Emperor,Jedi Master Luke Skywalker,Jedi Master Kenobi,Lord Vader,Jabba the Hutt,Jedi Knight Luke,The Negotiator,Malevolence,Raddus,Finalizer,TW/GA Squads - farmed but may need gear.  Click player name to view.,Squads: defense or both,Squads: offense or both
"tobster",569316171,1673759,980338,693421,141,-270,116,274,460890,519448,29,2,50,0,58,6,12,24,36,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3
"e4embo",651266171,2602628,1528996,1073632,142,101,181,199,852617,662014,24,2,44,0,86,5,11,32,58,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3
"Ta152",474737449,2855943,1660677,1195266,138,248,245,215,994600,665401,32,1,73,1,104,11,16,31,58,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,4,3,3
"Yeti no kles",483657413,4501676,2523227,1978449,127,-31,326,215,1335709,1186842,41,7,139,0,165,24,26,43,84,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,5
"Jed",492425346,2842413,1847781,994632,185,202,31,111,1085843,761251,4,3,23,0,146,3,5,22,51,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"dicksharpe",175858197,4095517,2344876,1750641,133,-358,236,230,1050967,1293233,40,9,133,1,152,21,25,43,65,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,10,3,5
"TacopMark",961927581,4154884,2410111,1744773,138,-140,102,150,1210968,1198467,32,6,67,1,197,9,14,35,65,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9,5,5
"TheHighGround",911996617,1455044,972459,482585,201,-507,84,188,399499,572273,25,2,12,0,57,0,4,21,32,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
"Iluvatar",367597549,3484564,1927570,1556994,123,157,64,180,1111177,815706,23,5,59,0,159,10,11,40,56,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,4
"Thehighground420",661933162,2805435,1648085,1157350,142,-378,78,197,730835,917250,29,5,57,0,117,9,15,29,61,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1
"Bo Diddle",627568373,2880138,1802324,1077814,167,-84,77,195,930248,871400,36,2,46,0,110,4,11,36,60,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,4
