Player,Ally Code,Starting Gear Needed,Progress,Current Gear Needed,GP,Team
Mol Eliza,624843493,30,1,29,102735,Shaak Ti R1 Fives G12 Rex G12 Echo (501st) G11 ARC Trooper G12
Mikill,398941496,0,0,0,153160,Shaak Ti Fives Rex Echo (501st) ARC Trooper
DARTHINVADE HERCERVIX,478465791,13,0,13,122839,Shaak Ti R1 Fives R4 Rex R4 Echo (501st) R4 ARC Trooper G12
Mol Eliza,628148255,2,0,2,137014,Shaak Ti Fives Rex Echo (501st) R4 ARC Trooper R4
Malottobuck,951289295,22,9,13,122766,Shaak Ti R4 Fives Rex Echo (501st) G12 ARC Trooper G12
BOOGIEBEAR,944133643,0,0,0,149513,Shaak Ti Fives Rex Echo (501st) ARC Trooper
StoneDarrow,671468239,0,0,0,137079,Shaak Ti Fives Rex Echo (501st) ARC Trooper
BigTexN,221852267,50,19,31,93931,Shaak Ti R3 Fives G12 Rex G12 Echo (501st) G11 ARC Trooper G8 4*
Cam Jetsu,279764511,7,1,6,129754,Shaak Ti Fives Rex Echo (501st) ARC Trooper G12
Madskillz007,167116754,26,14,12,123497,Shaak Ti Fives R3 Rex R3 Echo (501st) R3 ARC Trooper G12
KoolBeans,454321516,52,39,13,119572,Shaak Ti G12 Fives Rex Echo (501st) R4 ARC Trooper G12
ItzCk03,619198756,66,0,66,29688,Shaak Ti G0 0* Fives G8 Rex G8 Echo (501st) G8 ARC Trooper G0 0*
Mol Bal,717358912,63,21,42,71353,Shaak Ti G9 5* Fives G11 Rex G12 Echo (501st) G8 ARC Trooper G8
Hoss,641294119,42,3,39,79625,Shaak Ti G8 6* Fives G11 Rex G12 Echo (501st) G12 ARC Trooper G8 5*
Ahsokanubhis,134384739,60,1,59,41074,Shaak Ti G9 4* Fives G9 Rex G6 Echo (501st) G7 ARC Trooper G0 0*
Natsirk,731428669,0,0,0,152119,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Rynoman2597,827547649,40,8,32,103952,Shaak Ti G12 Fives G11 Rex G12 Echo (501st) G12 ARC Trooper G11
DarthNox,672273972,47,0,47,78822,Shaak Ti G13 Fives G8 Rex G8 Echo (501st) G9 ARC Trooper G5
The Dark,742388533,32,0,32,90309,Shaak Ti R3 Fives G11 Rex G12 Echo (501st) G10 ARC Trooper G9
BigWalkingCarpet,674293548,38,9,29,106443,Shaak Ti R2 Fives G11 Rex G12 Echo (501st) G11 ARC Trooper G12
MooCowOla,196325448,19,0,19,116859,Shaak Ti R4 Fives R2 Rex R2 Echo (501st) G12 ARC Trooper G12
