Player,Offense,Defense,GP,Name,Squad,Viable
"Rynoman2597",,,102759,Disintegration,"Aurra zzGreef zBoba zzBossk zThe Mandalorian",1
"Rynoman2597",,,113234,Mon Mothma,"zzMon Mothma, Hoth Rebel Scout, Wedge Lando Biggs",1
"Rynoman2597",1,1,109267,GAS,"zzzzGAS zRex zEcho (501st), zzFives zARC Trooper",1
"Rynoman2597",1,1,125690,Revan Offense,"zzzJKR zGMY zBS zJolee zzHYoda",1
"Rynoman2597",1,1,84823,Ewoks,"zChirpa Elder Paploo zWicket Logray",1
"Rynoman2597",1,1,96309,Carth,"zCarth Onasi, zMission zZaalbar zJuhani zCanderous",1
"Rynoman2597",0,1,78531,Phoenix,"Hera Zeb G9, Sabine G8, Kanan G9, zEzra",1
"Rynoman2597",1,1,72294,Rogue1,"Jyn G8, Chirrut G8, Baze G8, Cassian K-2SO G9",1
"Rynoman2597",1,0,127087,zMaul,"zDarth Maul, zDooku zSidious zSavage Sith Marauder",1
"Rynoman2597",1,0,14158,NestSolo (Counter),"Nest G9",1
"Rynoman2597",1,1,78785,NS,"MT G9, zAV Daka G9, Zombie Spirit G8",0
"Rynoman2597",,,451126,Executrix,"Executrix Tie Adv, Emperor's Shuttle 5*, TIE Reaper 6*, Imperial TIE Fighter, Gauntlet Starfighter, FOSF TIE Fighter, FO TIE Fighter",0
"Rynoman2597",,,65783,Iden Troopers,"Iden Versio 4* G8, Shoretrooper G8, Snowtrooper G8, Magma G8, DT G9",0
"Rynoman2597",0,1,97762,BH,"zJango zZam Cad Dengar Greedo",0
"Rynoman2597",,,71025,Bad Batch,"Hunter G9, Echo G8, Omega G8, Tech G9, Wrecker G8",0
"Rynoman2597",1,0,66871,Jawas,"Nebit G7, Jawa Engineer G8, Jawa Scavenger G9, Jawa G8, Dathcha G9",0
"Matthew Darkstar",,,102107,Phasma,"zPhasma zSith Trooper, FOO zzKRU zKylo",1
"Matthew Darkstar",0,1,127486,padme,"zzPadme zGK zJKA zAhsoka zzC-3PO",1
"Matthew Darkstar",0,1,128094,DRMalak,"zzzDR zzHK-47 zBSF zzMalak zzThrawn",1
"Matthew Darkstar",,,419267,Negotiator,"Negotiator 5* HT Anakin's Eta-2, Umbaran SF, Ahsoka's SF, BTL-B Y-wing, Clone Sergeant's ARC-170, Plo's SF",1
"Matthew Darkstar",,,438970,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"Matthew Darkstar",1,1,107217,NS_Alt,"zzMT Acolyte zDaka zzAV Zombie",1
"Matthew Darkstar",0,1,93481,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Matthew Darkstar",0,1,115610,Grievous,"zzGG zB2 zB1 zDroideka zMagnaGuard",1
"Matthew Darkstar",1,1,110663,JTR,"zzzJTR zScav Rey, zBB-8 zzR2-D2 Finn",1
"Matthew Darkstar",1,1,118745,Revan Offense,"zzzJKR zGMY zBS zJolee zHYoda",1
"Matthew Darkstar",1,1,90466,Ewoks,"zChirpa Elder zPaploo Wicket Logray",1
"Matthew Darkstar",1,0,117929,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"Matthew Darkstar",0,1,115445,BH,"zzBossk zzJango zBoba zDengar zGreedo",1
"Matthew Darkstar",1,1,98717,Carth,"zCarth Onasi, zMission zZaalbar zJuhani zCanderous",1
"Matthew Darkstar",1,1,106422,zEP,"zzEP zzzVader zzTarkin zIPD G9, TFP G8",1
"Matthew Darkstar",1,0,101225,Troopers,"zVeers zStarck DT zzPiett Shoretrooper",1
"Matthew Darkstar",1,0,121737,CLS,"zzzCLS zHan Wedge Biggs zzChewbacca",1
"Matthew Darkstar",0,1,105630,Phoenix,"zHera zZeb zSabine zKanan zEzra",1
"Matthew Darkstar",,,368090,Executrix,"Executrix Tie Adv, Emperor's Shuttle 6*, TIE Reaper, Imperial TIE Fighter, Gauntlet Starfighter, FOSF TIE Fighter, FO TIE Fighter",0
"HK71",0,1,136424,padme,"zzPadme zGK zJKA zAhsoka zzC-3PO",1
"HK71",0,1,116444,DRMalak,"zzzDR zzHK-47 zBSF zzMalak Thrawn G8",1
"HK71",,,445783,Negotiator,"Negotiator HT Anakin's Eta-2, Umbaran SF, Ahsoka's SF, Clone Sergeant's ARC-170, Jedi Consular's Starfighter, Plo's SF",1
"HK71",,,377803,HansMF,"Home One, Han's MF, Biggs X-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"HK71",0,1,97394,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"HK71",0,1,129196,Grievous,"zzGG zB2 zB1 zDroideka zMagnaGuard",1
"HK71",1,1,127826,Revan Offense,"zzzJKR zzGMY zBS zJolee zzHYoda",1
"HK71",1,1,94114,Ewoks,"zChirpa Elder zPaploo zWicket zLogray",1
"HK71",0,1,138079,BH,"zzBossk zIG-88 zBoba zzGreef zDengar",1
"HK71",1,1,104779,Carth,"zCarth Onasi, zMission zZaalbar zJuhani zCanderous",1
"HK71",1,1,111587,zEP,"zzEP zzzVader Tarkin TFP Sion",1
"HK71",0,1,84247,Phoenix,"zHera Zeb G8, zSabine Kanan Chopper",1
"HK71",0,1,97970,FO,"zzKRU zKylo FOTP Phasma G8, zHux",1
"HK71",1,0,119886,CLS,"zzzCLS zHan zzChewbacca zzR2-D2 Chewpio 6* G6",0
"HK71",1,1,88562,NS,"zzMT G7, zzAV zDaka G7, Zombie Spirit G3",0
"HK71",,,77296,Nute-Wat,"zNute G9, zDooku Wat Tambor G6, Jango G8, Nest G7",0
"HK71",,,92424,Mon Mothma,"zzMon Mothma 6* G9, zCara Dune, Kyle Katarn G9, Lando K-2SO",0
"HK71",1,1,97134,GAS,"zzzzGAS Rex G7, zEcho (501st) G9, zzFives ARC Trooper G5",0
"HK71",1,0,79106,Troopers,"Veers G5, Starck G5, Gideon G8, zzPiett Magma G8",0
"HK71",1,0,65324,Wiggs,"Wedge G9, Biggs G8, Fulcrum G6, Ezra G7, Leia G8",0
"HK71",1,1,56420,Rogue1,"Jyn G7, Chirrut G7, Baze G5, Scarif G7, Bistan G5",0
"HK71",1,0,66468,Jawas,"Nebit G9, Jawa Engineer G7, Jawa Scavenger G6, Jawa Dathcha G7",0
"Mediated",0,1,99724,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Mediated",1,1,162392,Revan,"zzzJKR zBS zzGMY zJolee zGK",1
"Mediated",1,1,91147,Ewoks,"zChirpa Elder zPaploo Scout zWicket",1
"Mediated",1,1,84245,Carth,"zCarth Onasi, zMission Zaalbar Juhani G8, zCanderous",1
"Mediated",0,1,114717,BH,"zzJango Boba Cad The Mandalorian, Greef",1
"Mediated",,,54454,Phasma,"Phasma G8, FOE 5* G8, FOO KRU G9, Kylo G8",0
"Mediated",0,1,112108,DRMalak,"zzzDR zHK-47 zBSF zzMalak Thrawn 5* G8",0
"Mediated",1,1,59262,JTR,"JTR G8, Scav Rey, BB-8 G8, R2-D2 G8, Finn G8",0
"Mediated",0,1,78359,Grievous,"GG B2 5* G9, MagnaGuard Dooku 6* IG-88 G8",0
"Mediated",1,0,68369,CLS,"CLS G9, Han G7, Chewbacca G6, Leia G8, zzC-3PO",0
"Mediated",1,1,43455,NS_Alt,"MT 6* G8, AV Spirit 5* G8, Daka 5* G8, Talia 6* G8",0
"Mediated",1,0,82647,ShaakClones,"zzShaak Ti, Rex G8, Echo (501st) G8, Fives G8, Clone Sergeant",0
"Mediated",1,1,64884,zEP,"EP zzVader G8, Tarkin G8, Traya G7, DN 6* G9",0
"Mediated",0,1,44719,Phoenix,"Hera 6* G8, Zeb G8, Sabine 6* G8, Kanan G8, Ezra G8",0
"Mediated",1,0,83218,QGJ,"QGJ Aayla JKA G8, Old Ben G9, zAhsoka",0
"Mediated",1,1,33713,Rogue1,"Jyn 5* G8, Chirrut 5* G8, Baze 5* G8, Cassian 5* G8, K-2SO 5* G8",0
"ItzCk03",0,1,88119,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"ItzCk03",0,1,104113,BH,"zzBossk zJango Boba The Mandalorian, zzGreef",1
"ItzCk03",,,72087,Iden Troopers,"zIden Versio 4*, Stormtrooper G9, Snowtrooper G9, Magma DT G9",1
"ItzCk03",0,1,77513,Phoenix,"Hera Zeb G9, Kanan G9, Ezra Chopper",1
"ItzCk03",,,51849,Phasma,"Phasma 6* G8, FOTP G9, FOSFTP G9, FOST 5* G8, Kylo G9",0
"ItzCk03",1,1,40571,NS_Alt,"MT 5* G8, AV G8, Spirit 6* G8, Daka G8, Talia 5* G8",0
"ItzCk03",1,1,97245,zEP,"EP zzVader Tarkin TFP G8, zzMara Jade, The Emperor's Hand",0
"ItzCk03",1,0,48373,501st,"Rex G8, Clone Sergeant 6* G8, Echo (501st) G8, Fives G8, Ahsoka G8",0
"ItzCk03",1,1,36848,Rogue1,"Jyn 5* G8, Chirrut 5* G8, Baze 5* G8, Cassian G8, K-2SO 5* G8",0
"Dru Neech",0,1,137228,padme,"zzPadme zGK zJKA zAhsoka zBarriss G8",1
"Dru Neech",1,1,120858,NS_Alt,"zzMT zzAV zDaka Zombie Talia",1
"Dru Neech",0,1,121456,Grievous,"zzGG zB2 zMagnaGuard zDooku zIG-88",1
"Dru Neech",1,1,145714,zEP,"zzEP zzzVader zzTarkin TFP G8, zzDN",1
"Dru Neech",0,1,125598,BH,"zzJango zZam zBoba Cad zGreedo",1
"Dru Neech",1,0,140578,CLS,"zzzCLS zHan zLeia zzOld Ben, zzChewbacca",1
"Dru Neech",1,0,100833,Clones,"zCody zRex zEcho (501st), zzFives Clone Sergeant",1
"Dru Neech",0,1,102065,FO,"zzKRU zKylo zFOST G9, zPhasma FOO G8",1
"Dru Neech",0,1,91260,Phoenix,"zHera zZeb G9, zKanan zEzra Chopper G9",1
"Dru Neech",1,0,70472,Jawas,"Nebit G8, Jawa Engineer G9, Jawa Scavenger G8, Jawa G9, Dathcha G9",1
"Dru Neech",1,0,20842,SionSolo (Counter),"zSion",1
"Dru Neech",,,79853,Admiral Raddus,"Admiral Raddus 3* G7, zCassian G8, zzJyn zK-2SO G9, Chirrut G8",0
"Dru Neech",0,1,60034,Qira,"zQira G8, L3-37 6* G8, Vandor Chewbacca 6* G8, Mission 4* G6, Zaalbar G7",0
"Dru Neech",,,425993,Negotiator,"Negotiator 5* BTL-B Y-wing 3*, Anakin's Eta-2 6*, Rex's ARC-170, Umbaran SF, Ahsoka's SF, Plo's SF, Clone Sergeant's ARC-170",0
"Dru Neech",1,0,57185,Troopers,"zVeers G9, Piett 5* G7, Gideon 4* G6, Dark Trooper 5* G5, Range Trooper G7",0
"Dru Neech",,,71087,Mon Mothma,"Mon Mothma 4* G8, zBodhi Rook G8, Wedge G8, Lando Biggs G9",0
"Dru Neech",1,1,79903,Ewoks,"Chirpa 5* G5, Elder zPaploo G9, zWicket zLogray",0
"Dru Neech",0,1,58911,BH,"Bossk 5* G8, Embo 6* G7, The Mandalorian 5* G8, Greef 6* G7, Dengar G7",0
"Dru Neech",1,0,78088,zMaul,"zDarth Maul, zSidious Sith Empire Trooper 6* G6, Sith Marauder 4* G8, Nest 6* G7",0
"Dru Neech",,,59457,Iden Troopers,"Iden Versio 3* G6, zStormtrooper G9, Snowtrooper G7, Magma G8, DT 6* G7",0
"Dru Neech",,,44818,Bad Batch,"Hunter 5* G7, Echo 5* G8, Omega 5* G6, Tech 4* G8, Wrecker 5* G4",0
"Dang",,,123727,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"Dang",1,1,153321,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zzThrawn",1
"Dang",1,1,103737,NS,"zzMT zzAV zDaka Zombie Spirit",1
"Dang",,,157437,JMLS,"zzzJKR zzJKL zzzzzzJMLS zWat Tambor, zzzzGAS",1
"Dang",1,0,143828,CLS,"zzzCLS zHan zzChewbacca zzC-3PO zChewpio",1
"Dang",0,1,133957,DRMalak,"zzzDR zzHK-47 zBSF zzMalak Sith Empire Trooper",1
"Dang",0,1,120112,padme,"zzPadme zGK zJKA zAhsoka zBarriss G9",1
"Dang",,,408601,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"Dang",,,456925,Negotiator,"Negotiator HT Anakin's Eta-2, Umbaran SF, Ahsoka's SF, Clone Sergeant's ARC-170, Plo's SF, Rex's ARC-170",1
"Dang",1,1,123234,JTR,"zzzJTR zzR2-D2 zBB-8 zRH Finn, zRH Poe",1
"Dang",0,1,99340,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Dang",0,1,119163,Grievous,"zzGG zB2 zB1 zMagnaGuard zNute",1
"Dang",1,0,121443,Traya,"zzTraya zzDN zSion zDooku zzEP",1
"Dang",,,113375,Mon Mothma,"zzMon Mothma, zCara Dune, Wedge Lando Biggs",1
"Dang",1,1,92566,Ewoks,"zChirpa Elder Paploo zWicket Logray",1
"Dang",1,0,109511,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"Dang",0,1,141143,BH,"zzBossk zIG-88 zBoba zzGreef zDengar",1
"Dang",1,1,92263,Carth,"zCarth Onasi, zMission zZaalbar Juhani G8, zCanderous",1
"Dang",0,1,97970,BH,"zzJango Zam Cad zzThe Mandalorian, Greedo",1
"Dang",1,0,100453,Troopers,"zVeers Starck DT zzPiett Shoretrooper",1
"Dang",0,1,69943,Phoenix,"Hera G9, Zeb Sabine G8, Kanan G8, Ezra",1
"Dang",1,1,68135,Rogue1,"Jyn G8, Chirrut G8, Baze G9, Cassian K-2SO G9",1
"Dang",0,1,132542,BS,"zBS zzGMY zJolee zzOld Ben, zzHYoda",1
"Dang",1,0,68828,Jawas,"Nebit G8, Jawa Engineer, Jawa Scavenger, Jawa Dathcha G9",1
"Dang",1,0,20058,NestSolo (Counter),"zNest",1
"Dang",,,275477,Malevolence,"Malevolence Hyena Bomber 4*, Vulture Droid 4*, Sun Fac SF, Soldier SF, Spy SF",0
"Mol Bal",,,128001,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"Mol Bal",,,265272,HansMF,"Home One, Han's MF 5*, Biggs X-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"Mol Bal",0,1,93247,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Mol Bal",0,1,95917,Grievous,"zzGG B2 Droideka MagnaGuard Dooku",1
"Mol Bal",1,0,110880,Traya,"zzTraya zzDN Sion G8, BSF zzEP",1
"Mol Bal",1,1,102076,Revan Offense,"zzzJKR GMY zBS zJolee Ezra G8",1
"Mol Bal",1,1,94817,Carth,"Carth Onasi, zMission Zaalbar zJuhani Canderous",1
"Mol Bal",0,1,105430,BH,"zzBossk Fennec Shand, Boba Cad zGreef",1
"Mol Bal",1,0,73474,Jawas,"Nebit G9, Jawa Engineer, Jawa Scavenger G9, Jawa Dathcha",1
"Mol Bal",0,1,58757,padme,"Padme G8, GK G6, JKA 6* Ahsoka G8, CW Chewbacca G8",0
"Mol Bal",1,1,63295,NS,"MT G8, AV Daka G8, Zombie 6* G9, Spirit G8",0
"Mol Bal",1,1,68534,Ewoks,"Chirpa Elder Paploo G9, Teebo G7, Scout 6*",0
"Mol Bal",1,0,67714,Wiggs,"Wedge G8, Biggs G8, CLS Chewbacca G7, Leia G8",0
"Mol Bal",1,0,63405,Wampa (Counter),"Rex G8, Wampa G5, DT 6* G8, Jyn 6* G8, FOO",0
"Mol Bal",0,1,63451,Phoenix,"Hera Zeb G8, Sabine 5* G8, Kanan G8, Chopper",0
"Mol Bal",0,1,73463,BH,"Jango G9, IG-88 G8, Embo 4* zThe Mandalorian, Greedo G9",0
"yaminashi",1,0,145826,CLS,"zzzCLS zHan zzChewbacca zzC-3PO zChewpio",1
"yaminashi",0,1,133066,DRMalak,"zzzDR zzHK-47 zBSF zzMalak Sith Empire Trooper",1
"yaminashi",,,448071,Negotiator,"Negotiator HT Anakin's Eta-2, Umbaran SF, Ahsoka's SF, BTL-B Y-wing, Clone Sergeant's ARC-170, Jedi Consular's Starfighter",1
"yaminashi",0,1,92771,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"yaminashi",0,1,121593,Grievous,"zzGG zB2 zB1 zMagnaGuard zNute",1
"yaminashi",1,0,109105,Traya,"zzTraya zDN zSion zzEP zThrawn",1
"yaminashi",1,1,124461,JTR,"zzzJTR Scav Rey, zBB-8 zzR2-D2 zFinn",1
"yaminashi",,,110006,Mon Mothma,"zzMon Mothma, Cara Dune, Wedge Lando Biggs",1
"yaminashi",1,1,143574,GAS,"zzzzGAS zRex zEcho (501st), zzFives zARC Trooper",1
"yaminashi",1,1,141611,Revan,"zzzJKR zBS zGMY zJolee zGK",1
"yaminashi",1,1,96078,Ewoks,"zChirpa Elder zPaploo zWicket zLogray",1
"yaminashi",0,1,99221,BH,"zzBossk Jango zBoba Cad Dengar",1
"yaminashi",1,1,87286,Carth,"zCarth Onasi, zMission zZaalbar zJuhani Canderous",1
"yaminashi",0,1,91287,FO,"zzKRU zKylo zFOST G9, FOE FOO",1
"yaminashi",0,1,70435,Phoenix,"Hera G9, Zeb G8, Kanan G8, Ezra Chopper",1
"yaminashi",,,130936,Bad Batch,"zHunter zEcho zzOmega zTech zWrecker",1
"yaminashi",,,275891,Malevolence,"Malevolence 5* Hyena Bomber 5*, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",0
"yaminashi",,,349085,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",0
"yaminashi",1,1,72819,NS,"zzMT 5* zAV Daka G7, Zombie G6, Spirit G5",0
"yaminashi",,,350376,Executrix,"Executrix Tie Adv, Emperor's Shuttle 5*, TIE Reaper 4*, Imperial TIE Fighter, Gauntlet Starfighter 6*, FOSF TIE Fighter, FO TIE Fighter",0
"yaminashi",1,0,87312,Troopers,"zVeers G9, zzPiett zzGideon zDark Trooper G9, Range Trooper G8",0
"yaminashi",,,91337,Mando,"zzThe Mandalorian (Beskar Armor), zDash Rendar, Nest G7, zIG-11 zKuiil G9",0
"yaminashi",1,0,100358,QGJ,"QGJ G7, Aayla G9, zJKA zzHYoda zAhsoka",0
"Hoss",,,139162,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"Hoss",1,1,107885,NS,"zzMT zzAV zDaka Zombie Spirit",1
"Hoss",0,1,119762,DR,"zzzDR zzHK-47 zBSF Sith Empire Trooper, Sith Assassin",1
"Hoss",,,472546,HansMF,"Home One, Han's MF, HT Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"Hoss",0,1,118034,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Hoss",1,0,141298,Traya,"zzTraya zzDN zSion zzEP Thrawn G9",1
"Hoss",0,1,102278,Grievous,"zzGG zB2 Droideka MagnaGuard G9, zzT3-M4",1
"Hoss",1,0,142672,CLS,"zzzCLS zHan zzChewbacca R2-D2 zzC-3PO",1
"Hoss",1,1,159299,Revan,"zzzJKR zBS zzGMY zJolee zGK",1
"Hoss",1,1,97372,Ewoks,"zChirpa Elder zPaploo zWicket zLogray",1
"Hoss",0,1,142326,BH,"zzBossk zzJango zBoba zzEmbo zDengar",1
"Hoss",1,1,106985,Carth,"zCarth Onasi, zMission zZaalbar zJuhani zCanderous",1
"Hoss",1,0,102650,zMaul,"zDarth Maul, zSidious zDooku Sith Marauder, zNest",1
"Hoss",0,1,111216,Phoenix,"zHera zZeb zSabine zKanan zEzra",1
"Hoss",1,0,129143,Wampa (Counter),"zRex zzWampa zDT zzHYoda FOO",1
"Hoss",1,0,102135,QGJ,"zQGJ Aayla G9, zJKA zzOld Ben, zAhsoka",1
"Hoss",,,283274,Malevolence,"Malevolence Hyena Bomber 4*, Vulture Droid 5*, Sun Fac SF, Soldier SF, Spy SF",0
"Hoss",1,0,57720,Troopers,"Veers Piett 4* G5, Gideon G9, Dark Trooper 5* G7, Range Trooper 6* G9",0
"Hoss",,,85322,Mon Mothma,"Mon Mothma 5* G8, Wedge Lando Chirrut G8, Biggs",0
"Hoss",,,45967,Bad Batch,"Hunter 5* G8, Echo 4* G8, Omega 5* G8, Tech 5* G8, Wrecker 4* G7",0
"Hoss",1,0,62402,Jawas,"Nebit G7, Jawa Engineer G9, Jawa Scavenger G8, Jawa 6* G9, Dathcha G9",0
"Falen Lacer",1,1,152684,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zzThrawn",1
"Falen Lacer",0,1,130248,DRMalak,"zzzDR zzHK-47 zBSF zzMalak Sith Empire Trooper",1
"Falen Lacer",0,1,125503,padme,"zzPadme zGK zJKA zAhsoka zzC-3PO",1
"Falen Lacer",,,416614,Negotiator,"Negotiator HT Anakin's Eta-2, Umbaran SF, Ahsoka's SF, Clone Sergeant's ARC-170, Plo's SF, Rex's ARC-170",1
