Player,Offense,Defense,GP,Name,Squad,Viable
"Salacious Thumb",0,1,85436,Geonosians,"zzGBA Sun Fac G8, Geo Soldier, Geo Spy, Poggle",0
"Salacious Thumb",,,119577,Mon Mothma,"zzMon Mothma, Wedge zKyle Katarn, Biggs Lando",0
"Salacious Thumb",1,1,59906,Rogue1,"Jyn G9, Chirrut 6* G8, Baze G9, K-2SO G8, Cassian G8",0
"Salacious Thumb",0,1,93166,BH,"Jango Greedo zBoushh (Leia Organa) 4* G9, zGreef Cad",0
"Salacious Thumb",,,57951,Bad Batch,"Hunter 5* G9, Echo 4* G8, Omega 5* G8, zTech 6* Wrecker 4* G9",0
"Salacious Thumb",1,0,65339,Jawas,"Nebit G7, Jawa Engineer G8, Jawa Scavenger G7, Jawa G9, Dathcha G8",0
"Zoltar",,,166670,JMK,"zzzzzzJMK zJKA zzGMY zzShaak Ti, zGK",1
"Zoltar",,,120458,Phasma,"zPhasma FOE zSith Trooper, zzKRU zKylo",1
"Zoltar",1,1,113123,NS,"zzMT zzAV zDaka Zombie Spirit",1
"Zoltar",,,172782,JMLS,"zzzJKR zzJKL zzzzzzJMLS zWat Tambor, zzzzGAS",1
"Zoltar",1,0,146354,CLS,"zzzCLS zHan zzChewbacca zzC-3PO zChewpio",1
"Zoltar",0,1,132223,DRMalak,"zzzDR zzHK-47 zBSF zzMalak Sith Empire Trooper",1
"Zoltar",,,423930,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"Zoltar",,,519772,Negotiator,"Negotiator HT Anakin's Eta-2, Umbaran SF, Ahsoka's SF, Clone Sergeant's ARC-170, Plo's SF, Rex's ARC-170",1
"Zoltar",0,1,116358,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Zoltar",0,1,129750,Grievous,"zzGG zB2 zB1 zMagnaGuard zNute",1
"Zoltar",1,0,120087,Traya,"zzTraya zDN zSion zzEP zThrawn",1
"Zoltar",1,1,121332,JTR,"zzzJTR Scav Rey, zzBB-8 zzR2-D2 Finn",1
"Zoltar",1,0,113481,Troopers,"zVeers zPiett zGideon zDark Trooper, Range Trooper",1
"Zoltar",,,109575,Mon Mothma,"zzMon Mothma, Wedge Chirrut Biggs zCara Dune",1
"Zoltar",1,1,94093,Ewoks,"zChirpa Elder zPaploo zWicket zLogray",1
"Zoltar",0,1,129085,BH,"zzBossk zDengar zzJango zBoba Cad",1
"Zoltar",1,1,101760,Carth,"zCarth Onasi, zMission zZaalbar zJuhani zCanderous",1
"Zoltar",1,0,130456,501st,"zRex zARC Trooper, zEcho (501st), zzFives zAhsoka",1
"Zoltar",0,1,78626,Phoenix,"Hera G8, Zeb G8, Kanan G8, Chopper G8, zEzra",1
"Zoltar",1,0,18660,NestSolo (Counter),"zNest",1
"Meetra Surik",,,123974,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"Meetra Surik",1,1,157273,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zzThrawn",1
"Meetra Surik",1,1,160851,GL Rey,"zzzzzzRey zzzJTR zzR2-D2 zRH Poe, zRH Finn",1
"Meetra Surik",,,563124,Executor,"Executor 6* HT RC Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"Meetra Surik",0,1,139962,padme,"zzPadme zGK zJKA zAhsoka zzzCAT",1
"Meetra Surik",,,170702,JMLS,"zzzJKR zzJKL zzzzzzJMLS zWat Tambor, zzzzGAS",1
"Meetra Surik",1,0,146104,CLS,"zzzCLS zHan zzChewbacca zzC-3PO zChewpio",1
"Meetra Surik",0,1,121827,DRMalak,"zzzDR zHK-47 zBSF zzMalak Sith Empire Trooper",1
"Meetra Surik",,,477809,Negotiator,"Negotiator BTL-B Y-wing, Anakin's Eta-2, Rex's ARC-170, Umbaran SF, Ahsoka's SF, Plo's SF, Clone Sergeant's ARC-170",1
"Meetra Surik",,,303719,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"Meetra Surik",1,1,96416,NS_Alt,"zzMT zAV Zombie Daka Talia",1
"Meetra Surik",0,1,97004,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Meetra Surik",0,1,122208,Grievous,"zzGG zB2 zB1 zMagnaGuard zNute",1
"Meetra Surik",,,111051,Mon Mothma,"zzMon Mothma, Wedge Chirrut Biggs Lando",1
"Meetra Surik",1,0,135094,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"Meetra Surik",1,1,93986,Ewoks,"zChirpa Elder zPaploo Teebo G9, zLogray",1
"Meetra Surik",0,1,135173,BH,"zzBossk zDengar zIG-88 zBoba Cad",1
"Meetra Surik",1,1,96212,Carth,"zCarth Onasi, Mission zZaalbar zJuhani zCanderous",1
"Meetra Surik",1,1,128079,zEP,"zzEP zzzVader Tarkin TFP zzMara Jade, The Emperor's Hand 6*",1
"Meetra Surik",0,1,74988,Phoenix,"Hera Zeb G8, Kanan G8, Ezra Sabine G8",1
"Meetra Surik",0,1,120685,BS,"zBS zGMY zJolee Old Ben, zzHYoda",1
"Meetra Surik",1,0,80213,Jawas,"Nebit G8, Jawa Engineer, Jawa Scavenger, Jawa Dathcha",1
"Meetra Surik",1,0,20478,NestSolo (Counter),"zNest",1
"Meetra Surik",,,396744,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",0
"Meetra Surik",1,0,90246,Troopers,"Veers Starck zzPiett Magma G8, Snowtrooper G8",0
"Blak3oakfield",,,120927,Phasma,"zPhasma FOE zSith Trooper, zzKRU zKylo",1
"Blak3oakfield",0,1,134029,DRMalak,"zzzDR zzHK-47 zBSF zzMalak Sith Empire Trooper",1
"Blak3oakfield",0,1,140672,padme,"zzPadme zGK zJKA zAhsoka zzC-3PO",1
"Blak3oakfield",0,1,97936,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Blak3oakfield",0,1,127997,Grievous-Wat,"zzGG zB2 zB1 zMagnaGuard zWat Tambor",1
"Blak3oakfield",1,0,120922,Traya,"zzTraya zzDN zSion zzEP zThrawn G8",1
"Blak3oakfield",1,1,126830,Revan Offense,"zzzJKR zzGMY zBS zJolee Ezra G8",1
"Blak3oakfield",1,1,102965,Ewoks,"zChirpa Elder zPaploo zWicket zLogray",1
"Blak3oakfield",1,0,126155,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives Clone Sergeant",1
"Blak3oakfield",0,1,118344,BH,"zzBossk Dengar G9, zzJango zBoba Cad",1
"Blak3oakfield",1,1,94640,Carth,"zCarth Onasi, zMission zZaalbar Juhani Canderous",1
"Blak3oakfield",,,453139,Negotiator,"Negotiator HT 6* Anakin's Eta-2, Umbaran SF, Ahsoka's SF, Clone Sergeant's ARC-170, Jedi Consular's Starfighter, Plo's SF",0
"Blak3oakfield",1,1,84363,NS,"MT G8, zzAV Daka G9, Zombie Spirit G8",0
"Blak3oakfield",1,0,112453,CLS,"zzzCLS zHan Leia G8, zzOld Ben, zzChewbacca",0
"Blak3oakfield",1,0,59858,Jawas,"Nebit G7, Jawa Engineer G7, Jawa Scavenger G7, Jawa G7, Dathcha G9",0
"ClîtCommander12345",,,154495,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zzzVader",1
"ClîtCommander12345",1,1,99981,NS,"zzMT zzAV zDaka Zombie Spirit",1
"ClîtCommander12345",1,0,134408,CLS,"zzzCLS zHan zzChewbacca zzC-3PO zChewpio",1
"ClîtCommander12345",0,1,128177,padme,"zzPadme zGK zJKA zAhsoka CW Chewbacca G8",1
"ClîtCommander12345",,,137441,JKL,"zzJKL zzzJKR zzHYoda zzOld Ben, Aayla",1
"ClîtCommander12345",,,393672,HansMF,"Home One, Han's MF, Rebel Y-wing 6*, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"ClîtCommander12345",,,509211,Negotiator,"Negotiator HT Anakin's Eta-2, Umbaran SF, Ahsoka's SF, Clone Sergeant's ARC-170, Plo's SF, Rex's ARC-170",1
"ClîtCommander12345",0,1,97592,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"ClîtCommander12345",0,1,122765,Grievous,"zzGG zB2 zB1 zMagnaGuard zNute",1
"ClîtCommander12345",1,0,134043,Traya,"zzTraya zzDN zSion zzEP zzThrawn",1
"ClîtCommander12345",1,1,114283,JTR,"zzzJTR zScav Rey, zzBB-8 zzR2-D2 zFinn",1
"ClîtCommander12345",,,97688,Mon Mothma,"zzMon Mothma, Wedge Hoth Rebel Scout, zCara Dune, zPao",1
"ClîtCommander12345",,,126353,Disintegration,"zzAurra zzGreef zBoba zzBossk zzThe Mandalorian",1
"ClîtCommander12345",1,1,131025,GAS,"zzzzGAS zRex zEcho (501st), zzFives zARC Trooper",1
"ClîtCommander12345",1,1,82247,Ewoks,"zChirpa Elder zPaploo Wicket Logray",1
"ClîtCommander12345",1,1,98644,Carth,"zCarth Onasi, zMission zZaalbar zJuhani zCanderous",1
"ClîtCommander12345",0,1,118380,BH,"zzJango zDengar zIG-88 Cad zNest",1
"ClîtCommander12345",1,0,109147,Troopers,"zVeers zStarck zzPiett Shoretrooper zStormtrooper",1
"ClîtCommander12345",0,1,97311,FO,"zzKRU zKylo zFOST FOO FOE",1
"ClîtCommander12345",0,1,86589,Phoenix,"zHera zZeb zKanan G8, zEzra Sabine",1
"ClîtCommander12345",1,1,77207,Rogue1,"Jyn Chirrut Baze K-2SO G8, Cassian G8",1
"ClîtCommander12345",1,0,125154,zMaul,"zDarth Maul, zDooku zSidious Savage Sith Marauder",1
"ClîtCommander12345",,,435145,Executrix,"Executrix Tie Adv, Emperor's Shuttle 4*, TIE Reaper 5*, Imperial TIE Fighter, Gauntlet Starfighter, FOSF TIE Fighter, FO TIE Fighter",0
"ClîtCommander12345",1,0,59351,Jawas,"Nebit G9, Jawa Engineer G9, Jawa Scavenger G7, Jawa 6* G5, Dathcha G7",0
"MrDusty",1,1,100331,NS,"zzMT zzAV zDaka Zombie Spirit",1
"MrDusty",,,598377,Executor,"Executor HT RC Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"MrDusty",0,1,127553,padme,"zzPadme zGK JKA zAhsoka zzC-3PO",1
"MrDusty",,,329062,HansMF,"Home One, Han's MF, Rebel Y-wing 6*, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Biggs X-wing",1
"MrDusty",0,1,104836,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"MrDusty",0,1,117697,DR,"zzzDR HK-47 zBSF Sith Marauder, zThrawn",1
"MrDusty",0,1,115042,Grievous,"zzGG zB2 zB1 zMagnaGuard zNute",1
"MrDusty",1,1,89846,JTR,"zJTR Scav Rey, zBB-8 zR2-D2 Finn G9",1
"MrDusty",1,0,116570,Troopers,"zVeers zzPiett zGideon zDark Trooper, Range Trooper",1
"MrDusty",1,1,139468,GAS,"zzzzGAS zRex zEcho (501st), zzFives zARC Trooper",1
"MrDusty",1,1,118249,Revan Offense,"zzzJKR zzGMY zBS zJolee zHYoda",1
"MrDusty",1,1,92144,Ewoks,"zChirpa Elder zPaploo Wicket zLogray",1
"MrDusty",0,1,138782,BH,"zzBossk Dengar zIG-88 zBoba Cad",1
"MrDusty",1,1,85462,Carth,"Carth Onasi, Mission Zaalbar Juhani Canderous",1
"MrDusty",1,1,136612,zEP,"zzEP zzzVader zTarkin Krennic TFP",1
"MrDusty",0,1,68973,Phoenix,"Hera G8, Zeb G8, Kanan G8, Ezra Sabine G8",1
"MrDusty",1,0,93918,Wiggs,"Wedge Biggs zzzCLS zHan zChewbacca G9",1
"MrDusty",1,1,72587,Rogue1,"Jyn Chirrut Baze G9, K-2SO G8, Admiral Raddus G8",1
"MrDusty",1,0,21076,SionSolo (Counter),"zSion",1
"MrDusty",1,0,19044,NestSolo (Counter),"zNest",1
"MrDusty",,,66076,Phasma,"Phasma G8, FOTP G8, FOSFTP G5, FOST G8, zKylo",0
"MrDusty",,,59591,Mon Mothma,"Mon Mothma G6, Kyle Katarn G7, Hoth Rebel Scout G8, Cara Dune G7, Lando",0
"MrDusty",,,70622,Iden Troopers,"zIden Versio 5*, Shoretrooper Snowtrooper G8, Magma G7, DT G9",0
"MrDusty",0,1,76882,BH,"zJango Fennec Shand G2, zThe Mandalorian, Greedo G8, Greef G8",0
"MrDusty",1,0,118444,zMaul,"Darth Maul, zDooku zzDN zSidious Savage",0
"MrDusty",1,0,59406,Jawas,"Nebit G8, Jawa Engineer G5, Jawa Scavenger G7, Jawa G7, Dathcha G5",0
"Dannimadd",1,1,109826,NS,"zzMT zzAV zDaka Zombie Spirit",1
"Dannimadd",,,168650,JMLS,"zzzJKR zzJKL zzzzzzJMLS zWat Tambor, zzzzGAS",1
"Dannimadd",1,0,145252,CLS,"zzzCLS zHan zzChewbacca zzC-3PO zChewpio",1
"Dannimadd",0,1,139962,DRMalak,"zzzDR zzHK-47 zBSF zzMalak Sith Empire Trooper",1
"Dannimadd",0,1,126228,padme,"zzPadme zGK zJKA zAhsoka CW Chewbacca G8",1
"Dannimadd",,,507169,Negotiator,"Negotiator HT Anakin's Eta-2, Umbaran SF, Ahsoka's SF, BTL-B Y-wing, Clone Sergeant's ARC-170, Plo's SF",1
"Dannimadd",,,446814,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"Dannimadd",1,1,123799,JTR,"zzzJTR zzR2-D2 zzBB-8 RH Finn G9, RH Poe G9",1
"Dannimadd",0,1,108594,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Dannimadd",0,1,133812,Grievous,"zzGG zB2 zB1 zMagnaGuard zNute",1
"Dannimadd",1,0,135235,Traya,"zzTraya zDN zSion zzEP zzThrawn",1
"Dannimadd",,,99650,Mon Mothma,"Mon Mothma, Wedge Biggs Cara Dune, Pao",1
"Dannimadd",,,469707,Executrix,"Executrix Tie Adv, Emperor's Shuttle, TIE Reaper, Imperial TIE Fighter, Gauntlet Starfighter, FOSF TIE Fighter, FO TIE Fighter",1
"Dannimadd",1,1,93575,Ewoks,"zChirpa Elder zPaploo zWicket zLogray",1
"Dannimadd",1,0,138095,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"Dannimadd",0,1,139157,BH,"zzBossk zDengar zzJango zBoba Cad",1
"Dannimadd",1,0,108717,Troopers,"zVeers zStarck zzPiett Shoretrooper Range Trooper",1
"Dannimadd",0,1,105494,FO,"zzKRU zKylo FOO FOE zHux",1
"Dannimadd",1,0,99821,zMaul,"zDarth Maul, Sidious zDooku Sith Marauder, Nest",1
"Dannimadd",0,1,90451,Phoenix,"zHera Zeb Kanan zEzra Sabine",1
"Dannimadd",1,1,85935,Rogue1,"Jyn Chirrut Baze K-2SO G9, Cassian",1
"Dannimadd",0,1,144070,BS,"zBS zzGMY zJolee zzOld Ben, zzHYoda",1
"Dannimadd",1,0,62826,Jawas,"Nebit G8, Jawa Engineer G9, Jawa Scavenger G8, Jawa G9, Dathcha G9",1
"Dannimadd",0,1,79818,Qira,"Qira L3-37 5* G8, Vandor Chewbacca G5, zMission zZaalbar",0
"Dannimadd",,,72993,Iden Troopers,"Iden Versio G7, Stormtrooper G8, Snowtrooper Magma DT G9",0
"Dannimadd",,,69377,Bad Batch,"Hunter G9, Echo G9, Omega G8, Tech G8, Wrecker G8",0
"The Great One F2P",,,123853,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"The Great One F2P",1,1,152220,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zzThrawn",1
"The Great One F2P",0,1,81142,Geonosians,"zzGBA Sun Fac G9, Geo Soldier, Geo Spy, Poggle",1
"The Great One F2P",,,380475,HansMF,"Home One, Han's MF, HT Ghost Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"The Great One F2P",0,1,90388,Grievous,"zzGG B2 G9, Droideka MagnaGuard G8, zIG-88",1
"The Great One F2P",0,1,129318,BH,"zzBossk zzThe Mandalorian, zDengar zBoba zGreef",1
"The Great One F2P",1,1,117704,zEP,"zzEP zzzVader zTarkin TFP Sion G9",1
"The Great One F2P",0,1,78342,Phoenix,"Hera Zeb Kanan Ezra Sabine G8",1
"The Great One F2P",0,1,53694,padme,"Padme 6* G7, GK G8, JKA 5* Ahsoka G8, Barriss G8",0
"The Great One F2P",,,158913,Negotiator,"Negotiator 6* BTL-B Y-wing 2*, Anakin's Eta-2 4*, Rex's ARC-170, Umbaran SF, Ahsoka's SF, Plo's SF, Clone Sergeant's ARC-170",0
"The Great One F2P",1,0,86727,CLS,"zCLS zHan zChewbacca R2-D2 Chewpio 4* G8",0
"The Great One F2P",,,203557,Malevolence,"Malevolence 6* Hyena Bomber 4*, Vulture Droid 2*, Sun Fac SF, Soldier SF, Spy SF",0
"The Great One F2P",1,0,75969,Troopers,"zVeers zzPiett Gideon 6* G7, Dark Trooper 6* G7, Range Trooper 6* G5",0
"The Great One F2P",1,1,48261,NS,"MT 5* G9, AV G7, Daka Zombie 6* Spirit G7",0
"The Great One F2P",,,373269,Executrix,"Executrix Tie Adv, Emperor's Shuttle 4*, TIE Reaper 3*, Imperial TIE Fighter, Gauntlet Starfighter 6*, FOSF TIE Fighter, FO TIE Fighter",0
"The Great One F2P",,,67446,Mon Mothma,"Mon Mothma 5* G8, Wedge G9, Cassian G9, Biggs G7, zCara Dune",0
"The Great One F2P",1,1,77985,Ewoks,"zChirpa 5* Elder Paploo Teebo G9, Logray",0
"The Great One F2P",1,0,65169,Wampa (Counter),"Rex G7, Wampa G7, Krennic 6* Jyn G7, FOO",0
"Jason",,,178415,JMK,"zzzzzzJMK zAhsoka zzzCAT zzzzGAS zGK",1
"Jason",1,1,139042,SL Kylo,"zzzzzzSL Kylo, Sith Trooper, zHux zzKRU Thrawn G9",1
"Jason",1,1,161772,GL Rey,"zzzzzzRey zzzJTR zzBB-8 zHoldo zRH Finn",1
"Jason",,,150165,JMLS,"zBS zzzzzzJMLS zWat Tambor, zzJKL zJolee",1
"Jason",1,0,153708,CLS,"zzzCLS zHan zzChewbacca zzC-3PO zChewpio",1
"Jason",0,1,129996,DRMalak,"zzzDR zzHK-47 zBSF zzMalak Sith Empire Trooper",1
"Jason",1,1,117600,NS_Alt,"zzMT zzAV Zombie zDaka Talia",1
