Name,Ally Code,GP,Chars GP,Ships GP,Character:Ships,Light side or Dark Side,Hotutils style mod score -- higher is better, aim for 3.0.   ((# of 15-19 Speed 0.8) + (# of 20-24 Speed) + (# of 25+ Speed * 1.6)) / (squadGP / 100,000),DSR Bot style gear score -- higher is better.  Number of (>G12 + G13 + relic / 5) / total gp / 100 000.,LS Toon GP,DS Toon GP,Zetas,Omicrons,Relic Levels,GLs,7*,R5 and higher,G13 and higher,G12 and higher,G10 and higher,Jedi Knight Revan,Darth Revan,Malak,Padme,Genosian Brood Alpha,Wat Tambor,Ki-Adi-Mundi,Shaak Ti,General Skywalker,Rey,Supreme Leader Kylo Ren,Sith Eternal Emperor,Jedi Master Luke Skywalker,Jedi Master Kenobi,Lord Vader,Jabba the Hutt,Jedi Knight Luke,The Negotiator,Malevolence,Raddus,Finalizer,TW/GA Squads - farmed but may need gear.  Click player name to view.,Squads: defense or both,Squads: offense or both
"GameMasterTy",638481212,6517650,3769747,2747903,137,71,158,369,2091527,1675478,118,5,390,3,243,56,76,87,108,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,20,11,11
"Amish Thunder",176912959,6100010,3491764,2608246,133,130,143,317,1989790,1501298,132,8,224,1,222,23,61,88,126,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,20,8,6
"KreigerXenos",282691815,6353401,3532088,2821313,125,-151,310,357,1753791,1757296,110,0,275,1,222,41,59,113,134,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,20,10,9
"Azrian Wayfinder",534697898,7923058,4660567,3262491,142,78,109,378,2590249,2060535,199,3,418,3,257,57,87,129,168,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,24,10,13
"StradsMan3",932773673,7972975,4497242,3475733,129,-51,224,394,2358936,2137844,185,2,447,4,277,60,100,125,153,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,22,9,11
"yoadreane",578743589,7207089,4303824,2903265,148,153,162,348,2473248,1823471,165,9,362,1,236,48,80,99,132,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,19,10,8
"Dark Helmet",168861666,8228432,4869027,3359405,144,86,161,358,2716590,2142258,210,9,377,2,269,43,80,140,176,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,24,9,10
"Zayelt Yazmin",921894553,5247110,3214912,2032198,158,148,143,346,1846511,1368401,126,6,264,1,197,37,53,76,105,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,14,7,7
"Stu Karnus",531577471,5888758,3493585,2395173,145,160,76,410,2017243,1475891,115,0,273,3,225,33,84,103,128,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,15,12,9
"Skycrawler",622484469,6778792,4177927,2600865,160,231,63,336,2480067,1687348,172,8,247,1,217,40,60,119,152,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,14,6,4
"Ashaman",793686414,7005275,4024729,2980546,135,234,171,356,2387993,1618217,167,4,323,1,235,44,66,119,144,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,18,8,7
