Player,Ally Code,Starting Gear Needed,Progress,Current Gear Needed,GP,Team
Wsummerspring,594122685,0,0,0,155412,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Hootkins,193479255,0,0,0,152850,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Stanleyclimbfall,349879784,0,0,0,150437,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Ping,669828157,0,0,0,155228,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Andrew,568458516,12,0,12,135324,Shaak Ti Fives G12 Rex G12 Echo (501st) ARC Trooper
William Poyón,897851381,0,0,0,137311,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Gunn Sharky,778977693,0,0,0,148091,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Greatfuljed I,717658145,0,0,0,158126,Shaak Ti Fives Rex Echo (501st) ARC Trooper
ZokyDawg CPR,224667393,0,0,0,152837,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Mtb,632271723,0,0,0,167843,Shaak Ti Fives Rex Echo (501st) ARC Trooper
anOOrmaly,232971818,2,1,1,150987,Shaak Ti Fives Rex R4 Echo (501st) ARC Trooper
Execute Order 69,743154738,0,0,0,145543,Shaak Ti Fives Rex Echo (501st) ARC Trooper
BabyWiam,659121683,0,0,0,150706,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Algandar,258979998,0,0,0,154020,Shaak Ti Fives Rex Echo (501st) ARC Trooper
CoffeeNCigarettes,343399131,0,0,0,155371,Shaak Ti Fives Rex Echo (501st) ARC Trooper
TheIronCarrot,779825927,0,0,0,152155,Shaak Ti Fives Rex Echo (501st) ARC Trooper
darkside,171697539,0,0,0,149826,Shaak Ti Fives Rex Echo (501st) ARC Trooper
schembri,852538859,0,0,0,154042,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Woggex,437342655,0,0,0,134612,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Snorkelbenda,998413324,0,0,0,154812,Shaak Ti Fives Rex Echo (501st) ARC Trooper
MINI Kovacs,262231432,0,0,0,147501,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Donkey Kong,276523743,10,1,9,129010,Shaak Ti Fives Rex R3 Echo (501st) R2 ARC Trooper R1
Reschdog,353733889,0,0,0,151148,Shaak Ti Fives Rex Echo (501st) ARC Trooper
MilHouse,245782881,0,0,0,156905,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Yodizzle,611122258,0,0,0,138377,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Rhevis,126515217,0,0,0,151978,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Jeremy,183451598,0,0,0,144134,Shaak Ti Fives Rex Echo (501st) ARC Trooper
BA,285453629,0,0,0,157718,Shaak Ti Fives Rex Echo (501st) ARC Trooper
DarthBolognese,139445371,9,1,8,127128,Shaak Ti Fives R3 Rex R3 Echo (501st) R3 ARC Trooper R3
Archie D2,716192825,3,3,0,138180,Shaak Ti Fives Rex Echo (501st) ARC Trooper
IL,383349685,0,0,0,150764,Shaak Ti Fives Rex Echo (501st) ARC Trooper
TK2618,375869453,0,0,0,151020,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Savagediva,497531654,0,0,0,150488,Shaak Ti Fives Rex Echo (501st) ARC Trooper
CaptainCoom,791749373,0,0,0,151735,Shaak Ti Fives Rex Echo (501st) ARC Trooper
MINI LordBassoli,826748125,0,0,0,138738,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Unclad,372639244,0,0,0,142403,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Ponda Baba,565915987,0,0,0,146179,Shaak Ti Fives Rex Echo (501st) ARC Trooper
SonnyOlivia,841834798,1,0,1,149564,Shaak Ti Fives Rex R4 Echo (501st) ARC Trooper
Pokey,839995558,0,0,0,151494,Shaak Ti Fives Rex Echo (501st) ARC Trooper
PChan,639899497,0,0,0,148703,Shaak Ti Fives Rex Echo (501st) ARC Trooper
TobiwanKenobi,696297162,3,3,0,148544,Shaak Ti Fives Rex Echo (501st) ARC Trooper
thcspitfire,155359364,18,10,8,138004,Shaak Ti Fives G13 Rex R2 Echo (501st) ARC Trooper
Xile,788888212,0,0,0,152598,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Savage,297519872,0,0,0,151694,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Sean Palgrave,167581191,0,0,0,155462,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Seve,733846924,0,0,0,152878,Shaak Ti Fives Rex Echo (501st) ARC Trooper
