Name,Ally Code,GP,Chars GP,Ships GP,Character:Ships,Light side or Dark Side,Hotutils style mod score -- higher is better, aim for 3.0.   ((# of 15-19 Speed 0.8) + (# of 20-24 Speed) + (# of 25+ Speed * 1.6)) / (squadGP / 100,000),DSR Bot style gear score -- higher is better.  Number of (>G12 + G13 + relic / 5) / total gp / 100 000.,LS Toon GP,DS Toon GP,Zetas,Omicrons,Relic Levels,GLs,7*,R5 and higher,G13 and higher,G12 and higher,G10 and higher,Jedi Knight Revan,Darth Revan,Malak,Padme,Genosian Brood Alpha,Wat Tambor,Ki-Adi-Mundi,Shaak Ti,General Skywalker,Rey,Supreme Leader Kylo Ren,Sith Eternal Emperor,Jedi Master Luke Skywalker,Jedi Master Kenobi,Lord Vader,Jabba the Hutt,Jedi Knight Luke,The Negotiator,Malevolence,Raddus,Finalizer,TW/GA Squads - farmed but may need gear.  Click player name to view.,Squads: defense or both,Squads: offense or both
"lnquisitor Saldag",618688236,590837,356353,234484,151,-692,0,16,130322,226031,3,0,0,0,27,0,0,1,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Edd Vadah",752936177,739738,441148,298590,147,-1039,18,27,122045,317041,1,0,0,0,25,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DarthShade",612692916,1221269,692166,529103,130,-601,11,112,268341,423138,4,0,4,0,51,0,1,12,23,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Sans",156217258,1580123,1110412,469711,236,65,0,110,615228,495184,10,0,7,0,41,1,2,14,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"VoidedSouls24",896149329,2536809,1632667,904142,180,156,129,145,940340,690196,40,1,14,0,88,1,4,30,53,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3
"lolxd",177442627,1420293,874644,545649,160,-308,36,125,403250,471394,7,1,9,0,46,1,2,14,25,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
"RichmalTheReborn",575915113,570363,390878,179485,217,-147,0,17,195854,195024,1,0,0,0,34,0,0,1,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"Nitz",991936212,7458677,4426239,3032438,145,40,505,418,2424891,2001348,175,10,560,3,241,85,94,106,132,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,24,11,11
"Sylph",969146723,497234,370172,127062,291,-320,70,0,161766,193982,0,0,0,0,17,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"Chaotik",726473466,1588135,945284,642851,147,84,0,25,521555,411578,3,2,0,0,66,0,0,4,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"znub",913947995,2997101,1799141,1197960,150,-100,61,157,922003,876451,31,6,46,0,96,6,10,28,40,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
"Belrosa",983233755,1514425,914672,599753,152,-193,80,69,447904,466768,4,0,3,0,34,0,1,9,15,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"Fallen",961276461,2316175,1682138,634037,265,245,20,178,1006895,674567,19,3,22,0,113,2,6,31,52,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2
"Itzcoatl",755865424,670945,384836,286109,134,-355,0,44,172861,211975,1,0,0,0,22,0,0,3,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Grant1913",853288313,1534007,866651,667356,129,-23,18,56,460823,405377,6,1,3,0,43,0,1,7,19,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"AvGPuD",545584614,611968,405859,206109,196,151,0,0,233479,172380,0,0,0,0,32,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"Sombra",655445779,307091,216165,90926,237,713,0,0,153894,60998,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"Nitz'd",961325798,2882169,1818071,1064098,170,-63,238,295,948842,869229,54,4,121,0,122,21,21,40,63,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,11,10,5
"Chiss Ascendancy",384471193,539707,343684,196023,175,595,23,0,235373,107860,0,0,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mini Noah Boat",698942577,1298840,835835,463005,180,316,38,149,515118,320717,10,0,12,0,58,2,3,14,27,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
"Vinerax",978892464,1185409,781758,403651,193,17,10,33,423667,358091,3,0,0,0,26,0,0,4,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"The World Champ",367296627,1709950,1017479,692471,146,-185,25,71,499839,516964,7,0,1,0,55,0,1,11,21,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0
"Oberon Calad",771197337,3155949,1842984,1312965,140,266,34,90,1113286,729698,20,1,23,0,118,3,6,18,56,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3
"allidrA",673329616,6839600,3949202,2890398,136,-60,537,473,2063827,1885375,157,9,504,2,229,72,102,121,134,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,1,21,5,9
"Crovax",873218834,972027,594646,377381,157,-304,13,20,274746,319900,1,0,0,0,12,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethan Owens",443949414,1751421,1140860,610561,186,253,35,69,685270,455590,14,0,6,0,63,1,1,10,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
"Cid",475939388,250206,163536,86670,188,-173,0,0,80875,82661,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sidonplays",192852549,1364357,853450,510907,167,115,9,41,483378,370072,3,0,3,0,40,0,1,4,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"The force",686882798,1518156,860825,657331,130,-126,9,39,435850,424975,3,0,0,0,35,0,0,6,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"Hdwolf",445881368,1191534,797310,394224,202,149,0,50,458253,339057,4,1,0,0,24,0,0,6,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"BigKopsing",532597427,906045,563722,342323,164,84,0,11,314055,247818,0,0,0,0,2,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DragonDeezNutts",245541138,1162288,717264,445024,161,76,11,60,399371,317893,2,0,0,0,24,0,0,7,13,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"HostileHunter",135614982,1594101,962658,631443,152,-153,0,100,481000,481658,5,1,20,0,41,3,4,8,21,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"JediLukeSkywalker Alt",873328237,1237278,644764,592514,108,316,24,236,397108,246980,11,0,21,0,47,0,9,16,26,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
"Juan Cholo",431234843,61974,56860,5114,1111,48,0,0,31264,25596,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ObiwanGinobili",831583657,75757,68158,7599,896,272,0,0,41251,26907,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
