Player,Ally Code,Starting Gear Needed,Progress,Current Gear Needed,GP,Team
Sylph,969146723,87,0,87,3211,Shaak Ti G0 0* Fives G1 5* Rex G1 4* Echo (501st) G1 3* ARC Trooper G0 0*
Edd Vadah,752936177,90,1,89,676,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G1 3* ARC Trooper G0 0*
Sans,156217258,39,0,39,67310,Shaak Ti G0 0* Fives G12 Rex G12 Echo (501st) G12 ARC Trooper R2
DarthShade,612692916,84,0,84,4651,Shaak Ti G0 0* Fives G4 5* Rex G1 4* Echo (501st) G1 3* ARC Trooper G0 0*
VoidedSouls24,896149329,33,0,33,90510,Shaak Ti G9 Fives G12 Rex G12 Echo (501st) G12 ARC Trooper G12
RichmalTheReborn,575915113,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
lnquisitor Saldag,618688236,88,0,88,5332,Shaak Ti G0 0* Fives G1 3* Rex G0 0* Echo (501st) G0 0* ARC Trooper G1
Chaotik,726473466,62,0,62,41253,Shaak Ti G1 2* Fives G12 Rex G8 Echo (501st) G7 ARC Trooper G0 0*
Nitz,991936212,0,0,0,154942,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Belrosa,983233755,51,0,51,40191,Shaak Ti G7 3* Fives G8 Rex G8 Echo (501st) G8 5* ARC Trooper G8 5*
lolxd,177442627,61,0,61,34067,Shaak Ti G0 0* Fives G7 Rex G8 Echo (501st) G7 ARC Trooper G7 4*
Sombra,655445779,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
Fallen,961276461,38,0,38,76712,Shaak Ti G9 5* Fives G12 Rex G12 Echo (501st) G11 ARC Trooper G8 4*
Grant1913,853288313,60,0,60,34857,Shaak Ti G7 2* Fives G8 Rex G8 Echo (501st) G7 ARC Trooper G0 0*
znub,913947995,41,0,41,65680,Shaak Ti G7 5* Fives G12 Rex R1 Echo (501st) G9 ARC Trooper G7 4*
Mini Noah Boat,698942577,85,0,85,15433,Shaak Ti G1 2* Fives G1 Rex G1 Echo (501st) G1 4* ARC Trooper G1
Chiss Ascendancy,384471193,87,0,87,2366,Shaak Ti G0 0* Fives G1 3* Rex G1 4* Echo (501st) G1 3* ARC Trooper G0 0*
HahalolXD,985332689,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
Oberon Calad,771197337,60,0,60,38113,Shaak Ti G1 3* Fives G10 Rex G11 Echo (501st) G8 5* ARC Trooper G0 0*
Ethan Owens,443949414,59,0,59,34668,Shaak Ti G5 3* Fives G9 Rex G8 Echo (501st) G9 6* ARC Trooper G0 0*
TheRedNihba,385242855,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
allidrA,673329616,0,0,0,146576,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Itzcoatl,755865424,89,0,89,676,Shaak Ti G0 0* Fives G1 3* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
Vinerax,978892464,66,0,66,21302,Shaak Ti G0 0* Fives G8 5* Rex G8 5* Echo (501st) G8 5* ARC Trooper G0 0*
HostileHunter,135614982,66,0,66,20730,Shaak Ti G0 0* Fives G8 5* Rex G8 5* Echo (501st) G8 5* ARC Trooper G0 0*
Cid,475939388,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
Nitz'd,961325798,0,0,0,138355,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Brucem558,347336842,87,4,83,3612,Shaak Ti G0 0* Fives G7 5* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
The World Champ,367296627,65,0,65,30139,Shaak Ti G1 2* Fives G8 Rex G8 Echo (501st) G8 ARC Trooper G0 0*
AvGPuD,545584614,87,0,87,2366,Shaak Ti G0 0* Fives G1 3* Rex G1 4* Echo (501st) G1 3* ARC Trooper G0 0*
Gonzaleez12,122593812,66,0,66,20292,Shaak Ti G0 0* Fives G8 5* Rex G8 5* Echo (501st) G8 5* ARC Trooper G0 0*
ObiwanGinobili,831583657,83,0,83,5520,Shaak Ti G0 0* Fives G7 5* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
FlightingPig,324911882,66,0,66,20283,Shaak Ti G0 0* Fives G8 5* Rex G8 5* Echo (501st) G8 5* ARC Trooper G0 0*
BigKopsing,532597427,66,0,66,20283,Shaak Ti G0 0* Fives G8 5* Rex G8 5* Echo (501st) G8 5* ARC Trooper G0 0*
Kingjellybean,537442241,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
JediLukeSkywalker Alt,873328237,40,0,40,67185,Shaak Ti G0 0* Fives G13 Rex G13 Echo (501st) G12 ARC Trooper G12
freezingjuice,194216391,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
Nütshot,541627491,33,0,33,93264,Shaak Ti G12 Fives G11 Rex G12 Echo (501st) G11 ARC Trooper G11
Mol Eliza,268141525,54,0,54,50207,Shaak Ti G0 0* Fives G9 Rex G9 6* Echo (501st) G8 5* ARC Trooper G10
The force,686882798,66,0,66,22427,Shaak Ti G0 0* Fives G8 6* Rex G8 5* Echo (501st) G8 5* ARC Trooper G0 0*
Sidonplays,192852549,66,0,66,20283,Shaak Ti G0 0* Fives G8 5* Rex G8 5* Echo (501st) G8 5* ARC Trooper G0 0*
Juan Cholo,431234843,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
Chewbacca37,874844686,66,0,66,20288,Shaak Ti G0 0* Fives G8 5* Rex G8 5* Echo (501st) G8 5* ARC Trooper G0 0*
DragonDeezNutts,245541138,65,0,65,20734,Shaak Ti G1 2* Fives G8 5* Rex G8 5* Echo (501st) G8 5* ARC Trooper G0 0*
Zenithier,443596224,0,0,0,141557,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Hdwolf,445881368,58,0,58,31726,Shaak Ti G0 0* Fives G8 6* Rex G8 6* Echo (501st) G8 6* ARC Trooper G8 4*
Crovax,873218834,66,0,66,20283,Shaak Ti G0 0* Fives G8 5* Rex G8 5* Echo (501st) G8 5* ARC Trooper G0 0*
AesirCon,625939589,59,0,59,39838,Shaak Ti G6 3* Fives G9 Rex G8 Echo (501st) G8 ARC Trooper G0 0*
