Player,Offense,Defense,GP,Name,Squad,Viable
"Kushbender",,,178087,JMK,"zzzzzzJMK zJKA zzGMY zzShaak Ti, zGK",1
"Kushbender",,,123211,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"Kushbender",1,1,164950,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zzThrawn",1
"Kushbender",,,164165,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zDooku",1
"Kushbender",1,1,169209,GL Rey,"zzzzzzRey zzzJTR zzR2-D2 zRH Poe, zRH Finn",1
"Kushbender",1,1,106113,NS,"zzMT zzAV zDaka Zombie Spirit",1
"Kushbender",,,183052,JMLS,"zzzJKR zzJKL zzzzzzJMLS zWat Tambor, zzzzGAS",1
"Kushbender",1,0,145931,CLS,"zzzCLS zHan zzChewbacca zzC-3PO zChewpio",1
"Kushbender",,,135172,Grievous Omicron,"zzGG zB2 zB1 zMagnaGuard zDroideka",1
"Kushbender",,,497904,Negotiator,"Negotiator BTL-B Y-wing, Anakin's Eta-2, Rex's ARC-170, Umbaran SF, Ahsoka's SF, Plo's SF, Clone Sergeant's ARC-170",1
"Kushbender",,,403943,HansMF,"Home One, Han's MF, Rebel Y-wing 6*, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"Kushbender",,,107850,Disintegration,"zzAurra Greef zBoba zzBossk zzThe Mandalorian",1
"Kushbender",,,109637,Mon Mothma,"zzMon Mothma, Wedge Cara Dune, Biggs Lando",1
"Kushbender",1,1,93255,Ewoks,"zChirpa Elder zPaploo Scout zWicket",1
"Kushbender",1,1,92241,Carth,"zCarth Onasi, zMission zZaalbar zJuhani Canderous",1
"Kushbender",1,1,139484,zEP,"zzEP zzzVader zzTarkin zKrennic TFP",1
"Kushbender",0,1,120356,BH,"zzJango Dengar G9, zZam Cad zzEmbo",1
"Kushbender",1,0,140532,501st,"zRex zARC Trooper, zEcho (501st), zzFives zAhsoka",1
"Kushbender",0,1,91746,Phoenix,"Hera zKanan zEzra Zeb Sabine",1
"Kushbender",,,104132,Bad Batch,"zHunter zEcho zzOmega zTech zWrecker",1
"Kushbender",,,277920,Malevolence,"Malevolence Hyena Bomber 4*, Vulture Droid 3*, Sun Fac SF, Soldier SF, Spy SF",0
"Kushbender",0,1,94486,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"Kushbender",1,0,57030,Traya,"zTraya DN G9, Sion G6, Sith Empire Trooper G5, Nest G5",0
"Kushbender",1,0,102077,Troopers,"zVeers zStarck DT G8, zzPiett Snowtrooper G9",0
"Ethan Geilvta",1,1,144288,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU Thrawn G9",1
"Ethan Geilvta",0,1,137174,DRMalak,"zzzDR zzHK-47 zBSF zzMalak Sith Empire Trooper G9",1
"Ethan Geilvta",0,1,138634,padme,"zzPadme zGK zJKA zAhsoka zzC-3PO",1
"Ethan Geilvta",,,384742,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"Ethan Geilvta",,,508501,Negotiator,"Negotiator HT Anakin's Eta-2, Umbaran SF, Ahsoka's SF, Clone Sergeant's ARC-170, Plo's SF, Rex's ARC-170",1
"Ethan Geilvta",1,1,108571,NS_Alt,"zzMT Acolyte zDaka zAV Zombie",1
"Ethan Geilvta",0,1,113247,Grievous,"zzGG zB2 zB1 zMagnaGuard zNute",1
"Ethan Geilvta",1,1,90861,JTR,"zzJTR Scav Rey, BB-8 G9, zR2-D2 RT",1
"Ethan Geilvta",1,0,134633,Traya,"zzTraya zDN zSion zDooku zzEP",1
"Ethan Geilvta",1,1,135705,Revan Offense,"zzzJKR zGMY zBS zJolee zEzra",1
"Ethan Geilvta",1,1,93563,Ewoks,"zChirpa Elder zPaploo zWicket zLogray",1
"Ethan Geilvta",1,0,119550,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives Clone Sergeant",1
"Ethan Geilvta",0,1,124289,BH,"zzBossk zDengar zBoba The Mandalorian, zJango",1
"Ethan Geilvta",0,1,78884,Phoenix,"Hera Kanan G8, Zeb G8, Chopper Sabine",1
"Ethan Geilvta",1,0,69085,Jawas,"Nebit G8, Jawa Engineer G9, Jawa Scavenger G8, Jawa G9, Dathcha G9",1
"Ethan Geilvta",1,0,20010,NestSolo (Counter),"zNest",1
"Ethan Geilvta",,,125810,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",0
"Ethan Geilvta",,,78124,Admiral Raddus,"zzAdmiral Raddus 6* G9, Cassian G9, Jyn K-2SO G8, Chirrut G8",0
"Ethan Geilvta",0,1,119641,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
