Name,Ally Code,GP,Chars GP,Ships GP,Character:Ships,Light side or Dark Side,Hotutils style mod score -- higher is better, aim for 3.0.   ((# of 15-19 Speed 0.8) + (# of 20-24 Speed) + (# of 25+ Speed * 1.6)) / (squadGP / 100,000),DSR Bot style gear score -- higher is better.  Number of (>G12 + G13 + relic / 5) / total gp / 100 000.,LS Toon GP,DS Toon GP,Zetas,Omicrons,Relic Levels,GLs,7*,R5 and higher,G13 and higher,G12 and higher,G10 and higher,Jedi Knight Revan,Darth Revan,Malak,Padme,Genosian Brood Alpha,Wat Tambor,Ki-Adi-Mundi,Shaak Ti,General Skywalker,Rey,Supreme Leader Kylo Ren,Sith Eternal Emperor,Jedi Master Luke Skywalker,Jedi Master Kenobi,Lord Vader,Jabba the Hutt,Jedi Knight Luke,The Negotiator,Malevolence,Raddus,Finalizer,TW/GA Squads - farmed but may need gear.  Click player name to view.,Squads: defense or both,Squads: offense or both
"SeriousB",287952553,6914298,4135820,2778478,148,-58,155,470,2163677,1972143,120,4,537,5,239,80,102,116,136,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,20,6,8
"TheFoilGuy",386266546,5743253,3510519,2232734,157,-63,79,331,1831845,1678674,108,1,252,1,210,34,52,88,114,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,18,13,11
"Vilu Dascar",882697885,5707543,3344335,2363208,141,132,90,327,1907907,1435977,118,7,221,1,218,28,54,89,116,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,18,10,10
"Leon Ren",985954318,5110427,2953308,2157119,136,-43,25,288,1555618,1397014,121,2,171,0,181,22,31,82,97,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,5
"schumi",584865814,6458507,3741408,2717099,137,-332,195,371,1702607,2038125,158,9,354,2,231,45,72,97,120,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,21,11,13
"Tassk",556241794,5506752,3359597,2147155,156,107,104,258,1889520,1457656,105,4,132,0,218,11,50,66,83,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,14,8,9
"Rune",354943256,6366317,3809138,2557179,148,207,58,247,2240480,1561520,130,4,187,0,218,27,42,78,98,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,14,8,6
"MINI kccoyote",475531731,3058669,1577169,1481500,106,-776,105,336,543589,1033580,47,4,149,2,98,18,32,41,47,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,5,4,3
"Nico 1313",653651175,3457797,2124402,1333395,159,44,33,120,1165526,958425,36,0,34,0,142,5,9,26,46,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7,4,5
"Xebe",497955797,3937355,2324557,1612798,144,-53,20,214,1218729,1105152,61,1,43,0,191,0,21,55,68,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8,5,5
"BenStaWa",262667721,4083345,2439753,1643592,148,149,40,227,1402337,1036740,61,2,124,1,210,13,28,40,58,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,13,9,6
"Grandola Paca",715376443,4215709,2501970,1713739,145,234,29,191,1489621,1009699,67,0,93,0,192,8,22,40,60,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,9,6,6
"Cukorborsó",885258888,8102001,4717123,3384878,139,-102,284,400,2411847,2297130,183,8,447,3,276,55,93,142,156,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,24,9,11
"IceRoad Combine",873156869,4804074,2871159,1932915,148,-41,264,376,1513938,1356770,81,3,194,1,195,20,58,84,98,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,11,4,7
