Player,Offense,Defense,GP,Name,Squad,Viable
"Dash Riprock",0,1,94346,Phoenix,"Hera zSabine zKanan Ezra Zeb",1
"Dash Riprock",0,1,132141,BS,"zBS zGMY zJolee zOld Ben, zHYoda",1
"Dash Riprock",0,1,96414,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"Dash Riprock",,,366649,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",0
"Dash Riprock",,,113668,Mon Mothma,"zzMon Mothma, Wedge zKyle Katarn, Biggs Lando",0
"Dash Riprock",,,84961,Iden Troopers,"zIden Versio, Shoretrooper 6* G9, Snowtrooper Magma G9, DT",0
"Dimitris",,,82070,Phasma,"Phasma FOTP FOSFTP FOST 5* G9, Kylo",0
"Dimitris",0,1,51985,padme,"Padme 6* G9, GK 6* G8, JKA 5* G8, Ahsoka Fives 5* G8",0
"Dimitris",0,1,88862,Geonosians Omicron,"zGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"Dimitris",1,1,49860,NS_Alt,"MT 6* G9, AV 5* G8, Talia 5* Daka 5* Spirit 6* G8",0
"Dimitris",1,1,103165,zEP,"zzEP zzzVader Tarkin DN 5* G8, Mara Jade, The Emperor's Hand 5*",0
"Dimitris",0,1,68213,BH,"Bossk 5* Boba Greedo 5* G8, The Mandalorian 5* G9, Cad G9",0
"Dimitris",1,0,55443,Wiggs,"Wedge 6* G8, Biggs G8, Han Ezra G9, Leia G8",0
"Dimitris",0,1,61117,Phoenix,"Hera 6* Sabine 5* G8, Chopper G9, Kanan G8, Zeb",0
"Dimitris",1,1,41945,Rogue1,"Jyn 5* G8, Chirrut 5* G8, Baze 5* G8, Cassian 6* K-2SO 6* G8",0
"markyjseph",1,1,152879,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zThrawn",1
"markyjseph",1,1,97896,Revan,"zzzJKR BS zGMY zJolee GK G8",1
"markyjseph",0,1,119437,BH,"zzBossk Boba IG-88 Dengar Cad",1
"markyjseph",1,1,122914,zEP,"zzEP zzzVader Tarkin TFP zMara Jade, The Emperor's Hand",1
"markyjseph",0,1,68435,Phoenix,"Hera Chopper G8, Kanan G8, Ezra Zeb G8",1
"markyjseph",,,119683,Phasma,"Phasma zFOTP FOSFTP zFOST zKylo",0
"markyjseph",0,1,91251,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"markyjseph",,,286733,HansMF,"Home One, Han's MF 5*, HT Ghost Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",0
"markyjseph",,,53188,Nute-OR,"Nute G4, Dooku 5* G8, Jango G9, Zaalbar G7, Mission G6",0
"markyjseph",1,1,36296,NS_Alt,"MT 5* G8, AV 5* G8, Talia G8, Daka 5* G8, Spirit 5* G8",0
"markyjseph",1,0,49732,501st,"Rex G8, Clone Sergeant G9, Echo (501st) 5* G8, Fives G8, Ahsoka G8",0
"markyjseph",1,0,45640,Wiggs,"Wedge 5* G8, Biggs Leia G8, Chirrut 5* G8, Baze 5* G8",0
"Drink Some Tea",0,1,68385,Phoenix,"Hera G9, Chopper G9, Kanan G8, Ezra Zeb G8",1
"Drink Some Tea",0,1,80791,padme,"zPadme zGK zJKA G8, zAhsoka Fives G8",1
"Drink Some Tea",,,60255,Phasma,"Phasma G8, FOE FOO G8, KRU G9, Kylo G9",0
"Drink Some Tea",0,1,93498,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"Drink Some Tea",1,1,71790,JTR,"JTR G7, Scav Rey, BB-8 R2-D2 G9, Finn",0
"Drink Some Tea",1,1,39431,NS_Alt,"MT 5* G8, AV G8, Talia 5* G8, Daka G8, Spirit 5* G8",0
"Drink Some Tea",1,1,77498,zEP,"EP zVader Tarkin G9, TFP G8, Mara Jade, The Emperor's Hand",0
"Drink Some Tea",0,1,69509,BH,"Bossk 6* Boba Jango Greedo G9, Cad G9",0
"Drink Some Tea",1,0,39719,Wiggs,"Wedge 5* G8, Biggs 5* G8, Leia G9, Chirrut 5* G8, Baze 5* G8",0
"Silent",,,123076,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"Silent",1,1,158981,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zThrawn",1
"Silent",0,1,122916,padme,"zzPadme zGK zJKA zAhsoka zzC-3PO",1
"Silent",0,1,118635,DRMalak,"zzzDR zzHK-47 zBSF zzMalak Sith Empire Trooper",1
"Silent",,,360460,HansMF,"Home One, Han's MF, HT Ghost Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"Silent",0,1,115645,Grievous,"zGG zB2 zB1 zDroideka IG-88",1
"Silent",1,1,77177,JTR,"zJTR Scav Rey G9, BB-8 G9, R2-D2 G8, Finn G9",1
"Silent",1,0,98451,Traya,"zzTraya DN G8, Sion G9, Dooku G9, zzEP",1
"Silent",1,1,118260,GAS,"zzzzGAS zRex zEcho (501st), zzFives zARC Trooper",1
"Silent",1,1,122650,Revan Offense,"zzzJKR zzGMY zBS zJolee Ezra",1
"Silent",1,1,88896,Ewoks,"zChirpa Elder Paploo zWicket Logray",1
"Silent",0,1,125821,BH,"zzBossk zBoba Jango zDengar zThe Mandalorian",1
"Silent",1,1,93201,Carth,"zCarth Onasi, zMission Zaalbar Juhani zCanderous",1
"Silent",0,1,66063,Phoenix,"Hera G8, Sabine G8, Chopper G9, Kanan G8, Zeb G8",1
"Silent",0,1,97849,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"Silent",1,1,87379,NS,"MT G8, zzAV zDaka Zombie Spirit G8",0
"Silent",1,0,84532,Troopers,"Veers G9, zzPiett Gideon G8, Dark Trooper G7, Range Trooper G7",0
"Silent",,,65628,Iden Troopers,"zIden Versio, Stormtrooper G8, Snowtrooper G8, Magma G7, DT G8",0
"Silent",1,0,96785,CLS,"zzzCLS zHan Leia G9, Old Ben G9, Chewbacca",0
"Silent",1,1,67142,Rogue1,"Jyn G9, Chirrut G8, Baze 6* G8, Cassian G8, K-2SO G9",0
"Silent",,,74750,Mando,"The Mandalorian (Beskar Armor) G8, zDash Rendar, Nest G7, IG-11 G9, Kuiil G8",0
"Silent",1,0,48753,Jawas,"Nebit G6, Jawa Engineer G7, Jawa Scavenger G5, Jawa 6* G5, Dathcha G7",0
"QuilaCaz",1,1,110430,zEP,"zzEP zzzVader Tarkin DT TFP G8",1
"QuilaCaz",0,1,73823,Phoenix,"Hera Chopper G9, Kanan G8, Ezra Zeb G8",1
"QuilaCaz",,,42495,Phasma,"Phasma G8, FOE 5* G9, FOO 5* G8, KRU 5* G8, Kylo G8",0
"QuilaCaz",0,1,93924,padme,"Padme G8, zGK JKA zAhsoka Barriss G8",0
"QuilaCaz",0,1,85243,Geonosians Omicron,"zGBA Sun Fac G9, Geo Soldier, Geo Spy, Poggle",0
"QuilaCaz",,,277416,Negotiator,"Negotiator 5* HT 5* Anakin's Eta-2 5*, Umbaran SF 6*, Ahsoka's SF, Clone Sergeant's ARC-170, Jedi Consular's Starfighter 4*, Plo's SF 3*",0
"QuilaCaz",1,1,49264,NS_Alt,"MT 6* G9, AV G8, Talia 6* G8, Daka G9, Spirit 6* G8",0
"QuilaCaz",0,1,70969,BH,"Bossk Boba G8, Jango G8, Greedo G8, Cad G8",0
"QuilaCaz",1,0,106033,Troopers,"zVeers zStarck zIden Versio 5*, Gideon G9, zzPiett",0
"QuilaCaz",1,0,57139,Wiggs,"Wedge 5* G8, Biggs G8, CLS G7, Han G9, Leia G9",0
"QuilaCaz",1,0,61167,Rex (Counter),"Rex G8, zzWampa Chirrut 5* G8, Baze 5* G8, R2-D2 G8",0
"QuilaCaz",1,0,63653,Thragma (Counter),"Thrawn Magma G7, Krennic Stormtrooper G9, Shoretrooper 5* G8",0
"loypop13",,,183635,JMK,"zzzzzzJMK zAhsoka zzzCAT zzzzGAS zGK",1
"loypop13",,,179498,LV,"zzzzzzLord Vader, zzPiett zzzVader zRG zzThrawn",1
"loypop13",,,170807,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zDooku",1
"loypop13",1,1,106431,NS,"zzMT zzAV zDaka Zombie Spirit",1
"loypop13",,,593162,Executor,"Executor HT RC Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"loypop13",1,0,145383,CLS,"zzzCLS zHan zzChewbacca zzC-3PO zChewpio",1
"loypop13",,,516109,Negotiator,"Negotiator BTL-B Y-wing, Anakin's Eta-2, Rex's ARC-170, Umbaran SF, Ahsoka's SF, Plo's SF, Clone Sergeant's ARC-170",1
"loypop13",,,307898,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"loypop13",,,139995,JKL,"zzJKL zzzJKR zzHYoda zOld Ben, Aayla",1
"loypop13",,,427313,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"loypop13",0,1,137478,Grievous,"zzGG zB2 zB1 MagnaGuard zNute",1
"loypop13",1,0,116531,Traya,"zzTraya zDN zSion zzEP Sith Empire Trooper",1
"loypop13",1,1,120963,JTR,"zzzJTR Scav Rey, zBB-8 zzR2-D2 RT",1
"loypop13",,,130861,Disintegration,"Aurra zGreef zBoba zzBossk zThe Mandalorian",1
"loypop13",,,106745,Mon Mothma,"zzMon Mothma, Chirrut Wedge Biggs Baze",1
"loypop13",1,1,80499,Ewoks,"zChirpa G9, Elder Paploo Wicket Logray G9",1
"loypop13",1,0,150568,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"loypop13",1,1,93545,Carth,"zCarth Onasi, zMission zZaalbar Juhani G9, zCanderous",1
"loypop13",0,1,141040,BH,"zzJango zIG-88 zZam zEmbo Dengar",1
"loypop13",1,0,113127,Troopers,"zVeers zStarck DT zzGideon zDark Trooper",1
"loypop13",0,1,90213,FO,"zKRU Kylo FOE zHux FOO",1
"loypop13",0,1,73866,Phoenix,"Hera Sabine Kanan G8, Ezra Zeb G8",1
"loypop13",1,0,67684,Jawas,"Nebit G8, Jawa Engineer G9, Jawa Scavenger G9, Jawa Dathcha G8",1
"loypop13",1,0,19755,NestSolo (Counter),"zNest",1
"loypop13",,,70849,Admiral Raddus,"Admiral Raddus 3* G9, Cassian Jyn K-2SO G8, Bistan G9",0
"loypop13",0,1,96788,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"DDC",1,1,80084,Ewoks,"zChirpa Elder Paploo Wicket Logray",1
"DDC",1,0,91867,ShaakClones,"zzShaak Ti G9, Rex Echo (501st), zFives ARC Trooper",1
"DDC",0,1,113675,BH,"zBossk Boba IG-88 Dengar Cad",1
"DDC",0,1,135693,FO,"zzKRU zKylo zFOST FOE zHux",1
"DDC",0,1,65280,Phoenix,"Hera G8, Chopper G8, Kanan G8, Ezra Zeb G8",1
"DDC",1,0,85117,CLS,"CLS zHan Chewbacca C-3PO Chewpio 4*",0
"DDC",,,60575,Grievous Omicron,"GG B2 G9, B1 5* G9, MagnaGuard G8, Droideka G8",0
"DDC",0,1,92152,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"DDC",,,293033,HansMF,"Home One 6*, Han's MF, HT Ghost Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",0
"DDC",1,0,62817,Traya,"Traya G9, DN 5* G8, Sion G6, Dooku G8, EP",0
"DDC",1,1,51638,NS_Alt,"MT G8, AV G8, Talia G9, Daka Spirit 6* G8",0
"DDC",0,1,63985,BH,"Jango Zam G7, Greedo G8, Greef G8, The Mandalorian G8",0
"DDC",1,0,44525,Wiggs,"Wedge 6* G8, Biggs G8, Leia G8, Chirrut 5* G8, Baze 5* G8",0
"DDC",0,1,63409,BS,"BS 5* GMY JKA 5* G8, GK G7, Ahsoka G9",0
"MC One",,,179436,JMK,"zzzzzzJMK zAhsoka zzzCAT zzzzGAS zGK",1
"MC One",,,123862,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"MC One",1,1,162869,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zThrawn",1
"MC One",,,174828,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zzVader",1
"MC One",1,0,130496,CLS,"zzzCLS zHan zzChewbacca zC-3PO zChewpio",1
"MC One",,,125494,Grievous Omicron,"zzGG zB2 zB1 MagnaGuard zDroideka",1
"MC One",,,468067,Negotiator,"Negotiator HT Anakin's Eta-2, Umbaran SF, Ahsoka's SF, BTL-B Y-wing 6*, Clone Sergeant's ARC-170, Plo's SF",1
"MC One",0,1,90310,Geonosians Omicron,"zGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"MC One",1,1,143315,Revan Offense,"zzzJKR zzGMY HYoda zJolee zJKA",1
"MC One",1,1,89437,Ewoks,"zChirpa Elder zPaploo zWicket Logray",1
"MC One",0,1,137399,BH,"zBossk zBoba zJango Dengar Cad",1
"MC One",1,1,94982,Carth,"zCarth Onasi, zMission zZaalbar zJuhani Canderous",1
"MC One",1,0,131663,Clones,"zCody zRex zEcho (501st), zzFives zARC Trooper",1
"MC One",,,79380,Iden Troopers,"zIden Versio 6*, Shoretrooper G9, Snowtrooper Magma G9, DT",1
"MC One",1,1,65405,NS,"MT G1, AV Daka G9, Zombie G8, Spirit G8",0
"MC One",,,49490,Mon Mothma,"Mon Mothma G1, Wedge G1, Biggs G8, Cara Dune G8, Lando 4*",0
"MC One",0,1,75433,Phoenix,"Hera 5* G8, Sabine G8, Chopper G9, Kanan G8, zEzra",0
"MC One",1,0,125929,zMaul,"Darth Maul, zDooku zSidious Sith Empire Trooper, Sith Marauder",0
"Kaze no Hi",,,122829,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"Kaze no Hi",0,1,97671,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Kaze no Hi",1,1,106035,Revan,"zzJKR zBS zGMY zJolee zGK",1
"Kaze no Hi",1,1,112224,zEP,"zzEP zVader Tarkin DT zSith Trooper",1
"Kaze no Hi",0,1,68883,Phoenix,"Hera G8, Chopper G9, Kanan G8, Ezra Zeb G8",1
"Kaze no Hi",1,0,14215,SionSolo (Counter),"Sion G9",1
"Kaze no Hi",1,0,88148,CLS,"zzCLS zHan zChewbacca 5* R2-D2 Chewpio 4*",0
"Kaze no Hi",1,1,54654,NS,"MT G8, AV G8, Daka G8, Zombie 5* G9, Spirit G8",0
"Kaze no Hi",,,53037,Mon Mothma,"Mon Mothma 4* G9, Biggs G9, Pao G7, Hoth Rebel Scout G8, K-2SO G8",0
"Kaze no Hi",1,1,46196,Ewoks,"Chirpa 3* G7, Elder G8, Paploo 5* G5, Wicket 3* G7, Logray 6* G7",0
"Kaze no Hi",0,1,76824,BH,"Bossk 5* Boba G9, Jango Greedo G8, Dengar",0
"Kaze no Hi",1,0,63122,501st,"Rex G8, ARC Trooper 5* G8, Echo (501st) G8, Fives G9, zAhsoka",0
"Kaze no Hi",1,0,76971,Troopers,"Veers 6* Starck G8, zIden Versio 6*, Magma Snowtrooper",0
"Kaze no Hi",,,43523,Bad Batch,"Hunter 5* G9, Echo 4* G9, Omega 5* G8, Tech 4* G8, Wrecker 4* G7",0
"JediLukeSkywalker",1,0,149090,CLS,"zzzCLS zHan zzChewbacca zzC-3PO zChewpio",1
"JediLukeSkywalker",,,362805,HansMF,"Home One, Han's MF, Rebel Y-wing 6*, Bistan's U-wing, Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"JediLukeSkywalker",1,1,101391,JTR,"zJTR Scav Rey, BB-8 zzR2-D2 Finn",1
"JediLukeSkywalker",,,107535,Mon Mothma,"zMon Mothma, Wedge Biggs Cara Dune, Lando",1
"JediLukeSkywalker",1,1,87840,Ewoks,"zChirpa Elder Paploo Wicket zLogray",1
"JediLukeSkywalker",0,1,96683,BH,"zzBossk Boba Jango Dengar G9, Cad",1
"JediLukeSkywalker",1,1,108767,zEP,"zzEP zzzVader Tarkin Traya G8, zMara Jade, The Emperor's Hand",1
"JediLukeSkywalker",0,1,70178,Phoenix,"Hera G9, Chopper Kanan G8, Ezra Zeb G9",1
"JediLukeSkywalker",,,136710,JMLS,"zBS zzzzzzJMLS zHYoda zzJKL zJolee 5*",0
"JediLukeSkywalker",0,1,102017,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"JediLukeSkywalker",0,1,70591,FO,"zKRU G9, Kylo G9, FOST G9, Phasma G9, FOO G9",0
"Merc",1,1,98118,Revan,"zzzJKR BS GMY zJolee GK",1
"Merc",1,1,121521,zEP,"zEP zzzVader Tarkin Krennic TFP",1
"Merc",1,0,107533,Troopers,"zVeers Starck DT Gideon zzPiett",1
"Merc",0,1,63944,Phoenix,"Hera G9, Chopper G8, Kanan G9, Ezra G9, Zeb G9",1
"Merc",,,221155,Negotiator,"Negotiator 5* HT 4* Anakin's Eta-2 4*, Umbaran SF 6*, Ahsoka's SF, BTL-B Y-wing 3*, Clone Sergeant's ARC-170, Plo's SF",0
"Merc",1,0,76093,CLS,"CLS zHan Chewbacca 5* R2-D2 G8, Chewpio 4*",0
"Merc",0,1,89132,Geonosians Omicron,"zGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"Merc",,,63537,Disintegration,"Aurra 5* Greef 5* G9, Boba Bossk 4* The Mandalorian 5* G8",0
"Merc",,,78814,Nute-OR,"Nute G9, Dooku Jango Zaalbar G9, Mission G7",0
"Merc",1,1,54111,Ewoks,"Chirpa 3* Elder Paploo G9, Wicket 3* G8, Logray 6* G9",0
"Merc",1,0,39974,ShaakClones,"Shaak Ti 4* G8, Rex G6, Echo (501st) G7, Fives G8, Clone Sergeant G6",0
"Wiz Kalifa",,,123702,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"Wiz Kalifa",0,1,92307,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Wiz Kalifa",1,1,110680,zEP,"zzEP zzzVader Tarkin G9, TFP zzMara Jade, The Emperor's Hand 5*",1
"Wiz Kalifa",1,0,80670,Troopers,"zVeers zzPiett 4* Gideon Dark Trooper 5* G9, Range Trooper 4* G8",0
"Wiz Kalifa",,,58152,Nute-OR,"Nute G6, Dooku 5* G8, Jango G9, Zaalbar 6* Mission 6*",0
"Wiz Kalifa",1,1,40610,NS,"MT 6* G8, AV G9, Daka 5* G9, Zombie G5, Spirit 6* G8",0
"Wiz Kalifa",,,42264,Mon Mothma,"Mon Mothma 5* G7, Biggs 6* G8, Jyn 5* G8, Baze 6* G8, Hoth Rebel Scout G8",0
"Wiz Kalifa",1,1,37944,Ewoks,"Chirpa 3* G7, Elder 5* Paploo 4* G6, Teebo G6, Scout 5* G6",0
"Wiz Kalifa",0,1,71941,BH,"Bossk 5* Boba Greedo Greef 6* Fennec Shand 4* G9",0
"Wiz Kalifa",1,0,61594,501st,"Rex Clone Sergeant G8, Echo (501st) 5* G9, Fives G8, Ahsoka",0
"Wiz Kalifa",1,0,84877,CLS,"zzzCLS Han Leia G9, Old Ben G9, Chewbacca 5*",0
"Wiz Kalifa",0,1,77881,BS,"zBS 6* GMY Jolee 6* GK JKA 5* G8",0
"Wiz Kalifa",0,1,32885,Phoenix,"Hera 5* G8, Sabine 5* G8, Chopper 5* G8, Kanan 5* G8, Ezra 5* G8",0
"Geekytiger",1,1,116785,SL Kylo,"zzSL Kylo, zSith Trooper, zHux zzKRU Thrawn G9",1
"Geekytiger",1,1,96622,zEP,"zEP zVader Tarkin TFP G9, zSion",1
"Geekytiger",0,1,64836,Phoenix,"Hera Chopper G9, Kanan G8, Ezra G9, Zeb G9",1
"Geekytiger",,,116545,Phasma,"Phasma zFOTP FOSFTP FOST zKylo",0
"Geekytiger",0,1,91549,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"Geekytiger",,,249164,HansMF,"Home One 6*, Han's MF 5*, HT Ghost Phantom Biggs X-wing, Cassian's U-wing 6*, Wedge X-wing",0
"Geekytiger",1,1,40340,NS_Alt,"MT 5* G8, AV G8, Talia 5* G8, Daka G8, Spirit 5* G8",0
"Geekytiger",1,0,45770,ShaakClones,"Shaak Ti 2* G8, Rex G9, Echo (501st) G8, Fives G8, Clone Sergeant 5* G8",0
"Geekytiger",0,1,88467,BH,"Bossk Boba IG-88 Dengar Cad",0
"Geekytiger",1,0,56353,Wiggs,"Wedge 6* G8, Biggs G8, CLS G8, Chewbacca G8, Leia G8",0
"Geekytiger",1,1,39983,Rogue1,"Jyn 5* G8, Chirrut 5* G8, Baze 5* G8, Cassian G8, K-2SO G8",0
"ARCNiNjai",0,1,119612,padme,"zzPadme zGK JKA zAhsoka zC-3PO",1
"ARCNiNjai",,,387878,Negotiator,"Negotiator 5* HT Anakin's Eta-2, Umbaran SF, Ahsoka's SF, Clone Sergeant's ARC-170, Jedi Consular's Starfighter, Plo's SF",1
"ARCNiNjai",0,1,111053,Grievous,"zzGG zB2 zB1 MagnaGuard zNute",1
"ARCNiNjai",1,0,87651,Traya,"zzTraya DN zSion Dooku G8, EP",1
"ARCNiNjai",,,99704,Disintegration,"Aurra zGreef Boba G8, zBossk zThe Mandalorian",1
"ARCNiNjai",1,1,111521,GAS,"zzzzGAS zRex Echo (501st), zFives ARC Trooper",1
"ARCNiNjai",1,1,92129,Revan Offense,"zzJKR GMY BS zJolee G8, Ezra",1
"ARCNiNjai",1,1,82823,Ewoks,"zChirpa Elder Paploo Wicket Logray",1
"ARCNiNjai",,,81574,Iden Troopers,"zIden Versio, Stormtrooper Snowtrooper Magma DT",1
"ARCNiNjai",0,1,111017,FO,"zKRU zKylo FOST zHux FOO",1
"ARCNiNjai",1,0,91103,CLS,"zCLS zHan zChewbacca R2-D2 G8, Chewpio",0
"ARCNiNjai",0,1,83246,Geonosians Omicron,"zGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"ARCNiNjai",1,1,76017,NS,"MT G8, zzAV Daka G8, Zombie 6* Spirit G8",0
"ARCNiNjai",0,1,68926,BH,"Jango G8, IG-88 G8, zZam Greedo G8, Dengar G9",0
"ARCNiNjai",0,1,49364,Phoenix,"Hera G8, Sabine 5* G8, Chopper G8, Kanan G8, Zeb G8",0
"ARCNiNjai",1,1,47393,Rogue1,"Jyn G8, Chirrut G8, Baze 6* G8, Cassian G8, K-2SO G8",0
"ARCNiNjai",1,0,10464,NestSolo (Counter),"Nest G4",0
"Loypop's HTroopers",,,179751,JMK,"zzzzzzJMK zJKA zzGMY zzShaak Ti, zGK",1
"Loypop's HTroopers",,,185491,LV,"zzzzzzLord Vader, zzPiett zzGideon zRG zStormtrooper",1
"Loypop's HTroopers",,,122796,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"Loypop's HTroopers",1,1,165999,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zzThrawn",1
"Loypop's HTroopers",,,182847,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zDooku",1
"Loypop's HTroopers",,,627062,Executor,"Executor HT RC Xanadu Blood, Slave I, IG-2000 Tie Adv, TIE Reaper",1
"Loypop's HTroopers",,,182500,JMLS,"zzzJKR zzJKL zzzzzzJMLS zWat Tambor, zzzzGAS",1
"Loypop's HTroopers",1,0,143567,CLS,"zzzCLS zHan zzChewbacca zC-3PO zChewpio",1
"Loypop's HTroopers",,,136137,Grievous Omicron,"zzGG zB2 zB1 MagnaGuard zDroideka",1
"Loypop's HTroopers",1,1,114130,NestSisters,"zzAV zzMT zDaka Zombie zNest",1
"Loypop's HTroopers",,,504039,Negotiator,"Negotiator BTL-B Y-wing, Anakin's Eta-2, Rex's ARC-170, Umbaran SF, Ahsoka's SF, Plo's SF, Clone Sergeant's ARC-170",1
"Loypop's HTroopers",,,317686,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"Loypop's HTroopers",,,476828,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"Loypop's HTroopers",1,1,118270,JTR,"zzJTR zzR2-D2 zzBB-8 RH Finn G9, RH Poe",1
"Loypop's HTroopers",1,0,136368,Traya,"zzTraya zDN zSion zzEP Sith Empire Trooper",1
"Loypop's HTroopers",,,109396,Mon Mothma,"zzMon Mothma, Chirrut Wedge Biggs Bistan",1
