Name,Ally Code,GP,Chars GP,Ships GP,Character:Ships,Light side or Dark Side,Hotutils style mod score -- higher is better, aim for 3.0.   ((# of 15-19 Speed 0.8) + (# of 20-24 Speed) + (# of 25+ Speed * 1.6)) / (squadGP / 100,000),DSR Bot style gear score -- higher is better.  Number of (>G12 + G13 + relic / 5) / total gp / 100 000.,LS Toon GP,DS Toon GP,Zetas,Omicrons,Relic Levels,GLs,7*,R5 and higher,G13 and higher,G12 and higher,G10 and higher,Jedi Knight Revan,Darth Revan,Malak,Padme,Genosian Brood Alpha,Wat Tambor,Ki-Adi-Mundi,Shaak Ti,General Skywalker,Rey,Supreme Leader Kylo Ren,Sith Eternal Emperor,Jedi Master Luke Skywalker,Jedi Master Kenobi,Lord Vader,Jabba the Hutt,Jedi Knight Luke,The Negotiator,Malevolence,Raddus,Finalizer,TW/GA Squads - farmed but may need gear.  Click player name to view.,Squads: defense or both,Squads: offense or both
"CorpseGrinderUSA",762819711,7076106,4191402,2884704,145,-142,212,423,2099003,2082172,117,1,458,4,262,64,84,124,138,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,21,7,6
"TsBag",796587562,4097374,2410154,1687220,142,90,48,163,1333795,1047447,46,1,39,0,184,4,14,45,60,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,7,5,5
"vynle",423513725,5097222,3071202,2026020,151,287,257,347,1870085,1200441,97,8,220,0,205,25,59,74,88,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,14,8,5
"Thunder",163682498,5454496,3268160,2186336,149,177,66,347,1900405,1367755,95,5,267,2,186,35,56,80,111,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,18,9,8
"Rivem",726615128,6047180,3479109,2568071,135,-115,52,265,1754542,1696043,110,4,197,1,244,21,47,74,94,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,17,7,9
"BountyHunterSlave1",441851933,6672821,3938599,2734222,144,110,64,280,2219524,1709418,119,9,262,0,205,39,54,81,100,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,15,11,8
"DarthBinks",453229764,7489417,4255967,3233450,131,-98,306,356,2183273,2072018,130,9,389,3,269,54,78,111,130,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,24,8,10
"Killyouz",397387589,2723724,1584830,1138894,139,260,25,406,949033,626074,4,0,53,0,142,0,38,62,68,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"Ukaiden Wyrs",444777315,5697557,3289291,2408266,136,-97,124,280,1686523,1600109,88,4,193,1,214,23,48,73,103,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,19,11,9
"DjangoFett",184168414,4972167,2936653,2035514,144,-215,338,382,1420942,1515711,100,1,257,1,193,29,56,83,98,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,14,11,9
"Bobimus Prime",377489587,6242669,3751104,2491565,150,178,37,207,2177142,1564424,132,1,67,0,226,9,18,98,120,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,15,10,10
"Proxinia",416217429,4328683,2734057,1594626,171,-150,68,133,1366744,1366637,93,2,45,0,144,2,17,32,57,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,8,6,3
"Pervis the Chisler",422163964,7227163,4257857,2969306,143,91,154,295,2380085,1868901,145,12,279,2,229,36,59,99,137,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,19,12,11
"straxus47",334632736,2067209,1150823,916386,125,141,69,107,658594,491553,12,1,6,0,92,1,2,19,42,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2
"MINI Zachary",762444814,2406922,1601293,805629,198,-87,26,200,824180,773828,16,0,71,0,63,9,14,20,28,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2
"Mando Fernandalorian",266468339,4233190,2433942,1799248,135,341,47,107,1514659,919283,69,0,18,0,166,3,4,38,60,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,8,6,4
"JOEFIEND419",546132624,5845682,3449091,2396591,143,69,22,286,1911280,1534036,95,6,161,0,197,7,50,85,108,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,15,10,7
"Geno",759237922,6541423,3831228,2710195,141,113,316,433,2167294,1663258,133,12,447,3,230,65,81,113,124,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,19,7,7
"Buzzkill",399732637,5084198,3191055,1893143,168,230,83,259,1897432,1292947,120,6,199,0,193,25,35,57,75,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,8,5,5
"Nevaira",161174748,2755135,1771050,984085,179,-178,82,188,873132,897918,22,2,29,0,111,5,7,39,54,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2
"Greek Freak 34",952314183,1683290,1183903,499387,237,-55,55,137,619511,563716,16,0,11,0,92,1,3,18,26,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2
"Soundwave Superior",438187725,3597122,2065445,1531677,134,-241,155,290,985963,1079482,60,2,118,1,111,16,26,55,69,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,10,7,5
"Dimmadome33",627494765,1788394,1130422,657972,171,29,21,80,615148,513873,12,3,7,0,87,1,2,11,33,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
"Butlicker",961325421,2441676,1379110,1062566,129,-178,17,130,679994,699116,10,1,29,0,103,4,6,20,23,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0
"Hars Barans",472876773,4872842,2844251,2028591,140,195,59,159,1665067,1176390,67,6,39,0,194,2,15,55,89,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,10,7,4
"FiveSoup",582961367,2274243,1352177,922066,146,-24,167,237,718631,633546,26,3,55,0,108,8,12,31,47,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1
"StarKiIIer",574459387,2736475,1637247,1099228,148,92,65,133,917647,719600,16,1,23,0,115,2,7,25,46,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3
"Cornholio",983427889,3974210,2431470,1542740,157,-16,33,279,1288466,1127634,81,3,96,0,161,4,32,60,84,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,6
"Skillfuhl",577951862,2204514,1242934,961580,129,-195,0,74,607699,635235,12,1,2,0,110,0,3,13,31,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1
"Jordan",279385939,2496994,1533353,963641,159,100,48,76,861870,670796,2,2,6,0,96,1,1,17,42,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
"Bretticus",336774861,4042540,2418437,1624103,148,39,40,144,1323821,1094616,61,2,43,0,182,0,17,33,62,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,8,6,4
"Dada",369481718,3553336,2274025,1279311,177,54,136,181,1253151,1020874,54,0,53,0,147,6,16,38,73,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,8
"Clarrow",198152376,2790110,1633290,1156820,141,6,19,174,879104,751831,23,2,43,0,113,6,9,31,38,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
"Julian",867927267,2019896,1234398,785498,157,234,38,88,735539,498859,13,2,19,0,85,3,4,10,25,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
