Player,Ally Code,Starting Gear Needed,Progress,Current Gear Needed,GP,Team
Geno,759237922,0,0,0,155206,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Buzzkill,399732637,46,0,46,78376,Shaak Ti R4 Fives G9 Rex G6 Echo (501st) G7 ARC Trooper G5
Nevaira,161174748,51,0,51,56024,Shaak Ti G1 2* Fives G9 Rex G12 Echo (501st) G9 ARC Trooper G8 6*
Greek Freak 34,952314183,44,0,44,75016,Shaak Ti G1 2* Fives G12 Rex G12 Echo (501st) G12 ARC Trooper G9
Soundwave Superior,438187725,22,3,19,116999,Shaak Ti G12 Fives R3 Rex R3 Echo (501st) R2 ARC Trooper G12
Dimmadome33,627494765,79,0,79,13844,Shaak Ti G8 6* Fives G1 Rex G1 5* Echo (501st) G1 3* ARC Trooper G0 0*
Butlicker,961325421,65,0,65,31798,Shaak Ti G1 2* Fives G8 Rex G8 Echo (501st) G8 ARC Trooper G0 0*
Hars Barans,472876773,35,0,35,91416,Shaak Ti R1 Fives G11 Rex G12 Echo (501st) G11 ARC Trooper G7 4*
FiveSoup,582961367,72,0,72,25934,Shaak Ti G0 0* Fives G8 Rex G10 Echo (501st) G0 0* ARC Trooper G0 0*
StarKiIIer,574459387,49,0,49,57497,Shaak Ti G7 5* Fives G11 Rex G12 Echo (501st) G11 ARC Trooper G0 0*
Cornholio,983427889,24,0,24,103592,Shaak Ti Fives Rex R2 Echo (501st) R2 ARC Trooper G0 0*
Skillfuhl,577951862,66,0,66,30174,Shaak Ti G0 0* Fives G8 Rex G8 Echo (501st) G8 ARC Trooper G0 0*
Jordan,279385939,43,0,43,74262,Shaak Ti G9 6* Fives G10 Rex G11 Echo (501st) G9 ARC Trooper G8
Bretticus,336774861,25,0,25,103803,Shaak Ti R2 Fives R1 Rex G12 Echo (501st) G12 ARC Trooper G12
Dada,369481718,62,0,62,44671,Shaak Ti G1 3* Fives G8 Rex G11 Echo (501st) G8 ARC Trooper G0 0*
Clarrow,198152376,0,0,0,138647,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Julian,867927267,76,0,76,16992,Shaak Ti G1 2* Fives G9 Rex G3 6* Echo (501st) G1 3* ARC Trooper G0 0*
MadBoxxes,918321753,66,0,66,29705,Shaak Ti G0 0* Fives G8 Rex G8 Echo (501st) G8 5* ARC Trooper G0 0*
Vogel,486754244,51,0,51,68647,Shaak Ti G7 Fives G8 Rex G10 Echo (501st) G7 ARC Trooper G7
Makisi,174154859,41,0,41,69909,Shaak Ti G12 Fives G11 Rex G12 Echo (501st) G7 ARC Trooper G7 6*
CaptainAshton,437239219,86,0,86,9376,Shaak Ti G1 4* Fives G1 Rex G1 6* Echo (501st) G1 4* ARC Trooper G0 0*
MrQueen,341758164,66,0,66,29688,Shaak Ti G0 0* Fives G8 Rex G8 Echo (501st) G8 ARC Trooper G0 0*
Pattaflafla,639954162,48,0,48,53379,Shaak Ti G9 5* Fives G10 Rex G11 Echo (501st) G7 ARC Trooper G5 5*
Cup ftw,799439734,66,0,66,20283,Shaak Ti G0 0* Fives G8 5* Rex G8 5* Echo (501st) G8 5* ARC Trooper G0 0*
Matthew,696351196,88,0,88,1127,Shaak Ti G1 2* Fives G0 0* Rex G0 0* Echo (501st) G1 3* ARC Trooper G0 0*
Wyatt,753939385,13,0,13,120950,Shaak Ti R4 Fives Rex Echo (501st) G12 ARC Trooper G12
CorpseSurfer,745346358,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
DimmaDome33,448744531,42,0,42,77033,Shaak Ti G9 Fives G9 Rex G12 Echo (501st) G10 ARC Trooper G8
BigBoy,882256414,69,0,69,21339,Shaak Ti G5 2* Fives G7 Rex G6 Echo (501st) G3 6* ARC Trooper G0 0*
Ratask Dalgery,236196829,58,0,58,43073,Shaak Ti G1 3* Fives G8 Rex G8 Echo (501st) G8 ARC Trooper G7
The coletrain,246941436,55,0,55,57197,Shaak Ti G6 4* Fives G8 Rex G7 Echo (501st) G7 ARC Trooper G7
KingMaciu,484479315,65,0,65,35954,Shaak Ti G1 2* Fives G8 Rex G8 Echo (501st) G8 ARC Trooper G0 0*
Mol Eliza,894469838,48,0,48,75472,Shaak Ti G8 Fives G12 Rex G12 Echo (501st) G9 ARC Trooper G1 4*
