Player,Offense,Defense,GP,Name,Squad,Viable
"Makisi",0,1,123876,padme,"zzPadme zGK zJKA zAhsoka zC-3PO",1
"Makisi",1,1,122210,Revan Offense,"zzzJKR zGMY zBS zJolee zEzra",1
"Makisi",1,1,94333,Ewoks,"zChirpa Elder zPaploo Teebo Scout",1
"Makisi",1,1,96311,Carth,"zCarth Onasi, zMission zZaalbar zJuhani zCanderous",1
"Makisi",0,1,108615,BH,"zBossk zGreef zBoba Jango zThe Mandalorian",1
"Makisi",1,1,121246,zEP,"zzEP zzVader Tarkin zBSF zzMara Jade, The Emperor's Hand",1
"Makisi",0,1,88315,Phoenix,"Hera zKanan Zeb Chopper Sabine",1
"Makisi",0,1,92536,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"Makisi",,,299915,HansMF,"Home One, Han's MF, Biggs X-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",0
"Makisi",1,1,72433,JTR,"JTR G8, Scav Rey, BB-8 G8, R2-D2 Finn G9",0
"Makisi",1,0,74463,Troopers,"Veers Piett Gideon Dark Trooper G9, Range Trooper G9",0
"Makisi",1,0,79494,ShaakClones,"zShaak Ti, Rex Echo (501st) G7, Fives Clone Sergeant",0
"Makisi",1,0,73378,Wiggs,"Wedge G8, Biggs G8, CLS Han Leia",0
"Makisi",0,1,77698,FO,"KRU Kylo G9, zPhasma FOST G8, FOE",0
"Dada",0,1,129682,DRMalak,"zzzDR zzHK-47 zBSF zzMalak Sith Empire Trooper",1
"Dada",1,1,99614,NestSisters,"zzAV zMT zDaka Zombie zNest",1
"Dada",1,0,107436,Traya,"zzTraya zDN zSion zEP Thrawn",1
"Dada",1,1,101785,JTR,"zzJTR Scav Rey, zBB-8 zzR2-D2 RT",1
"Dada",1,1,141715,Revan,"zzzJKR zBS zzGMY zJolee zGK",1
"Dada",1,0,118709,CLS,"zzzCLS zHan zzChewbacca Leia zzC-3PO",1
"Dada",1,1,84474,Ewoks,"zChirpa Elder Paploo Wicket Logray",1
"Dada",0,1,93310,BH,"zBossk Dengar Boba The Mandalorian, Cad",1
"Dada",1,1,91404,Carth,"zCarth Onasi, zMission zZaalbar Juhani zCanderous",1
"Dada",1,0,88071,Troopers,"zVeers zStarck Snowtrooper Shoretrooper zDT",1
"Dada",0,1,72809,Phoenix,"Hera G9, Kanan G8, Zeb G8, Chopper G8, zEzra",1
"Dada",0,1,85753,FO,"zKRU zKylo FOTP Phasma G9, FOO",1
"Dada",0,1,97351,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"Dada",1,0,69875,501st,"Rex Clone Sergeant G8, Echo (501st) G8, Fives G8, Ahsoka G8",0
"Dada",1,1,65314,Rogue1,"Jyn 6* G7, Chirrut G9, Baze G8, Bistan G8, K-2SO G8",0
"BountyHunterSlave1",,,589833,Executor,"Executor HT RC Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"BountyHunterSlave1",0,1,132516,padme,"zzPadme zGK zJKA zAhsoka zzC-3PO",1
"BountyHunterSlave1",0,1,131890,DR,"zzzDR zzHK-47 zBSF Sith Assassin G9, zzThrawn",1
"BountyHunterSlave1",,,409990,HansMF,"Home One, Han's MF, Biggs X-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"BountyHunterSlave1",0,1,126414,Grievous,"zzGG zB2 zDroideka zMagnaGuard zIG-88",1
"BountyHunterSlave1",1,1,112277,JTR,"zzzJTR zScav Rey, zzBB-8 zzR2-D2 zFinn",1
"BountyHunterSlave1",1,1,138859,Revan Offense,"zzzJKR zzGMY zBS zJolee zzHYoda",1
"BountyHunterSlave1",1,1,113941,Ewoks,"zChirpa Elder zPaploo zWicket Logray",1
"BountyHunterSlave1",0,1,157988,BH,"zzBossk zDengar zzEmbo zBoba zzJango",1
"BountyHunterSlave1",1,1,121660,Carth,"zCarth Onasi, zMission zZaalbar zJuhani zCanderous",1
"BountyHunterSlave1",1,1,138713,zEP,"zzEP zzzVader zzTarkin TFP zzMara Jade, The Emperor's Hand",1
"BountyHunterSlave1",1,0,120702,CLS,"zzzCLS zHan Leia Old Ben, zzChewbacca",1
"BountyHunterSlave1",0,1,87554,Phoenix,"zHera G9, zKanan G8, zZeb G8, zEzra Sabine",1
"BountyHunterSlave1",1,1,71543,Rogue1,"Jyn G8, Chirrut G8, Baze G8, K-2SO G8, Cassian G8",1
"BountyHunterSlave1",1,0,14976,SionSolo (Counter),"Sion G8",1
"BountyHunterSlave1",,,66213,Phasma,"Phasma G8, FOTP G8, FOSFTP 5* G6, FOST 5* G8, zKylo",0
"BountyHunterSlave1",0,1,95068,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"BountyHunterSlave1",,,258287,Malevolence,"Malevolence 5* Hyena Bomber 4*, Vulture Droid 5*, Sun Fac SF, Soldier SF, Spy SF",0
"BountyHunterSlave1",1,1,85235,NS,"MT G8, zzAV Daka G9, Zombie G8, Spirit G8",0
"BountyHunterSlave1",1,0,83562,Troopers,"Veers zzPiett Gideon 4* G8, Dark Trooper 5* G9, Range Trooper 6* G6",0
"BountyHunterSlave1",,,88348,Mon Mothma,"Mon Mothma 5* G8, Lando Wedge zKyle Katarn, Hoth Rebel Scout",0
"BountyHunterSlave1",1,1,82454,GAS,"GAS 5* G7, zRex Echo (501st), zzFives ARC Trooper 5* G9",0
"BountyHunterSlave1",1,0,82082,zMaul,"zDarth Maul, Sidious G8, zDooku Sith Empire Trooper 6* G7, Nest G7",0
"BountyHunterSlave1",,,72770,Iden Troopers,"Iden Versio 4* G7, Shoretrooper G9, Snowtrooper Magma G7, zDT",0
"BountyHunterSlave1",,,64627,Bad Batch,"zHunter 6* G9, Echo 6* G9, Omega 5* G9, Tech 6* G9, Wrecker 6* G8",0
"BountyHunterSlave1",1,0,65140,Jawas,"Nebit G8, Jawa Engineer 4* G8, Jawa Scavenger G8, Jawa G8, Dathcha G9",0
"Pervis the Chisler",,,126487,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"Pervis the Chisler",1,1,163128,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zzThrawn",1
"Pervis the Chisler",0,1,131700,DRMalak,"zzzDR zzHK-47 zBSF zzMalak Sith Assassin",1
"Pervis the Chisler",0,1,138557,padme,"zzPadme zGK zJKA zAhsoka zzC-3PO",1
