Name,Ally Code,GP,Chars GP,Ships GP,Character:Ships,Light side or Dark Side,Hotutils style mod score -- higher is better, aim for 3.0.   ((# of 15-19 Speed 0.8) + (# of 20-24 Speed) + (# of 25+ Speed * 1.6)) / (squadGP / 100,000),DSR Bot style gear score -- higher is better.  Number of (>G12 + G13 + relic / 5) / total gp / 100 000.,LS Toon GP,DS Toon GP,Zetas,Omicrons,Relic Levels,GLs,7*,R5 and higher,G13 and higher,G12 and higher,G10 and higher,Jedi Knight Revan,Darth Revan,Malak,Padme,Genosian Brood Alpha,Wat Tambor,Ki-Adi-Mundi,Shaak Ti,General Skywalker,Rey,Supreme Leader Kylo Ren,Sith Eternal Emperor,Jedi Master Luke Skywalker,Jedi Master Kenobi,Lord Vader,Jabba the Hutt,Jedi Knight Luke,The Negotiator,Malevolence,Raddus,Finalizer,TW/GA Squads - farmed but may need gear.  Click player name to view.,Squads: defense or both,Squads: offense or both
"Tau Beta",454169494,8288476,4915402,3373074,145,-88,229,390,2529377,2376659,175,4,462,4,265,61,98,133,177,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,23,8,11
"Beats4dayz",738694156,7157341,4613788,2543553,181,77,178,435,2567015,2042414,187,1,429,2,231,50,93,133,168,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,22,11,12
"Tryptamine",196559132,6519336,3586707,2932629,122,-40,279,507,1892549,1694158,128,4,548,4,188,76,103,118,129,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,1,18,5,5
"TheyCallMeMrB",823529494,4845473,2736282,2109191,129,2,60,328,1471689,1261641,65,5,186,0,220,27,53,69,82,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,12,10,3
"Pro Bono",747932311,7612000,4580960,3031040,151,45,120,404,2514541,2065743,190,8,478,4,240,64,91,121,154,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,21,9,9
"Kozisms formerly owen",834478884,6992108,4037628,2954480,136,35,229,416,2206395,1831233,161,2,370,2,239,48,86,131,145,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,18,10,9
"Rick Sher Wood",635327491,8154516,4921898,3232618,152,29,291,421,2679656,2236394,188,8,547,4,267,89,100,134,149,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,21,10,9
"YodaRoy",343537915,5649492,3203722,2445770,130,27,366,406,1744705,1459017,94,8,388,2,178,64,66,86,112,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,19,9,7
"Dawnbreaker",895889781,6092141,3288958,2803183,117,-34,304,324,1740108,1548850,109,6,303,1,202,49,55,82,110,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,16,12,10
"ST2618",514475855,5402330,3071494,2330836,131,333,153,377,1906369,1165125,105,1,299,2,203,44,60,84,115,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,17,6,7
"Drakorhuin",184851337,5632924,3160829,2472095,127,-244,129,318,1506803,1653350,74,7,283,0,211,47,56,67,85,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,13,7,7
"Ahhhchhoooo",233943766,6382753,3661449,2721304,134,236,244,439,2183563,1477210,114,6,463,3,238,74,88,100,116,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,17,8,6
"Tharius Dawnbreaker",554516524,7364934,4345558,3019376,143,29,309,356,2363882,1972225,146,8,398,2,235,63,76,107,140,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,22,11,11
"Pvaulter175",182511842,6760094,3943213,2816881,139,156,409,370,2272974,1669563,115,6,388,2,239,60,75,98,124,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,19,5,8
"MasterMiller",851324396,6588090,3888446,2699644,144,180,253,397,2262949,1621237,111,4,379,3,227,55,76,110,129,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,18,7,7
"LegistheBEAST",763257271,7484193,4442601,3041592,146,-73,379,435,2300135,2128953,157,8,490,3,246,72,102,126,148,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,21,9,9
"Zeta",999133947,7536660,4165244,3371416,123,126,303,407,2370554,1794014,153,10,461,3,266,72,79,136,152,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,23,10,10
"Enterthez",667311672,6799684,3822067,2977617,128,117,91,335,2166410,1654970,151,10,337,3,252,44,73,88,119,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,13,7,5
"White Devil",834598883,6850680,4188510,2662170,157,-16,132,416,2233225,1951984,129,10,476,3,218,60,90,100,126,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,17,6,9
"FrogMan",687277858,6085298,3753048,2332250,160,67,46,271,2079896,1670502,151,3,231,2,198,31,47,72,127,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,16,12,10
"LetTheWookieWin",964467523,6052242,3344826,2707416,123,-62,114,376,1731047,1585138,85,10,388,2,217,62,69,81,95,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,14,4,5
"FrostyTacos",526353323,5005781,3053650,1952131,156,-288,167,300,1407808,1617035,93,4,207,1,147,23,48,61,95,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,10,7,5
"AndyJediDude",256488565,8292858,4752198,3540660,134,23,191,449,2577639,2164254,174,8,589,4,275,94,111,144,167,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,23,10,10
"RevNon",525662462,6561748,4029328,2532420,159,-70,143,429,2093429,1931018,133,10,439,2,211,64,81,113,131,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,17,7,10
"The Hawk 28",238562913,6572603,3903378,2669225,146,19,73,260,2109022,1778374,114,4,205,0,227,25,46,84,117,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,15,11,7
"shausrath",944524846,5449229,2888323,2560906,112,-76,138,230,1497745,1389891,67,8,183,2,209,25,35,54,79,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,12,7,6
"Sherman8erx",797288318,6956502,4081886,2874616,141,12,198,344,2207345,1874541,146,6,348,2,228,56,68,102,143,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,20,11,12
"Ryzilio",626639748,5440466,3118738,2321728,134,85,168,281,1742975,1375087,88,4,212,2,211,35,43,68,102,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,15,10,8
"Giran Ozzel",392189276,5087314,2973417,2113897,140,-264,64,320,1402717,1570024,92,9,249,2,164,32,51,62,90,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,13,8,7
"Nick",444371281,6480202,3848649,2631553,146,-86,242,421,1986508,1861465,145,9,430,4,199,57,84,103,120,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,15,8,8
"Troan Ziroc",542169378,7175744,4227390,2948354,143,81,85,343,2351843,1863171,151,0,291,3,275,35,70,118,147,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,19,8,7
"Dawnstriker",716135386,5977768,3416429,2561339,133,420,224,319,2193703,1222275,110,8,301,1,214,50,57,74,105,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,19,11,8
"Fosachi Walker",295449912,6592513,3993896,2598617,153,130,207,294,2274319,1713654,155,6,232,0,223,24,53,95,134,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,18,11,11
"Samus",469558863,5544423,2934744,2609679,112,-41,293,385,1547219,1386849,95,10,365,2,193,60,62,79,95,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,16,6,7
"EthanDB123",927925635,4266399,2428100,1838299,132,-181,120,251,1187182,1224330,54,6,126,1,160,16,27,55,84,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,10,6,6
"KLUTCHxPLAGUEIS",227646131,5927265,3373760,2553505,132,-385,355,350,1485659,1878192,97,8,334,1,224,37,64,77,86,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,17,7,10
"Bradshoe02",816917778,5868145,3335017,2533128,131,-80,223,402,1725936,1608405,120,10,347,3,211,46,72,95,114,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,17,7,8
"DaveSkywalker",438297254,5438829,3345939,2092890,159,264,196,402,2018585,1326678,89,7,350,2,195,44,71,78,98,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,15,7,6
