Player,Ally Code,Starting Gear Needed,Progress,Current Gear Needed,GP,Team
DeadOne6960,285784288,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
Ulises,838658641,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
TheObiJuanKenobi,282522722,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
GoldHanzoMain,679138669,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
Sugar Cowboy,798354258,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
Floros,789545733,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
Galatea Griffiths III,228417521,77,0,77,7469,Shaak Ti G0 0* Fives G5 5* Rex G4 4* Echo (501st) G4 3* ARC Trooper G0 0*
Ezmoney,316623466,75,0,75,7777,Shaak Ti G0 0* Fives G4 4* Rex G6 4* Echo (501st) G5 3* ARC Trooper G0 0*
flycycle,967252473,66,0,66,20283,Shaak Ti G0 0* Fives G8 5* Rex G8 5* Echo (501st) G8 5* ARC Trooper G0 0*
Champion,166859813,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
Mol Eliza,797158358,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
Neebs,936375667,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
Wen Qualto,474342181,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
Mol Eliza,858419197,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
Elias Lund,361395311,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
Lenders Quizan,331267874,89,0,89,676,Shaak Ti G0 0* Fives G1 3* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
konran,719377689,71,0,71,13307,Shaak Ti G0 0* Fives G7 5* Rex G6 4* Echo (501st) G6 3* ARC Trooper G0 0*
Exar kun,294685438,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
Mol Eliza,656166276,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
Mike jones,522396285,78,0,78,7839,Shaak Ti G0 0* Fives G8 4* Rex G0 0* Echo (501st) G0 0* ARC Trooper G4 4*
Neebles,626644476,63,0,63,37669,Shaak Ti G1 2* Fives G9 Rex G8 Echo (501st) G8 ARC Trooper G1
