Name,Ally Code,GP,Chars GP,Ships GP,Character:Ships,Light side or Dark Side,Hotutils style mod score -- higher is better, aim for 3.0.   ((# of 15-19 Speed 0.8) + (# of 20-24 Speed) + (# of 25+ Speed * 1.6)) / (squadGP / 100,000),DSR Bot style gear score -- higher is better.  Number of (>G12 + G13 + relic / 5) / total gp / 100 000.,LS Toon GP,DS Toon GP,Zetas,Omicrons,Relic Levels,GLs,7*,R5 and higher,G13 and higher,G12 and higher,G10 and higher,Jedi Knight Revan,Darth Revan,Malak,Padme,Genosian Brood Alpha,Wat Tambor,Ki-Adi-Mundi,Shaak Ti,General Skywalker,Rey,Supreme Leader Kylo Ren,Sith Eternal Emperor,Jedi Master Luke Skywalker,Jedi Master Kenobi,Lord Vader,Jabba the Hutt,Jedi Knight Luke,The Negotiator,Malevolence,Raddus,Finalizer,TW/GA Squads - farmed but may need gear.  Click player name to view.,Squads: defense or both,Squads: offense or both
"Wanja",749482363,7748184,4663957,3084227,151,255,433,496,2790025,1850714,185,6,585,3,256,68,117,151,172,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,20,10,8
"Sarith LeKit",239322449,7548891,4549946,2998945,151,58,477,467,2511412,2038534,180,4,584,4,246,84,107,129,156,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,22,10,10
"Ross",584911256,7528932,4406389,3122543,141,77,228,511,2453142,1953247,168,5,600,6,235,80,118,147,157,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,22,8,9
"Jekka",863475437,8401998,5081761,3320237,153,-4,274,510,2725019,2356742,191,2,674,6,269,95,129,165,191,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,25,9,10
"Urke",655432856,7991180,4798520,3192660,150,110,372,466,2710777,2087067,191,4,588,5,266,81,113,142,167,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,21,9,9
"Deexon",856353991,8428461,4980336,3448125,144,0,302,430,2670748,2300035,174,7,568,4,264,77,111,138,160,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,22,8,10
"spyalter",523373391,9243967,5592158,3651809,153,-41,433,484,2932544,2630520,244,8,674,5,288,89,130,183,201,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,28,9,11
"Gojko22",463392637,7827452,4610592,3216860,143,18,328,399,2496825,2109507,168,6,473,4,259,64,95,123,159,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,25,9,11
"dart vejder",281271544,8268361,4900062,3368299,145,-35,274,486,2589598,2309788,212,5,637,6,267,92,124,151,173,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,23,8,10
"dok",667433177,9210549,5406763,3803786,142,19,403,486,2931441,2475322,219,8,729,7,283,100,136,166,198,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,8,10
