Player,Offense,Defense,GP,Name,Squad,Viable
"MagicMike93",1,1,139137,Revan Offense,"zzzJKR zzGMY zBS zJolee zEzra",1
"MagicMike93",1,1,96754,Ewoks,"zChirpa Elder zPaploo zWicket zLogray",1
"MagicMike93",1,1,97313,Carth,"zCarth Onasi, zMission zZaalbar zJuhani zCanderous",1
"MagicMike93",0,1,126245,BH,"zzBossk zGreef zzJango zBoba zzThe Mandalorian",1
"MagicMike93",1,0,112881,Wiggs,"Wedge G9, Biggs zzzCLS zHan zzChewbacca",1
"MagicMike93",0,1,71470,Phoenix,"Hera G8, zSabine G8, Chopper G9, Zeb G8, Kanan G8",1
"MagicMike93",1,0,88731,Jawas,"Nebit Jawa Engineer, Jawa Scavenger, Jawa G8, Dathcha",1
"MagicMike93",1,0,16743,NestSolo (Counter),"zNest G9",1
"MagicMike93",,,123250,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",0
"MagicMike93",,,61963,Admiral Raddus,"Admiral Raddus 3* G7, Cassian G7, Jyn G8, K-2SO G8, Chirrut G8",0
"MagicMike93",,,401628,Negotiator,"Negotiator HT Anakin's Eta-2 6*, Umbaran SF, Ahsoka's SF, BTL-B Y-wing 4*, Clone Sergeant's ARC-170, Plo's SF",0
