Name,Ally Code,GP,Chars GP,Ships GP,Character:Ships,Light side or Dark Side,Hotutils style mod score -- higher is better, aim for 3.0.   ((# of 15-19 Speed 0.8) + (# of 20-24 Speed) + (# of 25+ Speed * 1.6)) / (squadGP / 100,000),DSR Bot style gear score -- higher is better.  Number of (>G12 + G13 + relic / 5) / total gp / 100 000.,LS Toon GP,DS Toon GP,Zetas,Omicrons,Relic Levels,GLs,7*,R5 and higher,G13 and higher,G12 and higher,G10 and higher,Jedi Knight Revan,Darth Revan,Malak,Padme,Genosian Brood Alpha,Wat Tambor,Ki-Adi-Mundi,Shaak Ti,General Skywalker,Rey,Supreme Leader Kylo Ren,Sith Eternal Emperor,Jedi Master Luke Skywalker,Jedi Master Kenobi,Lord Vader,Jabba the Hutt,Jedi Knight Luke,The Negotiator,Malevolence,Raddus,Finalizer,TW/GA Squads - farmed but may need gear.  Click player name to view.,Squads: defense or both,Squads: offense or both
"O iTz LuCaS x",985738122,6153857,3500267,2653590,131,158,161,318,2016967,1478088,95,8,286,1,209,41,58,81,101,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,15,7,6
"Jeff29",946424347,5005988,3106851,1899137,163,-51,216,392,1630739,1475436,122,8,313,3,168,41,62,72,92,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,13,7,6
"Dannycool1987",757793912,3898381,2411218,1487163,162,-205,97,285,1173654,1237564,73,3,177,1,132,23,32,44,62,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,5,6
"Ru Baruba Maral",441497244,3811506,2247746,1563760,143,188,51,207,1313089,933126,53,1,40,0,174,2,13,58,76,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,5
"Barfolomew",745245749,4559301,2796898,1762403,158,128,17,125,1590007,1201061,50,5,55,0,200,5,13,33,54,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10,6,5
"Skinwalker",366878499,5983415,3544281,2439134,145,319,118,305,2186432,1356756,104,8,213,1,235,22,55,85,112,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,15,7,8
"Slanted eyes",422784646,5434167,3208676,2225491,144,127,64,227,1824758,1379571,77,4,124,0,209,17,29,70,96,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,12,6,7
"Kryshoff",336658674,4812315,2999503,1812812,165,136,22,172,1711792,1283096,53,2,64,0,205,8,16,54,81,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8,7,5
"Mol Dizzler",286229792,4771495,2691890,2079605,129,123,83,330,1529713,1161501,55,5,189,1,199,19,52,68,80,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,12,8,8
"EasilyZeroed",238627762,3432818,2050512,1382306,148,131,12,177,1169026,880810,35,0,70,0,146,13,14,33,50,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,5,4
"Chance Stryker",672569894,4562534,2704775,1857759,145,108,70,274,1525741,1176177,83,6,197,0,152,31,40,46,72,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10,5,5
"Shaun",434694638,4740219,2747072,1993147,137,-60,77,183,1435446,1310950,81,2,100,0,196,19,20,47,83,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,10,8,5
"Towanda",193932966,6618952,3996206,2622746,152,52,149,310,2196871,1791276,163,2,256,1,221,33,54,100,128,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,20,8,10
"Mr Nuggins",659788619,2450357,1352497,1097860,123,-7,29,101,723906,627070,25,1,14,0,140,1,6,16,28,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1
"victorim",562154933,2395801,1423994,971807,146,417,35,141,913474,510520,20,2,49,0,73,9,9,15,30,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,1
"DarthCicatrices",178613736,4259748,2612018,1647730,158,328,60,241,1617368,993974,77,7,140,1,165,18,27,48,72,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,4,2,2
"MINIGoody",566753157,4879238,3003532,1875706,160,46,79,161,1647889,1352439,60,8,99,0,166,16,16,43,79,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,12,7,8
"Agent 47",918148185,5918153,3546369,2371784,149,-90,98,283,1825752,1718903,104,2,174,1,209,27,39,94,123,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,18,10,11
"Ghent Sinite",722474735,7382429,4232819,3149610,134,-28,161,366,2246207,1986612,171,12,348,1,248,45,77,124,155,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,23,10,11
