Name,Ally Code,GP,Chars GP,Ships GP,Character:Ships,Light side or Dark Side,Hotutils style mod score -- higher is better, aim for 3.0.   ((# of 15-19 Speed 0.8) + (# of 20-24 Speed) + (# of 25+ Speed * 1.6)) / (squadGP / 100,000),DSR Bot style gear score -- higher is better.  Number of (>G12 + G13 + relic / 5) / total gp / 100 000.,LS Toon GP,DS Toon GP,Zetas,Omicrons,Relic Levels,GLs,7*,R5 and higher,G13 and higher,G12 and higher,G10 and higher,Jedi Knight Revan,Darth Revan,Malak,Padme,Genosian Brood Alpha,Wat Tambor,Ki-Adi-Mundi,Shaak Ti,General Skywalker,Rey,Supreme Leader Kylo Ren,Sith Eternal Emperor,Jedi Master Luke Skywalker,Jedi Master Kenobi,Lord Vader,Jabba the Hutt,Jedi Knight Luke,The Negotiator,Malevolence,Raddus,Finalizer,TW/GA Squads - farmed but may need gear.  Click player name to view.,Squads: defense or both,Squads: offense or both
"Chubler",144743434,8000067,4941659,3058408,161,-117,205,516,2497086,2415775,201,7,658,5,260,95,125,157,171,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,25,10,10
"Mr Bhaumik",156581864,7105788,4279274,2826514,151,42,208,419,2335197,1923994,187,5,490,4,235,67,85,115,135,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,19,8,8
"Defenestrația",844978443,6421919,3816386,2605533,146,61,420,456,2109636,1706074,122,2,411,4,234,56,96,115,140,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,18,8,10
"Kavgill",225559995,7876012,4545087,3330925,136,117,76,464,2575975,1968436,176,1,521,4,258,69,124,138,167,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,19,9,10
"Nolei",549142231,9067669,5394097,3673572,146,71,282,473,2985335,2388988,226,6,679,5,282,97,127,167,188,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,25,10,11
"A",914999757,8471648,4937390,3534258,139,-16,432,471,2634433,2302281,194,8,613,5,272,89,116,161,180,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,25,9,9
"Maong",131681652,8653649,5185437,3468212,149,71,302,465,2874706,2299595,198,6,657,4,259,92,121,150,188,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,23,9,10
"Ventress Wannabee",899636471,8055403,4852469,3202934,151,-35,297,450,2563012,2284200,200,10,544,5,264,72,112,142,157,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,23,9,11
"OBI  haaave",821927811,7167065,4560784,2606281,174,-316,242,502,2079153,2453962,186,5,520,4,252,65,113,143,172,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,23,13,12
"havok935",658932824,7891461,4674305,3217156,145,-124,236,474,2366821,2304771,173,4,608,5,259,86,117,136,156,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,19,6,8
"Lex Skywalkers",941584821,8581991,5111213,3470778,147,51,247,433,2809310,2293142,205,7,597,6,274,82,116,137,173,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,25,8,11
"Sho Nuff",564944361,8013747,4751296,3262451,145,49,187,377,2606168,2131790,186,3,464,3,268,68,92,118,151,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,24,9,10
"Jace",147722673,8938679,5228068,3710611,140,38,413,475,2859518,2364658,209,9,682,6,278,97,128,161,181,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,23,7,10
"Chim",593656187,5675319,3368411,2306908,146,132,36,387,1921323,1444832,127,1,285,2,205,40,71,92,115,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,18,9,7
"Largie",224583578,9405253,5625224,3780029,148,11,451,513,3035255,2579579,236,6,667,5,286,88,144,206,224,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,28,10,12
"Maldorin",626473749,9371456,5506513,3864943,142,-59,457,511,2869486,2618799,225,10,810,5,275,124,147,170,192,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,25,6,9
"AnalkinSkyballer",552289286,7556797,4472172,3084625,144,112,202,435,2528903,1942593,162,5,522,4,263,73,98,127,144,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,20,9,8
"Flacko Gäb",916745784,7589003,4540721,3048282,148,-52,399,446,2382102,2158619,194,9,544,5,233,74,102,128,160,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,25,9,11
"The Great One US",496489926,8522548,5109788,3412760,149,-70,111,394,2649129,2444630,217,5,418,3,267,47,93,160,210,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,25,9,11
"carnage007",321929779,8206072,4634273,3571799,129,-10,499,408,2472383,2148300,169,11,526,2,276,85,93,137,159,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,24,9,9
"Xian Thencal",364735245,7784264,4761847,3022417,157,-57,163,452,2492272,2268899,181,6,561,5,266,78,102,138,157,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,21,7,9
"Soulhunter",191168838,7753644,4318481,3435163,125,-92,238,430,2222574,2095907,178,8,558,2,231,82,93,129,158,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,25,13,13
"Wal Enetia",632221747,7812628,4504684,3307944,136,-42,366,439,2371871,2128133,172,7,560,3,243,84,107,124,147,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,24,6,8
"Eeotchbay",815697888,7878404,4547134,3331270,136,-91,219,437,2340763,2205695,180,5,545,3,246,70,106,130,166,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,25,10,13
"Zeech",541794515,7528264,4370209,3158055,138,-164,283,423,2170709,2198824,171,10,458,3,247,61,94,133,165,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,23,11,12
"ICEU420",469138648,7052263,4375039,2677224,163,19,255,477,2373488,2000875,175,3,472,4,252,59,108,134,150,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,19,8,10
"BB8",795495542,8511391,5245198,3266193,160,10,197,509,2830327,2408397,209,7,680,5,268,105,125,173,197,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,24,9,10
"Fluffy the Destroyer",791691489,7524615,4370091,3154524,138,73,188,457,2429244,1940847,179,6,538,3,237,77,107,130,152,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,21,8,8
"skyCapt",275781532,7654157,4645910,3008247,154,17,165,446,2515998,2126660,182,6,564,4,250,83,99,130,151,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,21,7,9
"Freezefiveoh",383311984,8781198,5201383,3579815,145,-31,417,439,2740302,2432188,224,3,589,5,283,78,117,151,172,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,27,9,11
"RAGNAR777",118722255,7059838,4074208,2985630,136,13,147,436,2204074,1870134,154,5,441,3,221,63,104,116,134,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,21,9,10
"DE210",252111674,7445150,4378899,3066251,142,53,97,366,2407853,1962513,166,3,309,2,259,33,89,122,154,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,24,10,10
"Carl",387674373,7801593,4611280,3190313,144,-43,327,444,2429469,2181135,193,8,597,5,237,97,107,120,141,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,23,8,9
"Lenders Quizan",132983974,6957185,4058498,2898687,140,-81,167,378,2098228,1957620,142,6,426,2,234,65,79,99,109,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,20,7,10
"Koneko",645198681,7470572,4550038,2920534,155,213,153,388,2677984,1853960,181,6,490,2,256,74,83,109,155,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,24,11,12
"Amun Diin",969738181,6686588,3918375,2768213,141,-103,139,439,2005711,1912664,167,8,364,3,231,46,75,146,155,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,22,9,10
"Docbones D2",527897336,8013843,4804156,3209687,149,103,131,426,2707045,2096435,204,8,515,4,264,65,98,141,158,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,21,7,9
"Byrd",843549314,8681771,5140546,3541225,145,76,253,453,2856603,2273953,212,10,552,5,268,68,125,158,181,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,25,9,12
"Kreacher",228517748,8158826,4889945,3268881,149,-25,257,450,2592407,2286798,184,11,483,3,263,57,118,153,178,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,23,10,10
"DoubleA1977",599659874,8098884,4711422,3387462,139,62,228,434,2606579,2104167,180,7,475,4,263,63,95,162,186,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,26,9,11
"DLeviticus",458876211,7328083,4152634,3175449,130,99,364,436,2334823,1817135,158,7,488,3,251,73,91,131,151,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,22,8,9
"JollyRoger99",965654756,6792173,3972496,2819677,140,-112,254,380,2020455,1944057,123,11,412,3,221,59,80,96,123,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,19,9,10
"Qui Hanobi",668125712,5201744,3195498,2006246,159,311,150,436,1965051,1229996,103,3,369,2,163,47,70,83,96,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,13,5,5
"Dingleberries",884349413,6042265,3244043,2798222,115,-64,170,319,1691980,1552063,87,6,295,2,210,45,57,77,94,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1,15,7,5
"Bäne",961467978,7266238,4142410,3123828,132,-287,165,424,1930393,2209367,160,2,466,4,233,62,94,121,139,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,19,6,8
"Bail Writte SBR",614917386,7148280,4426883,2721397,162,50,136,428,2435785,1991098,170,3,400,3,252,53,81,145,173,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,24,10,10
"DPrice25",358247244,6091994,3452253,2639741,130,360,327,443,2164843,1286734,89,3,445,3,209,67,78,103,119,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,17,5,7
"MINI SeahawksRule",918679552,6286514,3609013,2677501,134,338,293,383,2244255,1364082,119,3,341,2,227,54,78,95,115,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,21,11,9
