Player,Ally Code,Starting Gear Needed,Progress,Current Gear Needed,GP,Team
llandro,478895559,87,87,0,149876,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Rebel78,883592965,57,57,0,135443,Shaak Ti Fives Rex Echo (501st) ARC Trooper
DarthMacaroni,647763694,0,0,0,151079,Shaak Ti Fives Rex Echo (501st) ARC Trooper
TheEmpress,842227845,5,5,0,137918,Shaak Ti Fives Rex Echo (501st) ARC Trooper
OriginalSin,655548929,52,19,33,94164,Shaak Ti G12 Fives G9 Rex G12 Echo (501st) G12 ARC Trooper G12
Death2MC,766619493,28,28,0,137421,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Shalien,717273842,28,0,28,109993,Shaak Ti G12 Fives R1 Rex G12 Echo (501st) G12 ARC Trooper G12
GamerXD246,221338795,84,2,82,16324,Shaak Ti G0 0* Fives G1 Rex G6 Echo (501st) G1 ARC Trooper G0 0*
gungan warrior,368646154,85,1,84,5635,Shaak Ti G1 5* Fives G5 5* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
Qex,654613761,66,66,0,119785,Shaak Ti Fives Rex Echo (501st) ARC Trooper
GhostSurfer,749847446,18,18,0,136486,Shaak Ti Fives Rex Echo (501st) ARC Trooper
xXDaChipXx,217292438,86,0,86,24147,Shaak Ti G1 Fives G1 Rex G1 Echo (501st) G1 ARC Trooper G0 0*
