Player,Ally Code,Starting Gear Needed,Progress,Current Gear Needed,GP,Team
Agon Thalia,754961339,0,0,0,134944,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Szero99,287595833,3,0,3,143769,Shaak Ti R2 Fives Rex Echo (501st) ARC Trooper
Amanda,899225175,0,0,0,154331,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Maath Faselli,832951186,0,0,0,147468,Shaak Ti Fives Rex Echo (501st) ARC Trooper
LongTaco15,837681387,4,4,0,140272,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Ayrbud,127417214,5,4,1,139079,Shaak Ti Fives Rex R4 Echo (501st) ARC Trooper
TDU,976589444,0,0,0,155701,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Josiah Zethno,797935243,0,0,0,144436,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Insidious,473183224,3,3,0,142293,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Mini Bedrock888,263259111,0,0,0,153044,Shaak Ti Fives Rex Echo (501st) ARC Trooper
MINI KingFD34,995572385,6,0,6,138532,Shaak Ti G12 Fives Rex Echo (501st) ARC Trooper
Andlu Liown,517837385,0,0,0,145167,Shaak Ti Fives Rex Echo (501st) ARC Trooper
AmazingRando,655592634,3,3,0,136788,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Ace of Spades,961835484,0,0,0,152721,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Havoc22,349836582,0,0,0,144062,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Ockalmighty,945643169,0,0,0,148698,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Bev el Agua,614383692,0,0,0,153536,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Endcreed,553515637,0,0,0,159001,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Banse,819626936,4,4,0,152024,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Blaster08,855782277,0,0,0,148896,Shaak Ti Fives Rex Echo (501st) ARC Trooper
EOD Dad,397586672,0,0,0,135541,Shaak Ti Fives Rex Echo (501st) ARC Trooper
DrDarkRoast,181267235,0,0,0,154920,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Neøn,319665283,0,0,0,149266,Shaak Ti Fives Rex Echo (501st) ARC Trooper
TheSlayer91,978664557,0,0,0,151833,Shaak Ti Fives Rex Echo (501st) ARC Trooper
beatis,245435316,0,0,0,135311,Shaak Ti Fives Rex Echo (501st) ARC Trooper
JaYwEsT,748986972,0,0,0,152846,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Corran Croft,585441817,0,0,0,151556,Shaak Ti Fives Rex Echo (501st) ARC Trooper
DarthGwalt,865769187,0,0,0,153511,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Jdiddy,978136238,0,0,0,138898,Shaak Ti Fives Rex Echo (501st) ARC Trooper
JakeKuchta,648487887,17,16,1,134724,Shaak Ti R4 Fives Rex Echo (501st) ARC Trooper
BaByHaGriD,368566945,2,0,2,147305,Shaak Ti R3 Fives Rex Echo (501st) ARC Trooper
DarthWilkin,389859454,0,0,0,145532,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Vanilla,168137321,0,0,0,152694,Shaak Ti Fives Rex Echo (501st) ARC Trooper
El Torres,685238688,0,0,0,151142,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Bhaal182,447195826,0,0,0,135442,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Sovereign,528537612,0,0,0,135841,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Ello Asty,217261571,12,4,8,128688,Shaak Ti Fives R3 Rex R3 Echo (501st) R3 ARC Trooper R3
Demitri,451289817,4,1,3,144452,Shaak Ti Fives R4 Rex R3 Echo (501st) ARC Trooper
DarthCan,892618853,0,0,0,139231,Shaak Ti Fives Rex Echo (501st) ARC Trooper
lilgreko09,287945662,0,0,0,147393,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Nexo Fox,335979679,0,0,0,153407,Shaak Ti Fives Rex Echo (501st) ARC Trooper
BarJudah,941577746,0,0,0,143022,Shaak Ti Fives Rex Echo (501st) ARC Trooper
cj9702,817688184,0,0,0,143457,Shaak Ti Fives Rex Echo (501st) ARC Trooper
duck,635468945,14,6,8,126163,Shaak Ti Fives R3 Rex R3 Echo (501st) R3 ARC Trooper R3
Nano,858259842,0,0,0,152813,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Mafrah,584754876,0,0,0,142646,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Blur,731183844,30,0,30,105564,Shaak Ti Fives G12 Rex G12 Echo (501st) G10 ARC Trooper G8
IG8888,532896938,5,5,0,153445,Shaak Ti Fives Rex Echo (501st) ARC Trooper
MikMak,173352618,0,0,0,152180,Shaak Ti Fives Rex Echo (501st) ARC Trooper
