Player,Ally Code,Starting Gear Needed,Progress,Current Gear Needed,GP,Team
Dark One,353788573,24,0,24,110736,Shaak Ti R1 Fives G12 Rex R4 Echo (501st) G11 ARC Trooper G12
HDS15,857258731,44,0,44,68585,Shaak Ti G9 Fives G12 Rex G8 Echo (501st) G11 ARC Trooper G6 5*
ChiefPheonix1,284131911,0,0,0,150292,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Nick Steele,279647222,33,0,33,83168,Shaak Ti R1 Fives G11 Rex G11 Echo (501st) G11 ARC Trooper G10
Styckeey Battle,663976847,51,0,51,53836,Shaak Ti G6 6* Fives G9 Rex G8 Echo (501st) G8 ARC Trooper G8 4*
Chris Anderson 05051982,165559824,44,0,44,85130,Shaak Ti G12 Fives G9 Rex G9 Echo (501st) G8 ARC Trooper G8
Ronju Terds,464722161,31,0,31,89134,Shaak Ti Fives G10 Rex G12 Echo (501st) G9 ARC Trooper G10 5*
RBS,572837322,41,0,41,81883,Shaak Ti G12 Fives G9 Rex G10 Echo (501st) G9 ARC Trooper G9
OldManDan,679213617,46,0,46,60307,Shaak Ti G8 Fives G11 Rex G11 Echo (501st) G8 ARC Trooper G6 6*
Terdz 2,772418442,2,0,2,133165,Shaak Ti Fives R3 Rex Echo (501st) ARC Trooper
BUSTYOAZZ99,215377213,0,0,0,153076,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Puke Clodhopper,138652831,40,0,40,85073,Shaak Ti Fives G11 Rex G12 Echo (501st) G9 ARC Trooper G0 0*
Latch,277395581,55,0,55,56781,Shaak Ti G3 3* Fives G8 Rex G12 Echo (501st) G7 ARC Trooper G5
AnakinSky,124332729,46,0,46,59271,Shaak Ti G6 2* Fives G11 Rex G12 Echo (501st) G8 ARC Trooper G7
Special D,544362218,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
DarthKrillin,143828918,54,0,54,62356,Shaak Ti G8 Fives G10 Rex G8 Echo (501st) G6 ARC Trooper G4
Schmidt Happens,241187192,73,0,73,23508,Shaak Ti G0 0* Fives G9 Rex G7 Echo (501st) G1 3* ARC Trooper G0 0*
Appo,299558514,43,0,43,65823,Shaak Ti G8 5* Fives G11 Rex G12 Echo (501st) G8 ARC Trooper G8 6*
Animus313,848892482,52,0,52,57214,Shaak Ti G1 2* Fives G10 Rex G11 Echo (501st) G8 ARC Trooper G8
ridingred,273374852,74,0,74,21052,Shaak Ti G5 5* Fives G5 Rex G5 Echo (501st) G1 5* ARC Trooper G0 0*
Mol Eliza,943784429,65,0,65,28144,Shaak Ti G1 2* Fives G8 Rex G8 Echo (501st) G8 6* ARC Trooper G0 0*
asguardian,771325987,65,0,65,27567,Shaak Ti G1 4* Fives G8 Rex G8 Echo (501st) G8 5* ARC Trooper G0 0*
Tyundi,697663926,22,0,22,111532,Shaak Ti G12 Fives R1 Rex R1 Echo (501st) R1 ARC Trooper R1
Nema Ghyron,226226244,78,0,78,30853,Shaak Ti G1 4* Fives G3 Rex G7 Echo (501st) G1 ARC Trooper G0 0*
Gomer332,964343273,49,0,49,61407,Shaak Ti G8 Fives G9 Rex G8 Echo (501st) G8 ARC Trooper G8 5*
Brandino,688146787,32,0,32,83169,Shaak Ti G7 3* Fives R3 Rex G12 Echo (501st) G12 ARC Trooper G11
Gorkken,883535461,57,0,57,41286,Shaak Ti G1 2* Fives G8 Rex G8 Echo (501st) G8 ARC Trooper G8 6*
KyTheGuy,694385733,85,0,85,3163,Shaak Ti G0 0* Fives G4 4* Rex G1 4* Echo (501st) G0 0* ARC Trooper G0 0*
Whale,872143324,50,0,50,69403,Shaak Ti G13 Fives G9 Rex G9 Echo (501st) G4 ARC Trooper G5
BigJill,487462523,86,0,86,2647,Shaak Ti G1 2* Fives G0 0* Rex G3 4* Echo (501st) G0 0* ARC Trooper G0 0*
Sonny,719276917,30,0,30,97935,Shaak Ti G12 Fives G12 Rex G12 Echo (501st) G12 ARC Trooper G12
凯 天行者,198397314,10,0,10,124195,Shaak Ti R3 Fives R3 Rex R3 Echo (501st) R3 ARC Trooper R3
Mikki and her Ry Ry,846428398,65,0,65,37251,Shaak Ti G1 3* Fives G8 Rex G8 Echo (501st) G8 ARC Trooper G0 0*
Djsenior,463522689,58,0,58,50316,Shaak Ti G8 4* Fives G8 Rex G8 Echo (501st) G6 ARC Trooper G2 4*
SharpChaos,947247942,1,0,1,137824,Shaak Ti Fives Rex Echo (501st) ARC Trooper R4
Pineapplepower,948881749,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
Extrememills,539555341,37,0,37,87115,Shaak Ti Fives G12 Rex G12 Echo (501st) G11 ARC Trooper G0 0*
doopey29,521484718,37,0,37,85968,Shaak Ti G1 3* Fives G12 Rex R4 Echo (501st) G12 ARC Trooper G11
hamess,537524776,66,0,66,20400,Shaak Ti G0 0* Fives G8 5* Rex G8 5* Echo (501st) G8 5* ARC Trooper G0 0*
Dart tds,167654687,66,0,66,29696,Shaak Ti G0 0* Fives G8 Rex G8 Echo (501st) G8 ARC Trooper G0 0*
Jordan Halaren,474449928,37,0,37,79597,Shaak Ti G9 Fives G11 Rex G12 Echo (501st) G11 ARC Trooper G10
Jbird,951768939,53,0,53,61638,Shaak Ti G12 Fives G10 Rex G6 Echo (501st) G6 ARC Trooper G3 5*
MINI Eastgamer11,787729542,69,0,69,17043,Shaak Ti G1 2* Fives G8 5* Rex G5 6* Echo (501st) G7 6* ARC Trooper G0 0*
CT5555,331117965,35,0,35,87544,Shaak Ti G9 4* Fives G11 Rex G12 Echo (501st) G12 ARC Trooper G11
Ladybirdie,376923275,53,0,53,62736,Shaak Ti G1 5* Fives G12 Rex G12 Echo (501st) G12 ARC Trooper G0 0*
