Player,Ally Code,Starting Gear Needed,Progress,Current Gear Needed,GP,Team
Bane533,861877851,0,0,0,138037,Shaak Ti Fives Rex Echo (501st) ARC Trooper
YodaMaul32,745646286,46,0,46,61574,Shaak Ti R4 Fives G11 Rex G8 Echo (501st) G8 ARC Trooper G0 0*
Goofrbums,523173384,0,0,0,139524,Shaak Ti Fives Rex Echo (501st) ARC Trooper
mini bendoverandpadme,165626818,0,0,0,139989,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Paksenarrion,166374174,0,0,0,139273,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Wooteeki,664573542,18,0,18,117831,Shaak Ti G12 Fives R3 Rex R3 Echo (501st) R3 ARC Trooper G12
Horgus Borgus Deluxe,927926657,0,0,0,145788,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Baryton,735578438,0,0,0,137949,Shaak Ti Fives Rex Echo (501st) ARC Trooper
BoabyFett2,291311856,0,0,0,137105,Shaak Ti Fives Rex Echo (501st) ARC Trooper
lil commie285,168498541,0,0,0,134587,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Shrimplet596,799471548,26,0,26,102387,Shaak Ti Fives G12 Rex G12 Echo (501st) G11 ARC Trooper G11
OrchDork2011,638984837,34,0,34,87329,Shaak Ti G12 Fives G11 Rex G11 Echo (501st) G11 ARC Trooper G11
Ang Skywalker4,963562998,24,0,24,104325,Shaak Ti Fives R3 Rex R3 Echo (501st) R3 ARC Trooper G0 0*
MasterJediBerlin,794111925,14,0,14,117987,Shaak Ti R4 Fives R3 Rex R2 Echo (501st) G13 ARC Trooper R2
RobYBFHS JediMaster77,587751266,11,0,11,123551,Shaak Ti Fives R2 Rex R2 Echo (501st) R2 ARC Trooper R3
Jeffrey Jeffson,144314664,2,0,2,133682,Shaak Ti Fives Rex R4 Echo (501st) R4 ARC Trooper
chrisgamercool,642211119,0,0,0,138929,Shaak Ti Fives Rex Echo (501st) ARC Trooper
EAsuxMolElizasNutts,464129617,0,0,0,140322,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Anaid Battlestar,232639512,34,0,34,96357,Shaak Ti G12 Fives G12 Rex G12 Echo (501st) G12 ARC Trooper G8
Michael313,914671268,0,0,0,142519,Shaak Ti Fives Rex Echo (501st) ARC Trooper
JaYBuDi,451654465,0,0,0,139340,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Debt n Regret,916866254,0,0,0,138930,Shaak Ti Fives Rex Echo (501st) ARC Trooper
QuiGonTequila,436688111,0,0,0,140265,Shaak Ti Fives Rex Echo (501st) ARC Trooper
ChiKinNunGet,334464454,0,0,0,145033,Shaak Ti Fives Rex Echo (501st) ARC Trooper
magavaca,169868535,5,0,5,133784,Shaak Ti R3 Fives Rex Echo (501st) R4 ARC Trooper R3
Mos Def,368972514,0,0,0,138559,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Asiago Ranch Chicken Club,218397595,0,0,0,153119,Shaak Ti Fives Rex Echo (501st) ARC Trooper
I dont like sand,821321556,0,0,0,138347,Shaak Ti Fives Rex Echo (501st) ARC Trooper
BoabyFett,497634819,0,0,0,144803,Shaak Ti Fives Rex Echo (501st) ARC Trooper
shrumpbupski,845831854,21,0,21,114135,Shaak Ti G12 Fives R4 Rex G12 Echo (501st) R3 ARC Trooper G12
Dark Killer,264861591,57,0,57,29925,Shaak Ti G8 4* Fives G11 Rex G7 6* Echo (501st) G7 4* ARC Trooper G0 0*
MarkSolo,323363645,0,0,0,144942,Shaak Ti Fives Rex Echo (501st) ARC Trooper
JaYBuDi,169673462,0,0,0,149267,Shaak Ti Fives Rex Echo (501st) ARC Trooper
ƁułƄ,756759227,0,0,0,153720,Shaak Ti Fives Rex Echo (501st) ARC Trooper
CelticSasquatch,342685566,0,0,0,139970,Shaak Ti Fives Rex Echo (501st) ARC Trooper
clumptrees,621337751,51,0,51,74290,Shaak Ti R1 Fives G8 Rex G8 Echo (501st) G8 ARC Trooper G1 6*
Historics Lekku,778152487,28,0,28,89885,Shaak Ti Fives R3 Rex G12 Echo (501st) G11 ARC Trooper G5 4*
Dessel,495337171,22,0,22,105796,Shaak Ti R3 Fives R2 Rex R2 Echo (501st) G11 ARC Trooper G11
Bane537,537892287,0,0,0,138336,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Vîctôr,111927549,31,0,31,87691,Shaak Ti G12 Fives G12 Rex G12 Echo (501st) G12 ARC Trooper G11
ОbiWan Kenzobi,199549711,0,0,0,139841,Shaak Ti Fives Rex Echo (501st) ARC Trooper
sissel,889533285,71,0,71,33975,Shaak Ti G1 5* Fives G8 Rex G3 Echo (501st) G7 ARC Trooper G0 0*
Ardoris,469179814,39,0,39,77953,Shaak Ti Fives G9 Rex G8 Echo (501st) G8 ARC Trooper G8 5*
Vultin,254925385,0,0,0,136074,Shaak Ti Fives Rex Echo (501st) ARC Trooper
SecretId,732614324,19,0,19,119600,Shaak Ti Fives G13 Rex R3 Echo (501st) G12 ARC Trooper G12
Anarchos,625945737,0,0,0,154101,Shaak Ti Fives Rex Echo (501st) ARC Trooper
this is the way,469462954,0,0,0,154573,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Saldag,344218762,20,0,20,114208,Shaak Ti Fives G13 Rex G13 Echo (501st) G13 ARC Trooper G13
