Name,Ally Code,GP,Chars GP,Ships GP,Character:Ships,Light side or Dark Side,Hotutils style mod score -- higher is better, aim for 3.0.   ((# of 15-19 Speed 0.8) + (# of 20-24 Speed) + (# of 25+ Speed * 1.6)) / (squadGP / 100,000),DSR Bot style gear score -- higher is better.  Number of (>G12 + G13 + relic / 5) / total gp / 100 000.,LS Toon GP,DS Toon GP,Zetas,Omicrons,Relic Levels,GLs,7*,R5 and higher,G13 and higher,G12 and higher,G10 and higher,Jedi Knight Revan,Darth Revan,Malak,Padme,Genosian Brood Alpha,Wat Tambor,Ki-Adi-Mundi,Shaak Ti,General Skywalker,Rey,Supreme Leader Kylo Ren,Sith Eternal Emperor,Jedi Master Luke Skywalker,Jedi Master Kenobi,Lord Vader,Jabba the Hutt,Jedi Knight Luke,The Negotiator,Malevolence,Raddus,Finalizer,TW/GA Squads - farmed but may need gear.  Click player name to view.,Squads: defense or both,Squads: offense or both
"Bane533",861877851,7072728,4254937,2817791,151,-107,223,368,2163677,2073247,148,5,383,2,241,56,70,114,148,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,22,11,11
"Dessel2",291311856,4650259,2874566,1775693,161,285,164,362,1748900,1125666,102,1,219,1,178,32,46,79,103,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,16,10,7
"lil commie285",168498541,4946834,2712253,2234581,121,-311,222,309,1247025,1464552,102,4,211,1,171,26,45,66,85,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,14,7,5
"OrchDork2011",638984837,4223643,2597423,1626220,159,-72,125,238,1349055,1247692,77,2,109,1,179,11,29,50,83,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,12,9,6
"mini bendoverandpadme",165626818,5778268,3303145,2475123,133,-30,284,399,1750024,1553121,111,4,365,2,221,53,71,87,108,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,16,4,7
"Horgus Borgus Deluxe",927926657,6180342,3621933,2558409,141,-68,355,403,1884685,1736572,130,8,366,2,204,53,73,103,121,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,19,7,5
"Wooteeki",664573542,6151081,3847085,2303996,166,-23,281,427,2044702,1802383,169,4,336,2,240,36,74,122,142,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,20,11,10
"YodaMaul32",745646286,3110262,2023572,1086690,186,300,73,306,1238541,785031,57,0,122,1,114,13,29,42,59,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,5,4,4
"Goofrbums",523173384,4485399,2579665,1905734,135,182,358,377,1503210,1076455,79,6,242,1,144,39,55,66,86,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,12,6,5
"Paksenarrion",166374174,5619420,3296728,2322692,141,-10,285,391,1762870,1533182,114,11,350,2,184,56,66,84,106,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,13,2,4
"Shrimplet596",799471548,5717134,3460632,2256502,153,-176,146,381,1707920,1751698,100,7,366,2,217,49,66,79,104,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,18,8,9
"Anaid Battlestar",232639512,5222978,3087398,2135580,144,64,43,202,1705833,1376287,86,0,90,0,202,9,24,64,86,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,10,7,6
"Ang Skywalker4",963562998,6331847,3904114,2427733,160,185,82,406,2270183,1618916,145,9,368,1,177,47,86,98,114,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,13,9,5
"MasterJediBerlin",794111925,4283238,2606001,1677237,155,223,135,346,1545014,1060311,84,2,197,0,182,23,46,63,77,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,12,10,6
"EAsuxMolElizasNutts",464129617,6562295,3756946,2805349,133,13,283,387,2031655,1725291,129,6,397,2,237,60,76,99,122,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,21,6,8
"RobYBFHS JediMaster77",587751266,6313022,3615038,2697984,133,145,132,234,2069173,1538053,118,7,150,0,252,15,42,76,111,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,15,8,7
"magavaca",169868535,6233797,3516299,2717498,129,36,60,249,1918583,1592316,79,4,172,1,225,17,46,75,131,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,16,11,10
