Name,Ally Code,GP,Chars GP,Ships GP,Character:Ships,Light side or Dark Side,Hotutils style mod score -- higher is better, aim for 3.0.   ((# of 15-19 Speed 0.8) + (# of 20-24 Speed) + (# of 25+ Speed * 1.6)) / (squadGP / 100,000),DSR Bot style gear score -- higher is better.  Number of (>G12 + G13 + relic / 5) / total gp / 100 000.,LS Toon GP,DS Toon GP,Zetas,Omicrons,Relic Levels,GLs,7*,R5 and higher,G13 and higher,G12 and higher,G10 and higher,Jedi Knight Revan,Darth Revan,Malak,Padme,Genosian Brood Alpha,Wat Tambor,Ki-Adi-Mundi,Shaak Ti,General Skywalker,Rey,Supreme Leader Kylo Ren,Sith Eternal Emperor,Jedi Master Luke Skywalker,Jedi Master Kenobi,Lord Vader,Jabba the Hutt,Jedi Knight Luke,The Negotiator,Malevolence,Raddus,Finalizer,TW/GA Squads - farmed but may need gear.  Click player name to view.,Squads: defense or both,Squads: offense or both
"Millz20",684712353,3157075,1908588,1248487,152,429,102,325,1229158,678643,64,6,119,0,136,22,22,57,64,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,7,6,3
"Gloom Walker",516227655,4708040,2715709,1992331,136,93,195,224,1522926,1192783,78,3,113,0,186,17,23,60,85,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,11,8,6
"Zar Anduli",889632856,4723151,2515864,2207287,113,2,120,186,1353801,1162063,59,5,70,0,184,9,16,58,91,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,15,9,8
"Danja",583496927,4633098,2745567,1887531,145,308,54,219,1685160,1058394,57,6,99,0,203,9,27,55,80,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,10,6,5
"Trav",146343631,4271673,2517423,1754250,143,268,65,210,1520821,996602,45,5,94,0,143,15,17,54,82,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,5
"Millz",332392187,4482437,2542313,1940124,131,-185,108,291,1248976,1292550,88,8,158,1,162,29,29,70,76,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,9,7,6
"Jose Longo",633696187,5182935,3202849,1980086,161,210,52,190,1887900,1312849,89,6,103,0,201,15,21,57,77,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,13,10,7
"Bakufett",152667675,3365128,1828580,1536548,119,181,27,263,1065092,762812,50,6,118,0,106,18,25,40,53,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3
"Naga Sadów",936392725,3323157,2039721,1283436,158,-155,141,249,1016875,1022170,60,7,75,0,127,7,20,48,78,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,6
"MrPickles",237175899,4299685,2415526,1884159,128,216,37,153,1427928,987598,49,6,46,0,179,8,9,48,76,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,11,5,7
"KingKrille",295729596,4082442,2429337,1653105,146,67,211,318,1346143,1082743,64,4,135,0,150,14,36,67,84,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,10,6
"Peepeepoopooman",827513585,3819781,2385419,1434362,166,-241,45,185,1138613,1246806,46,2,80,0,151,13,15,40,62,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,4
"The JLS",647474141,3414060,2187729,1226331,178,202,25,151,1284922,901060,54,3,33,0,151,6,6,39,44,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,2
"Jannah Longo",482599677,2844028,1668155,1175873,141,235,83,176,992275,672336,36,4,16,0,108,0,11,36,53,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1
