Player,Offense,Defense,GP,Name,Squad,Viable
"Untamed Sloth",1,1,67770,JTR,"JTR G7, Scav Rey G9, BB-8 G9, R2-D2 G9, Finn",0
"Untamed Sloth",1,0,53098,Troopers,"Veers G4, Piett 6* G7, Gideon G6, Dark Trooper G7, Range Trooper G7",0
"Untamed Sloth",1,1,54515,NS,"MT G7, AV G7, Daka G7, Zombie G7, Spirit G7",0
"Untamed Sloth",,,50298,Mon Mothma,"Mon Mothma 5* G7, Kyle Katarn G7, Biggs G8, Cassian G5, Jyn G6",0
"Untamed Sloth",1,1,85469,Carth,"zCarth Onasi, zMission Zaalbar Juhani G7, zCanderous",0
"Untamed Sloth",1,0,41548,Jawas,"Nebit G4, Jawa Engineer G2, Jawa Scavenger G3, Jawa G5, Dathcha G7",0
"Valektra Jetberg",1,1,152521,GL Rey,"zzzzzRey zzzJTR BB-8 zHoldo zRH Finn",1
"Valektra Jetberg",,,432896,Raddus,"Raddus 5* Sun Fac SF, Rey's Millennium Falcon, Poe Dameron's X-wing, Resistance X-wing, Biggs X-wing, Wedge X-wing, Phantom Ghost",1
"Valektra Jetberg",1,1,88231,Ewoks,"zChirpa Elder Paploo zWicket zLogray",1
"Valektra Jetberg",1,1,102989,Revan Offense,"zzzJKR zGMY zBS zJolee Ezra",1
"Valektra Jetberg",1,1,93406,Carth,"Carth Onasi, zMission zZaalbar zJuhani Canderous",1
"Valektra Jetberg",0,1,73650,Phoenix,"Hera Chopper Sabine Kanan Zeb",1
"Valektra Jetberg",1,1,101178,zEP,"zzEP zzVader Tarkin G9, zDooku zBSF",1
"Valektra Jetberg",,,68331,Phasma,"Phasma G9, FOTP G9, FOO G9, KRU G9, Kylo G9",0
"Valektra Jetberg",0,1,72145,padme,"Padme 6* G7, GK G7, zJKA 6* G8, Ahsoka zBarriss",0
"Valektra Jetberg",0,1,90971,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"Valektra Jetberg",1,1,69928,NS_Alt,"MT G9, AV G9, Daka G9, Zombie Talia G9",0
"Valektra Jetberg",,,58976,Mon Mothma,"Mon Mothma 5* G8, Chirrut G7, Cassian G7, K-2SO G7, Jyn G7",0
"Valektra Jetberg",0,1,77234,BH,"zBossk The Mandalorian 5* G9, Jango G8, Boba Cad G8",0
"Valektra Jetberg",1,0,51001,ShaakClones,"Shaak Ti 6* G6, Rex G6, Echo (501st) G5, Fives G5, Clone Sergeant G4",0
"Valektra Jetberg",1,0,72890,Wiggs,"Wedge G7, Biggs G7, zzzCLS Han G7, Leia G9",0
"Valektra Jetberg",1,0,43916,Troopers,"Veers G4, Starck G4, Magma G4, Piett G5, Iden Versio 4* G7",0
"Valektra Jetberg",1,0,51010,Jawas,"Nebit G7, Jawa Engineer G7, Jawa Scavenger G7, Jawa 6* G7, Dathcha G7",0
"MINI Techno Union",0,1,96905,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"MINI Techno Union",1,1,102468,Revan,"zzzJKR BS zGMY zJolee zGK",1
"MINI Techno Union",1,1,81051,Ewoks,"zChirpa G9, Elder Paploo Wicket Logray",1
"MINI Techno Union",1,0,119633,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"MINI Techno Union",0,1,101018,BH,"zBossk Dengar IG-88 Boba Cad",1
"MINI Techno Union",1,1,81605,Carth,"zCarth Onasi, Mission Zaalbar G9, Juhani Canderous",1
"MINI Techno Union",1,1,121496,zEP,"zzEP zzzVader Tarkin Krennic TFP",1
"MINI Techno Union",0,1,67016,Phoenix,"Hera G8, Ezra G8, Chopper G9, Kanan G8, Zeb G8",1
"MINI Techno Union",0,1,108964,DR,"zzDR G8, HK-47 BSF Sith Marauder, zThrawn",0
"MINI Techno Union",1,0,86268,CLS,"zCLS zHan zChewbacca zR2-D2 G8, C-3PO 6* G7",0
"MINI Techno Union",1,0,102347,Troopers,"zVeers zzPiett Gideon G9, zDark Trooper G9, Range Trooper G9",0
"MINI Techno Union",0,1,82491,BH,"zJango zThe Mandalorian, zGreef Zam G8, Nest 6*",0
"MINI Techno Union",,,70758,Bad Batch,"zHunter 5* G9, zEcho 4* Omega G9, zTech 5* G9, zWrecker 5* G9",0
"MINI Techno Union",1,0,65652,Jawas,"Nebit Jawa Engineer, Jawa Scavenger G8, Jawa G9, Dathcha G7",0
"Bski",,,124740,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"Bski",1,1,172838,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zzThrawn",1
"Bski",1,1,169217,GL Rey,"zzzzzzRey zzzJTR zzBB-8 zHoldo zRH Finn",1
"Bski",0,1,134445,padme,"zzPadme zGK zJKA zAhsoka zC-3PO",1
"Bski",,,135711,Grievous Omicron,"zzGG zB2 zB1 zMagnaGuard zDroideka",1
"Bski",1,0,110488,CLS,"zzCLS zHan zzChewbacca zzR2-D2 zChewpio",1
"Bski",1,1,101666,NS_Alt,"zzMT zAV Daka Zombie Talia",1
"Bski",0,1,127419,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Bski",,,515016,Negotiator,"Negotiator HT Anakin's Eta-2, Umbaran SF, Ahsoka's SF, Clone Sergeant's ARC-170, Plo's SF, Rex's ARC-170",1
"Bski",,,356694,HansMF,"Home One, Han's MF, Biggs X-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"Bski",,,125306,Disintegration,"Aurra zGreef zBoba zzBossk zThe Mandalorian",1
"Bski",1,1,147774,GAS,"zzzzGAS zRex zEcho (501st), zzFives zARC Trooper",1
"Bski",1,1,117774,Revan Offense,"zzzJKR zGMY zBS zJolee Ezra",1
"Bski",1,1,87098,Ewoks,"zChirpa Elder zPaploo Scout Logray",1
"Bski",1,1,88324,Carth,"zCarth Onasi, Mission Zaalbar Juhani Canderous",1
"Bski",1,1,132755,zEP,"zzEP zzzVader Tarkin TFP zMara Jade, The Emperor's Hand",1
"Bski",1,0,117490,Troopers,"zVeers zStarck DT zzPiett Range Trooper",1
"Bski",0,1,77313,Phoenix,"Hera Chopper Sabine Kanan Zeb G8",1
"Bski",1,1,71153,Rogue1,"Jyn G8, Chirrut G8, Baze G8, Cassian G9, K-2SO G9",1
"Bski",,,144792,SEE,"zzzzzzSEE zBSF zzMalak 5* G8, zzzDR zDooku",0
"Bski",0,1,109526,BH,"zJango zDengar IG-88 Greedo G8, Cad",0
"Bski",1,0,117101,zMaul,"Darth Maul, zDN zSidious zSavage Sith Marauder",0
"Sneaky Soy Boy 123",0,1,95527,Geonosians Omicron,"zGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Sneaky Soy Boy 123",1,1,120170,Revan Offense,"zzzJKR zGMY HYoda zJolee zEzra",1
"Sneaky Soy Boy 123",1,1,95828,Ewoks,"zChirpa Elder zPaploo zWicket zLogray",1
"Sneaky Soy Boy 123",1,1,94569,Carth,"zCarth Onasi, zMission zZaalbar zJuhani Canderous",1
"Sneaky Soy Boy 123",1,1,112372,zEP,"zzEP zzVader Tarkin TFP G9, Sith Trooper",1
"Sneaky Soy Boy 123",0,1,132745,FO,"zzKRU zKylo zHux FOE FOO",1
"Sneaky Soy Boy 123",,,317362,HansMF,"Home One, Han's MF, HT Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",0
"Sneaky Soy Boy 123",0,1,94628,DR,"zDR HK-47 zBSF Sith Assassin 6* G7, zThrawn",0
"Sneaky Soy Boy 123",1,0,92351,CLS,"zzCLS Han Chewbacca R2-D2 G9, C-3PO",0
"Sneaky Soy Boy 123",1,1,47126,NS_Alt,"AV G9, Daka G4, Zombie G6, Spirit G4, Talia 6* G6",0
"Sneaky Soy Boy 123",0,1,105547,BH,"Bossk The Mandalorian, IG-88 zBoba Cad",0
"Sneaky Soy Boy 123",1,0,50981,501st,"Rex G7, Clone Sergeant G7, Echo (501st) G7, Fives G8, Ahsoka G8",0
"Sneaky Soy Boy 123",0,1,76006,Phoenix,"Hera Chopper Sabine 6* G7, zKanan Zeb",0
"Sneaky Soy Boy 123",0,1,68842,BH,"Jango G8, Greef Zam G9, Embo 5* G8, Greedo G9",0
"MrPickles",0,1,119563,DRMalak,"zzzDR zzHK-47 zBSF zzMalak Sith Empire Trooper",1
"MrPickles",,,296710,Malevolence,"Malevolence 6* Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"MrPickles",,,335866,HansMF,"Home One, Han's MF, HT Bistan's U-wing, Phantom Ghost Cassian's U-wing, Biggs X-wing",1
"MrPickles",1,1,132845,Revan,"zzzJKR BS zzGMY zJolee GK",1
"MrPickles",1,1,94646,Ewoks,"zChirpa Elder zPaploo zWicket zLogray",1
"MrPickles",1,1,105798,Carth,"zCarth Onasi, zMission zZaalbar zJuhani zCanderous",1
"MrPickles",0,1,115110,BH,"zzBossk zThe Mandalorian, zJango zIG-88 zBoba",1
"MrPickles",1,0,95506,501st,"zRex ARC Trooper, zEcho (501st), zFives zAhsoka",1
"MrPickles",1,0,81481,Wiggs,"Wedge G9, Biggs CLS zFulcrum Ezra",1
"MrPickles",1,0,77508,Jawas,"Nebit Jawa Engineer, Jawa Scavenger, Jawa Dathcha G9",1
"MrPickles",1,0,15336,NestSolo (Counter),"Nest",1
"MrPickles",,,50117,Phasma,"Phasma G7, FOTP G6, FOSFTP 6* G7, FOST G8, Kylo G8",0
"MrPickles",0,1,99487,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"MrPickles",,,71524,Grievous Omicron,"zzGG B2 G7, B1 G7, MagnaGuard G7, Droideka G9",0
"MrPickles",1,1,62239,NS,"MT G7, AV Daka G8, Zombie G9, Spirit 6* G8",0
"MrPickles",1,1,70361,zEP,"EP Vader Tarkin G9, DT 5* G8, TFP",0
"MrPickles",0,1,68833,Phoenix,"Hera Chopper Sabine 6* G7, Kanan G8, Zeb G8",0
"MrPickles",,,91607,Bad Batch,"zHunter zEcho zzOmega G9, zTech zWrecker G9",0
"MrPickles",1,0,8347,SionSolo (Counter),"Sion G6",0
"KingKrille",0,1,146209,DRMalak,"zzzDR zzHK-47 zBSF zzMalak Sith Empire Trooper",1
"KingKrille",0,1,129721,padme,"zzPadme zGK zJKA zAhsoka zzC-3PO",1
"KingKrille",0,1,113772,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"KingKrille",0,1,112456,Grievous,"zzGG zB2 zDroideka zMagnaGuard zDooku",1
"KingKrille",1,1,128001,GAS,"zzzzGAS zRex zEcho (501st), zzFives zARC Trooper",1
"KingKrille",1,1,133987,Revan Offense,"zzzJKR zGMY BS zJolee zEzra",1
"KingKrille",1,1,91570,Ewoks,"zChirpa Elder Paploo Teebo zWicket",1
"KingKrille",1,1,93908,Carth,"zCarth Onasi, zMission Zaalbar zJuhani Canderous",1
"KingKrille",0,1,100372,BH,"zzBossk The Mandalorian, Jango Boba Cad",1
"KingKrille",1,1,132180,zEP,"zzEP zzzVader zTarkin zDN zzMara Jade, The Emperor's Hand",1
"KingKrille",1,0,94804,Wiggs,"Wedge Biggs zzCLS zHan Chewbacca",1
"KingKrille",,,71785,Phasma,"Phasma G8, FOE FOO G8, KRU G9, Kylo G9",0
"KingKrille",1,1,86486,JTR,"JTR Scav Rey, BB-8 R2-D2 Finn",0
"KingKrille",1,1,69137,NS,"MT G8, zAV Daka G7, Zombie G5, Spirit G5",0
"KingKrille",0,1,70810,Phoenix,"Hera Chopper Sabine 6* G7, Kanan G8, Zeb",0
"KingKrille",1,0,6124,SionSolo (Counter),"Sion 6* G1",0
"YeeterSkeeter",,,127621,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"YeeterSkeeter",1,1,160204,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU Thrawn",1
"YeeterSkeeter",0,1,127833,padme,"zzPadme zGK zJKA zAhsoka zzC-3PO",1
"YeeterSkeeter",1,1,107065,Revan Offense,"zzJKR zzGMY BS zJolee Ezra",1
"YeeterSkeeter",1,1,91846,Ewoks,"zChirpa Elder Paploo Teebo zLogray",1
"YeeterSkeeter",0,1,101453,BH,"zBossk Jango IG-88 Boba Cad",1
"YeeterSkeeter",1,0,58373,CLS,"CLS Han G6, Chewbacca G7, R2-D2 G8, Chewpio 4* G6",0
"YeeterSkeeter",0,1,96043,Geonosians Omicron,"zzGBA Sun Fac G9, Geo Soldier, Geo Spy, Poggle",0
"YeeterSkeeter",,,263187,HansMF,"Home One, Han's MF 6*, Biggs X-wing, Bistan's U-wing 6*, Phantom Ghost Cassian's U-wing 5*, Wedge X-wing",0
"YeeterSkeeter",1,1,57698,NS,"MT 6* G5, AV G7, Daka G7, Zombie G6, Spirit G6",0
"YeeterSkeeter",,,60825,Mon Mothma,"Mon Mothma 5* G8, Hoth Rebel Scout G7, Wedge G8, Biggs G8, Cara Dune",0
"YeeterSkeeter",1,1,60073,Carth,"Carth Onasi G8, Mission G9, Zaalbar G8, Juhani 4* G6, Canderous 4* G6",0
"YeeterSkeeter",1,1,106850,zEP,"zzEP zzzVader Tarkin BSF 4* G8, Sion G3",0
"YeeterSkeeter",1,0,56334,Troopers,"Veers G9, Starck G9, Snowtrooper G6, Magma 6* G6, Stormtrooper G8",0
"YeeterSkeeter",1,0,43060,Clones,"Cody G5, Rex G6, Echo (501st) G3, Fives G5, Clone Sergeant G6",0
"YeeterSkeeter",0,1,69024,Phoenix,"Hera Chopper Sabine 3* G7, Kanan G9, Zeb G9",0
"YeeterSkeeter",1,0,59675,Jawas,"Nebit G6, Jawa Engineer G6, Jawa Scavenger G7, Jawa G4, Dathcha G8",0
"Mulleg",1,0,140697,CLS,"zzzCLS zHan zzChewbacca zC-3PO zChewpio",1
"Mulleg",0,1,91589,Geonosians Omicron,"zGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Mulleg",1,1,85741,Ewoks,"zChirpa Elder zPaploo Wicket Logray",1
"Mulleg",0,1,111835,BH,"zzBossk zThe Mandalorian, zGreef Dengar G9, zBoba",1
"Mulleg",1,1,107601,Revan,"zzJKR BS zGMY Jolee GK",0
"lucathepuka",,,131526,Phasma,"zPhasma zSith Trooper, FOO zzKRU zKylo",1
"lucathepuka",0,1,69214,Phoenix,"Hera Ezra Chopper Kanan Zeb G9",1
"lucathepuka",1,1,76848,JTR,"zzzJTR Scav Rey, zBB-8 G9, R2-D2 G5, Finn G9",0
"lucathepuka",0,1,81664,BH,"zzBossk 5* The Mandalorian 5* G6, Jango G9, zBoba Cad",0
"Sam",0,1,83540,BH,"zBossk Dengar G9, Jango IG-88 G9, Boba",1
"Sam",0,1,86936,padme,"zzPadme GK 6* JKA zAhsoka C-3PO 6* G9",0
"Sam",1,0,73106,CLS,"CLS zHan Chewbacca R2-D2 G8, Chewpio 3* G7",0
"Sam",0,1,92687,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"Sam",1,1,70440,Ewoks,"zChirpa G8, Elder Paploo G9, Scout 6* Logray 6*",0
"Sam",1,1,85731,zEP,"EP zzVader Tarkin G8, Dooku 6* BSF",0
"Sam",0,1,58977,Phoenix,"Hera G7, Ezra G9, Chopper G8, Kanan G8, Zeb G8",0
"Sam",1,0,6180,SionSolo (Counter),"Sion 3* G8",0
"Bobmaloogax5",0,1,130521,padme,"zzPadme zGK zJKA zAhsoka zzC-3PO",1
"Bobmaloogax5",1,1,147393,Revan Offense,"zzzJKR zzGMY zBS zJolee zEzra",1
"Bobmaloogax5",1,1,96533,Ewoks,"zChirpa Elder zPaploo zWicket zLogray",1
"Bobmaloogax5",1,0,134428,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"Bobmaloogax5",1,1,107352,Carth,"Carth Onasi, zMission zZaalbar zJuhani Canderous",1
"Bobmaloogax5",0,1,103317,BH,"zzBossk Dengar IG-88 zBoba Greedo",1
"Bobmaloogax5",1,1,117606,zEP,"zzEP zzzVader Tarkin zBSF Traya G9",1
"Bobmaloogax5",0,1,90666,FO,"zzKRU zKylo Phasma FOO FOTP",1
"Bobmaloogax5",1,0,83369,Jawas,"Nebit Jawa Engineer, Jawa Scavenger, Jawa Dathcha",1
"Bobmaloogax5",1,0,81652,CLS,"CLS Han Chewbacca R2-D2 Chewpio 4*",0
"Bobmaloogax5",0,1,104918,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"Bobmaloogax5",1,1,64049,NS_Alt,"MT 5* G8, zzAV Daka G9, Merrin 3* G6, Talia G7",0
"Bobmaloogax5",,,68021,Nute-Sep,"Nute G8, Dooku Jango G9, Nest 4* G6, Droideka 4*",0
"Bobmaloogax5",1,0,63360,Troopers,"Veers G9, Starck G7, Snowtrooper G8, Stormtrooper Gideon 6* G6",0
"Bobmaloogax5",0,1,71461,Phoenix,"Hera Chopper G9, Sabine 5* G8, Kanan G9, Zeb G9",0
"Willey",0,1,145418,DRMalak,"zzzDR zzHK-47 zBSF zzMalak Sith Empire Trooper",1
"Willey",0,1,133206,padme,"zzPadme zGK zJKA zAhsoka zBarriss",1
"Willey",1,0,127810,Traya,"zzTraya zDN zSion zzEP zzThrawn",1
"Willey",1,1,107205,JTR,"zzzJTR Scav Rey, zBB-8 zzR2-D2 Finn G8",1
"Willey",1,1,127387,Revan Offense,"zzzJKR zGMY BS zJolee Ezra",1
"Willey",1,1,94770,Carth,"Carth Onasi, zMission Zaalbar zJuhani zCanderous",1
"Willey",0,1,133606,FO,"zzKRU zKylo zHux FOE FOO",1
"Willey",1,0,126595,CLS,"zzzCLS zHan zLeia zzOld Ben, zzChewbacca",1
"Willey",1,0,104783,Clones,"Cody zRex zEcho (501st), zzFives Clone Sergeant",1
"Willey",0,1,94666,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"Willey",0,1,92601,Grievous,"GG B2 MagnaGuard zDooku IG-88",0
"Willey",1,1,76638,NS_Alt,"MT G8, AV Daka Spirit G9, Talia",0
"Willey",0,1,120964,BH,"zBossk zThe Mandalorian, zZam zBoba zGreedo",0
"Willey",1,0,100515,Troopers,"zVeers zStarck Magma Stormtrooper G9, zzPiett",0
"Willey",0,1,66992,Phoenix,"Hera G8, Chopper Sabine 5* G7, Kanan G8, Zeb G8",0
"Bakufett",1,1,110359,Ewoks,"zChirpa Elder zPaploo Teebo zLogray",1
"Bakufett",0,1,138975,BH,"zzBossk zzGreef zDengar zzJango zBoba",1
"Bakufett",1,1,131457,zEP,"zzEP zzzVader zzTarkin TFP zTraya",1
"Bakufett",0,1,106453,Phoenix,"zHera zEzra zSabine zKanan zZeb",1
"Bakufett",1,0,110412,Wiggs,"Wedge Biggs zzzCLS Chewbacca G9, zC-3PO",1
"Bakufett",,,308864,HansMF,"Home One, Han's MF 6*, Rebel Y-wing 4*, Bistan's U-wing 3*, Phantom Ghost Cassian's U-wing 4*, Biggs X-wing",0
"Bakufett",1,1,48575,NS_Alt,"AV 5* G6, Daka 5* G7, Zombie G8, Spirit G3, Talia G7",0
"Bakufett",,,80133,Mando,"The Mandalorian (Beskar Armor), Dash Rendar G9, Nest G7, zIG-11 Kuiil G9",0
"Bakufett",0,1,94462,BS,"BS 4* G9, zzGMY Jolee 5* G7, zGK zAhsoka",0
"The JLS",1,1,90447,Ewoks,"zChirpa Elder Paploo Wicket zLogray",1
"The JLS",1,0,107646,501st,"zRex Clone Sergeant, zEcho (501st), zzFives zAhsoka",1
"The JLS",0,1,77168,Phoenix,"Hera Ezra G8, Chopper Kanan G9, Zeb G9",1
"The JLS",0,1,120312,BS,"zBS zzGMY G8, zzHYoda zGK zJKA",1
"The JLS",,,66331,Phasma,"Phasma G7, FOE G8, FOO G7, zKRU G7, Kylo G7",0
"The JLS",0,1,89678,Geonosians Omicron,"zzGBA Sun Fac G8, Geo Soldier, Geo Spy, Poggle",0
"The JLS",0,1,92937,DR,"zzzDR G9, zHK-47 zBSF Sith Assassin G8, Thrawn G9",0
"The JLS",,,98814,Mon Mothma,"zzMon Mothma G9, Lando zPao G9, zKyle Katarn, Jyn",0
"The JLS",1,1,102166,zEP,"zzEP zzzVader Tarkin G7, TFP G8, zzMara Jade, The Emperor's Hand",0
"The JLS",0,1,64506,BH,"Bossk G7, The Mandalorian G7, Greef G7, IG-88 G8, Boba G6",0
"The JLS",1,0,71106,Wiggs,"Wedge G9, Biggs G7, CLS C-3PO G7, Leia G9",0
"Dark Shawi",1,0,133412,Traya,"zzTraya zzDN zSion zzEP zzThrawn",1
"Dark Shawi",1,1,138041,Revan,"zzzJKR zBS zzGMY zJolee zGK",1
"Dark Shawi",1,1,91939,Ewoks,"zChirpa Elder zPaploo Teebo Logray",1
"Dark Shawi",0,1,119582,BH,"zzBossk zzThe Mandalorian, zIG-88 zBoba zGreedo",1
"Dark Shawi",1,0,102553,Wiggs,"Wedge G9, Biggs zzzCLS zHan zChewbacca",1
"Dark Shawi",0,1,98698,Phoenix,"zHera zEzra Chopper zSabine zKanan",1
"Dark Shawi",,,71356,Phasma,"Phasma G3, FOE FOO G8, KRU zKylo",0
"Dark Shawi",0,1,63493,Qira,"Qira 5* G9, L3-37 Vandor Chewbacca 4* G7, Mission Zaalbar",0
"Dark Shawi",0,1,97181,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"Dark Shawi",1,1,80910,NS_Alt,"MT G8, zzAV zDaka Zombie 6* G9, Talia",0
"Millz",,,128574,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"Millz",1,1,166073,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zzThrawn",1
"Millz",0,1,115153,padme,"zzPadme zGK zJKA zAhsoka zzC-3PO",1
"Millz",0,1,144781,DRMalak,"zzzDR zzHK-47 zBSF zzMalak Sith Marauder",1
"Millz",1,1,113564,Revan Offense,"zzzJKR zzGMY zBS zJolee zEzra",1
"Millz",1,1,96304,Ewoks,"zChirpa Elder zPaploo zWicket zLogray",1
"Millz",1,1,100380,Carth,"zCarth Onasi, zMission zZaalbar zJuhani zCanderous",1
"Millz",1,1,139389,zEP,"zzEP zzzVader zzTarkin TFP G9, zzDN",1
"Millz",1,0,26716,SionSolo (Counter),"zSion",1
"Millz",,,356065,Negotiator,"Negotiator 6* HT Anakin's Eta-2 3*, Umbaran SF, Ahsoka's SF, BTL-B Y-wing 3*, Clone Sergeant's ARC-170, Plo's SF",0
"Millz",0,1,113278,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"Millz",1,1,50843,NS,"MT G9, AV G6, Daka G6, Zombie G4, Spirit G3",0
"Millz",0,1,86885,BH,"zzBossk Dengar 4* G7, IG-88 G9, zBoba Cad",0
"Millz",1,0,77088,ShaakClones,"Shaak Ti 4* G7, zRex zEcho (501st) G9, Fives Clone Sergeant",0
"Millz",1,0,76043,Troopers,"zVeers zStarck Snowtrooper G7, Magma G7, Stormtrooper G9",0
"Millz",1,0,83560,Wiggs,"Wedge G7, Biggs G6, zzzCLS Han G7, zLeia",0
"Millz",0,1,80238,Phoenix,"zHera Chopper Sabine 5* G4, zKanan Zeb G9",0
"Kenn Skirata",,,570511,Executor,"Executor HT RC Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"Kenn Skirata",0,1,148870,BH,"zzBossk zzGreef Dengar zzJango zBoba",1
"Kenn Skirata",1,1,130031,zEP,"zzEP zzzVader Tarkin TFP BSF",1
"Kenn Skirata",0,1,66295,Phoenix,"Hera G8, Ezra G8, Sabine Kanan G8, Zeb G8",1
"Kenn Skirata",0,1,116151,padme,"zzPadme zGK JKA zAhsoka Fives",1
"Kenn Skirata",,,40019,Phasma,"Phasma G8, FOE 5* G8, FOO G8, KRU 5* G8, Kylo 6* G8",0
"Kenn Skirata",1,0,65691,CLS,"zCLS Han G9, Chewbacca G7, R2-D2 G8, Chewpio G8",0
"Kenn Skirata",0,1,82026,Geonosians Omicron,"GBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"Kenn Skirata",,,245593,HansMF,"Home One, Han's MF, Biggs X-wing, Bistan's U-wing 5*, Phantom Ghost Cassian's U-wing, Wedge X-wing",0
"Kenn Skirata",1,1,48543,NS_Alt,"MT G8, AV G8, Daka G8, Spirit G8, Talia 6* G8",0
"Kenn Skirata",1,1,69413,Carth,"Carth Onasi, Mission 5* G7, Zaalbar 5* G9, Juhani Canderous",0
"Kenn Skirata",1,0,83826,Troopers,"Veers 6* Starck G6, DT G9, zzPiett Iden Versio",0
"Kenn Skirata",1,0,59441,Wiggs,"Wedge G8, Biggs G8, Fulcrum G9, C-3PO 6* G8, Leia G9",0
