Player,Offense,Defense,GP,Name,Squad,Viable
"llandro",,,482678,Negotiator,"Negotiator BTL-B Y-wing, Anakin's Eta-2, Rex's ARC-170, Umbaran SF, Ahsoka's SF, Plo's SF, Clone Sergeant's ARC-170",1
"llandro",,,325838,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"llandro",1,1,115310,NS_Alt,"zzMT zAV Talia Zombie zDaka",1
"llandro",0,1,133232,Grievous,"zzGG zB2 zB1 MagnaGuard zNute",1
"llandro",1,1,155069,GAS,"zzzzGAS zRex zEcho (501st), zzFives zARC Trooper",1
"llandro",1,1,139356,Revan,"zzzJKR BS GMY zJolee zGK",1
"llandro",1,1,81635,Ewoks,"zChirpa Elder Paploo Wicket Logray",1
"llandro",0,1,133304,BH,"zzBossk Dengar Boba Cad IG-88",1
"llandro",0,1,65960,Phoenix,"Hera G8, Ezra Zeb G8, Chopper G8, Kanan G8",1
"llandro",1,0,29397,NestSolo (Counter),"zNest",1
"llandro",0,1,100115,Geonosians Omicron,"zGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"llandro",,,302579,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",0
"llandro",1,1,92401,JTR,"JTR Scav Rey G7, BB-8 G7, zR2-D2 Finn G8",0
"llandro",,,100792,Mon Mothma,"Mon Mothma, Cara Dune G8, Wedge Biggs Lando",0
"llandro",1,1,111285,zEP,"zEP zzVader Tarkin TFP Mara Jade, The Emperor's Hand 5* G8",0
"llandro",0,1,74422,BH,"Jango G8, Greef Krrsantan 4* G7, The Mandalorian G8, zZam",0
"Hatton",,,503764,Executor,"Executor 5* HT RC Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"Hatton",0,1,112463,padme,"zzPadme zGK JKA zAhsoka zC-3PO",1
"Hatton",,,281403,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"Hatton",0,1,98086,DR,"zzDR HK-47 zBSF Sith Marauder, Sith Empire Trooper G9",1
"Hatton",0,1,119812,Grievous,"zzGG zB2 zB1 zDroideka zDooku",1
"Hatton",1,1,86692,Revan Offense,"zzzJKR zGMY BS G8, zJolee Ezra G9",1
"Hatton",1,1,67681,Ewoks,"zChirpa G8, Elder Paploo G9, Wicket Logray G9",1
"Hatton",0,1,122840,BH,"zBossk Dengar Boba Cad IG-88",1
"Hatton",1,1,124254,zEP,"zzEP zzVader Tarkin Krennic TFP",1
"Hatton",1,0,124509,Troopers,"zVeers Starck zPiett Dark Trooper, Gideon",1
"Hatton",1,0,19594,NestSolo (Counter),"zNest",1
"Hatton",,,52465,Phasma,"Phasma G7, FOTP G8, FOO G7, KRU Kylo G9",0
"Hatton",1,0,83400,CLS,"zCLS zHan Chewbacca R2-D2 G8, Chewpio",0
"Hatton",0,1,88126,Geonosians Omicron,"zGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"Hatton",,,223118,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Biggs X-wing",0
"Hatton",1,1,116660,GAS,"zzzGAS zRex Echo (501st), zzFives ARC Trooper",0
"Hatton",,,66888,Mon Mothma,"zzMon Mothma G8, zPao G7, Cara Dune G8, Bistan G7, Hoth Rebel Scout G8",0
"Hatton",,,68264,Iden Troopers,"zIden Versio 4* G8, Stormtrooper Snowtrooper G9, Magma G9, DT",0
"Hatton",,,62698,Bad Batch,"zHunter 6* G8, zEcho 6* G8, Omega G8, Tech 6* G8, zWrecker G8",0
"Hatton",1,0,10395,SionSolo (Counter),"Sion G7",0
"Whisk",,,402223,Profundity,"Profundity Han's MF, Outrider Rebel Y-wing, Cassian's U-wing, Biggs X-wing",1
"Whisk",,,160264,Jabba,"zzzzzzJabba zBoushh (Leia Organa), zSkiff Guard (Lando Calrissian), Krrsantan Boba",1
"Whisk",,,523348,Executor,"Executor HT RC Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"Whisk",0,1,132649,padme,"zzPadme zGK zJKA zAhsoka zzCAT",1
"Whisk",1,0,146704,CLS,"zzCLS zHan zChewbacca C-3PO zChewpio",1
"Whisk",,,292427,Malevolence,"Malevolence 6* Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"Whisk",0,1,90201,Geonosians Omicron,"zGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Whisk",0,1,99293,Grievous,"zzGG zB2 B1 Dooku G8, IG-88",1
"Whisk",1,0,126773,Troopers,"zVeers zzPiett zGideon Dark Trooper, Range Trooper",1
"Whisk",,,112484,Mon Mothma,"Mon Mothma, Wedge Biggs Bistan Cassian",1
"Whisk",1,1,110555,Revan Offense,"zzzJKR GMY BS zJolee zHYoda",1
"Whisk",1,1,90929,Ewoks,"zChirpa Elder Paploo Wicket Logray",1
"Whisk",0,1,130634,BH,"zBossk Dengar Greedo Fennec Shand, zEmbo",1
"Whisk",1,1,114045,zEP,"zEP zzVader Tarkin TFP BSF",1
"Whisk",0,1,74100,Phoenix,"Hera Ezra Zeb G8, Chopper G8, Kanan G8",1
"Whisk",1,1,91967,Rogue1,"Jyn Chirrut G8, Baze G8, K-2SO G8, zAdmiral Raddus",1
"Whisk",,,63021,Phasma,"Phasma G8, FOE 5* G8, FOO KRU Kylo G8",0
"Whisk",0,1,51672,Qira,"Qira 6* G7, L3-37 4* G7, Vandor Chewbacca 5* G7, zMission Zaalbar",0
"Whisk",,,338909,Negotiator,"Negotiator BTL-B Y-wing 6*, Anakin's Eta-2, Rex's ARC-170, Umbaran SF, Ahsoka's SF, Plo's SF, Clone Sergeant's ARC-170 6*",0
"Whisk",1,1,80888,NS,"zMT G8, AV zDaka Zombie Spirit G8",0
"Whisk",1,1,86497,JTR,"JTR Scav Rey G8, BB-8 G8, R2-D2 Finn G8",0
"Whisk",1,0,57037,Traya,"Traya G8, DN G8, Sion G7, Sith Empire Trooper G7, Thrawn G9",0
"Whisk",1,0,63348,ShaakClones,"Shaak Ti G8, Rex G8, Echo (501st) G8, zFives G8, ARC Trooper G8",0
"Whisk",,,57006,Iden Troopers,"zIden Versio 6* G8, Stormtrooper G8, Snowtrooper G8, Magma G7, DT 6* G8",0
"Whisk",0,1,93922,BH,"Jango G8, Cad The Mandalorian G8, Aurra zZam G8",0
"Whisk",,,78358,Mando,"The Mandalorian (Beskar Armor), zDash Rendar, Nest G7, IG-11 G8, Kuiil G8",0
"Tiric Thorn",,,561693,Executor,"Executor HT RC Xanadu Blood, Slave I, IG-2000 Imperial TIE Bomber, Tie Adv",1
"Tiric Thorn",0,1,136101,padme,"zzPadme zGK zJKA zAhsoka zzC-3PO",1
"Tiric Thorn",0,1,114070,DRMalak,"zzzDR HK-47 zBSF zzMalak Sith Empire Trooper",1
"Tiric Thorn",,,278221,Malevolence,"Malevolence 5* Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"Tiric Thorn",0,1,92383,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Tiric Thorn",0,1,119196,Grievous,"zzGG zB2 zB1 MagnaGuard zIG-88",1
"Tiric Thorn",1,1,139229,GAS,"zzzzGAS zRex zEcho (501st), zzFives zARC Trooper",1
"Tiric Thorn",1,1,78596,Ewoks,"zChirpa Elder Paploo Wicket Logray",1
"Tiric Thorn",0,1,124555,BH,"zzBossk Dengar zBoba Cad The Mandalorian G9",1
"Tiric Thorn",1,1,82199,Carth,"zCarth Onasi, zMission Zaalbar Juhani G8, Canderous",1
"Tiric Thorn",0,1,63343,Phoenix,"Hera G8, Ezra Zeb G8, Chopper G8, Kanan G8",1
"Tiric Thorn",,,32609,Phasma,"Phasma 5* G8, FOE 5* G8, FOO 5* G8, KRU 5* G8, Kylo 5* G8",0
"Tiric Thorn",,,439369,Negotiator,"Negotiator BTL-B Y-wing, Anakin's Eta-2, Rex's ARC-170, Umbaran SF, Ahsoka's SF, Plo's SF, Clone Sergeant's ARC-170",0
"Tiric Thorn",1,1,98838,Revan Offense,"zJKR GMY BS Jolee zHYoda",0
"Tiric Thorn",1,1,50293,NS_Alt,"MT G8, AV Talia 5* G8, Spirit G8, Daka 5* G8",0
"Tiric Thorn",1,1,105368,zEP,"zEP zzVader Tarkin TFP Mara Jade, The Emperor's Hand",0
"Tiric Thorn",1,0,100236,CLS,"zzzCLS Han Leia G8, Old Ben G9, zzChewbacca",0
"Tiric Thorn",1,1,35993,Rogue1,"Jyn 6* G8, Chirrut 5* G8, Baze 6* G8, K-2SO 5* G8, Cassian 5* G8",0
"PrimarchHades",,,130373,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"PrimarchHades",1,1,172755,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zzThrawn",1
"PrimarchHades",0,1,106591,Qira,"zQira zL3-37 zVandor Chewbacca, zMission zZaalbar",1
"PrimarchHades",1,1,100281,NS,"zzMT zzAV zDaka Zombie Spirit",1
"PrimarchHades",1,0,125574,CLS,"zzzCLS zHan zzChewbacca zzC-3PO zChewpio",1
"PrimarchHades",0,1,121647,DRMalak,"zzzDR zzHK-47 zBSF zzMalak Sith Empire Trooper",1
"PrimarchHades",,,125337,Grievous Omicron,"zzGG zB2 zB1 zMagnaGuard zDroideka",1
"PrimarchHades",0,1,113183,padme,"zzPadme zGK zJKA zAhsoka zBarriss",1
"PrimarchHades",,,435357,Negotiator,"Negotiator HT Anakin's Eta-2, Umbaran SF, Ahsoka's SF, BTL-B Y-wing 6*, Clone Sergeant's ARC-170, Plo's SF",1
"PrimarchHades",,,310120,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"PrimarchHades",,,391459,HansMF,"Home One, Han's MF, Biggs X-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"PrimarchHades",1,1,110941,JTR,"zzzJTR zScav Rey, zzBB-8 zzR2-D2 RT",1
"PrimarchHades",1,0,134335,Traya,"zzTraya zzDN zSion zzEP zNest",1
"PrimarchHades",1,0,111764,Troopers,"zVeers zzPiett zGideon zDark Trooper, Range Trooper",1
"PrimarchHades",,,502604,Executrix,"Executrix Tie Adv, Emperor's Shuttle, TIE Reaper, Imperial TIE Fighter, Gauntlet Starfighter, FOSF TIE Fighter, FO TIE Fighter",1
"PrimarchHades",,,133381,Disintegration,"zAurra zzGreef zBoba zzBossk zThe Mandalorian",1
"PrimarchHades",1,1,111565,GAS,"zzzzGAS zRex zEcho (501st), zzFives zARC Trooper",1
"PrimarchHades",1,1,117603,Revan Offense,"zzzJKR zGMY zBS zJolee zzHYoda",1
"PrimarchHades",1,1,96165,Ewoks,"zChirpa Elder zPaploo zWicket zLogray",1
"PrimarchHades",0,1,136672,BH,"zzJango zDengar zGreedo zIG-88 zZam",1
"PrimarchHades",0,1,79068,Phoenix,"zHera G8, Sabine G8, zEzra G8, zZeb G8, zKanan G8",1
"PrimarchHades",1,0,96877,zMaul,"zDarth Maul, zDooku zSidious Sith Assassin, zSavage",1
"PrimarchHades",1,1,80219,Rogue1,"zzJyn G8, Chirrut G8, Baze G8, zK-2SO G8, zCassian G8",1
"PrimarchHades",,,133753,Bad Batch,"zHunter zEcho zzOmega zTech zWrecker",1
"PrimarchHades",0,1,100450,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"PrimarchHades",,,88290,Mon Mothma,"zzMon Mothma G9, zPao G8, zCara Dune G9, zKyle Katarn, Biggs",0
"PrimarchHades",,,89591,Iden Troopers,"zIden Versio, Shoretrooper Snowtrooper G9, Magma G8, zDT",0
"PrimarchHades",1,0,41238,Jawas,"Nebit G7, Jawa Engineer G7, Jawa Scavenger G1, Jawa G1, Dathcha G1",0
"Richmal",,,116692,Phasma,"zPhasma zFOTP FOSFTP zFOST Kylo",1
"Richmal",1,1,144994,SL Kylo,"zzzzzzSL Kylo, Sith Trooper, zHux zzKRU Thrawn G9",1
"Richmal",1,0,136304,CLS,"zzzCLS zHan zzChewbacca zzC-3PO zChewpio",1
"Richmal",,,129755,Grievous Omicron,"zzGG zB2 zB1 zMagnaGuard zDroideka",1
"Richmal",0,1,114794,padme,"zzPadme zGK zJKA zAhsoka CW Chewbacca G8",1
"Richmal",0,1,96309,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Richmal",0,1,101533,DR,"zzzDR HK-47 zBSF Sith Marauder, Sith Assassin",1
"Richmal",,,477856,Negotiator,"Negotiator HT Anakin's Eta-2, Umbaran SF, Ahsoka's SF, Clone Sergeant's ARC-170, Plo's SF, Rex's ARC-170",1
"Richmal",,,326010,Raddus,"Raddus 6* Sun Fac SF, Rey's Millennium Falcon, Poe Dameron's X-wing, Resistance X-wing, Biggs X-wing, Wedge X-wing, Phantom Ghost",1
"Richmal",1,1,138286,GAS,"zzzzGAS zRex zEcho (501st), zzFives zARC Trooper",1
"Richmal",1,1,100625,Revan Offense,"zzzJKR zGMY BS zJolee Ezra G9",1
"Richmal",1,1,89180,Ewoks,"zChirpa Elder Paploo Wicket Logray",1
"Richmal",0,1,96104,BH,"zBossk Dengar Boba Cad IG-88",1
"Richmal",1,1,92479,Carth,"zCarth Onasi, zMission Zaalbar Juhani Canderous",1
"Richmal",1,1,106134,zEP,"zzEP zzVader Tarkin Dooku TFP",1
"Richmal",1,1,57066,JTR,"JTR G8, R2-D2 BB-8 G7, RH Finn 3* G7, RH Poe G7",0
"Richmal",1,1,79531,NestSisters,"AV MT Daka Zombie Nest G7",0
"Richmal",,,341596,Executrix,"Executrix Tie Adv, Emperor's Shuttle 4*, TIE Reaper 3*, Imperial TIE Fighter, Gauntlet Starfighter, FOSF TIE Fighter, FO TIE Fighter",0
"Richmal",1,0,53439,Troopers,"Veers G7, Piett G9, Gideon G6, Dark Trooper G4, Range Trooper G2",0
"Richmal",,,48972,Iden Troopers,"Iden Versio 4* G7, Stormtrooper G7, Snowtrooper G7, Magma G7, DT G7",0
"Richmal",0,1,69377,Phoenix,"Hera Sabine G7, Zeb Chopper Kanan G9",0
"Richmal",1,0,59111,Wiggs,"Wedge G8, Biggs G8, Leia Chirrut G7, Baze G7",0
"OriginalSin",,,123121,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"OriginalSin",0,1,130376,padme,"zzPadme zGK zJKA zAhsoka zzC-3PO",1
"OriginalSin",0,1,118845,DRMalak,"zzzDR zzHK-47 zBSF zzMalak Sith Empire Trooper",1
"OriginalSin",,,414382,Negotiator,"Negotiator HT Anakin's Eta-2, Umbaran SF, Ahsoka's SF, Clone Sergeant's ARC-170, Plo's SF, Rex's ARC-170",1
"OriginalSin",0,1,111426,Grievous,"zzGG zB2 zB1 zMagnaGuard zNute",1
"OriginalSin",1,0,116797,Traya,"zzTraya zDN zSion zzEP zThrawn",1
"OriginalSin",1,1,115700,Revan Offense,"zzzJKR zzGMY zBS zJolee HYoda G9",1
"OriginalSin",1,1,95125,Ewoks,"zChirpa Elder zPaploo zWicket zLogray",1
"OriginalSin",1,1,107290,Carth,"zCarth Onasi, zMission zZaalbar zJuhani zCanderous",1
"OriginalSin",0,1,101793,BH,"zzBossk zBoba Cad zThe Mandalorian, Embo",1
"OriginalSin",0,1,78766,Phoenix,"Hera G9, zSabine G9, zEzra Zeb G8, Kanan G8",1
"OriginalSin",1,0,87661,CLS,"zzzCLS zHan Chewbacca G8, zR2-D2 Chewpio 5* G5",0
"OriginalSin",0,1,90947,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"OriginalSin",,,341084,HansMF,"Home One, Han's MF 6*, Rebel Y-wing 5*, Bistan's U-wing 6*, Phantom Ghost Cassian's U-wing, Wedge X-wing",0
"OriginalSin",1,1,65854,NS,"MT G8, zAV Daka G7, Zombie G5, Spirit G2",0
"OriginalSin",,,358926,Executrix,"Executrix Tie Adv, Emperor's Shuttle, TIE Reaper 3*, Imperial TIE Fighter, Gauntlet Starfighter 4*, FOSF TIE Fighter, FO TIE Fighter",0
"OriginalSin",1,1,98033,GAS,"zzzzGAS 6* zRex Echo (501st), Fives G9, zARC Trooper",0
"OriginalSin",,,76810,Mon Mothma,"Mon Mothma 5* G6, zK-2SO G8, Wedge G9, zCassian G9, zzJyn",0
"OriginalSin",1,0,47591,Troopers,"Veers 6* G9, Starck G5, Snowtrooper G7, Magma G3, Stormtrooper G2",0
"OriginalSin",0,1,81371,BH,"Jango G6, zGreef zGreedo Zam Nest G7",0
"OriginalSin",,,61128,Bad Batch,"Hunter 6* Echo 5* Omega G3, Tech 6* G9, Wrecker G9",0
"Pkunk",0,1,135996,padme,"zzPadme zGK zJKA zAhsoka zzC-3PO",1
"Pkunk",0,1,113415,DRMalak,"zzzDR zHK-47 zBSF zzMalak Sith Empire Trooper",1
"Pkunk",,,112243,Grievous Omicron,"zzGG zB2 zB1 MagnaGuard zDroideka",1
"Pkunk",1,0,99923,CLS,"zzzCLS zHan Chewbacca R2-D2 Chewpio",1
"Pkunk",,,391957,Negotiator,"Negotiator 6* HT Anakin's Eta-2, Umbaran SF, Ahsoka's SF, BTL-B Y-wing 6*, Clone Sergeant's ARC-170, Plo's SF",1
"Pkunk",,,291290,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"Pkunk",,,302664,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Biggs X-wing",1
"Pkunk",1,0,89763,Traya,"zzTraya DN Sion G9, zNest Thrawn",1
"Pkunk",1,1,107782,Revan Offense,"zzzJKR zGMY BS zJolee Ezra G9",1
"Pkunk",1,1,83817,Ewoks,"zChirpa Elder Paploo Wicket Logray",1
"Pkunk",1,0,93074,ShaakClones,"zzShaak Ti, Rex Echo (501st), Fives ARC Trooper",1
"Pkunk",0,1,90169,BH,"zBossk Boba Cad Jango The Mandalorian",1
"Pkunk",1,1,82040,zEP,"zEP zVader Tarkin G8, DT G9, TFP G9",1
"Pkunk",0,1,67163,FO,"zKRU Kylo G8, FOE G9, Phasma G8, FOTP G8",1
"Pkunk",0,1,89363,Geonosians Omicron,"zGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"Pkunk",1,1,74167,NS,"MT G8, zzAV Daka G7, Zombie G8, Spirit G8",0
"Pkunk",,,272495,Executrix,"Executrix Tie Adv, Emperor's Shuttle 4*, TIE Reaper 5*, Imperial TIE Fighter, Gauntlet Starfighter, FOSF TIE Fighter, FO TIE Fighter",0
"Pkunk",1,0,73134,Troopers,"Veers G9, zPiett Gideon Dark Trooper G9, Range Trooper G9",0
"Pkunk",,,70831,Mon Mothma,"Mon Mothma G8, Cara Dune, Baze G8, Kyle Katarn G9, Biggs",0
"Pkunk",1,1,87011,Carth,"zCarth Onasi, zMission Zaalbar Juhani Canderous G7",0
"Pkunk",0,1,63355,Phoenix,"Hera G9, Sabine 6* G8, Zeb G9, Chopper G8, Kanan G8",0
"Pkunk",,,39710,Bad Batch,"Hunter G6, Echo G5, Omega G6, Tech G5, Wrecker G5",0
"Torin Woodle",,,122798,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"Torin Woodle",1,1,163020,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zThrawn",1
"Torin Woodle",,,571447,Executor,"Executor HT RC Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"Torin Woodle",1,0,120650,Traya,"zzTraya DN Sion zEP zNest",1
"Torin Woodle",0,1,132299,BH,"zzBossk Dengar Boba Cad IG-88",1
"Torin Woodle",1,0,79761,501st,"Rex ARC Trooper G9, Echo (501st), zFives Ahsoka",1
"Torin Woodle",0,1,67658,Phoenix,"Hera G8, Ezra Zeb G8, Chopper G9, Kanan",1
"Torin Woodle",,,281564,Negotiator,"Negotiator 5* BTL-B Y-wing 5*, Anakin's Eta-2 6*, Rex's ARC-170 6*, Umbaran SF, Ahsoka's SF, Plo's SF, Clone Sergeant's ARC-170",0
"Torin Woodle",0,1,89288,Geonosians Omicron,"zGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"Torin Woodle",,,241319,Malevolence,"Malevolence 5* Hyena Bomber 4*, Vulture Droid 5*, Sun Fac SF, Soldier SF, Spy SF",0
"Torin Woodle",,,71144,Grievous Omicron,"zGG B2 5* zB1 4* MagnaGuard 6* G9, Droideka G5",0
"Torin Woodle",0,1,98828,DR,"zzzDR HK-47 zBSF Sith Marauder 4*, Sith Empire Trooper 4*",0
"Torin Woodle",1,0,94892,Troopers,"zVeers zzPiett Gideon 6* G9, Dark Trooper, Range Trooper 6* G9",0
"Torin Woodle",,,56557,Nute-OR,"Nute G9, Dooku 5* G9, Jango Zaalbar 6* G7, Mission 6* G8",0
"Torin Woodle",1,1,74272,Ewoks,"zChirpa Elder Paploo G9, Teebo Logray 5*",0
"Torin Woodle",,,71625,Iden Troopers,"zIden Versio, Shoretrooper 5* Snowtrooper G9, Magma DT 5*",0
"Torin Woodle",1,0,59459,CLS,"CLS G9, Han G9, Leia G8, Old Ben G9, Chewbacca G7",0
"Torin Woodle",0,1,81253,BS,"BS GMY zJolee 6* GK G9, JKA 5*",0
"AtomPlays",0,1,127430,padme,"zzPadme zGK zJKA zAhsoka zC-3PO",1
"AtomPlays",,,125329,Grievous Omicron,"zzGG zB2 zB1 zMagnaGuard zDroideka",1
"AtomPlays",,,469267,Negotiator,"Negotiator HT Anakin's Eta-2, Umbaran SF, Ahsoka's SF, BTL-B Y-wing, Clone Sergeant's ARC-170, Plo's SF",1
"AtomPlays",0,1,94233,DR,"zzDR HK-47 BSF Sith Empire Trooper, Thrawn G9",1
"AtomPlays",,,105969,Disintegration,"Aurra Greef Boba zBossk The Mandalorian",1
"AtomPlays",1,1,143649,GAS,"zzzzGAS zRex zEcho (501st), zzFives zARC Trooper",1
"AtomPlays",1,1,106109,Revan Offense,"zzzJKR zGMY BS zJolee Ezra",1
"AtomPlays",1,1,84175,Ewoks,"zChirpa Elder Paploo Wicket Logray",1
"AtomPlays",0,1,68530,FO,"zKRU Kylo G8, FOO G8, Phasma G8, FOTP G9",1
"AtomPlays",1,0,17199,SionSolo (Counter),"Sion",1
"AtomPlays",1,0,73484,CLS,"CLS Han Chewbacca G9, R2-D2 G8, Chewpio",0
"AtomPlays",0,1,36899,Geonosians Omicron,"GBA G7, Sun Fac G7, Geo Soldier G7, Geo Spy G7, Poggle G7",0
"AtomPlays",,,266827,HansMF,"Home One, Han's MF, Rebel Y-wing, Ghost 6* Phantom 6* Biggs X-wing, Cassian's U-wing, Wedge X-wing",0
"AtomPlays",1,1,56164,NS_Alt,"MT G8, zAV Talia 6* G8, Spirit G8, Daka G8",0
"AtomPlays",,,86635,Nute-OR,"Nute Dooku G8, zJango zZaalbar zMission",0
"AtomPlays",1,1,106164,zEP,"EP zzzVader Tarkin TFP zTraya",0
"AtomPlays",0,1,57861,Phoenix,"Hera G8, Sabine 5* G8, Zeb G9, Chopper G8, Kanan G8",0
"AtomPlays",1,0,46733,Wiggs,"Wedge 6* G8, Biggs G8, Leia G8, Chirrut 5* G8, Baze 6* G8",0
"3CPO ConfusingHumanRelations",,,123440,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"3CPO ConfusingHumanRelations",1,1,152029,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU Thrawn",1
"3CPO ConfusingHumanRelations",,,554066,Executor,"Executor HT RC Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"3CPO ConfusingHumanRelations",,,172836,JMLS,"zzzJKR zzJKL zzzzzzJMLS zHYoda zzzzGAS",1
"3CPO ConfusingHumanRelations",1,0,139257,CLS,"zzCLS zHan zChewbacca zC-3PO zChewpio",1
"3CPO ConfusingHumanRelations",0,1,120361,Grievous,"zzGG zB2 zB1 zDroideka IG-88",1
"3CPO ConfusingHumanRelations",1,1,98709,JTR,"zJTR Scav Rey G8, BB-8 G9, R2-D2 Finn G8",1
"3CPO ConfusingHumanRelations",,,112124,Mon Mothma,"zzMon Mothma, zCara Dune, Wedge Biggs Lando",1
"3CPO ConfusingHumanRelations",1,1,74080,Ewoks,"zChirpa G9, Elder Paploo G9, Wicket G9, Logray G9",1
"3CPO ConfusingHumanRelations",0,1,134358,BH,"zzBossk Dengar zBoba Cad zThe Mandalorian",1
"3CPO ConfusingHumanRelations",1,1,121202,zEP,"zzEP zzVader Tarkin IPD TFP",1
"3CPO ConfusingHumanRelations",1,0,116338,501st,"zRex zARC Trooper, zEcho (501st), zzFives zAhsoka",1
"3CPO ConfusingHumanRelations",0,1,67353,Phoenix,"Hera G8, Ezra Zeb G8, Chopper G8, Kanan G8",1
"3CPO ConfusingHumanRelations",0,1,129888,BS,"zBS zGMY zJolee zGK zJKA",1
"3CPO ConfusingHumanRelations",0,1,84752,Geonosians Omicron,"zGBA Sun Fac G8, Geo Soldier, Geo Spy, Poggle",0
"3CPO ConfusingHumanRelations",1,0,6630,SionSolo (Counter),"Sion G1",0
"Løck",,,181803,JMK,"zzzzzzJMK zAhsoka zzzCAT zzzzGAS zGK",1
"Løck",,,122816,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"Løck",1,1,165333,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zThrawn",1
