Player,Ally Code,Starting Gear Needed,Progress,Current Gear Needed,GP,Team
RingoBingo,753267475,0,0,0,139150,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Spitfire9137,995891585,6,0,6,127809,Shaak Ti R3 Fives R4 Rex R4 Echo (501st) R4 ARC Trooper R4
Grogg,962697893,53,0,53,63388,Shaak Ti G6 Fives G8 Rex G12 Echo (501st) G9 ARC Trooper G2
atlasz,569717448,0,0,0,149018,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Madmartigan813,598483432,5,0,5,130053,Shaak Ti R4 Fives R4 Rex R4 Echo (501st) R4 ARC Trooper R4
Goshen,585393715,25,0,25,115263,Shaak Ti Fives G10 Rex G13 Echo (501st) G12 ARC Trooper G12
DarthBane71,174384318,0,0,0,139937,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Jorir Orilin,926977164,6,0,6,128266,Shaak Ti G12 Fives Rex Echo (501st) ARC Trooper
DisneySucksBallz,956864957,0,0,0,147707,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Masta Tgray,927877699,0,0,0,133597,Shaak Ti Fives Rex Echo (501st) ARC Trooper
EmperorPalpamemes66,753689425,65,0,65,47345,Shaak Ti G1 Fives G8 Rex G8 Echo (501st) G8 ARC Trooper G0 0*
Ussoshi,428318741,16,0,16,117482,Shaak Ti Fives R3 Rex R3 Echo (501st) G12 ARC Trooper G12
Kybur,384886172,27,0,27,110119,Shaak Ti Fives R3 Rex G12 Echo (501st) G9 ARC Trooper G8
Kaeya,559179796,10,0,10,120955,Shaak Ti G12 Fives Rex Echo (501st) R3 ARC Trooper R3
SteelCat25,821667261,75,0,75,31195,Shaak Ti G12 Fives G1 Rex G1 Echo (501st) G1 ARC Trooper G0 0*
Chmrda,974657467,12,0,12,123510,Shaak Ti G12 Fives Rex R3 Echo (501st) R3 ARC Trooper R3
DarthBurr11,477475456,0,0,0,134968,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Lumar,557114342,51,0,51,51315,Shaak Ti G8 Fives G8 Rex G8 Echo (501st) G8 ARC Trooper G7
phillipmonseu,789863213,6,0,6,128934,Shaak Ti R2 Fives Rex R4 Echo (501st) R3 ARC Trooper
Neres Warjan,995319363,30,0,30,106879,Shaak Ti G12 Fives G12 Rex G12 Echo (501st) G12 ARC Trooper G12
TaytaytheTitan,458125686,43,0,43,70339,Shaak Ti G13 Fives G10 Rex G10 Echo (501st) G7 ARC Trooper G7
X'lor Bintaghr,754828667,23,1,22,97707,Shaak Ti Fives G13 Rex R2 Echo (501st) G11 ARC Trooper G11
Ava Adams,562632911,29,2,27,92820,Shaak Ti R3 Fives G12 Rex G12 Echo (501st) G11 ARC Trooper G12
Kristian,578514369,30,0,30,98484,Shaak Ti G12 Fives G12 Rex G12 Echo (501st) G12 ARC Trooper G12
jacensolo,921673719,0,0,0,137700,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Necrobe75,198884116,14,0,14,121001,Shaak Ti Fives R1 Rex R1 Echo (501st) R2 ARC Trooper R2
LargeFarva,279965171,64,0,64,39299,Shaak Ti G1 Fives G8 Rex G8 Echo (501st) G8 ARC Trooper G1
Brian Theus,333864694,30,0,30,93550,Shaak Ti G9 Fives R4 Rex G12 Echo (501st) G12 ARC Trooper G10
LegendsShouldBCannon,964741322,69,0,69,34607,Shaak Ti Fives G1 5* Rex G1 Echo (501st) G1 3* ARC Trooper G0 0*
Rall Kran,797432228,0,0,0,132461,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Younglings killer,124655149,18,0,18,114905,Shaak Ti G12 Fives Rex G12 Echo (501st) ARC Trooper G12
zodd th imortal,285592276,44,0,44,69352,Shaak Ti Fives G9 Rex G11 Echo (501st) G8 ARC Trooper G0 0*
JediKnightSkywalker,233534786,22,2,20,105648,Shaak Ti G9 Fives Rex Echo (501st) G13 ARC Trooper G12
Ranavan,153257322,65,0,65,26874,Shaak Ti G0 0* Fives G9 6* Rex G8 5* Echo (501st) G8 5* ARC Trooper G0 0*
Sendo,643445114,69,0,69,36219,Shaak Ti G5 Fives G4 Rex G6 Echo (501st) G6 ARC Trooper G0 0*
Bubbah,564463657,30,0,30,99814,Shaak Ti G12 Fives G12 Rex G12 Echo (501st) G12 ARC Trooper G12
DarthRi,142724475,74,0,74,20576,Shaak Ti G0 0* Fives G7 Rex G7 6* Echo (501st) G1 5* ARC Trooper G1
PumaToLegend,299268228,46,0,46,55026,Shaak Ti G8 4* Fives G9 Rex G11 Echo (501st) G8 ARC Trooper G8 6*
Djano 51,889726226,74,0,74,26171,Shaak Ti G1 6* Fives G6 Rex G5 Echo (501st) G4 ARC Trooper G0 0*
Letsgetmouldy,964851743,3,0,3,131224,Shaak Ti R2 Fives Rex Echo (501st) ARC Trooper
Whisso,374848412,7,0,7,128084,Shaak Ti R3 Fives Rex R3 Echo (501st) R4 ARC Trooper R3
Zexxion,196518132,60,0,60,42525,Shaak Ti G7 4* Fives G8 Rex G7 Echo (501st) G8 ARC Trooper G0 0*
Prophet11,458271363,89,0,89,2661,Shaak Ti G1 6* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
Driggz24,586498455,28,0,28,95510,Shaak Ti G12 Fives G12 Rex R3 Echo (501st) G12 ARC Trooper G10
Tyron Brandt,467387797,57,0,57,48179,Shaak Ti G9 Fives G8 Rex G8 Echo (501st) G8 ARC Trooper G0 0*
Maath Faselli,887365988,32,0,32,92536,Shaak Ti Fives G11 Rex G12 Echo (501st) G9 ARC Trooper G8
