Player,Ally Code,Starting Gear Needed,Progress,Current Gear Needed,GP,Team
Biuejed,478284627,0,0,0,138845,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Sotiri,156727472,17,0,17,122523,Shaak Ti Fives R3 Rex R2 Echo (501st) G12 ARC Trooper G12
DarthSmellyPants,244322114,0,0,0,152383,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Dark Helmet,693159347,14,0,14,121641,Shaak Ti Fives R1 Rex R3 Echo (501st) R1 ARC Trooper R1
Seasu Gohay,241156488,10,0,10,124479,Shaak Ti R3 Fives R3 Rex R3 Echo (501st) R3 ARC Trooper R3
Gambolt,912243447,0,0,0,138660,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Timarius,238999213,5,0,5,129763,Shaak Ti R4 Fives R4 Rex R4 Echo (501st) R4 ARC Trooper R4
Gauch,535656376,24,0,24,115590,Shaak Ti Fives G12 Rex G12 Echo (501st) G12 ARC Trooper G12
Krooked,115786486,0,0,0,135039,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Sky Forcewalker,789143173,2,0,2,137910,Shaak Ti R3 Fives Rex Echo (501st) ARC Trooper
Demetree,267345447,0,0,0,137701,Shaak Ti Fives Rex Echo (501st) ARC Trooper
jack4 and jack3,145589357,0,0,0,147526,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Mol Rammal,396298591,0,0,0,149453,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Icyshadowz26,767521765,19,0,19,121575,Shaak Ti Fives G12 Rex R4 Echo (501st) G12 ARC Trooper G12
TrippyWolverine,622373122,0,0,0,138705,Shaak Ti Fives Rex Echo (501st) ARC Trooper
effewe,359844469,3,0,3,139112,Shaak Ti R2 Fives Rex Echo (501st) ARC Trooper
Guihori,639674374,0,0,0,145046,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Nomad,742228988,0,0,0,146928,Shaak Ti Fives Rex Echo (501st) ARC Trooper
ELCapitan,765387381,24,0,24,112432,Shaak Ti Fives G12 Rex G12 Echo (501st) G12 ARC Trooper G12
Dannyslr,172647166,0,0,0,140673,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Cedaric,977916599,0,0,0,145123,Shaak Ti Fives Rex Echo (501st) ARC Trooper
PapaBear,831926647,6,0,6,130990,Shaak Ti Fives Rex Echo (501st) G12 ARC Trooper
Cao Hao,829115695,8,0,8,130558,Shaak Ti Fives Rex Echo (501st) R1 ARC Trooper R1
0duin,968657684,2,0,2,137175,Shaak Ti R3 Fives Rex Echo (501st) ARC Trooper
Tiberius,161338733,0,0,0,148044,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Shazam,757947698,4,0,4,142349,Shaak Ti R4 Fives R4 Rex R3 Echo (501st) ARC Trooper
SomethingForceSomething,595368594,21,0,21,112488,Shaak Ti G12 Fives R4 Rex R2 Echo (501st) G13 ARC Trooper G12
vilanox,413347812,5,0,5,127272,Shaak Ti R4 Fives R4 Rex R4 Echo (501st) R4 ARC Trooper R4
Gpa luis,544653239,2,0,2,140076,Shaak Ti Fives Rex R4 Echo (501st) ARC Trooper R4
MattBerg757,864968452,12,0,12,131063,Shaak Ti Fives G12 Rex G12 Echo (501st) ARC Trooper
Oichtmüna,669558336,26,0,26,111138,Shaak Ti Fives R1 Rex R1 Echo (501st) R2 ARC Trooper G3 5*
Elfaen,828769782,13,0,13,125271,Shaak Ti Fives R3 Rex R2 Echo (501st) R1 ARC Trooper R1
CóuntCrush18,277934547,46,0,46,70386,Shaak Ti Fives G10 Rex G7 Echo (501st) G9 ARC Trooper G0 0*
Dakeyras,814491492,0,0,0,137760,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Nomagio,833418168,9,0,9,139928,Shaak Ti Fives G12 Rex R2 Echo (501st) ARC Trooper
Tamecula,577128238,30,0,30,92116,Shaak Ti Fives G11 Rex G12 Echo (501st) G11 ARC Trooper G8
Wheels,527159147,0,0,0,138408,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Darthspartan,839624411,3,0,3,142875,Shaak Ti Fives Rex Echo (501st) R4 ARC Trooper R3
DevvyDan,594423653,0,0,0,138583,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Hadriel Jetberg,569819222,0,0,0,153163,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Adronium,532573462,0,0,0,141609,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Eternal sitch,522652534,0,0,0,135876,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Kya Skyff,664861787,50,0,50,43599,Shaak Ti G7 5* Fives G9 Rex G10 Echo (501st) G8 ARC Trooper G6 4*
kvh,529261219,6,0,6,123984,Shaak Ti G12 Fives Rex Echo (501st) ARC Trooper
IlMamadore,235896621,32,0,32,92289,Shaak Ti R1 Fives G12 Rex G12 Echo (501st) G11 ARC Trooper G9
Gorgonzoloff,958541997,3,0,3,140720,Shaak Ti R4 Fives R4 Rex R4 Echo (501st) ARC Trooper
Johny favourite,569375498,0,0,0,134021,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Jefe,843154652,0,0,0,150293,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Nerve Gas,787571874,16,0,16,122695,Shaak Ti Fives R1 Rex R1 Echo (501st) R1 ARC Trooper R1
