Name,Ally Code,GP,Chars GP,Ships GP,Character:Ships,Light side or Dark Side,Hotutils style mod score -- higher is better, aim for 3.0.   ((# of 15-19 Speed 0.8) + (# of 20-24 Speed) + (# of 25+ Speed * 1.6)) / (squadGP / 100,000),DSR Bot style gear score -- higher is better.  Number of (>G12 + G13 + relic / 5) / total gp / 100 000.,LS Toon GP,DS Toon GP,Zetas,Omicrons,Relic Levels,GLs,7*,R5 and higher,G13 and higher,G12 and higher,G10 and higher,Jedi Knight Revan,Darth Revan,Malak,Padme,Genosian Brood Alpha,Wat Tambor,Ki-Adi-Mundi,Shaak Ti,General Skywalker,Rey,Supreme Leader Kylo Ren,Sith Eternal Emperor,Jedi Master Luke Skywalker,Jedi Master Kenobi,Lord Vader,Jabba the Hutt,Jedi Knight Luke,The Negotiator,Malevolence,Raddus,Finalizer,TW/GA Squads - farmed but may need gear.  Click player name to view.,Squads: defense or both,Squads: offense or both
"Biuejed",478284627,5043140,3141517,1901623,165,127,84,368,1787341,1351526,103,2,260,2,193,36,53,81,100,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,17,9,9
"Gauch",535656376,7537118,4344927,3192191,136,58,208,348,2399032,1945219,166,7,382,3,259,52,79,107,149,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,22,7,10
"Mol Rammal",396298591,7678687,4575494,3103193,147,198,187,451,2682630,1886405,171,2,549,4,249,81,104,133,157,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,23,8,12
"Gambolt",912243447,9442385,5669099,3773286,150,-13,378,515,3024045,2635177,223,4,809,5,283,124,150,175,205,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,24,8,10
"Timarius",238999213,8214750,4822195,3392555,142,100,257,385,2708624,2104252,208,7,419,3,265,45,91,142,166,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,25,12,10
"Seasu Gohay",241156488,7841645,4609492,3232153,142,128,340,433,2623310,1982419,186,11,439,3,257,41,105,147,162,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,23,7,9
"jack4 and jack3",145589357,9387352,5689943,3697409,153,17,371,537,3079162,2600269,221,6,820,7,270,121,150,191,203,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,8,10
"Sky Forcewalker",789143173,4930410,3032872,1897538,159,51,44,337,1668941,1363255,106,3,203,0,169,23,50,76,100,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,14,10,7
"Guihori",639674374,7113842,4147479,2966363,139,-52,344,434,2175617,1971862,180,9,462,3,224,63,94,123,151,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,1,24,10,10
"MattBerg757",864968452,7580847,4596300,2984547,154,-17,403,369,2444629,2139851,181,1,421,3,253,57,81,115,157,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,24,11,10
"Demetree",267345447,7922800,4649050,3273750,142,18,132,428,2512034,2118991,174,2,499,5,265,68,101,139,173,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,24,10,12
"effewe",359844469,7297397,4429051,2868346,154,193,150,388,2586216,1826254,185,9,357,2,241,47,83,129,145,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,21,11,9
"ELCapitan",765387381,7719465,4525561,3193904,141,28,277,344,2459300,2055221,177,10,254,0,243,33,60,155,181,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,23,11,10
"Icyshadowz26",767521765,5932863,3624568,2308295,157,-15,225,327,1933104,1688814,135,5,266,2,213,30,56,85,115,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,15,5,7
"PapaBear",831926647,5268665,3301960,1966705,167,41,149,382,1809265,1492695,82,0,277,1,195,35,57,89,130,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,16,12,9
"Cedaric",977916599,6964313,4237640,2726673,155,55,162,428,2336475,1900489,188,4,437,3,245,63,93,118,157,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,21,12,9
"DarthSmellyPants",244322114,7343200,4337207,3005993,144,122,161,466,2462727,1871830,142,6,524,4,245,74,108,130,148,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,20,10,9
"Sotiri",156727472,7923088,4642364,3280724,141,-15,329,465,2478371,2163993,206,6,568,4,249,72,107,148,164,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,22,8,9
