Player,Ally Code,Starting Gear Needed,Progress,Current Gear Needed,GP,Team
Mol Slash,499445554,26,0,26,110514,Shaak Ti Fives G12 Rex G12 Echo (501st) G12 ARC Trooper G10
Hego Damask,573371427,31,0,31,102981,Shaak Ti R1 Fives G12 Rex G12 Echo (501st) G11 ARC Trooper G10
E Rod,623687665,18,0,18,120987,Shaak Ti Fives R1 Rex R1 Echo (501st) G13 ARC Trooper G13
Xaven,779993281,7,1,6,130451,Shaak Ti Fives R3 Rex R3 Echo (501st) R3 ARC Trooper
Green Manalishi,232666641,27,0,27,104426,Shaak Ti Fives R2 Rex R2 Echo (501st) R2 ARC Trooper G0 0*
Kaspa,217422451,20,0,20,115773,Shaak Ti R4 Fives G12 Rex R1 Echo (501st) G12 ARC Trooper R2
RobMaul226,964183179,18,0,18,117299,Shaak Ti G12 Fives R3 Rex R3 Echo (501st) R2 ARC Trooper G13
Dark Yoga,372413721,4,0,4,131052,Shaak Ti R1 Fives Rex Echo (501st) ARC Trooper
TwoRedOneBlonde,391958232,6,0,6,129037,Shaak Ti G12 Fives Rex Echo (501st) ARC Trooper
Tanis3463,891879236,22,0,22,115059,Shaak Ti R4 Fives G12 Rex G12 Echo (501st) G12 ARC Trooper R2
Bex,968556754,37,0,37,85846,Shaak Ti Fives G12 Rex G9 Echo (501st) G7 ARC Trooper G7 4*
Vagabond12,957436722,10,0,10,124335,Shaak Ti R3 Fives R3 Rex R3 Echo (501st) R3 ARC Trooper R3
Gunner,443344877,24,0,24,111786,Shaak Ti Fives G12 Rex G12 Echo (501st) G12 ARC Trooper G12
DLT35,969465438,18,0,18,117220,Shaak Ti R3 Fives R1 Rex R1 Echo (501st) R1 ARC Trooper R1
dferb,146328566,2,0,2,132347,Shaak Ti R3 Fives Rex Echo (501st) ARC Trooper
JoeP,731186187,0,0,0,137204,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Ghana,824222598,8,0,8,126482,Shaak Ti R3 Fives R4 Rex R4 Echo (501st) R3 ARC Trooper R3
adamclark52,586229869,33,0,33,98016,Shaak Ti Fives R1 Rex R1 Echo (501st) G11 ARC Trooper G0 0*
Manhofung,564738937,12,0,12,124953,Shaak Ti Fives Rex Echo (501st) G12 ARC Trooper G12
Seawalker,662999335,19,0,19,110511,Shaak Ti R3 Fives Rex R3 Echo (501st) G11 ARC Trooper G10
Oma Desala,512337883,79,0,79,18450,Shaak Ti G1 4* Fives G8 Rex G1 6* Echo (501st) G1 4* ARC Trooper G0 0*
Leebo,898914357,8,0,8,125877,Shaak Ti R3 Fives R4 Rex R4 Echo (501st) R3 ARC Trooper R3
ObiWanWasabi,831946982,47,0,47,72264,Shaak Ti R2 Fives G10 Rex G12 Echo (501st) G5 ARC Trooper G1
lefty2,312726569,31,0,31,91747,Shaak Ti G12 Fives G12 Rex G12 Echo (501st) G12 ARC Trooper G11 4*
Bearsfan4life34,347549235,12,0,12,127693,Shaak Ti Fives R2 Rex R2 Echo (501st) R2 ARC Trooper R2
Enderhanced,736288516,31,0,31,92201,Shaak Ti G11 5* Fives G12 Rex G12 Echo (501st) G12 ARC Trooper G12
ThatSwimmyBoi,773375616,6,0,6,132020,Shaak Ti Fives R3 Rex R3 Echo (501st) ARC Trooper R3
Sherber,493385567,65,0,65,41531,Shaak Ti G7 Fives G9 Rex G8 Echo (501st) G1 ARC Trooper G0 0*
Infinity,532926137,24,0,24,97139,Shaak Ti R3 Fives Rex R3 Echo (501st) G8 ARC Trooper G8
AndyGoldsworthy,671862646,14,0,14,117957,Shaak Ti G12 Fives R3 Rex R3 Echo (501st) R3 ARC Trooper R3
FilthyFrogDog,422739188,20,0,20,114913,Shaak Ti R3 Fives R2 Rex R2 Echo (501st) G12 ARC Trooper G12
Barsellius,154731479,0,0,0,130180,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Silver Skull,288223315,0,0,0,136156,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Jonnington,148748464,0,0,0,134778,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Lanke,414296723,36,0,36,69718,Shaak Ti Fives G11 Rex G11 Echo (501st) G6 ARC Trooper G8 5*
MINI Marlex678,388278741,25,0,25,104835,Shaak Ti Fives G13 Rex G12 Echo (501st) G12 ARC Trooper G10
Darker Saberlight,416992573,10,0,10,125008,Shaak Ti R4 Fives R3 Rex R3 Echo (501st) R3 ARC Trooper R2
NippleLord,397519882,26,0,26,101298,Shaak Ti R3 Fives G12 Rex G12 Echo (501st) G12 ARC Trooper G12
Tsring,548578744,28,0,28,94002,Shaak Ti Fives G12 Rex G12 Echo (501st) G11 ARC Trooper G9 6*
