Player,Offense,Defense,GP,Name,Squad,Viable
"Manhofung",,,514848,Negotiator,"Negotiator HT Anakin's Eta-2, Umbaran SF, Ahsoka's SF, BTL-B Y-wing, Clone Sergeant's ARC-170, Plo's SF",1
"Manhofung",,,461246,HansMF,"Home One, Han's MF, Rebel Y-wing 6*, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"Manhofung",1,0,123117,Traya,"zzTraya zzDN zSion Sith Empire Trooper G8, zzThrawn",1
"Manhofung",,,112800,Mon Mothma,"zzMon Mothma, Chirrut zCara Dune, Wedge Biggs",1
"Manhofung",,,121869,Nute-OR,"zNute zDooku zzJango zZaalbar zMission",1
"Manhofung",1,1,99166,Ewoks,"zChirpa Elder zPaploo zWicket zLogray",1
"Manhofung",1,0,124953,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"Manhofung",0,1,144335,BH,"zzBossk zIG-88 zDengar zBoba zzThe Mandalorian",1
"Manhofung",1,0,123658,Troopers,"zVeers zStarck zDT zIden Versio, zzPiett",1
"Manhofung",0,1,105520,FO,"zzKRU zKylo FOE zFOST FOO",1
"Manhofung",0,1,95535,Phoenix,"zHera zSabine Kanan zEzra zZeb",1
"Manhofung",,,111711,Bad Batch,"zHunter zEcho zzOmega zTech zWrecker",1
"Manhofung",1,0,116598,zMaul,"zDarth Maul, zSidious Sith Assassin, zSavage Sith Marauder",1
"Manhofung",0,1,145896,BS,"zBS zzGMY zJolee zzOld Ben, zzHYoda",1
"Manhofung",1,0,123951,EP (Counter, Rebel),"zzEP Shoretrooper G8, zKrennic zzWampa zNest",1
"Manhofung",1,0,89575,Jawas,"Nebit Jawa Engineer, Jawa Scavenger, Jawa Dathcha",1
"Manhofung",,,103463,Admiral Raddus,"zzAdmiral Raddus 6*, zCassian zzJyn zK-2SO Bistan G8",0
"Manhofung",,,306279,Malevolence,"Malevolence Hyena Bomber 6*, Vulture Droid 6*, Sun Fac SF, Soldier SF, Spy SF",0
"Manhofung",0,1,102896,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"Manhofung",,,478178,Executrix,"Executrix Tie Adv, Emperor's Shuttle 5*, TIE Reaper, Imperial TIE Fighter, Gauntlet Starfighter, FOSF TIE Fighter, FO TIE Fighter",0
"ObiWanWasabi",1,0,136461,CLS,"zzzCLS zHan zzChewbacca zzC-3PO zChewpio",1
"ObiWanWasabi",0,1,126115,DRMalak,"zzzDR zzHK-47 zBSF zzMalak Sith Empire Trooper G9",1
"ObiWanWasabi",0,1,93698,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"ObiWanWasabi",1,1,95028,NS_Alt,"zMT zzAV Zombie Daka Talia",1
"ObiWanWasabi",1,1,123696,JTR,"zzzJTR zzR2-D2 zBB-8 zRH Finn, zRH Poe",1
"ObiWanWasabi",,,397387,HansMF,"Home One, Han's MF, HT Ghost Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"ObiWanWasabi",0,1,119291,Grievous,"zzGG zB2 zB1 zMagnaGuard zNute",1
"ObiWanWasabi",1,0,108954,Traya,"zzTraya zDN zSion zEP Thrawn",1
"ObiWanWasabi",1,1,130911,Revan,"zzzJKR zBS zzGMY zJolee zGK",1
"ObiWanWasabi",1,1,96401,Ewoks,"zChirpa Elder zPaploo zWicket zLogray",1
"ObiWanWasabi",1,1,103261,Carth,"zCarth Onasi, zMission zZaalbar zJuhani zCanderous",1
"ObiWanWasabi",0,1,109726,BH,"zzBossk zIG-88 zDengar zBoba zJango",1
"ObiWanWasabi",0,1,77801,Phoenix,"Hera zKanan G9, Ezra Chopper Zeb",1
"ObiWanWasabi",0,1,83975,FO,"zzKRU zKylo FOTP Phasma G9, FOO G9",1
"ObiWanWasabi",1,0,17035,NestSolo (Counter),"zNest G9",1
"ObiWanWasabi",,,252936,Malevolence,"Malevolence Hyena Bomber 4*, Vulture Droid 3*, Sun Fac SF, Soldier SF, Spy SF",0
"ObiWanWasabi",1,0,49446,Troopers,"Veers G7, Piett 6* G8, Gideon 5* G4, Dark Trooper 4* G7, Range Trooper 5* G6",0
"ObiWanWasabi",,,87036,Mon Mothma,"zzMon Mothma 6* G8, Chirrut Baze Wedge Biggs",0
"ObiWanWasabi",1,0,78562,ShaakClones,"zzShaak Ti, Rex Echo (501st) G5, Fives Clone Sergeant G5",0
"ObiWanWasabi",,,56533,Iden Troopers,"zIden Versio 4* G8, Shoretrooper G7, Snowtrooper G7, Magma G1, zDT 5* G7",0
"RobMaul226",,,123481,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"RobMaul226",1,1,164601,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zzThrawn",1
"RobMaul226",,,180055,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zzzVader",1
"RobMaul226",,,170945,JMLS,"zzzJKR zzJKL zzzzzzJMLS zWat Tambor, zzzzGAS",1
"RobMaul226",1,0,143237,CLS,"zzzCLS zHan zzChewbacca zzC-3PO zChewpio",1
"RobMaul226",1,1,117324,NestSisters,"zzAV zzMT zDaka Zombie zNest",1
"RobMaul226",0,1,131162,padme,"zzPadme zGK zJKA zAhsoka zBarriss",1
"RobMaul226",,,128197,Grievous Omicron,"zzGG zB2 zB1 zMagnaGuard zDroideka",1
"RobMaul226",,,487697,Negotiator,"Negotiator HT Anakin's Eta-2, Umbaran SF, Ahsoka's SF, BTL-B Y-wing, Clone Sergeant's ARC-170, Plo's SF",1
"RobMaul226",0,1,106352,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"RobMaul226",,,437189,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"RobMaul226",1,0,123163,Traya,"zzTraya zzDN zSion zzEP Sith Empire Trooper G9",1
"RobMaul226",1,1,133402,JTR,"zzzJTR zScav Rey, zzBB-8 zzR2-D2 zFinn",1
"RobMaul226",,,108950,Mon Mothma,"zzMon Mothma, Lando Hoth Rebel Scout, Wedge Biggs",1
"RobMaul226",,,117018,Nute-OR,"zNute zDooku zzJango zZaalbar zMission",1
"RobMaul226",1,1,95336,Ewoks,"zChirpa Elder zPaploo zWicket zLogray",1
"RobMaul226",1,0,117299,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"RobMaul226",0,1,132314,BH,"zzBossk zDengar zGreedo zBoba zzThe Mandalorian",1
"RobMaul226",1,0,111447,Troopers,"zVeers zStarck zStormtrooper Magma zzPiett",1
"RobMaul226",0,1,98024,Phoenix,"zHera zSabine zKanan zEzra zZeb",1
"RobMaul226",1,1,69996,Rogue1,"Jyn G8, Chirrut G8, Baze G8, Cassian G8, K-2SO G8",1
"RobMaul226",0,1,137771,BS,"zBS zzGMY zJolee zzOld Ben, zzHYoda",1
"RobMaul226",1,0,90560,Jawas,"Nebit Jawa Engineer, Jawa Scavenger, Jawa Dathcha",1
"RobMaul226",,,303599,Malevolence,"Malevolence Hyena Bomber 6*, Vulture Droid 6*, Sun Fac SF, Soldier SF, Spy SF",0
"RobMaul226",,,464715,Executrix,"Executrix Tie Adv, Emperor's Shuttle, TIE Reaper 5*, Imperial TIE Fighter, Gauntlet Starfighter, FOSF TIE Fighter, FO TIE Fighter",0
"RobMaul226",,,62130,Bad Batch,"Hunter 6* G8, Echo 6* G9, Omega G9, Tech 6* G6, Wrecker G8",0
"Jonnington",,,122579,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"Jonnington",1,1,161084,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zThrawn",1
"Jonnington",0,1,143060,DRMalak,"zzzDR zHK-47 zBSF zzMalak Sith Empire Trooper",1
"Jonnington",1,0,142387,CLS,"zzzCLS zHan zzChewbacca zzC-3PO zChewpio",1
"Jonnington",,,131740,Grievous Omicron,"zzGG zB2 zB1 zMagnaGuard zDroideka",1
"Jonnington",,,471350,Negotiator,"Negotiator HT Anakin's Eta-2, Umbaran SF, Ahsoka's SF, BTL-B Y-wing, Clone Sergeant's ARC-170, Plo's SF",1
"Jonnington",0,1,93980,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Jonnington",1,1,144075,GAS,"zzzzGAS zRex zEcho (501st), zzFives zARC Trooper",1
"Jonnington",1,1,140766,Revan,"zzzJKR zBS zGMY zJolee zGK",1
"Jonnington",1,1,79555,Ewoks,"zChirpa Elder Paploo Wicket Logray",1
"Jonnington",1,1,79504,Carth,"Carth Onasi, Mission Zaalbar Juhani Canderous",1
"Jonnington",0,1,147363,BH,"zzBossk zzGreef zBoba zzThe Mandalorian, zFennec Shand",1
"Jonnington",1,1,122599,zEP,"zEP zzVader Tarkin G8, TFP zMara Jade, The Emperor's Hand",1
"Jonnington",0,1,64370,Phoenix,"Hera G9, Kanan G9, Ezra G9, Chopper G9, Zeb G8",1
"Jonnington",,,290205,HansMF,"Home One, Han's MF, Biggs X-wing, Bistan's U-wing 4*, Phantom Ghost Cassian's U-wing, Wedge X-wing",0
"Jonnington",,,81392,Nute-Wat,"zNute Dooku Wat Tambor 6* G8, Jango Nest G7",0
"Jonnington",1,0,71072,Troopers,"Veers G8, Piett Gideon 5* G7, Dark Trooper 6* G7, Range Trooper G8",0
"Jonnington",1,1,60727,NS_Alt,"MT G8, zzAV Spirit G8, Daka G8, Talia G8",0
"Jonnington",1,1,45333,Rogue1,"Jyn G8, Chirrut 5* G8, Baze 5* G8, Cassian G8, K-2SO G8",0
"Jonnington",1,0,12088,SionSolo (Counter),"Sion G7",0
"boom",1,0,117248,CLS,"zzzCLS zHan Chewbacca zR2-D2 Chewpio",1
"boom",,,398708,Negotiator,"Negotiator HT Anakin's Eta-2, Umbaran SF, Ahsoka's SF, BTL-B Y-wing, Clone Sergeant's ARC-170, Plo's SF",1
"boom",,,344920,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"boom",1,1,122691,Revan,"zzzJKR BS zzGMY Jolee G8, zGK",1
"boom",0,1,113901,BH,"zzBossk Greef Boba G9, zzJango Cad",1
"boom",0,1,96744,Phoenix,"zHera zSabine G9, zKanan zEzra zZeb G9",1
"boom",1,1,50751,Rogue1,"Jyn G8, Chirrut G8, Baze G8, Cassian G8, K-2SO G8",1
"boom",,,40570,Phasma,"Phasma G8, FOTP G5, FOSFTP G1, FOST 5* G8, Kylo G8",0
"boom",,,86323,Grievous Omicron,"GG B2 G8, zB1 MagnaGuard Droideka G6",0
"boom",0,1,90515,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"boom",1,0,54408,Traya,"Traya G7, DN G8, Sion G1, zEP G8, Thrawn G9",0
"boom",1,1,54859,NS,"MT G8, AV G8, Daka G9, Zombie G6, Spirit G8",0
"boom",1,1,62212,Carth,"Carth Onasi 5* G8, Mission G7, Zaalbar G8, zJuhani Canderous G8",0
"boom",1,1,62625,Ewoks,"zChirpa G8, Elder Paploo G7, Teebo G8, Scout 6*",0
"boom",1,0,89312,ShaakClones,"Shaak Ti, Rex G8, Echo (501st) G8, zFives Clone Sergeant",0
"boom",,,55886,Iden Troopers,"zIden Versio G8, Stormtrooper G9, Snowtrooper G8, Magma G3, DT G8",0
"boom",1,0,47758,Troopers,"Veers G9, Starck G7, Shoretrooper G8, Gideon 4* G7, Piett G1",0
"boom",,,102007,Bad Batch,"zHunter zEcho zzOmega G9, zTech zWrecker",0
"boom",,,66836,Mando,"The Mandalorian (Beskar Armor) G7, Dash Rendar, Nest G1, IG-11 Kuiil",0
"boom",1,0,93527,QGJ,"zQGJ Aayla JKA Old Ben G9, Ahsoka G8",0
"Seawalker",1,0,93448,CLS,"zCLS zHan Chewbacca R2-D2 Chewpio",1
"Seawalker",,,503550,Negotiator,"Negotiator HT Anakin's Eta-2, Umbaran SF, Ahsoka's SF, BTL-B Y-wing, Clone Sergeant's ARC-170, Plo's SF",1
"Seawalker",,,281821,Malevolence,"Malevolence 6* Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"Seawalker",0,1,90978,Geonosians Omicron,"zGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Seawalker",0,1,93563,Grievous,"zzGG B2 G9, B1 MagnaGuard G8, zIG-88",1
"Seawalker",1,0,117266,Traya,"zzTraya DN Sion zDooku zEP",1
"Seawalker",1,0,116411,Troopers,"zVeers zzPiett zGideon Dark Trooper, Range Trooper",1
"Seawalker",1,1,139821,Revan,"zzzJKR BS zGMY zJolee zGK",1
"Seawalker",1,0,110511,ShaakClones,"zzShaak Ti, zRex Echo (501st), zzFives ARC Trooper",1
"Seawalker",0,1,133152,BH,"zzBossk Dengar zBoba zJango Cad",1
"Seawalker",,,83480,Iden Troopers,"zIden Versio, Stormtrooper Snowtrooper Magma G9, DT",1
"Seawalker",1,0,17127,NestSolo (Counter),"Nest",1
"Seawalker",1,1,79450,Ewoks,"Chirpa Elder Paploo Wicket Logray",0
"Vagabond12",,,122996,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"Vagabond12",1,1,155252,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zThrawn",1
"Vagabond12",1,1,165368,GL Rey,"zzzzzzRey zzzJTR zzBB-8 zHoldo zRH Finn",1
"Vagabond12",0,1,138037,padme,"zzPadme zGK zJKA zAhsoka zzC-3PO",1
"Vagabond12",0,1,113809,DRMalak,"zzzDR zzHK-47 zBSF zzMalak Sith Empire Trooper",1
"Vagabond12",0,1,96643,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Vagabond12",,,398466,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Biggs X-wing",1
"Vagabond12",,,485719,Negotiator,"Negotiator HT Anakin's Eta-2, Umbaran SF, Ahsoka's SF, Clone Sergeant's ARC-170, Plo's SF, Rex's ARC-170",1
"Vagabond12",0,1,113539,Grievous,"zzGG zB2 zB1 zMagnaGuard zNute",1
"Vagabond12",1,1,131582,GAS,"zzzzGAS zRex zEcho (501st), zzFives zARC Trooper",1
"Vagabond12",1,1,135775,Revan Offense,"zzzJKR zzGMY zBS zJolee zzHYoda",1
"Vagabond12",1,1,93094,Ewoks,"zChirpa Elder Paploo zWicket zLogray",1
"Vagabond12",0,1,110189,BH,"zzBossk IG-88 zDengar Greedo Boba",1
"Vagabond12",1,1,101259,Carth,"zCarth Onasi, zMission zZaalbar zJuhani zCanderous",1
"Vagabond12",1,1,115804,zEP,"zzEP zzzVader Tarkin DT TFP",1
"Vagabond12",0,1,92950,BH,"zzJango Greef zzThe Mandalorian G9, Embo Cad",1
"Vagabond12",1,0,89680,Troopers,"zVeers Starck Snowtrooper Magma zzPiett",1
"Vagabond12",1,0,112805,CLS,"zzzCLS zHan Leia Old Ben, zzChewbacca",1
"Vagabond12",0,1,81292,Phoenix,"Hera Sabine G8, Kanan zEzra Zeb",1
"Vagabond12",1,1,82172,Rogue1,"Jyn Chirrut Baze G9, zPao G9, K-2SO",1
"Vagabond12",1,1,95055,NS,"zzMT zzAV zDaka Zombie Spirit G5",0
"Vagabond12",,,274255,Malevolence,"Malevolence Hyena Bomber 6*, Vulture Droid 3*, Sun Fac SF, Soldier SF, Spy SF",0
"Vagabond12",,,427675,Executrix,"Executrix Tie Adv, Emperor's Shuttle 5*, TIE Reaper 5*, Imperial TIE Fighter, Gauntlet Starfighter, FOSF TIE Fighter, FO TIE Fighter",0
"Vagabond12",1,0,74624,Traya,"zTraya G8, DN G9, Sion G6, zDooku Nest G5",0
"Vagabond12",,,81380,Mon Mothma,"Mon Mothma 6* G8, Lando Cara Dune, Wedge Biggs",0
"Vagabond12",1,0,65754,Jawas,"Nebit Jawa Engineer G6, Jawa Scavenger G7, Jawa 6* G6, Dathcha G8",0
"Bex",,,125481,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"Bex",1,1,172464,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zzThrawn",1
"Bex",0,1,133331,DRMalak,"zzzDR zzHK-47 zBSF zzMalak Sith Assassin G9",1
"Bex",0,1,148850,padme,"zzPadme zGK zJKA zAhsoka zzC-3PO",1
"Bex",,,137677,Grievous Omicron,"zzGG zB2 zB1 zMagnaGuard zDroideka",1
"Bex",,,454679,Negotiator,"Negotiator HT Anakin's Eta-2, Umbaran SF, Ahsoka's SF, Clone Sergeant's ARC-170, Plo's SF, Rex's ARC-170",1
"Bex",,,371593,HansMF,"Home One, Han's MF, Biggs X-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"Bex",1,0,122415,Traya,"zzTraya zzDN zSion zzEP Sith Empire Trooper G8",1
"Bex",1,1,100421,JTR,"zzzJTR zScav Rey, BB-8 R2-D2 G8, zFinn",1
"Bex",1,1,152550,Revan Offense,"zzzJKR zzGMY zBS zJolee zzHYoda",1
"Bex",1,1,109826,Ewoks,"zChirpa Elder zPaploo zWicket zLogray",1
"Bex",1,1,110821,Carth,"zCarth Onasi, zMission zZaalbar zVandor Chewbacca G8, zCanderous",1
"Bex",0,1,121711,BH,"zzBossk zzGreef zDengar G9, zBoba zzJango",1
"Bex",1,0,126476,zMaul,"zDarth Maul, zSidious zDooku Sith Marauder, zNest",1
"Bex",1,0,104857,Wampa (Counter),"Rex G9, zzWampa zKrennic Visas G9, FOO",1
"Bex",0,1,83045,Phoenix,"Hera zKanan Ezra G8, Chopper G9, zZeb",1
"Bex",,,68995,Admiral Raddus,"Admiral Raddus 5* G7, Cassian Jyn G8, K-2SO G9, Chirrut",0
"Bex",1,1,93613,NS,"zzMT zzAV Daka Zombie G7, Spirit G9",0
"Bex",0,1,110886,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"Bex",1,0,90241,Troopers,"zVeers zzPiett zzGideon 6* G8, Dark Trooper 5* G6, Range Trooper G7",0
"Bex",,,452509,Executrix,"Executrix Tie Adv, Emperor's Shuttle, TIE Reaper 3*, Imperial TIE Fighter, Gauntlet Starfighter, FOSF TIE Fighter, FO TIE Fighter",0
"Bex",1,0,122616,CLS,"zzzCLS zHan Leia G9, zzOld Ben, zzChewbacca",0
"Bex",,,55796,Iden Troopers,"Iden Versio 4* G7, Stormtrooper G7, Snowtrooper G7, Magma G8, DT G2",0
"Bex",1,0,66213,Jawas,"Nebit G8, Jawa Engineer G7, Jawa Scavenger G7, Jawa G7, Dathcha G9",0
"Starkilr",,,279558,HansMF,"Home One, Han's MF 6*, Biggs X-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"Starkilr",1,1,87542,Carth,"zCarth Onasi, Mission Zaalbar G9, zJuhani Canderous",1
"Starkilr",0,1,127905,BH,"zzBossk zBoba zThe Mandalorian, zZam zJango",1
"Starkilr",0,1,84759,BS,"zBS zGMY Jolee G8, Old Ben G9, Ahsoka G8",1
"Starkilr",,,48035,Grievous Omicron,"GG G7, B2 G4, B1 MagnaGuard G3, Droideka G8",0
"Starkilr",0,1,93754,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"Starkilr",1,1,69499,NS_Alt,"MT 4* G8, AV Zombie zMerrin 3* Daka",0
"Starkilr",1,0,91887,ShaakClones,"zzShaak Ti, zRex Echo (501st), zzFives Clone Sergeant G5",0
"Starkilr",1,1,112343,zEP,"zzEP zzVader Tarkin G6, zBSF zzMara Jade, The Emperor's Hand",0
"Starkilr",1,0,70592,Wiggs,"Wedge G7, Biggs G5, Han zzChewbacca Leia G9",0
"Starkilr",1,0,45224,Troopers,"Veers Starck G6, DT 5* G5, Stormtrooper G5, Range Trooper 5* G9",0
"Starkilr",0,1,74713,Phoenix,"Hera Kanan G9, Ezra G7, Chopper Zeb G8",0
"Starkilr",0,1,62300,FO,"KRU Kylo G6, FOTP G8, Phasma G9, FOST 6* G7",0
"Infinity",,,90765,Phasma,"zPhasma FOTP FOO zKRU Kylo",1
"Infinity",0,1,132142,padme,"zzPadme zGK zJKA zAhsoka zC-3PO",1
"Infinity",1,0,104292,CLS,"zzzCLS zHan zChewbacca R2-D2 Chewpio",1
"Infinity",,,479398,Negotiator,"Negotiator HT Anakin's Eta-2, Umbaran SF, Ahsoka's SF, BTL-B Y-wing, Clone Sergeant's ARC-170, Plo's SF",1
"Infinity",,,295440,Malevolence,"Malevolence 6* Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"Infinity",0,1,92683,Geonosians Omicron,"zGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Infinity",0,1,110459,DR,"zzzDR HK-47 BSF Sith Empire Trooper, zThrawn",1
"Infinity",1,0,112729,Traya,"zzTraya DN zSion zDooku zEP",1
"Infinity",1,0,122533,Troopers,"zVeers zzPiett zGideon Dark Trooper, Range Trooper",1
"Infinity",1,1,127051,Revan Offense,"zzzJKR zGMY BS zJolee Ezra",1
"Infinity",1,1,83612,Ewoks,"zChirpa G9, Elder Paploo Wicket Logray",1
"Infinity",0,1,124099,BH,"zzBossk IG-88 zBoba zZam zJango",1
"Infinity",1,0,17103,NestSolo (Counter),"Nest",1
"Infinity",,,86513,Grievous Omicron,"zzGG B2 6* G8, B1 MagnaGuard Droideka",0
"Infinity",,,275618,HansMF,"Home One, Han's MF, Rebel Y-wing 5*, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",0
"Infinity",1,0,97139,ShaakClones,"zShaak Ti, Rex Echo (501st) G8, zzFives ARC Trooper G8",0
"Infinity",1,1,49928,NS_Alt,"AV Zombie G7, Spirit G7, Daka G6, Talia G6",0
"Infinity",1,1,70362,Carth,"Carth Onasi, Mission G6, Zaalbar Juhani G8, Canderous",0
"Infinity",,,64535,Iden Troopers,"Iden Versio, Stormtrooper G9, Snowtrooper G9, Magma G9, DT 5* G8",0
"TwoRedOneBlonde",0,1,149998,padme,"zzPadme zGK zJKA zAhsoka zzzCAT",1
"TwoRedOneBlonde",1,0,157538,CLS,"zzzCLS zHan zzChewbacca zzC-3PO zChewpio",1
"TwoRedOneBlonde",0,1,159153,DRMalak,"zzzDR zzHK-47 zBSF zzMalak Sith Empire Trooper",1
"TwoRedOneBlonde",,,130980,Grievous Omicron,"zzGG zB2 zB1 zMagnaGuard zDroideka",1
"TwoRedOneBlonde",1,1,110575,NestSisters,"zzAV zzMT zDaka Zombie zNest",1
"TwoRedOneBlonde",,,482309,Negotiator,"Negotiator HT Anakin's Eta-2, Umbaran SF, Ahsoka's SF, BTL-B Y-wing 6*, Clone Sergeant's ARC-170, Plo's SF",1
"TwoRedOneBlonde",,,455975,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"TwoRedOneBlonde",1,0,160071,Traya,"zzTraya zzDN zSion zzEP zzThrawn",1
"TwoRedOneBlonde",,,119099,Nute-OR,"zNute zDooku zzJango zZaalbar zMission",1
"TwoRedOneBlonde",1,1,144060,GAS,"zzzzGAS zRex zEcho (501st), zzFives zARC Trooper",1
"TwoRedOneBlonde",1,1,135715,Revan Offense,"zzzJKR zzGMY zBS zJolee zzHYoda",1
"TwoRedOneBlonde",1,1,96952,Ewoks,"zChirpa Elder zPaploo zWicket zLogray",1
"TwoRedOneBlonde",0,1,136023,BH,"zzBossk zzGreef zDengar zGreedo zBoba",1
"TwoRedOneBlonde",1,0,117999,Troopers,"zVeers zStarck zDT Range Trooper, zzPiett",1
"TwoRedOneBlonde",0,1,99717,Phoenix,"zHera zSabine zKanan zEzra zZeb",1
"TwoRedOneBlonde",0,1,111311,FO,"zzKRU zKylo zSith Trooper, zHux FOO",1
"TwoRedOneBlonde",1,1,90585,Rogue1,"zzJyn G8, Chirrut Baze zCassian zK-2SO G9",1
